_MEMBER_FLT_cluster_01,_MEMBER_FLT_cluster_02,_MEMBER_FLT_cluster_03,_MEMBER_FLT_cluster_04,_MEMBER_FLT_cluster_05,_MEMBER_FLT_cluster_06,_MEMBER_FLT_cluster_07,_MEMBER_FLT_cluster_08,_MEMBER_FLT_cluster_09,_MEMBER_FLT_cluster_10,_MEMBER_FLT_cluster_11,_MEMBER_FLT_cluster_12,_MEMBER_FLT_cluster_13,_MEMBER_FLT_cluster_14,_MEMBER_FLT_cluster_15,_MEMBER_GC_cluster_01,_MEMBER_GC_cluster_02,_MEMBER_GC_cluster_03,_MEMBER_GC_cluster_04,_MEMBER_GC_cluster_05,_MEMBER_GC_cluster_06,_MEMBER_GC_cluster_07,_MEMBER_GC_cluster_08,_MEMBER_GC_cluster_09,_MEMBER_GC_cluster_10,_MEMBER_GC_cluster_11,_MEMBER_GC_cluster_12,_MEMBER_GC_cluster_13,_MEMBER_GC_cluster_14,_LogP_FLT_cluster_01,_LogP_FLT_cluster_02,_LogP_FLT_cluster_03,_LogP_FLT_cluster_04,_LogP_FLT_cluster_05,_LogP_FLT_cluster_06,_LogP_FLT_cluster_07,_LogP_FLT_cluster_08,_LogP_FLT_cluster_09,_LogP_FLT_cluster_10,_LogP_FLT_cluster_11,_LogP_FLT_cluster_12,_LogP_FLT_cluster_13,_LogP_FLT_cluster_14,_LogP_FLT_cluster_15,_LogP_GC_cluster_01,_LogP_GC_cluster_02,_LogP_GC_cluster_03,_LogP_GC_cluster_04,_LogP_GC_cluster_05,_LogP_GC_cluster_06,_LogP_GC_cluster_07,_LogP_GC_cluster_08,_LogP_GC_cluster_09,_LogP_GC_cluster_10,_LogP_GC_cluster_11,_LogP_GC_cluster_12,_LogP_GC_cluster_13,_LogP_GC_cluster_14,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3265581151666375,0.0,-31.431509272694168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.93742263736582,0.0,0.0,mmu04610,M00000000101000000000000000100,3,0,KEGG Pathway,24,Complement and coagulation cascades - Mus musculus (house mouse),,-31.93742263736582,12.10923005565863,20.352062556259032,17405,91,616,39,6.3311688311688314,0.9811810273121555,11905|12258|12266|12268|12269|12279|12628|12630|12759|14058|14060|14061|14067|14161|14962|15139|15160|16621|16644|17174|17175|17194|17195|18815|18816|19123|20700|20701|20702|22370|50908|50909|56373|58992|99571|110135|230558|385643|545366,Serpinc1|Serping1|C3|C4b|C4bp|C9|Cfh|Cfi|Clu|F10|F13b|F2|F5|Fga|Cfb|Hc|Serpind1|Klkb1|Kng1|Masp1|Masp2|Mbl1|Mbl2|Plg|Serpinf2|Proc|Serpina1a|Serpina1b|Serpina1c|Vtn|C1s1|C1ra|Cpb2|F12|Fgg|Fgb|C8a|Kng2|Cfhr2,-28.971973362235666,0,5.0,1.0,1.0,-31.93742263736582,21.191152597402596,
0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,-11.516404142811924,0.0,0.0,0.0,0.0,-4.067933078602761,-29.104053646124477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.757039412577361,0.0,-10.242977117104648,-31.77018439858137,0.0,0.0,R-MMU-71291,M00001000011000000000000101100,6,0,Reactome Gene Sets,6,Metabolism of amino acids and derivatives,,-31.77018439858137,7.224989622249896,17.75725225781806,17405,219,616,56,9.090909090909092,1.158289071449149,11720|11846|11898|12116|12411|12583|14085|14261|14317|14645|14661|14711|14718|14719|14874|15109|15112|15233|15445|15473|18242|18293|18408|18416|18478|19193|20425|20768|21762|30956|50799|56720|56752|58875|59010|64918|74129|78920|93747|98256|104174|104776|107146|107766|107869|109900|110391|110446|110695|170442|192166|212647|218865|234724|243537|270076,Mat1a|Arg1|Ass1|Bhmt|Cbs|Cdo1|Fah|Fmo1|Ftcd|Glul|Glud1|Gnmt|Got1|Got2|Gstz1|Hal|Hao1|Hgd|Hpd|Rida|Oat|Ogdh|Slc25a15|Otc|Pah|Pipox|Shmt1|Sephs2|Psmd2|Aass|Slc25a13|Tdo2|Aldh9a1|Hibadh|Sqor|Bhmt2|Dmgdh|Dlst|Echs1|Kmo|Gldc|Aldh6a1|Glyat|Haao|Cth|Asl|Qdpr|Acat1|Aldh7a1|Bbox1|Sardh|Aldh4a1|Chdh|Tat|Uroc1|Gcdh,-28.82701151816237,0,1.0,0.0,0.0,-62.0794894674862,12.24377705627706,
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,-3.2045712251848824,0.0,0.0,0.0,0.0,0.0,-31.0782684901045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.233651372429097,0.0,-3.7253666423573217,-31.674644964289755,0.0,0.0,GO:0170033,M00001000001000000000000101100,5,0,GO Biological Processes,19,L-amino acid metabolic process,19_GO:0009987 cellular process,-31.674644964289755,9.095745863725314,18.816028360312906,17405,146,616,47,7.62987012987013,1.069631031471856,11668|11720|11846|11898|12116|12411|12583|14080|14085|14317|14645|14661|14711|14718|14719|14874|15109|15233|15445|17777|18242|18416|18453|18478|19193|20425|20768|30956|52633|56720|58875|64918|78920|93747|98256|104776|107766|107869|108156|109900|110446|110695|212647|234724|243537|268860|270076,Aldh1a1|Mat1a|Arg1|Ass1|Bhmt|Cbs|Cdo1|Fabp1|Fah|Ftcd|Glul|Glud1|Gnmt|Got1|Got2|Gstz1|Hal|Hgd|Hpd|Mttp|Oat|Otc|P4hb|Pah|Pipox|Shmt1|Sephs2|Aass|Nit2|Tdo2|Hibadh|Bhmt2|Dlst|Echs1|Kmo|Aldh6a1|Haao|Cth|Mthfd1|Asl|Acat1|Aldh7a1|Aldh4a1|Tat|Uroc1|Abat|Gcdh,-28.75266138294069,0,1.0,0.0,0.0,-62.0794894674862,12.24377705627706,
0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,-31.24775235180238,0.0,0.0,0.0,0.0,-4.426051809751861,-9.284257259463038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.53380197175883,0.0,-26.26123826927105,-3.1629234776951267,0.0,0.0,mmu05012,M00001000011000000000000101100,6,0,KEGG Pathway,24,Parkinson disease - Mus musculus (house mouse),,-31.24775235180238,4.344151021501449,15.255643981556565,17405,234,1404,82,5.84045584045584,0.6258525009989191,11911|11951|12048|12315|12859|12861|12868|14678|14977|16439|17463|17991|17995|18747|18803|19170|19173|19175|19179|19181|19182|19184|19185|20422|20463|21762|22123|22143|22145|22146|22151|22154|22186|22195|22201|22213|22272|22273|23996|23997|26444|26445|26446|50868|54405|56436|56551|57296|57320|66043|66052|66091|66108|66152|66414|66416|66445|66495|66594|67126|67151|67184|67264|67273|67680|68015|68202|68375|68943|69077|74764|75406|78330|78943|104130|105675|170731|225887|226646|227613|407785|595136,Atf4|Atp5mc1|Bcl2l1|Calm3|Cox5b|Cox6a1|Cox8a|Gnai2|Slc39a7|Itpr2|Psmd7|Ndufa2|Ndufv1|Prkaca|Plcg1|Psmb1|Psmb5|Psmb6|Psmc1|Psmc2|Psmc3|Psmc5|Psmd4|Sem1|Cox7a2l|Psmd2|Psmd3|Tuba1b|Tuba4a|Tuba1c|Tubb2a|Tubb5|Uba52|Ube2l3|Uba1|Ube2g2|Uqcrq|Uqcrc1|Psmc4|Psmd13|Psma7|Psmb2|Psmb3|Keap1|Ndufa1|Adrm1|Txn2|Psmd8|Park7|Atp5f1d|Sdhc|Ndufa3|Ndufa9|Uqcr10|Ndufa12|Ndufa7|Cyc1|Ndufb3|Uqcr11|Atp5f1e|Psmd9|Ndufa13|Ndufb8|Ndufa10|Sdhb|Trap1|Ndufa5|Ndufa8|Pink1|Psmd11|Klc4|Ndufs7|Ndufv3|Ern1|Ndufb11|Ppif|Mfn2|Ndufs8|Ndufs2|Tubb4b|Ndufs6|Ndufs5,-28.383760717431002,0,6.0,1.0,1.0,-31.24775235180238,8.911085406553397,
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.51433784607924,0.0,-5.817653410493356,-3.0666431221789394,0.0,0.0,0.0,0.0,0.0,-4.462302077393089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mmu04820,M00000000000010110000010000000,4,0,KEGG Pathway,24,Cytoskeleton in muscle cells - Mus musculus (house mouse),,-30.51433784607924,11.19749250733575,19.802650224051547,17405,219,291,41,14.0893470790378,2.0394940808465734,11459|11468|11472|12715|13003|13527|14200|14201|17879|17882|17884|17885|17897|17901|17907|17929|17930|18175|21393|21916|21924|21925|21953|21956|21957|24052|24053|24131|50876|53318|54418|56642|68794|93689|109272|140781|170947|233199|241431|380698|433766,Acta1|Actg2|Actn2|Ckm|Vcan|Dtna|Fhl2|Fhl3|Myh1|Myh2|Myh4|Myh8|Myl3|Myl1|Mylpf|Myom1|Myom2|Nrap|Tcap|Tmod1|Tnnc1|Tnnc2|Tnni2|Tnnt2|Tnnt3|Sgcd|Sgcg|Ldb3|Tmod2|Pdlim3|Fmn2|Ankrd2|Flnc|Lmod1|Mybpc1|Myh7|Myoz3|Mybpc2|Xirp2|Obscn|Trim63,-27.685108317967074,0,7.0,1.0,1.0,-30.51433784607924,34.8897479954181,
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,-5.287307452150289,0.0,0.0,0.0,0.0,0.0,-29.999522970974347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0232178790813173,0.0,-4.121312483574493,-27.04235694396185,0.0,0.0,GO:0072329,M00001000001000000000000101100,5,0,GO Biological Processes,19,monocarboxylic acid catabolic process,19_GO:0009987 cellular process,-29.999522970974347,9.504889509779021,18.494387465081747,17405,124,635,43,6.771653543307087,0.9970903043317205,11364|11370|11430|12623|12894|13119|13884|14080|14085|14245|15107|15112|15488|16828|16922|19299|20322|23986|26378|26458|52538|54608|56794|58810|64385|64898|66841|67460|67528|74114|74147|76971|93747|97212|102632|104158|110446|110842|229905|231086|234564|235674|270076,Acadm|Acadvl|Acox1|Ces1g|Cpt1a|Cyp4a14|Ces1c|Fabp1|Fah|Lpin1|Hadh|Hao1|Hsd17b4|Ldha|Phyh|Abcd3|Sord|Eci2|Decr2|Slc27a2|Acaa2|Abhd2|Hacl1|Akr1a1|Cyp4f14|Lpin2|Etfdh|Decr1|Nudt7|Crot|Ehhadh|Sult2a8|Echs1|Hadha|Acad11|Ces1d|Acat1|Etfa|Kyat3|Hadhb|Ces1f|Acaa1b|Gcdh,-27.18668385905035,0,2.0,0.0,0.0,-56.66030784304352,11.772862554112553,
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.698660118525297,0.0,0.0,-10.624650977094475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2885637129554897,0.0,0.0,0.0,-25.899268995434685,0.0,0.0,GO:0009410,M00000000001001000000001000100,4,0,GO Biological Processes,19,response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-29.698660118525297,4.723623832735194,15.412242468349872,17405,441,635,76,11.968503937007874,1.2881075095803098,11303|11655|11668|11669|11898|11928|12038|12317|12359|12387|12780|12846|12894|13077|13085|13087|13095|13096|13101|13106|13107|13109|13112|13629|13663|14080|14081|14121|14261|14263|14629|14630|14683|14756|14775|14859|14862|15107|15360|15378|15481|15510|15519|16889|18416|18984|19299|20511|20655|20656|20887|22433|27413|28253|56615|67003|68465|71724|71773|72094|74114|74155|76279|76971|83702|97212|99586|100727|107141|226105|235674|268860|394436|404195|433247|545288,Abca1|Alas1|Aldh1a1|Aldh2|Ass1|Atp1a1|Bche|Calr|Cat|Ctnnb1|Abcc2|Comt|Cpt1a|Cyp1a2|Cyp2a12|Cyp2a5|Cyp2c29|Cyp2c37|Cyp2d10|Cyp2e1|Cyp2f2|Cyp2j5|Cyp3a11|Eef2|Ei24|Fabp1|Acsl1|Fbp1|Fmo1|Fmo5|Gclc|Gclm|Gnas|Gpld1|Gpx1|Gsta3|Gstm1|Hadh|Hmgcs2|Hnf4a|Hspa8|Hspd1|Hsp90aa1|Lipa|Otc|Por|Abcd3|Slc1a2|Sod1|Sod2|Sult1a1|Xbp1|Abcb11|Slco1b2|Mgst1|Uqcrc2|Adipor2|Aox3|Ugt2b1|Ugt2a3|Crot|Errfi1|Cyp2d26|Sult2a8|Akr1c6|Hadha|Dpyd|Ugt2b34|Cyp2c50|Cyp2c70|Acaa1b|Abat|Ugt1a1|Cyp2c54|Cyp2c68|Cyp2c67,-26.901615273784532,0,8.0,1.0,1.0,-29.698660118525297,11.30194805194805,
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-2.462265981810236,0.0,0.0,0.0,0.0,0.0,-27.049136683990234,0.0,0.0,-6.670042985025791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.546357401214042,0.0,0.0,GO:0006066,M00001000001001000000000000100,4,0,GO Biological Processes,19,alcohol metabolic process,19_GO:0009987 cellular process,-29.546357401214042,5.963830719453557,16.29923508769765,17405,289,616,61,9.902597402597403,1.2034840554235793,11303|11429|11522|11532|11668|11669|11671|11804|11806|11807|11808|11812|11814|11816|12359|12623|13077|13849|13884|14080|14151|14718|15112|15450|15926|16816|16889|16971|17777|18534|18979|19211|19662|20322|21991|28194|30924|54150|58810|66113|67442|67800|67916|72999|74155|74754|76971|83702|101502|103161|104086|104158|105387|110391|208665|208715|225913|234199|234564|235293|238055,Abca1|Aco2|Adh1|Adh5|Aldh1a1|Aldh2|Aldh3a2|Aplp2|Apoa1|Apoa2|Apoa4|Apoc1|Apoc3|Apoe|Cat|Ces1g|Cyp1a2|Ephx1|Ces1c|Fabp1|Fech|Got1|Hao1|Lipc|Idh1|Lcat|Lipa|Lrp1|Mttp|Pck1|Pon1|Pten|Rbp4|Sord|Tpi1|Apon|Angptl3|Rdh7|Akr1a1|Apoa5|Retsat|Dgat2|Plpp3|Insig2|Errfi1|Dhcr24|Sult2a8|Akr1c6|Hsd3b7|Apof|Cyp27a1|Ces1d|Akr1c14|Qdpr|Akr1d1|Hmgcs1|Tkfc|Fgl1|Ces1f|Sc5d|Apob,-26.766555713277956,0,4.0,0.0,0.0,-35.3422519942967,25.115440115440112,
0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,-5.9814795752015915,0.0,0.0,0.0,0.0,-2.517269822320739,-23.587376285760197,0.0,0.0,-9.870741463186452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6100921821562446,0.0,-2.4465935930463965,-29.533637334641277,0.0,0.0,GO:0006790,M00001000011001000000000101100,7,0,GO Biological Processes,19,sulfur compound metabolic process,19_GO:0009987 cellular process,-29.533637334641277,6.076316156961317,16.372887324790707,17405,279,616,60,9.74025974025974,1.1946534805817077,11720|12012|12116|12411|12583|12780|14080|14081|14104|14261|14600|14629|14630|14651|14711|14732|14775|14859|14862|14870|14871|14874|15360|15378|15488|15531|15926|17850|18293|18618|20655|20887|20917|23972|52538|52633|53315|55951|56451|56615|59010|64918|67800|68801|74114|74147|75735|76971|78920|104112|104158|107146|107869|108156|109801|110446|117147|208715|270076|433256,Mat1a|Baat|Bhmt|Cbs|Cdo1|Abcc2|Fabp1|Acsl1|Fasn|Fmo1|Ghr|Gclc|Gclm|Hagh|Gnmt|Gpam|Gpx1|Gsta3|Gstm1|Gstp1|Gstt1|Gstz1|Hmgcs2|Hnf4a|Hsd17b4|Ndst1|Idh1|Mmut|Ogdh|Pemt|Sod1|Sult1a1|Suclg2|Papss2|Acaa2|Nit2|Sult1d1|Mpc1|Suclg1|Mgst1|Sqor|Bhmt2|Dgat2|Elovl5|Crot|Ehhadh|Pank1|Sult2a8|Dlst|Acly|Ces1d|Glyat|Cth|Mthfd1|Glo1|Acat1|Acsm1|Hmgcs1|Gcdh|Acsl5,-26.766555713277956,0,9.0,1.0,1.0,-29.533637334641277,13.704724409448819,
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,-5.153670383864564,0.0,0.0,0.0,0.0,0.0,-27.5323618845643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1784476843312244,0.0,-7.123691138676716,-29.25158658572616,0.0,0.0,GO:0009063,M00001000001000000000000101100,5,0,GO Biological Processes,19,amino acid catabolic process,19_GO:0009987 cellular process,-29.25158658572616,10.595576298701301,18.79985971144683,17405,104,616,39,6.3311688311688314,0.9811810273121555,11720|11846|11898|12411|12583|14085|14317|14645|14661|14711|14718|14719|14874|15109|15233|15445|18242|18416|18478|18563|19193|20425|30956|56720|58875|78920|93747|98256|104174|104776|107766|110446|110695|110842|212647|234724|243537|268860|270076,Mat1a|Arg1|Ass1|Cbs|Cdo1|Fah|Ftcd|Glul|Glud1|Gnmt|Got1|Got2|Gstz1|Hal|Hgd|Hpd|Oat|Otc|Pah|Pcx|Pipox|Shmt1|Aass|Tdo2|Hibadh|Dlst|Echs1|Kmo|Gldc|Aldh6a1|Haao|Acat1|Aldh7a1|Etfa|Aldh4a1|Tat|Uroc1|Abat|Gcdh,-26.498745403477447,0,1.0,0.0,0.0,-62.0794894674862,12.24377705627706,
0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,-28.168219436384238,0.0,0.0,0.0,0.0,-2.606185895712948,-4.721143995309863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.599381020867808,0.0,-26.702887086161482,0.0,0.0,0.0,mmu05022,M00001000011000000000000101000,5,0,KEGG Pathway,24,Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse),,-28.168219436384238,3.186073834438321,13.564093190855328,17405,428,1404,110,7.834757834757835,0.7171546505736237,11820|11836|11911|11951|12048|12315|12334|12460|12859|12861|12868|13001|13542|15108|15461|16439|16973|17274|17463|17991|17995|18033|18391|18803|19165|19170|19173|19175|19179|19181|19182|19184|19185|19697|20422|20463|20743|21762|21937|22123|22143|22145|22146|22151|22154|22186|22195|22201|22213|22241|22272|22273|23996|23997|26396|26397|26416|26444|26445|26446|54130|54405|56436|56491|56717|57296|57320|66043|66052|66091|66108|66152|66414|66416|66445|66495|66594|67126|67151|67184|67264|67273|67443|67680|68015|68202|68375|68943|69077|69654|74018|74764|74781|75406|76559|78330|78943|104130|105675|110157|170731|217695|225887|226646|226977|227613|228361|329015|407785|595136,App|Araf|Atf4|Atp5mc1|Bcl2l1|Calm3|Capn2|Ccs|Cox5b|Cox6a1|Cox8a|Csnk2b|Dvl1|Hsd17b10|Hras|Itpr2|Lrp5|Rab8a|Psmd7|Ndufa2|Ndufv1|Nfkb1|Sigmar1|Plcg1|Psen2|Psmb1|Psmb5|Psmb6|Psmc1|Psmc2|Psmc3|Psmc5|Psmd4|Rela|Sem1|Cox7a2l|Sptbn2|Psmd2|Tnfrsf1a|Psmd3|Tuba1b|Tuba4a|Tuba1c|Tubb2a|Tubb5|Uba52|Ube2l3|Uba1|Ube2g2|Ulk1|Uqcrq|Uqcrc1|Psmc4|Psmd13|Map2k2|Map2k3|Mapk14|Psma7|Psmb2|Psmb3|Actr1a|Ndufa1|Adrm1|Vapb|Mtor|Psmd8|Park7|Atp5f1d|Sdhc|Ndufa3|Ndufa9|Uqcr10|Ndufa12|Ndufa7|Cyc1|Ndufb3|Uqcr11|Atp5f1e|Psmd9|Ndufa13|Ndufb8|Ndufa10|Map1lc3b|Sdhb|Trap1|Ndufa5|Ndufa8|Pink1|Psmd11|Dctn2|Als2|Klc4|Wipi2|Ndufs7|Atg2b|Ndufv3|Ern1|Ndufb11|Ppif|Raf1|Mfn2|Zfyve1|Ndufs8|Ndufs2|Actr1b|Tubb4b|Ambra1|Atg2a|Ndufs6|Ndufs5,-25.455495477343508,0,6.0,0.0,0.0,-31.24775235180238,8.911085406553397,
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-4.824110236731018,0.0,0.0,0.0,0.0,0.0,-27.55637941590704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.33155620514778,0.0,0.0,GO:0016042,M00001000001000000000000000100,3,0,GO Biological Processes,19,lipid catabolic process,19_GO:0009987 cellular process,-27.55637941590704,5.940450884704051,15.709363306899846,17405,263,635,57,8.976377952755906,1.1343335024078376,11364|11370|11430|11758|11807|11814|11816|12623|12870|12894|13077|13119|13122|13884|14080|14245|15107|15112|15483|15488|16922|17850|19156|19299|23986|26378|26458|30924|52538|54608|56794|64385|64898|66113|66841|67452|67460|67528|67758|71760|74114|74147|93747|97212|101502|102632|104086|104158|105387|110446|110842|208665|231086|234564|235674|238055|270076,Acadm|Acadvl|Acox1|Prdx6|Apoa2|Apoc3|Apoe|Ces1g|Cp|Cpt1a|Cyp1a2|Cyp4a14|Cyp7a1|Ces1c|Fabp1|Lpin1|Hadh|Hao1|Hsd11b1|Hsd17b4|Phyh|Mmut|Psap|Abcd3|Eci2|Decr2|Slc27a2|Angptl3|Acaa2|Abhd2|Hacl1|Cyp4f14|Lpin2|Apoa5|Etfdh|Pnpla8|Decr1|Nudt7|Aadac|Etnppl|Crot|Ehhadh|Echs1|Hadha|Hsd3b7|Acad11|Cyp27a1|Ces1d|Akr1c14|Acat1|Etfa|Akr1d1|Hadhb|Ces1f|Acaa1b|Apob|Gcdh,-24.85624458417433,0,2.0,0.0,0.0,-56.66030784304352,11.772862554112553,
0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,-11.405889942415367,0.0,0.0,0.0,0.0,-3.148607009002076,-27.34564166630044,0.0,0.0,-3.451315891319039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.871979612501132,0.0,-8.185934824251474,-25.26024882024716,0.0,0.0,GO:0072521,M00001000011001000000000101100,7,0,GO Biological Processes,19,purine-containing compound metabolic process,19_GO:0009987 cellular process,-27.34564166630044,4.307199100112486,14.449980090663693,17405,490,635,77,12.125984251968504,1.2953939789946265,11428|11534|11946|11947|11949|11950|11957|12012|12628|13806|14080|14081|14104|14377|14433|14718|14719|14732|15360|15378|15481|15488|15926|16548|16889|17436|17449|17777|17850|18103|18563|18655|18770|20425|20917|22139|22262|22436|23972|27425|50799|52538|55951|56248|66218|66925|67054|67528|67800|68646|68801|71207|71679|74114|74147|75735|76971|98256|99586|100198|104112|104158|107146|107476|107747|107766|110446|117147|192185|208715|227731|228033|230163|231103|269523|270076|433256,Aco1|Adk|Atp5f1a|Atp5f1b|Atp5f1c|Atp5pb|Atp5pf|Baat|Cfh|Eno1|Fabp1|Acsl1|Fasn|G6pc1|Gapdh|Got1|Got2|Gpam|Hmgcs2|Hnf4a|Hspa8|Hsd17b4|Idh1|Khk|Lipa|Me1|Mdh1|Mttp|Mmut|Nme2|Pcx|Pgk1|Pklr|Shmt1|Suclg2|Ttr|Uox|Xdh|Papss2|Atp5mg|Slc25a13|Acaa2|Mpc1|Ak3|Ndufb9|Sdhd|Paics|Nudt7|Dgat2|Nadk2|Elovl5|Nudt4|Atp5pd|Crot|Ehhadh|Pank1|Sult2a8|Kmo|Dpyd|H6pd|Acly|Ces1d|Glyat|Acaca|Aldh1l1|Haao|Acat1|Acsm1|Nadk|Hmgcs1|Slc25a25|Atp5mc3|Aldob|Gckr|Vcp|Gcdh|Acsl5,-24.669640514284453,0,10.0,1.0,1.0,-27.34564166630044,4.922119330154153,
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,-3.911193092978379,0.0,0.0,0.0,0.0,0.0,-27.0500424817767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7566252427580724,0.0,-2.116651744521131,-25.095647212250903,0.0,0.0,GO:0009062,M00001000001000000000000101100,5,0,GO Biological Processes,19,fatty acid catabolic process,19_GO:0009987 cellular process,-27.0500424817767,10.141496062992127,17.83923979809431,17405,100,635,37,5.826771653543307,0.9295887647651675,11364|11370|11430|12623|12894|13119|13884|14080|14245|15107|15112|15488|16922|19299|23986|26378|26458|52538|54608|56794|64385|64898|66841|67460|67528|74114|74147|93747|97212|102632|104158|110446|110842|231086|234564|235674|270076,Acadm|Acadvl|Acox1|Ces1g|Cpt1a|Cyp4a14|Ces1c|Fabp1|Lpin1|Hadh|Hao1|Hsd17b4|Phyh|Abcd3|Eci2|Decr2|Slc27a2|Acaa2|Abhd2|Hacl1|Cyp4f14|Lpin2|Etfdh|Decr1|Nudt7|Crot|Ehhadh|Echs1|Hadha|Acad11|Ces1d|Acat1|Etfa|Hadhb|Ces1f|Acaa1b|Gcdh,-24.4109379245986,0,2.0,0.0,0.0,-56.66030784304352,11.772862554112553,
