gene	gene_cluster
ENSMUSG00000035671	4
ENSMUSG00000039753	2
ENSMUSG00000028314	1
ENSMUSG00000016206	9
ENSMUSG00000020037	1
ENSMUSG00000034731	10
ENSMUSG00000031430	1
ENSMUSG00000031107	1
ENSMUSG00000053801	1
ENSMUSG00000034274	9
ENSMUSG00000093772	1
ENSMUSG00000005371	2
ENSMUSG00000039202	3
ENSMUSG00000015749	2
ENSMUSG00000030378	0
ENSMUSG00000063713	1
ENSMUSG00000027209	1
ENSMUSG00000014039	9
ENSMUSG00000020936	12
ENSMUSG00000039599	7
ENSMUSG00000001627	12
ENSMUSG00000019797	9
ENSMUSG00000031958	6
ENSMUSG00000062782	1
ENSMUSG00000096918	1
ENSMUSG00000058192	9
ENSMUSG00000049630	1
ENSMUSG00000030822	7
ENSMUSG00000021589	8
ENSMUSG00000106589	1
ENSMUSG00000071816	1
ENSMUSG00000043410	1
ENSMUSG00000043243	9
ENSMUSG00000031979	9
ENSMUSG00000009070	1
ENSMUSG00000010097	7
ENSMUSG00000032890	10
ENSMUSG00000071647	7
ENSMUSG00000030359	0
ENSMUSG00000020330	4
ENSMUSG00000042515	1
ENSMUSG00000054648	2
ENSMUSG00000017897	1
ENSMUSG00000021271	1
ENSMUSG00000111232	1
ENSMUSG00000090266	9
ENSMUSG00000035569	3
ENSMUSG00000058101	1
ENSMUSG00000038656	1
ENSMUSG00000061186	1
ENSMUSG00000032807	1
ENSMUSG00000041052	1
ENSMUSG00000010609	9
ENSMUSG00000024228	9
ENSMUSG00000043301	1
ENSMUSG00000030017	1
ENSMUSG00000093616	1
ENSMUSG00000117148	9
ENSMUSG00000028268	7
ENSMUSG00000041605	14
ENSMUSG00000090164	1
ENSMUSG00000071796	2
ENSMUSG00000029817	2
ENSMUSG00000085720	1
ENSMUSG00000001555	9
ENSMUSG00000022235	6
ENSMUSG00000044676	9
ENSMUSG00000032267	4
ENSMUSG00000036192	12
ENSMUSG00000002107	2
ENSMUSG00000024404	2
ENSMUSG00000030825	1
ENSMUSG00000054074	9
ENSMUSG00000021830	2
ENSMUSG00000022812	2
ENSMUSG00000002147	7
ENSMUSG00000090124	6
ENSMUSG00000034748	1
ENSMUSG00000054204	1
ENSMUSG00000048500	1
ENSMUSG00000020679	9
ENSMUSG00000057060	1
ENSMUSG00000029330	12
ENSMUSG00000025142	4
ENSMUSG00000070000	7
ENSMUSG00000036395	6
ENSMUSG00000067599	1
ENSMUSG00000026353	2
ENSMUSG00000091411	1
ENSMUSG00000106799	1
ENSMUSG00000017754	12
ENSMUSG00000006356	5
ENSMUSG00000047497	9
ENSMUSG00000069094	7
ENSMUSG00000026510	12
ENSMUSG00000080615	1
ENSMUSG00000032680	1
ENSMUSG00000073067	1
ENSMUSG00000028186	0
ENSMUSG00000060802	3
ENSMUSG00000002908	1
ENSMUSG00000009093	1
ENSMUSG00000021635	9
ENSMUSG00000041126	5
ENSMUSG00000004791	1
ENSMUSG00000064043	9
ENSMUSG00000066800	14
ENSMUSG00000051276	1
ENSMUSG00000037990	1
ENSMUSG00000039697	8
ENSMUSG00000034689	1
ENSMUSG00000030069	1
ENSMUSG00000077872	1
ENSMUSG00000065500	1
ENSMUSG00000030862	9
ENSMUSG00000037053	0
ENSMUSG00000043300	9
ENSMUSG00000089960	0
ENSMUSG00000039552	1
ENSMUSG00000046138	8
ENSMUSG00000046818	1
ENSMUSG00000038527	9
ENSMUSG00000030788	8
ENSMUSG00000036892	9
ENSMUSG00000031161	4
ENSMUSG00000044724	1
ENSMUSG00000104318	1
ENSMUSG00000035247	3
ENSMUSG00000023959	12
ENSMUSG00000012296	9
ENSMUSG00000007338	9
ENSMUSG00000027387	1
ENSMUSG00000028238	1
ENSMUSG00000052212	9
ENSMUSG00000054431	1
ENSMUSG00000025473	9
ENSMUSG00000020256	1
ENSMUSG00000079049	1
ENSMUSG00000047547	12
ENSMUSG00000056895	1
ENSMUSG00000030714	1
ENSMUSG00000031637	1
ENSMUSG00000039157	12
ENSMUSG00000021476	10
ENSMUSG00000059128	1
ENSMUSG00000028717	9
ENSMUSG00000044788	9
ENSMUSG00000070870	1
ENSMUSG00000024970	1
ENSMUSG00000095522	1
ENSMUSG00000063952	12
ENSMUSG00000038644	4
ENSMUSG00000023571	9
ENSMUSG00000038180	1
ENSMUSG00000027630	2
ENSMUSG00000088088	13
ENSMUSG00000037486	2
ENSMUSG00000022361	8
ENSMUSG00000052848	1
ENSMUSG00000049422	5
ENSMUSG00000032561	12
ENSMUSG00000027582	7
ENSMUSG00000026384	8
ENSMUSG00000032621	2
ENSMUSG00000030110	4
ENSMUSG00000033326	2
ENSMUSG00000027018	4
ENSMUSG00000048077	1
ENSMUSG00000051258	1
ENSMUSG00000038302	9
ENSMUSG00000026258	1
ENSMUSG00000028126	4
ENSMUSG00000027855	1
ENSMUSG00000023015	4
ENSMUSG00000093336	1
ENSMUSG00000035047	7
ENSMUSG00000023914	6
ENSMUSG00000046719	1
ENSMUSG00000031907	1
ENSMUSG00000003865	5
ENSMUSG00000025742	2
ENSMUSG00000000690	1
ENSMUSG00000100625	1
ENSMUSG00000008601	9
ENSMUSG00000060743	3
ENSMUSG00000049620	1
ENSMUSG00000057895	1
ENSMUSG00000050088	9
ENSMUSG00000018770	5
ENSMUSG00000038192	1
ENSMUSG00000035173	2
ENSMUSG00000022061	1
ENSMUSG00000019876	9
ENSMUSG00000040563	10
ENSMUSG00000044117	10
ENSMUSG00000053768	5
ENSMUSG00000068267	12
ENSMUSG00000079701	1
ENSMUSG00000001076	1
ENSMUSG00000067615	4
ENSMUSG00000073909	1
ENSMUSG00000110754	1
ENSMUSG00000057417	1
ENSMUSG00000092832	1
ENSMUSG00000094778	1
ENSMUSG00000060703	0
ENSMUSG00000031698	5
ENSMUSG00000107711	1
ENSMUSG00000040312	1
ENSMUSG00000025423	8
ENSMUSG00000027009	7
ENSMUSG00000019178	1
ENSMUSG00000018322	4
ENSMUSG00000025586	9
ENSMUSG00000052217	1
ENSMUSG00000050965	12
ENSMUSG00000021536	10
ENSMUSG00000003068	12
ENSMUSG00000044730	1
ENSMUSG00000037482	9
ENSMUSG00000020812	1
ENSMUSG00000079583	1
ENSMUSG00000029193	1
ENSMUSG00000038102	12
ENSMUSG00000030654	3
ENSMUSG00000048153	1
ENSMUSG00000068551	9
ENSMUSG00000103770	1
ENSMUSG00000053338	1
ENSMUSG00000028553	0
ENSMUSG00000072145	1
ENSMUSG00000070983	1
ENSMUSG00000027994	1
ENSMUSG00000045251	1
ENSMUSG00000061371	1
ENSMUSG00000067649	1
ENSMUSG00000097262	1
ENSMUSG00000021792	8
ENSMUSG00000051706	1
ENSMUSG00000024712	14
ENSMUSG00000046223	9
ENSMUSG00000020064	2
ENSMUSG00000064039	1
ENSMUSG00000031119	6
ENSMUSG00000071451	1
ENSMUSG00000032289	9
ENSMUSG00000019988	9
ENSMUSG00000039546	1
ENSMUSG00000109511	4
ENSMUSG00000067006	12
ENSMUSG00000089773	1
ENSMUSG00000022180	6
ENSMUSG00000045532	1
ENSMUSG00000025157	9
ENSMUSG00000027070	13
ENSMUSG00000049098	1
ENSMUSG00000046806	1
ENSMUSG00000068328	7
ENSMUSG00000028544	1
ENSMUSG00000041375	4
ENSMUSG00000103257	1
ENSMUSG00000041763	2
ENSMUSG00000072930	1
ENSMUSG00000039079	1
ENSMUSG00000039640	5
ENSMUSG00000000248	1
ENSMUSG00000097424	1
ENSMUSG00000057156	1
ENSMUSG00000044881	1
ENSMUSG00000037818	9
ENSMUSG00000000282	4
ENSMUSG00000046487	1
ENSMUSG00000024293	2
ENSMUSG00000044061	1
ENSMUSG00000038676	1
ENSMUSG00000000489	9
ENSMUSG00000035191	11
ENSMUSG00000020130	11
ENSMUSG00000018654	7
ENSMUSG00000028229	9
ENSMUSG00000039886	9
ENSMUSG00000044162	1
ENSMUSG00000014313	5
ENSMUSG00000062825	3
ENSMUSG00000048621	1
ENSMUSG00000020375	9
ENSMUSG00000074946	1
ENSMUSG00000046532	12
ENSMUSG00000035268	5
ENSMUSG00000095302	1
ENSMUSG00000078618	1
ENSMUSG00000056972	1
ENSMUSG00000039556	1
ENSMUSG00000002332	12
ENSMUSG00000045672	9
ENSMUSG00000005370	4
ENSMUSG00000094196	1
ENSMUSG00000058071	1
ENSMUSG00000011256	7
ENSMUSG00000031809	1
ENSMUSG00000045983	3
ENSMUSG00000002602	7
ENSMUSG00000021779	12
ENSMUSG00000095929	1
ENSMUSG00000035245	9
ENSMUSG00000054364	12
ENSMUSG00000031605	10
ENSMUSG00000034675	10
ENSMUSG00000040432	1
ENSMUSG00000004661	7
ENSMUSG00000048764	1
ENSMUSG00000060371	8
ENSMUSG00000065560	1
ENSMUSG00000051844	1
ENSMUSG00000030754	2
ENSMUSG00000118154	1
ENSMUSG00000056821	1
ENSMUSG00000021541	1
ENSMUSG00000022436	7
ENSMUSG00000064604	1
ENSMUSG00000039543	1
ENSMUSG00000098505	1
ENSMUSG00000060913	1
ENSMUSG00000023845	2
ENSMUSG00000029705	2
ENSMUSG00000063730	9
ENSMUSG00000028738	1
ENSMUSG00000074123	1
ENSMUSG00000036782	9
ENSMUSG00000024617	13
ENSMUSG00000031079	1
ENSMUSG00000031204	1
ENSMUSG00000119508	1
ENSMUSG00000029154	1
ENSMUSG00000118193	1
ENSMUSG00000048996	1
ENSMUSG00000031298	1
ENSMUSG00000026960	1
ENSMUSG00000106493	1
ENSMUSG00000102091	1
ENSMUSG00000044477	12
ENSMUSG00000097164	1
ENSMUSG00000040697	4
ENSMUSG00000028527	6
ENSMUSG00000042558	9
ENSMUSG00000027998	4
ENSMUSG00000056185	9
ENSMUSG00000091749	1
ENSMUSG00000002428	2
ENSMUSG00000032698	7
ENSMUSG00000073926	1
ENSMUSG00000050345	1
ENSMUSG00000062585	7
ENSMUSG00000024261	8
ENSMUSG00000056481	1
ENSMUSG00000028992	1
ENSMUSG00000034210	2
ENSMUSG00000027709	6
ENSMUSG00000035851	2
ENSMUSG00000072707	1
ENSMUSG00000021418	1
ENSMUSG00000041193	9
ENSMUSG00000095377	1
ENSMUSG00000100314	1
ENSMUSG00000033728	1
ENSMUSG00000019828	8
ENSMUSG00000006127	7
ENSMUSG00000044647	10
ENSMUSG00000054457	1
ENSMUSG00000050002	9
ENSMUSG00000041571	10
ENSMUSG00000036446	12
ENSMUSG00000042371	6
ENSMUSG00000046716	1
ENSMUSG00000007850	2
ENSMUSG00000029299	7
ENSMUSG00000032101	9
ENSMUSG00000036315	1
ENSMUSG00000040552	1
ENSMUSG00000026572	1
ENSMUSG00000026202	5
ENSMUSG00000066122	1
ENSMUSG00000028854	12
ENSMUSG00000021850	6
ENSMUSG00000009687	7
ENSMUSG00000034509	1
ENSMUSG00000072295	1
ENSMUSG00000037075	2
ENSMUSG00000026820	9
ENSMUSG00000053025	8
ENSMUSG00000059473	1
ENSMUSG00000086355	1
ENSMUSG00000099378	1
ENSMUSG00000026816	9
ENSMUSG00000032718	1
ENSMUSG00000077896	1
ENSMUSG00000045498	1
ENSMUSG00000043605	1
ENSMUSG00000019731	12
ENSMUSG00000067724	1
ENSMUSG00000084751	1
ENSMUSG00000037991	1
ENSMUSG00000073116	1
ENSMUSG00000051375	10
ENSMUSG00000087283	1
ENSMUSG00000001134	1
ENSMUSG00000046006	1
ENSMUSG00000027871	13
ENSMUSG00000025437	8
ENSMUSG00000054986	12
ENSMUSG00000046668	4
ENSMUSG00000010797	1
ENSMUSG00000026456	9
ENSMUSG00000055805	7
ENSMUSG00000026875	7
ENSMUSG00000020891	1
ENSMUSG00000022505	12
ENSMUSG00000026958	6
ENSMUSG00000027919	1
ENSMUSG00000039313	1
ENSMUSG00000031165	7
ENSMUSG00000109761	1
ENSMUSG00000038179	7
ENSMUSG00000117863	1
ENSMUSG00000037346	1
ENSMUSG00000029146	12
ENSMUSG00000097725	1
ENSMUSG00000048616	1
ENSMUSG00000073964	1
ENSMUSG00000051777	1
ENSMUSG00000009013	8
ENSMUSG00000025582	10
ENSMUSG00000027331	11
ENSMUSG00000067578	1
ENSMUSG00000021725	7
ENSMUSG00000038763	5
ENSMUSG00000030116	1
ENSMUSG00000029068	2
ENSMUSG00000014349	12
ENSMUSG00000087090	1
ENSMUSG00000094426	1
ENSMUSG00000086373	1
ENSMUSG00000003282	1
ENSMUSG00000028641	1
ENSMUSG00000066839	9
ENSMUSG00000024187	14
ENSMUSG00000085484	1
ENSMUSG00000111456	1
ENSMUSG00000028883	9
ENSMUSG00000098702	1
ENSMUSG00000003346	4
ENSMUSG00000017843	2
ENSMUSG00000037410	7
ENSMUSG00000029281	1
ENSMUSG00000039795	9
ENSMUSG00000031502	3
ENSMUSG00000108239	1
ENSMUSG00000034216	9
ENSMUSG00000050714	9
ENSMUSG00000086968	10
ENSMUSG00000056216	2
ENSMUSG00000039860	9
ENSMUSG00000020839	6
ENSMUSG00000118409	1
ENSMUSG00000082361	1
ENSMUSG00000086763	1
ENSMUSG00000037016	9
ENSMUSG00000010277	3
ENSMUSG00000050315	14
ENSMUSG00000026895	5
ENSMUSG00000041215	2
ENSMUSG00000035949	2
ENSMUSG00000043857	1
ENSMUSG00000068196	9
ENSMUSG00000050666	1
ENSMUSG00000019647	12
ENSMUSG00000024027	9
ENSMUSG00000030921	7
ENSMUSG00000039911	9
ENSMUSG00000017688	1
ENSMUSG00000028842	2
ENSMUSG00000067787	12
ENSMUSG00000063931	6
ENSMUSG00000031397	1
ENSMUSG00000028797	12
ENSMUSG00000020142	9
ENSMUSG00000074466	1
ENSMUSG00000075153	1
ENSMUSG00000075202	1
ENSMUSG00000031142	9
ENSMUSG00000046574	4
ENSMUSG00000061048	9
ENSMUSG00000036442	9
ENSMUSG00000052135	1
ENSMUSG00000019916	12
ENSMUSG00000063015	8
ENSMUSG00000092807	1
ENSMUSG00000027071	1
ENSMUSG00000005802	8
ENSMUSG00000038807	10
ENSMUSG00000022960	9
ENSMUSG00000062199	1
ENSMUSG00000040663	7
ENSMUSG00000094066	1
ENSMUSG00000005338	10
ENSMUSG00000094132	1
ENSMUSG00000033624	12
ENSMUSG00000030538	9
ENSMUSG00000078675	0
ENSMUSG00000092066	1
ENSMUSG00000042942	1
ENSMUSG00000044286	1
ENSMUSG00000006007	3
ENSMUSG00000022856	1
ENSMUSG00000021958	1
ENSMUSG00000028719	14
ENSMUSG00000027848	9
ENSMUSG00000052477	1
ENSMUSG00000074064	5
ENSMUSG00000022552	7
ENSMUSG00000061082	1
ENSMUSG00000029446	1
ENSMUSG00000024459	1
ENSMUSG00000022091	12
ENSMUSG00000034855	1
ENSMUSG00000024927	7
ENSMUSG00000068854	1
ENSMUSG00000046008	4
ENSMUSG00000001103	1
ENSMUSG00000030102	8
ENSMUSG00000013275	12
ENSMUSG00000032507	1
ENSMUSG00000057329	7
ENSMUSG00000032046	10
ENSMUSG00000038806	9
ENSMUSG00000031949	1
ENSMUSG00000027490	1
ENSMUSG00000052133	1
ENSMUSG00000037477	1
ENSMUSG00000057143	7
ENSMUSG00000034544	9
ENSMUSG00000078903	2
ENSMUSG00000113056	1
ENSMUSG00000086712	1
ENSMUSG00000008090	9
ENSMUSG00000066899	1
ENSMUSG00000047014	1
ENSMUSG00000062526	9
ENSMUSG00000066892	4
ENSMUSG00000048356	1
ENSMUSG00000047205	9
ENSMUSG00000093060	1
ENSMUSG00000024424	9
ENSMUSG00000008129	1
ENSMUSG00000028416	5
ENSMUSG00000032782	9
ENSMUSG00000066043	4
ENSMUSG00000024529	4
ENSMUSG00000055194	1
ENSMUSG00000044408	12
ENSMUSG00000047592	1
ENSMUSG00000051615	10
ENSMUSG00000064121	1
ENSMUSG00000029229	9
ENSMUSG00000053769	1
ENSMUSG00000041984	1
ENSMUSG00000032123	9
ENSMUSG00000027603	9
ENSMUSG00000062646	9
ENSMUSG00000001558	1
ENSMUSG00000060081	1
ENSMUSG00000079658	8
ENSMUSG00000065532	1
ENSMUSG00000021645	11
ENSMUSG00000018661	12
ENSMUSG00000084845	1
ENSMUSG00000061065	1
ENSMUSG00000067586	9
ENSMUSG00000032899	14
ENSMUSG00000024130	6
ENSMUSG00000057098	7
ENSMUSG00000020307	5
ENSMUSG00000028573	6
ENSMUSG00000026639	14
ENSMUSG00000063434	1
ENSMUSG00000033276	1
ENSMUSG00000048982	1
ENSMUSG00000021196	12
ENSMUSG00000035735	10
ENSMUSG00000048501	1
ENSMUSG00000032199	12
ENSMUSG00000020163	5
ENSMUSG00000017405	1
ENSMUSG00000045259	1
ENSMUSG00000096727	7
ENSMUSG00000024552	1
ENSMUSG00000001285	9
ENSMUSG00000068290	12
ENSMUSG00000031517	8
ENSMUSG00000011034	14
ENSMUSG00000036223	1
ENSMUSG00000042350	12
ENSMUSG00000020155	1
ENSMUSG00000025025	12
ENSMUSG00000058435	9
ENSMUSG00000047143	1
ENSMUSG00000057836	1
ENSMUSG00000026249	8
ENSMUSG00000041324	9
ENSMUSG00000061313	8
ENSMUSG00000032456	1
ENSMUSG00000056014	11
ENSMUSG00000003234	12
ENSMUSG00000057729	1
ENSMUSG00000061984	1
ENSMUSG00000019785	1
ENSMUSG00000026335	3
ENSMUSG00000049550	12
ENSMUSG00000100684	1
ENSMUSG00000010914	5
ENSMUSG00000049133	3
ENSMUSG00000021111	2
ENSMUSG00000073267	1
ENSMUSG00000006519	6
ENSMUSG00000043859	1
ENSMUSG00000028909	9
ENSMUSG00000021919	1
ENSMUSG00000003863	10
ENSMUSG00000079598	1
ENSMUSG00000027690	6
ENSMUSG00000075205	1
ENSMUSG00000050685	1
ENSMUSG00000119223	1
ENSMUSG00000066233	1
ENSMUSG00000048776	1
ENSMUSG00000037600	1
ENSMUSG00000073236	1
ENSMUSG00000038765	1
ENSMUSG00000022696	9
ENSMUSG00000082002	1
ENSMUSG00000019975	9
ENSMUSG00000071065	1
ENSMUSG00000111761	1
ENSMUSG00000021239	9
ENSMUSG00000068523	5
ENSMUSG00000032096	2
ENSMUSG00000026478	12
ENSMUSG00000020282	9
ENSMUSG00000040919	1
ENSMUSG00000021131	4
ENSMUSG00000043342	1
ENSMUSG00000023348	9
ENSMUSG00000028577	2
ENSMUSG00000023349	9
ENSMUSG00000079619	1
ENSMUSG00000019820	3
ENSMUSG00000041681	1
ENSMUSG00000033294	4
ENSMUSG00000049723	1
ENSMUSG00000029918	5
ENSMUSG00000038239	5
ENSMUSG00000102742	1
ENSMUSG00000096688	0
ENSMUSG00000062128	1
ENSMUSG00000054162	10
ENSMUSG00000019948	1
ENSMUSG00000036103	12
ENSMUSG00000057596	9
ENSMUSG00000107895	1
ENSMUSG00000044811	1
ENSMUSG00000068615	1
ENSMUSG00000088464	1
ENSMUSG00000039304	9
ENSMUSG00000034345	5
ENSMUSG00000052776	1
ENSMUSG00000023942	12
ENSMUSG00000064065	8
ENSMUSG00000054951	1
ENSMUSG00000051172	1
ENSMUSG00000028961	12
ENSMUSG00000022721	7
ENSMUSG00000075572	1
ENSMUSG00000047866	2
ENSMUSG00000035683	1
ENSMUSG00000073176	1
ENSMUSG00000078435	1
ENSMUSG00000074519	1
ENSMUSG00000035208	7
ENSMUSG00000071169	1
ENSMUSG00000020241	12
ENSMUSG00000065468	1
ENSMUSG00000110759	1
ENSMUSG00000048706	14
ENSMUSG00000074569	1
ENSMUSG00000030170	1
ENSMUSG00000050891	1
ENSMUSG00000069516	3
ENSMUSG00000053119	12
ENSMUSG00000090662	1
ENSMUSG00000090015	1
ENSMUSG00000075576	1
ENSMUSG00000079007	11
ENSMUSG00000031374	1
ENSMUSG00000070524	1
ENSMUSG00000085122	1
ENSMUSG00000009633	5
ENSMUSG00000004948	1
ENSMUSG00000053004	1
ENSMUSG00000109659	1
ENSMUSG00000050373	9
ENSMUSG00000063689	1
ENSMUSG00000030037	9
ENSMUSG00000029909	1
ENSMUSG00000040455	8
ENSMUSG00000091694	9
ENSMUSG00000032590	12
ENSMUSG00000028214	1
ENSMUSG00000026566	4
ENSMUSG00000055198	1
ENSMUSG00000052920	9
ENSMUSG00000035203	12
ENSMUSG00000052058	1
ENSMUSG00000065555	1
ENSMUSG00000038797	1
ENSMUSG00000040877	1
ENSMUSG00000035824	9
ENSMUSG00000015776	4
ENSMUSG00000092995	1
ENSMUSG00000039224	1
ENSMUSG00000035365	1
ENSMUSG00000003955	14
ENSMUSG00000115705	1
ENSMUSG00000038489	5
ENSMUSG00000027560	1
ENSMUSG00000061961	1
ENSMUSG00000096421	1
ENSMUSG00000070003	4
ENSMUSG00000097697	1
ENSMUSG00000027273	13
ENSMUSG00000057561	12
ENSMUSG00000000142	9
ENSMUSG00000031105	1
ENSMUSG00000095586	1
ENSMUSG00000039032	1
ENSMUSG00000035623	2
ENSMUSG00000038349	9
ENSMUSG00000048070	1
ENSMUSG00000028821	11
ENSMUSG00000085394	1
ENSMUSG00000017386	4
ENSMUSG00000021478	1
ENSMUSG00000095030	1
ENSMUSG00000042082	6
ENSMUSG00000028653	1
ENSMUSG00000017747	1
ENSMUSG00000039275	12
ENSMUSG00000029186	14
ENSMUSG00000075119	1
ENSMUSG00000052151	14
ENSMUSG00000066500	1
ENSMUSG00000008730	2
ENSMUSG00000060245	1
ENSMUSG00000024411	8
ENSMUSG00000057863	5
ENSMUSG00000050534	1
ENSMUSG00000063176	1
ENSMUSG00000021266	12
ENSMUSG00000022584	9
ENSMUSG00000005374	4
ENSMUSG00000027956	1
ENSMUSG00000074336	0
ENSMUSG00000091586	1
ENSMUSG00000039568	10
ENSMUSG00000025156	12
ENSMUSG00000106943	1
ENSMUSG00000060112	1
ENSMUSG00000095172	1
ENSMUSG00000022723	12
ENSMUSG00000065878	1
ENSMUSG00000021592	1
ENSMUSG00000029211	10
ENSMUSG00000027939	1
ENSMUSG00000040413	1
ENSMUSG00000078591	1
ENSMUSG00000022126	1
ENSMUSG00000050410	1
ENSMUSG00000074158	1
ENSMUSG00000089219	1
ENSMUSG00000059205	1
ENSMUSG00000043090	2
ENSMUSG00000038539	9
ENSMUSG00000039953	3
ENSMUSG00000018796	3
ENSMUSG00000027439	12
ENSMUSG00000054568	9
ENSMUSG00000097993	1
ENSMUSG00000028809	2
ENSMUSG00000022623	10
ENSMUSG00000054723	1
ENSMUSG00000044938	5
ENSMUSG00000096717	1
ENSMUSG00000079276	1
ENSMUSG00000024759	12
ENSMUSG00000064084	1
ENSMUSG00000022983	7
ENSMUSG00000048502	1
ENSMUSG00000043079	10
ENSMUSG00000085287	1
ENSMUSG00000068817	1
ENSMUSG00000092130	1
ENSMUSG00000097587	1
ENSMUSG00000089942	9
ENSMUSG00000019528	11
ENSMUSG00000002342	9
ENSMUSG00000036167	4
ENSMUSG00000024668	2
ENSMUSG00000035007	9
ENSMUSG00000025754	1
ENSMUSG00000028982	1
ENSMUSG00000057444	1
ENSMUSG00000070319	4
ENSMUSG00000070305	9
ENSMUSG00000059475	9
ENSMUSG00000032089	7
ENSMUSG00000085845	1
ENSMUSG00000075566	1
ENSMUSG00000028850	1
ENSMUSG00000091260	1
ENSMUSG00000039219	2
ENSMUSG00000037171	1
ENSMUSG00000030674	9
ENSMUSG00000049734	1
ENSMUSG00000038811	9
ENSMUSG00000052922	1
ENSMUSG00000040820	9
ENSMUSG00000039345	1
ENSMUSG00000026965	4
ENSMUSG00000050377	1
ENSMUSG00000018651	1
ENSMUSG00000062563	1
ENSMUSG00000006517	1
ENSMUSG00000027249	0
ENSMUSG00000048218	9
ENSMUSG00000073639	8
ENSMUSG00000058914	1
ENSMUSG00000094595	1
ENSMUSG00000014773	9
ENSMUSG00000064329	8
ENSMUSG00000025470	9
ENSMUSG00000026573	1
ENSMUSG00000053217	1
ENSMUSG00000100119	1
ENSMUSG00000020776	4
ENSMUSG00000056457	9
ENSMUSG00000070618	1
ENSMUSG00000015189	8
ENSMUSG00000012187	1
ENSMUSG00000059810	7
ENSMUSG00000087309	1
ENSMUSG00000005763	2
ENSMUSG00000037001	1
ENSMUSG00000020152	3
ENSMUSG00000040322	14
ENSMUSG00000110009	1
ENSMUSG00000109020	1
ENSMUSG00000045005	14
ENSMUSG00000019301	1
ENSMUSG00000100094	1
ENSMUSG00000025128	9
ENSMUSG00000029279	11
ENSMUSG00000032394	1
ENSMUSG00000045381	1
ENSMUSG00000025551	8
ENSMUSG00000027012	2
ENSMUSG00000026728	3
ENSMUSG00000111767	1
ENSMUSG00000047897	1
ENSMUSG00000028707	1
ENSMUSG00000091859	1
ENSMUSG00000038570	1
ENSMUSG00000063672	1
ENSMUSG00000096029	1
ENSMUSG00000038721	1
ENSMUSG00000036644	12
ENSMUSG00000035606	1
ENSMUSG00000079642	1
ENSMUSG00000078485	9
ENSMUSG00000028036	9
ENSMUSG00000037907	9
ENSMUSG00000091017	1
ENSMUSG00000039238	9
ENSMUSG00000030611	1
ENSMUSG00000037868	1
ENSMUSG00000051160	1
ENSMUSG00000077506	1
ENSMUSG00000065557	1
ENSMUSG00000096051	1
ENSMUSG00000048827	1
ENSMUSG00000038074	1
ENSMUSG00000043843	1
ENSMUSG00000037111	2
ENSMUSG00000030142	1
ENSMUSG00000066900	12
ENSMUSG00000026473	3
ENSMUSG00000051998	7
ENSMUSG00000079262	6
ENSMUSG00000054150	9
ENSMUSG00000042115	9
ENSMUSG00000035086	12
ENSMUSG00000022613	6
ENSMUSG00000074952	1
ENSMUSG00000000827	12
ENSMUSG00000000355	9
ENSMUSG00000005705	1
ENSMUSG00000038150	12
ENSMUSG00000065447	1
ENSMUSG00000022377	12
ENSMUSG00000057789	9
ENSMUSG00000036634	10
ENSMUSG00000049739	2
ENSMUSG00000052688	1
ENSMUSG00000065485	1
ENSMUSG00000048537	12
ENSMUSG00000065016	1
ENSMUSG00000011154	1
ENSMUSG00000034793	9
ENSMUSG00000058132	1
ENSMUSG00000079334	9
ENSMUSG00000030672	13
ENSMUSG00000027433	2
ENSMUSG00000042121	7
ENSMUSG00000022116	1
ENSMUSG00000006527	11
ENSMUSG00000070797	3
ENSMUSG00000021187	1
ENSMUSG00000039100	8
ENSMUSG00000092528	1
ENSMUSG00000042042	2
ENSMUSG00000050148	10
ENSMUSG00000092752	1
ENSMUSG00000043140	9
ENSMUSG00000062760	9
ENSMUSG00000005813	12
ENSMUSG00000039496	1
ENSMUSG00000028868	7
ENSMUSG00000046518	1
ENSMUSG00000044533	3
ENSMUSG00000040479	2
ENSMUSG00000021604	1
ENSMUSG00000049357	1
ENSMUSG00000024787	1
ENSMUSG00000042684	1
ENSMUSG00000031896	4
ENSMUSG00000027165	9
ENSMUSG00000034771	9
ENSMUSG00000028838	9
ENSMUSG00000076236	1
ENSMUSG00000006705	9
ENSMUSG00000051550	1
ENSMUSG00000025507	1
ENSMUSG00000027925	1
ENSMUSG00000000125	1
ENSMUSG00000075209	1
ENSMUSG00000068062	1
ENSMUSG00000041544	1
ENSMUSG00000020672	1
ENSMUSG00000061455	12
ENSMUSG00000075141	1
ENSMUSG00000074652	9
ENSMUSG00000051177	10
ENSMUSG00000071719	1
ENSMUSG00000078546	1
ENSMUSG00000048832	9
ENSMUSG00000028093	9
ENSMUSG00000079415	1
ENSMUSG00000090436	1
ENSMUSG00000109631	1
ENSMUSG00000028164	6
ENSMUSG00000050961	1
ENSMUSG00000006476	10
ENSMUSG00000049052	1
ENSMUSG00000033044	1
ENSMUSG00000097712	1
ENSMUSG00000019303	1
ENSMUSG00000086392	1
ENSMUSG00000031875	9
ENSMUSG00000014195	7
ENSMUSG00000032449	2
ENSMUSG00000045326	1
ENSMUSG00000005949	9
ENSMUSG00000039686	10
ENSMUSG00000065538	1
ENSMUSG00000040712	10
ENSMUSG00000096883	1
ENSMUSG00000022437	5
ENSMUSG00000086283	1
ENSMUSG00000005202	1
ENSMUSG00000067010	1
ENSMUSG00000057880	8
