location	cluster	n_genes	feature	profile	cluster_mean_log2_expression	h5_accession	mission	library_selection	library_layout	sex	strain	sequencing_instrument
GC	12	14	OSD-379_RR8_LVR_GC_LAR_OLD_GL15	RR8_LVR_GC_LAR_OLD_GL15	0.0	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	12	14	OSD-379_RR8_LVR_GC_LAR_OLD_GL3	RR8_LVR_GC_LAR_OLD_GL3	0.0	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	12	14	OSD-379_RR8_LVR_GC_LAR_OLD_GL4	RR8_LVR_GC_LAR_OLD_GL4	0.0	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	12	14	OSD-379_RR8_LVR_GC_LAR_OLD_GL7	RR8_LVR_GC_LAR_OLD_GL7	0.0	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	12	14	OSD-379_RR8_LVR_GC_LAR_OLD_GL8	RR8_LVR_GC_LAR_OLD_GL8	0.0	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	12	14	OSD-379_RR8_LVR_GC_LAR_YNG_GL1	RR8_LVR_GC_LAR_YNG_GL1	0.2142857164144516	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	12	14	OSD-379_RR8_LVR_GC_LAR_YNG_GL13	RR8_LVR_GC_LAR_YNG_GL13	0.0	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	12	14	OSD-379_RR8_LVR_GC_LAR_YNG_GL14	RR8_LVR_GC_LAR_YNG_GL14	0.0	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	12	14	OSD-379_RR8_LVR_GC_LAR_YNG_GL17	RR8_LVR_GC_LAR_YNG_GL17	0.0	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	12	14	OSD-379_RR8_LVR_GC_LAR_YNG_GL18	RR8_LVR_GC_LAR_YNG_GL18	0.0	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	12	14	OSD-379_RR8_LVR_GC_LAR_YNG_GL2	RR8_LVR_GC_LAR_YNG_GL2	0.0	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	12	14	OSD-379_RR8_LVR_GC_LAR_YNG_GL5	RR8_LVR_GC_LAR_YNG_GL5	0.0	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	12	14	OSD-379_RR8_LVR_GC_LAR_YNG_GL6	RR8_LVR_GC_LAR_YNG_GL6	0.0	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	0.0714285746216774	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	0.0	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	0.1428571492433548	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	0.0	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	0.18464016914367676	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep5_G8	Mmus_C57-6T_LVR_GC_ISS-T_Rep5_G8	0.0	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	0.39892587065696716	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep7_G2	Mmus_C57-6T_LVR_GC_ISS-T_Rep7_G2	0.5647779107093811	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	0.0	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	0.0	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	0.0	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	0.0714285746216774	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	0.0	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	0.0	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6001
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	0.0714285746216774	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6002
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep6_G8	Mmus_C57-6T_LVR_GC_LAR_Rep6_G8	0.0	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6003
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep7_G9	Mmus_C57-6T_LVR_GC_LAR_Rep7_G9	0.0	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6004
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep8_G2	Mmus_C57-6T_LVR_GC_LAR_Rep8_G2	0.41106340289115906	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6005
GC	12	14	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep9_G3	Mmus_C57-6T_LVR_GC_LAR_Rep9_G3	0.18464016914367676	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6006
GC	12	14	OSD-463_RR23_LVR_GC_G1_techrep1	RR23_LVR_GC_G1_techrep1	0.0	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-463_RR23_LVR_GC_G1_techrep2	RR23_LVR_GC_G1_techrep2	0.0	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-463_RR23_LVR_GC_G2	RR23_LVR_GC_G2	0.27195391058921814	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-463_RR23_LVR_GC_G3	RR23_LVR_GC_G3	0.0	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-463_RR23_LVR_GC_G4	RR23_LVR_GC_G4	0.0	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-463_RR23_LVR_GC_G5	RR23_LVR_GC_G5	0.1428571492433548	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-463_RR23_LVR_GC_G6	RR23_LVR_GC_G6	0.0	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-463_RR23_LVR_GC_G7	RR23_LVR_GC_G7	0.0	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-463_RR23_LVR_GC_G8	RR23_LVR_GC_G8	0.0	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-463_RR23_LVR_GC_G9	RR23_LVR_GC_G9	0.0714285746216774	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-242_Mmus_C57-6J_LVR_GC_C2_Rep1_G1	Mmus_C57-6J_LVR_GC_C2_Rep1_G1	0.6404131650924683	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-242_Mmus_C57-6J_LVR_GC_C2_Rep2_G3	Mmus_C57-6J_LVR_GC_C2_Rep2_G3	0.0714285746216774	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-242_Mmus_C57-6J_LVR_GC_C2_Rep3_G4	Mmus_C57-6J_LVR_GC_C2_Rep3_G4	0.1428571492433548	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-242_Mmus_C57-6J_LVR_GC_C2_Rep4_G5	Mmus_C57-6J_LVR_GC_C2_Rep4_G5	0.18464016914367676	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep1_G1	Mmus_BAL-TAL_LVR_GC_Rep1_G1	0.0	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
GC	12	14	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep2_G2	Mmus_BAL-TAL_LVR_GC_Rep2_G2	0.0	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
GC	12	14	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep3_G3	Mmus_BAL-TAL_LVR_GC_Rep3_G3	0.0	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
GC	12	14	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep4_G5	Mmus_BAL-TAL_LVR_GC_Rep4_G5	0.0	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
GC	12	14	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep5_G6	Mmus_BAL-TAL_LVR_GC_Rep5_G6	0.0	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
GC	12	14	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep6_G7	Mmus_BAL-TAL_LVR_GC_Rep6_G7	0.0714285746216774	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
GC	12	14	OSD-47_Mmus_C57-6T_LVR_GC_Rep1_G2	Mmus_C57-6T_LVR_GC_Rep1_G2	0.0	OSD-47	RR-1	polyA enrichment	SINGLE	Female	C57BL/6NTac	Illumina HiSeq 3000
GC	12	14	OSD-47_Mmus_C57-6T_LVR_GC_Rep2_G3	Mmus_C57-6T_LVR_GC_Rep2_G3	0.0	OSD-47	RR-1	polyA enrichment	SINGLE	Female	C57BL/6NTac	Illumina HiSeq 3000
GC	12	14	OSD-47_Mmus_C57-6T_LVR_GC_Rep3_G5	Mmus_C57-6T_LVR_GC_Rep3_G5	0.0	OSD-47	RR-1	polyA enrichment	SINGLE	Female	C57BL/6NTac	Illumina HiSeq 3000
GC	12	14	OSD-686_GSM7708682	GSM7708682	0.0	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-686_GSM7708683	GSM7708683	0.0	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-686_GSM7708684	GSM7708684	0.0	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	12	14	OSD-173_Mmus_C57-6CR_LVR_GC_Rep1_G40	Mmus_C57-6CR_LVR_GC_Rep1_G40	0.0	OSD-173	BSP135	Ribo-depletion	PAIRED	Female	C57BL/6NCrl	Illumina HiSeq 4000
GC	12	14	OSD-173_Mmus_C57-6CR_LVR_GC_Rep2_G44	Mmus_C57-6CR_LVR_GC_Rep2_G44	0.0	OSD-173	BSP135	Ribo-depletion	PAIRED	Female	C57BL/6NCrl	Illumina HiSeq 4000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI11	RR8_LVR_GC_ISS-T_OLD_GI11	15.422490119934082	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI12	RR8_LVR_GC_ISS-T_OLD_GI12	15.00654125213623	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI13	RR8_LVR_GC_ISS-T_OLD_GI13	15.727126121520996	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI14	RR8_LVR_GC_ISS-T_OLD_GI14	15.612510681152344	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI15	RR8_LVR_GC_ISS-T_OLD_GI15	14.68806266784668	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI16	RR8_LVR_GC_ISS-T_OLD_GI16	15.397534370422363	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI17	RR8_LVR_GC_ISS-T_OLD_GI17	15.261747360229492	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI18	RR8_LVR_GC_ISS-T_OLD_GI18	15.354791641235352	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI19	RR8_LVR_GC_ISS-T_OLD_GI19	15.402132034301758	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI20	RR8_LVR_GC_ISS-T_OLD_GI20	14.95273208618164	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI1	RR8_LVR_GC_ISS-T_YNG_GI1	14.782841682434082	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI10	RR8_LVR_GC_ISS-T_YNG_GI10	14.44427490234375	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI2	RR8_LVR_GC_ISS-T_YNG_GI2	14.611371994018555	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI3	RR8_LVR_GC_ISS-T_YNG_GI3	15.004152297973633	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI4	RR8_LVR_GC_ISS-T_YNG_GI4	14.773536682128906	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI5	RR8_LVR_GC_ISS-T_YNG_GI5	15.182488441467285	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI6	RR8_LVR_GC_ISS-T_YNG_GI6	14.875036239624023	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI7	RR8_LVR_GC_ISS-T_YNG_GI7	15.205270767211914	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI8	RR8_LVR_GC_ISS-T_YNG_GI8	14.884389877319336	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI9	RR8_LVR_GC_ISS-T_YNG_GI9	14.630504608154297	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_OLD_GL11	RR8_LVR_GC_LAR_OLD_GL11	14.919614791870117	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_OLD_GL12	RR8_LVR_GC_LAR_OLD_GL12	14.711256980895996	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_OLD_GL15	RR8_LVR_GC_LAR_OLD_GL15	15.408514022827148	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_OLD_GL3	RR8_LVR_GC_LAR_OLD_GL3	15.292485237121582	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_OLD_GL4	RR8_LVR_GC_LAR_OLD_GL4	15.100485801696777	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_OLD_GL7	RR8_LVR_GC_LAR_OLD_GL7	14.969834327697754	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_OLD_GL8	RR8_LVR_GC_LAR_OLD_GL8	15.380939483642578	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_YNG_GL1	RR8_LVR_GC_LAR_YNG_GL1	14.490287780761719	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_YNG_GL13	RR8_LVR_GC_LAR_YNG_GL13	14.841348648071289	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_YNG_GL14	RR8_LVR_GC_LAR_YNG_GL14	14.428898811340332	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_YNG_GL17	RR8_LVR_GC_LAR_YNG_GL17	14.757874488830566	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_YNG_GL18	RR8_LVR_GC_LAR_YNG_GL18	15.032831192016602	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_YNG_GL2	RR8_LVR_GC_LAR_YNG_GL2	14.806365966796875	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_YNG_GL5	RR8_LVR_GC_LAR_YNG_GL5	13.617557525634766	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-379_RR8_LVR_GC_LAR_YNG_GL6	RR8_LVR_GC_LAR_YNG_GL6	14.756673812866211	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	17.176462173461914	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	16.359146118164062	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	16.402790069580078	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	16.328527450561523	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	16.791433334350586	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep5_G8	Mmus_C57-6T_LVR_GC_ISS-T_Rep5_G8	16.883298873901367	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	17.61067008972168	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep7_G2	Mmus_C57-6T_LVR_GC_ISS-T_Rep7_G2	17.22228240966797	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	17.395875930786133	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	17.111896514892578	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	16.201061248779297	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	16.47551155090332	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	16.177099227905273	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	16.514156341552734	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6001
GC	13	8	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	16.431737899780273	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6002
