tissue	term	within_accession_unadjusted_effect	composition_proxy_adjusted_effect	adjusted_direction_matches_unadjusted	absolute_effect_ratio_adjusted_to_unadjusted	absolute_attenuation_fraction	short_label	evidence_role	family_representative	curated_pathway
skin	R-MMU-68882_MITOTIC_ANAPHASE	0.00492972010669235	0.004191316954592409	True	0.8502139804859266	0.14978601951407344			False	False
skin	R-MMU-68886_M_PHASE	-0.3314725840116403	-0.28236803455716314	True	0.8518593940404049	0.1481406059595951			False	False
skin	R-MMU-69206_G1_S_TRANSITION	-0.01582456888591897	-0.014532135364196138	True	0.9183274103048161	0.08167258969518387			False	False
skin	R-MMU-69239_SYNTHESIS_OF_DNA	-0.0019771546351202967	-0.001566344496259207	True	0.7922215432400437	0.20777845675995632			False	False
skin	R-MMU-69242_S_PHASE	0.001988564521828907	0.0017680412932346804	True	0.8891043130994771	0.11089568690052287			False	False
skin	R-MMU-69275_G2_M_TRANSITION	-0.007393513014731555	-0.006244705391434706	True	0.8446195169998547	0.1553804830001453			False	False
skin	R-MMU-69278_CELL_CYCLE_MITOTIC	0.06369733319687677	0.07268244936443792	True	1.1410595344673191	-0.14105953446731911			False	False
skin	R-MMU-69306_DNA_REPLICATION	-0.043916107777641	-0.0359496183500971	True	0.8185975526820279	0.18140244731797206			False	False
skin	R-MMU-69473_G2_M_DNA_DAMAGE_CHECKPOINT	-0.0006059270024755852	-0.0018150099793754213	True	2.995426795571062	-1.995426795571062			False	False
skin	R-MMU-69481_G2_M_CHECKPOINTS	-0.004268917693377069	-0.0024652133191056936	True	0.5774797023916161	0.42252029760838394			False	False
skin	R-MMU-69618_MITOTIC_SPINDLE_CHECKPOINT	0.005074423792931334	0.005468820354160235	True	1.077722432599795	-0.07772243259979494			False	False
skin	R-MMU-69620_CELL_CYCLE_CHECKPOINTS	0.003890962142040009	0.0022489996821534815	True	0.5780060560996216	0.42199394390037837			False	False
skin	R-MMU-70326_GLUCOSE_METABOLISM	0.2511168686587323	0.19033762653712977	True	0.7579643197757396	0.24203568022426036			False	False
skin	R-MMU-71291_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.26098066887592514	0.252147733724662	True	0.9661548298220414	0.03384517017795863			False	False
skin	R-MMU-71387_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES	-0.22089437914013696	-0.15250198675191293	True	0.690384188794431	0.309615811205569			False	False
skin	R-MMU-73857_RNA_POLYMERASE_II_TRANSCRIPTION	0.008264068050020088	-0.005081032882261167	False	0.614834346898779	0.385165653101221			False	False
skin	R-MMU-73884_BASE_EXCISION_REPAIR	-0.00512621386438151	-0.003866933309443254	True	0.7543449047867239	0.2456550952132761			False	False
skin	R-MMU-73886_CHROMOSOME_MAINTENANCE	-0.006038908678752851	-0.005661427047216022	True	0.9374917469997599	0.0625082530002401			False	False
skin	R-MMU-73887_DEATH_RECEPTOR_SIGNALING	-0.04535665630169289	-0.026092363721777822	True	0.5752708830259154	0.42472911697408455			False	False
skin	R-MMU-73894_DNA_REPAIR	-0.31685259575111147	-0.26021137044241377	True	0.8212379318704098	0.17876206812959017	DNA repair	context_sensitive	False	True
skin	R-MMU-73927_DEPURINATION	0.007247743171394794	0.003910204477995112	True	0.539506489886094	0.46049351011390605			False	False
skin	R-MMU-73929_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	0.012708783597614499	0.008591773002439382	True	0.6760499882972356	0.3239500117027644			False	False
skin	R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	-0.05539434167924585	-0.02582519254801703	True	0.4662063265875538	0.5337936734124462			False	False
skin	R-MMU-74752_SIGNALING_BY_INSULIN_RECEPTOR	-0.07529635230892599	-0.05932327379275977	True	0.7878638469678869	0.21213615303211308			False	False
skin	R-MMU-75153_APOPTOTIC_EXECUTION_PHASE	0.007522636710154673	0.004655199087086374	True	0.6188254552825081	0.3811745447174919			False	False
skin	R-MMU-76002_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.17217967800198175	0.047009050106835	True	0.2730232200009919	0.7269767799990081			False	False
skin	R-MMU-76005_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	0.044198500678636024	0.0043968379801459945	True	0.09947934687004595	0.9005206531299541			False	False
skin	R-MMU-774815_NUCLEOSOME_ASSEMBLY	0.006686458120530218	0.0032607997198273544	True	0.4876721967068541	0.512327803293146			False	False
skin	R-MMU-8848021_SIGNALING_BY_PTK6	0.017015144504139126	0.004004329306128948	True	0.23533913009994417	0.7646608699000559			False	False
skin	R-MMU-8856688_GOLGI_TO_ER_RETROGRADE_TRANSPORT	-0.008745569152625405	-0.008054899616963377	True	0.9210263479015897	0.07897365209841034			False	False
skin	R-MMU-8856825_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	-0.036310550816413704	-0.02607455093270672	True	0.718098468528879	0.28190153147112096			False	False
skin	R-MMU-8856828_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.1947258373376769	0.21237550880988904	True	1.0906385701739496	-0.0906385701739496			False	False
skin	R-MMU-8875878_MET_PROMOTES_CELL_MOTILITY	0.1471595919277676	0.12652469995088	True	0.8597788176321113	0.14022118236788872			False	False
skin	R-MMU-8878171_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	-0.0657965068068437	-0.02865967373110903	True	0.4355804756511489	0.5644195243488511			False	False
skin	R-MMU-8936459_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	-0.1767775056425412	-0.13388251017996083	True	0.7573503749435315	0.24264962505646848			False	False
skin	R-MMU-8939211_ESR_MEDIATED_SIGNALING	-0.09989132608125	-0.11473725486929677	True	1.1486207999278268	-0.14862079992782684			False	False
skin	R-MMU-8948216_COLLAGEN_CHAIN_TRIMERIZATION	0.024762865575210583	-0.01705098468006409	False	0.688570740259292	0.311429259740708			False	False
skin	R-MMU-8951664_NEDDYLATION	-0.1720308263935152	-0.13922715945307265	True	0.8093151813070689	0.19068481869293108			False	False
skin	R-MMU-8953854_METABOLISM_OF_RNA	-0.15649172247164292	-0.1152616385524812	True	0.7365350494711769	0.2634649505288231			False	False
skin	R-MMU-8953897_CELLULAR_RESPONSES_TO_STIMULI	-0.10109174670826693	-0.076126223359874	True	0.7530409339900016	0.2469590660099984			False	False
skin	R-MMU-8957275_POST_TRANSLATIONAL_PROTEIN_PHOSPHORYLATION	0.11475208222383136	0.08714418070160596	True	0.7594126312377112	0.2405873687622888			False	False
skin	R-MMU-8957322_METABOLISM_OF_STEROIDS	0.2857286256200342	0.2041483408222971	True	0.7144833331952407	0.2855166668047593			False	False
skin	R-MMU-8978868_FATTY_ACID_METABOLISM	-0.1622444024365059	-0.10371976969112848	True	0.6392810361005771	0.36071896389942293			False	False
skin	R-MMU-8980692_RHOA_GTPASE_CYCLE	-0.08296876058964092	-0.045562363906513796	True	0.5491508319843758	0.45084916801562425			False	False
skin	R-MMU-9006925_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	-0.2927015781607888	-0.2559881432787177	True	0.8745704238673309	0.12542957613266914			False	False
skin	R-MMU-9006931_SIGNALING_BY_NUCLEAR_RECEPTORS	0.08529228507247122	0.03845681368032532	True	0.4508826753515785	0.5491173246484216			False	False
skin	R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	0.11752609969369618	0.054772100454397836	True	0.46604201617469043	0.5339579838253096			False	False
skin	R-MMU-9006936_SIGNALING_BY_TGFB_FAMILY_MEMBERS	0.11196136826137387	0.06327474616733887	True	0.5651480251618929	0.4348519748381071			False	False
skin	R-MMU-9009391_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0.004833900117884415	0.0033911529529294243	True	0.7015355862200939	0.29846441377990607			False	False
skin	R-MMU-9012999_RHO_GTPASE_CYCLE	-0.27229619404228844	-0.1917297707641901	True	0.7041221102576772	0.29587788974232276			False	False
skin	R-MMU-9013026_RHOB_GTPASE_CYCLE	-0.010495433469077938	-0.004360884767551313	True	0.41550306429929973	0.5844969357007003			False	False
skin	R-MMU-9013106_RHOC_GTPASE_CYCLE	-0.0035851117354712384	-0.002569530650971406	True	0.7167226130076694	0.2832773869923306			False	False
skin	R-MMU-9013148_CDC42_GTPASE_CYCLE	-0.0056078797675979996	-0.0049185549671996905	True	0.8770792476006374	0.12292075239936262			False	False
skin	R-MMU-9013149_RAC1_GTPASE_CYCLE	0.05175468061490406	0.03039160950843518	True	0.5872243659384723	0.41277563406152773			False	False
skin	R-MMU-9013406_RHOQ_GTPASE_CYCLE	0.04277053795513568	0.03677384577631265	True	0.85979385657685	0.14020614342314996			False	False
skin	R-MMU-9013408_RHOG_GTPASE_CYCLE	-0.018802441224499998	-0.013073261421984374	True	0.6952959600240433	0.30470403997595674			False	False
skin	R-MMU-9013423_RAC3_GTPASE_CYCLE	-0.0003594854563658563	0.0005669187879994999	False	1.5770284387319806	-0.5770284387319806			False	False
skin	R-MMU-9018519_ESTROGEN_DEPENDENT_GENE_EXPRESSION	-0.0028904299433633956	-0.002776286595104262	True	0.9605099066589683	0.03949009334103171			False	False
skin	R-MMU-913531_INTERFERON_SIGNALING	0.17726371497618984	0.11881498521202515	True	0.6702724538295073	0.3297275461704927			False	False
skin	R-MMU-913709_O_LINKED_GLYCOSYLATION_OF_MUCINS	-0.23795579990151974	-0.1891686961925166	True	0.7949740929651887	0.20502590703481127			False	False
skin	R-MMU-917937_IRON_UPTAKE_AND_TRANSPORT	-0.11042961142842905	-0.1208674515591937	True	1.0945203011741969	-0.09452030117419685			False	False
skin	R-MMU-936837_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.09033646886684805	0.07382864507974563	True	0.8172629061754204	0.1827370938245796			False	False
skin	R-MMU-948021_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	-0.1858067959968877	-0.1668945277456519	True	0.8982154116066207	0.10178458839337934			False	False
skin	R-MMU-9612973_AUTOPHAGY	-0.0952288139995642	-0.06930636199734663	True	0.7277877260727389	0.2722122739272611			False	False
skin	R-MMU-9648025_EML4_AND_NUDC_IN_MITOTIC_SPINDLE_FORMATION	0.00692357461205679	0.004698011151898481	True	0.6785528307468965	0.32144716925310346			False	False
skin	R-MMU-9670095_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	0.006887594865667882	0.003757820107847049	True	0.5455925008856712	0.45440749911432876			False	False
skin	R-MMU-9675108_NERVOUS_SYSTEM_DEVELOPMENT	-0.30269113035931444	-0.23957915472195507	True	0.7914971094050848	0.20850289059491522			False	False
skin	R-MMU-9696273_RND1_GTPASE_CYCLE	0.0027773413960174497	-0.0004436829602000625	False	0.1597509621382084	0.8402490378617916			False	False
skin	R-MMU-9709957_SENSORY_PERCEPTION	0.15058600947340747	0.1078996205656473	True	0.7165315087568057	0.2834684912431943			False	False
skin	R-MMU-9711123_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	0.18004111073478268	0.13064257400962512	True	0.7256263498733564	0.2743736501266436			False	False
skin	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	0.023313258855120464	-0.0026905059088101445	False	0.11540668447642655	0.8845933155235735			False	False
skin	R-MMU-9730414_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT	-0.0691570749103126	-0.04777754760529771	True	0.6908555294922283	0.3091444705077717			False	False
skin	R-MMU-9748784_DRUG_ADME	0.12888219833173686	0.07790378115684193	True	0.604457265357324	0.395542734642676			False	False
skin	R-MMU-9749641_ASPIRIN_ADME	-0.1287924342622703	-0.10082899617656495	True	0.7828798077629221	0.2171201922370779			False	False
skin	R-MMU-975155_MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME	0.0009772729194488204	0.0010785398280216375	True	1.103621932581465	-0.1036219325814649			False	False
skin	R-MMU-975634_RETINOID_METABOLISM_AND_TRANSPORT	0.004674423704944809	0.004664552451830659	True	0.9978882416876955	0.002111758312304479			False	False
skin	R-MMU-9759476_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	0.0846250987967308	0.05263534242922236	True	0.621982640819744	0.37801735918025603			False	False
skin	R-MMU-9764265_REGULATION_OF_CDH1_EXPRESSION_AND_FUNCTION	-0.44414946797503935	-0.32431923771677257	True	0.7302029183900742	0.26979708160992577			False	False
skin	R-MMU-9764274_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_I_CLASSICAL_CADHERINS	-0.009347156575339983	-0.005876686569876623	True	0.6287138256976156	0.3712861743023844			False	False
skin	R-MMU-9764560_REGULATION_OF_CDH1_GENE_TRANSCRIPTION	-0.0043514407284417226	-0.003081359024059536	True	0.7081238643374534	0.29187613566254655			False	False
skin	R-MMU-9764725_NEGATIVE_REGULATION_OF_CDH1_GENE_TRANSCRIPTION	-0.35231586013079513	-0.2690509260440963	True	0.7636639631954485	0.2363360368045515			False	False
skin	R-MMU-9769735_INITIATION_OF_COAGULATION_CASCADE	0.029664703518614388	0.018930957419954746	True	0.6381643898134935	0.36183561018650645			False	False
skin	R-MMU-9769739_REGULATION_OF_CLOTTING_CASCADE	0.07009251052347597	0.032112804998370985	True	0.45814887722726805	0.541851122772732			False	False
skin	R-MMU-9769740_COAGULATION_PATHWAY	0.13195784665240404	0.08802524913729096	True	0.6670709728172675	0.33292902718273254			False	False
skin	R-MMU-977606_REGULATION_OF_COMPLEMENT_CASCADE	-0.10145619559840172	-0.098698784508811	True	0.9728216589107531	0.027178341089246882			False	False
skin	R-MMU-9818564_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES	-0.23171805366185655	-0.17000711559770032	True	0.7336809234803505	0.2663190765196495			False	False
skin	R-MMU-983169_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.2127159514872821	0.166216561107438	True	0.7814014884416216	0.2185985115583784			False	False
skin	R-MMU-983189_KINESINS	-0.008078701603115346	-0.005587971815390028	True	0.6916918200364237	0.3083081799635763			False	False
skin	R-MMU-983231_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.10637299349062447	0.09379264901277334	True	0.8817336612891322	0.11826633871086778			False	False
skin	R-MMU-9833482_PKR_MEDIATED_SIGNALING	-0.00010255544572548375	0.00040467713486271815	False	3.9459351183158176	-2.9459351183158176			False	False
skin	R-MMU-983712_ION_CHANNEL_TRANSPORT	-0.14844196861381223	-0.09304793421744162	True	0.6268303707256526	0.3731696292743474			False	False
skin	R-MMU-9841922_MLL4_AND_MLL3_COMPLEXES_REGULATE_EXPRESSION_OF_PPARG_TARGET_GENES_IN_ADIPOGENESIS_AND_HEPATIC_STEATOSIS	0.0005632013126450317	6.278140450557705e-05	True	0.11147240444225708	0.888527595557743			False	False
skin	R-MMU-9842860_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	0.2011122781027717	0.16617625137159925	True	0.8262859579696095	0.17371404203039054			False	False
skin	R-MMU-9843940_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS	-0.00011011393351826388	0.008248549564559997	False	74.90922629870327	-73.90922629870327			False	False
skin	R-MMU-9851695_EPIGENETIC_REGULATION_OF_ADIPOGENESIS_GENES_BY_MLL3_AND_MLL4_COMPLEXES	-0.008484494425444479	-0.007366031321961088	True	0.868175633408493	0.13182436659150698			False	False
skin	R-MMU-9855142_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI	0.0037024652717649854	0.002392394965914168	True	0.646162702499489	0.35383729750051096			False	False
skin	R-MMU-9909648_REGULATION_OF_PD_L1_CD274_EXPRESSION	-0.031544643760801724	-0.024705194722253507	True	0.7831819217737652	0.21681807822623478			False	False
skin	R-MMU-9909649_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION	-0.003994431214310012	-0.002695281254761556	True	0.6747597117471285	0.32524028825287155			False	False
skin	R-MMU-9913351_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC	0.08989111901698123	0.07328007418933262	True	0.8152092775203896	0.18479072247961037			False	False
skin	R-MMU-9917777_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	0.00037845420832185946	0.0002868274355018452	True	0.7578920492751147	0.24210795072488533			False	False
skin	R-MMU-9932444_ATP_DEPENDENT_CHROMATIN_REMODELERS	-0.1657213480363567	-0.10581079119071563	True	0.638486184456467	0.361513815543533			False	False
skin	R-MMU-9937848_CHD_CHROMATIN_REMODELERS	-0.06333092652541632	-0.05708550341470665	True	0.9013843085304741	0.09861569146952587			False	False
skin	R-MMU-9937850_NURD_COMPLEX_ASSEMBLY	0.0028380139819781263	0.0032036167687235343	True	1.1288234621348057	-0.12882346213480567			False	False
skin	R-MMU-9940951_INTERACTION_OF_NURD_COMPLEXES_WITH_TRANSCRIPTION_FACTORS	-0.009990131957117723	-0.00781558534858735	True	0.7823305419923846	0.2176694580076154			False	False
skin	R-MMU-9943965_CHD3_CHD4_CHD5_SUBFAMILY	-0.039894457295723676	0.004997632587699217	False	0.1252713516229463	0.8747286483770537			False	False
skin	R-MMU-9958863_SLC_MEDIATED_TRANSPORT_OF_AMINO_ACIDS	-0.26541112087460883	-0.18938560943907246	True	0.713555667204111	0.286444332795889			False	False
liver	R-MMU-109581_APOPTOSIS	0.05518475882772264	0.0585316914024421	True	1.0606495823451545	-0.060649582345154496			False	False
liver	R-MMU-109582_HEMOSTASIS	0.000438504350516799	0.0005138713839765396	True	1.1718729434974062	-0.17187294349740623			False	False
liver	R-MMU-110330_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	0.0007674698014647886	0.000515264418682062	True	0.6713807080078346	0.32861929199216544			False	False
liver	R-MMU-110331_CLEAVAGE_OF_THE_DAMAGED_PURINE	0.0005455215244494177	0.0001542858859246391	True	0.2828227283613718	0.7171772716386282			False	False
liver	R-MMU-112314_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	0.0023978828184311623	0.002268943524200222	True	0.9462278584925597	0.05377214150744025			False	False
liver	R-MMU-112315_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	-0.002923334257006662	-0.026014407124547126	True	8.898882179550855	-7.898882179550855			False	False
liver	R-MMU-112316_NEURONAL_SYSTEM	-0.050759209915267924	-0.002647501897007347	True	0.052158059619659324	0.9478419403803406			False	False
liver	R-MMU-114604_GPVI_MEDIATED_ACTIVATION_CASCADE	0.008970677836777624	0.0071136704736857745	True	0.7929914108074904	0.20700858919250964			False	False
liver	R-MMU-114608_PLATELET_DEGRANULATION	0.006559919349541292	0.023227460332466452	True	3.540814923904614	-2.540814923904614			False	False
liver	R-MMU-1169410_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES	-0.028622370161569027	-0.022264373536803102	True	0.7778661728963752	0.22213382710362484			False	False
liver	R-MMU-1227986_SIGNALING_BY_ERBB2	0.000309413412232488	0.00034259332434149136	True	1.1072348863922956	-0.10723488639229561			False	False
liver	R-MMU-1236975_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.00051332419551254	0.00029918047464827307	True	0.5828294813758967	0.41717051862410326			False	False
liver	R-MMU-1257604_PIP3_ACTIVATES_AKT_SIGNALING	0.08489217205088369	0.11045813556320823	True	1.3011580796519202	-0.3011580796519202			False	False
liver	R-MMU-1266695_INTERLEUKIN_7_SIGNALING	0.0002018064306308773	0.00031649530416835074	True	1.5683112930491796	-0.5683112930491796			False	False
liver	R-MMU-1266738_DEVELOPMENTAL_BIOLOGY	-0.020648848170362007	0.015073985846255482	False	0.7300158208287708	0.2699841791712292			False	False
liver	R-MMU-1280215_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	-0.008626223477035908	0.021872574130236216	False	2.535590944109408	-1.535590944109408			False	False
liver	R-MMU-1280218_ADAPTIVE_IMMUNE_SYSTEM	-0.028179628527567606	-0.004249478689170597	True	0.15079967023033716	0.8492003297696629			False	False
liver	R-MMU-141424_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES	0.00025408011215165754	0.00022717767328303497	True	0.89411828166793	0.10588171833207005			False	False
liver	R-MMU-141444_AMPLIFICATION_OF_SIGNAL_FROM_UNATTACHED_KINETOCHORES_VIA_A_MAD2_INHIBITORY_SIGNAL	0.0006729856103880725	0.0006173193518567235	True	0.917284622921953	0.08271537707804699			False	False
liver	R-MMU-1428517_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	-0.004925820741094134	-0.002205265593305059	True	0.44769505615732585	0.5523049438426741			False	False
liver	R-MMU-1430728_METABOLISM	0.011582339579465459	-0.061018393266932064	False	5.26822692844481	-4.26822692844481			False	False
liver	R-MMU-1442490_COLLAGEN_DEGRADATION	-0.05523948576165677	-0.016253822596631634	True	0.29424282960855974	0.7057571703914403			False	False
liver	R-MMU-1474228_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.03427461325767105	0.010308390099317237	True	0.30075875756264303	0.699241242437357			False	False
liver	R-MMU-1474244_EXTRACELLULAR_MATRIX_ORGANIZATION	-0.049235554689843676	0.02247763179284896	False	0.4565325187142789	0.5434674812857211	Extracellular matrix organization	context_sensitive	False	True
