gene	gene_cluster	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
ENSMUSG00000021258	0	2.3795156	-0.90912724	-0.9049738	-0.09150909	-0.0070644007	0.6257072	0.3343084	-0.11597734	0.13977514	0.008449541
ENSMUSG00000094861	1	3.8530872	0.47630543	0.26881766	0.52694464	-0.26401687	-0.011323397	-0.24009822	-0.039093856	-0.05181312	-0.035117608
ENSMUSG00000023083	1	3.8389244	0.4710189	0.26899406	0.5188561	-0.25218356	-0.015544701	-0.23791698	-0.037103187	-0.048965942	-0.034125645
ENSMUSG00000115518	1	3.7335196	0.40545374	0.27291983	0.45783588	-0.18266377	-0.021290952	-0.21484669	-0.02371924	-0.037023235	-0.024144953
ENSMUSG00000066442	14	-2.3169456	-4.1152053	2.5407226	-0.70159733	-1.0739106	0.013180934	0.7344015	0.3522872	-0.5455513	0.47470602
ENSMUSG00000093812	1	3.8514824	0.47966	0.26688722	0.5233745	-0.2584821	-0.012835475	-0.23986906	-0.038658034	-0.050199237	-0.035152793
ENSMUSG00000035699	1	3.7067802	0.37508607	0.25568894	0.45730114	-0.1921354	-0.01864661	-0.20682043	-0.02648527	-0.032951675	-0.023777854
ENSMUSG00000022607	9	-5.21105	-3.382743	0.5954731	-1.234088	2.316711	-0.64393455	0.5823641	0.44885793	-0.085940614	0.08418336
ENSMUSG00000035704	1	3.1409092	0.03094825	-0.005519677	0.18000072	-0.18950869	0.020016827	-0.045599904	-0.026960256	0.054984163	0.0016342038
ENSMUSG00000107417	1	3.57222	0.21556966	0.33513564	0.46311492	-0.14514652	-0.04485176	-0.19709362	-0.0039703185	-0.044113122	-0.009753527
ENSMUSG00000025916	1	3.5884838	0.30113724	0.42292395	0.38830197	-0.21009143	-0.0405274	-0.1917753	0.005097674	-0.06402533	0.0011095209
ENSMUSG00000028937	0	2.4586241	-0.23999053	-0.9792523	-0.43571755	-0.61628664	0.5171872	0.36501268	-0.16521138	0.19030555	-0.0035079718
ENSMUSG00000073063	1	3.8510509	0.48266488	0.26858854	0.5116465	-0.25674304	-0.006053252	-0.23490347	-0.039495066	-0.050520435	-0.034038577
ENSMUSG00000086687	1	3.8466904	0.46953323	0.270889	0.5260342	-0.26445824	-0.01171103	-0.2390423	-0.038438097	-0.052119236	-0.034459554
ENSMUSG00000075383	1	2.847081	0.031790018	0.21282215	0.14943771	0.7695584	-0.3599288	-0.11916635	0.075092785	0.15902594	0.0030547723
ENSMUSG00000039221	4	-11.828738	-3.4265618	12.551343	-2.8075216	-2.9152384	-1.0899403	0.48781955	0.14585127	-0.50889266	0.91449267
ENSMUSG00000046275	1	3.7569804	0.41077402	0.26198307	0.4615794	-0.25642863	0.004170685	-0.20652162	-0.03551714	-0.04470882	-0.025086435
ENSMUSG00000047407	0	2.1857965	-0.6703756	-0.3745872	-0.12039954	-0.22764666	0.121100694	0.2046216	-0.034105305	0.1389661	0.03255815
ENSMUSG00000004562	0	1.3617781	-0.32484376	-0.5611996	-1.0575081	2.0939765	0.106340565	0.42682508	0.10432162	0.3740741	0.040313613
ENSMUSG00000030779	10	-9.692647	-3.034155	-3.915408	0.50358516	2.4935591	-0.6940926	0.2099829	0.085347936	-0.0704667	-0.1813549
ENSMUSG00000044320	1	3.8445013	0.47095108	0.26800337	0.52379984	-0.26028827	-0.013106051	-0.23867324	-0.038325503	-0.05044923	-0.034600332
ENSMUSG00000010021	1	3.794497	0.41710714	0.25537053	0.49841166	-0.25395012	0.0051235803	-0.21974862	-0.03767635	-0.048168007	-0.029607804
ENSMUSG00000026110	1	3.242991	-0.013966107	0.31371018	0.25405803	-0.05172751	0.010172119	-0.09163439	0.015334514	-0.022619842	0.021594327
ENSMUSG00000056632	1	3.7692924	0.5109276	0.3288248	0.39167473	-0.13522434	-0.031131582	-0.20868464	-0.02100529	-0.0353858	-0.020755317
ENSMUSG00000102422	1	3.8581514	0.48092923	0.26682737	0.5273613	-0.26611492	-0.009756058	-0.24051952	-0.039822392	-0.051956356	-0.03553782
ENSMUSG00000051361	1	3.7795627	0.4843329	0.27731335	0.49275425	-0.2830938	-0.062116943	-0.23561656	-0.03293761	-0.036493853	-0.03233431
ENSMUSG00000102059	1	3.418113	0.22066626	0.30538958	0.33532453	-0.26636773	-0.06905908	-0.15014437	-0.0076544	-0.020177724	0.00055779296
ENSMUSG00000079173	1	3.4409564	0.17503622	0.37338588	0.40195578	-0.1456319	-0.09418019	-0.17797767	0.008645712	-0.03199665	0.00037720887
ENSMUSG00000070282	1	3.4921043	0.2155996	0.20051652	0.37867814	-0.10998996	-0.027107408	-0.15811884	-0.016067687	-0.0011325076	-0.012115424
ENSMUSG00000022299	9	-8.629385	-4.849375	1.1090585	-1.2266862	0.416258	0.26918274	0.49353987	0.53515244	-0.42846698	0.021071218
ENSMUSG00000033377	8	-5.772306	-2.9571922	-3.2789369	-1.0894756	-0.08739223	0.58391726	0.67307794	0.32191736	-0.063636474	-0.13064218
ENSMUSG00000030340	0	2.6518805	-1.3280532	-2.466368	0.34024823	-0.750192	1.3786981	0.5792208	-0.4571721	0.22283123	-0.10813231
ENSMUSG00000051591	1	3.8367023	0.4624869	0.2734605	0.52246416	-0.25429454	-0.014429359	-0.23803842	-0.03653479	-0.051010694	-0.033608563
ENSMUSG00000030513	2	-12.857966	1.9552667	-6.3864613	-1.415389	0.46319565	1.5258892	-0.5894648	0.4053234	-0.1449713	-0.044437993
ENSMUSG00000117615	1	3.8504596	0.47097278	0.27207738	0.5289838	-0.2672158	-0.011603276	-0.24006723	-0.038772695	-0.052967638	-0.034730732
ENSMUSG00000002329	0	1.598539	-0.15657686	0.34352654	-0.9256168	-0.14074257	-0.205747	0.27767852	0.11250856	0.12591685	0.11881827
ENSMUSG00000024842	1	3.7275407	0.37026483	0.28580007	0.49337918	-0.25584152	-0.024659226	-0.21691707	-0.028715996	-0.046947137	-0.024491956
ENSMUSG00000042510	1	3.1981797	0.13557357	-0.0014071821	0.16178289	-0.020771107	-0.011960724	-0.073514864	-0.010495458	0.071826115	-0.0034098781
ENSMUSG00000102312	1	3.8533626	0.47881505	0.26643917	0.52604455	-0.26207376	-0.012116929	-0.24024391	-0.03918748	-0.050775126	-0.035378367
ENSMUSG00000034579	1	3.8334932	0.467231	0.27245605	0.5110863	-0.250678	-0.011896246	-0.23425649	-0.036827307	-0.04957781	-0.03281993
ENSMUSG00000018581	1	3.4924319	0.09878376	0.26544395	0.3883434	0.026882531	0.03985205	-0.15296017	0.0035270404	-0.032433584	-0.00031793542
ENSMUSG00000020614	0	1.1124877	-0.686537	-3.0429778	-1.0250925	0.78092945	1.2957617	0.85476875	-0.21309131	0.44718602	-0.069429286
ENSMUSG00000092659	1	3.8561842	0.47866055	0.2678002	0.5266338	-0.26707527	-0.009270545	-0.23997748	-0.03962855	-0.052312694	-0.03522097
ENSMUSG00000034837	1	3.1873145	0.37065414	-0.111488074	-0.05163597	0.26995113	-0.022677392	-0.03554554	-0.009557416	0.14541262	-0.00775789
ENSMUSG00000047842	1	3.7871337	0.41274038	0.2863937	0.49469727	-0.22908512	-0.0043845307	-0.22030504	-0.0329322	-0.05080738	-0.027256096
ENSMUSG00000067594	1	3.8293016	0.46039122	0.27567303	0.5200093	-0.25490797	-0.018509654	-0.23714803	-0.036015473	-0.049990527	-0.033169538
ENSMUSG00000026970	9	-6.3417063	-5.195333	-0.7700605	-0.8192063	1.141244	1.3841293	0.8893611	0.38217837	-0.40825254	-0.0024113536
ENSMUSG00000046049	1	3.817006	0.44966844	0.2792166	0.51599413	-0.24599928	-0.020157823	-0.23519513	-0.034134388	-0.049389318	-0.03194409
ENSMUSG00000040570	1	3.616511	0.20369206	0.30655262	0.47411016	-0.22980042	0.014638464	-0.1864427	-0.01822065	-0.05923905	-0.010211138
ENSMUSG00000018238	1	3.8131998	0.46433377	0.25244766	0.5031795	-0.27277595	-0.017014911	-0.22966689	-0.039317787	-0.04325799	-0.03337597
ENSMUSG00000027890	0	0.39847076	-3.09145	-2.4674237	0.21342017	-0.49159515	1.3152663	0.854704	-0.28825754	0.16527946	-0.02567445
ENSMUSG00000037904	1	3.6701684	0.6632139	0.0310609	0.08676234	-0.051724374	0.06323595	-0.07915549	-0.07163676	0.06622944	-0.026005719
ENSMUSG00000005640	1	3.567074	0.15200657	0.40577757	0.51579773	-0.2315722	-0.048958324	-0.19945289	-0.006571609	-0.06972093	-0.005894914
ENSMUSG00000021448	1	3.828834	0.45902285	0.2745282	0.51747364	-0.24922304	-0.016018843	-0.23598069	-0.03589187	-0.049724843	-0.03291673
ENSMUSG00000033809	1	3.2240622	0.1951005	-0.39669278	0.09974584	-0.299437	0.13456129	0.009540934	-0.09633497	0.12536423	-0.028609356
ENSMUSG00000047539	0	1.8453712	-0.9399532	-0.12610988	-0.22186777	0.23784159	0.06780364	0.23170339	0.047098633	0.12039157	0.06610882
ENSMUSG00000037762	1	3.036591	-0.27609366	0.31089282	0.2780912	-0.27439207	0.034424063	-0.04637167	0.007994016	-0.043378413	0.035976954
ENSMUSG00000024517	1	3.84577	0.46764436	0.27191296	0.52663755	-0.26342618	-0.01197012	-0.23892158	-0.038343046	-0.0522336	-0.034377955
ENSMUSG00000076065	1	3.8593454	0.48154444	0.26676643	0.52816105	-0.26704577	-0.009628216	-0.24085163	-0.039930373	-0.05215923	-0.03563717
ENSMUSG00000078922	0	1.409075	-3.00111	0.1175581	0.48107508	-0.46075112	0.90749687	0.46800476	-0.021312978	-0.26889881	0.16183467
ENSMUSG00000022512	10	-11.653879	-0.6762201	-1.3533432	-1.907083	3.3455484	0.17851439	-0.30679354	0.4999215	-0.09539868	-0.3742644
ENSMUSG00000046460	1	3.8393579	0.47370023	0.26767644	0.51844347	-0.25010565	-0.01696413	-0.23837902	-0.037040558	-0.048097994	-0.034362752
ENSMUSG00000027428	14	-1.0312086	-3.0005636	1.1740215	-0.60023147	-0.50021255	-0.128364	0.5576345	0.2632259	-0.21457522	0.28615394
ENSMUSG00000031991	1	3.6286185	0.23902148	0.38384092	0.50214785	-0.24983107	-0.04143544	-0.2067128	-0.012326484	-0.06663915	-0.010742234
ENSMUSG00000028530	11	-16.012468	0.84144026	0.2766137	-1.6866148	1.8112859	-0.07354052	-0.9231121	0.17131118	-0.012064994	-0.36823055
ENSMUSG00000020388	1	3.7679617	0.4301415	0.23696335	0.45198548	-0.23056571	0.009220602	-0.20423675	-0.03841781	-0.03669213	-0.027471064
ENSMUSG00000024446	1	2.9086082	0.27762496	0.1279813	-0.23293592	-0.47106725	-0.022794534	0.06611843	-0.028869558	0.06822742	0.036084976
ENSMUSG00000039096	1	2.9850812	-0.2528354	-0.30737308	0.30701083	-0.10272449	0.048856217	-0.0059519615	-0.06716658	0.118000716	-0.020085266
ENSMUSG00000079636	1	3.8511338	0.4752612	0.27080297	0.52570945	-0.26349813	-0.0117673	-0.2397262	-0.038707294	-0.051989555	-0.034796305
ENSMUSG00000018570	1	3.8176718	0.445318	0.26871127	0.51266146	-0.25406674	-0.010102096	-0.23093033	-0.03678073	-0.049339753	-0.031961974
ENSMUSG00000027606	1	3.8468904	0.4711945	0.26984385	0.52641	-0.26216048	-0.013333633	-0.23954512	-0.038416773	-0.051282406	-0.034743037
ENSMUSG00000067941	1	3.841906	0.47361255	0.27109686	0.5216115	-0.2528127	-0.01742092	-0.23953296	-0.036952414	-0.049417146	-0.03442348
ENSMUSG00000062546	1	3.5809312	0.3747201	0.24066472	0.36203688	0.061736684	-0.081457004	-0.19688973	0.001757697	0.012799882	-0.018311001
ENSMUSG00000063590	0	1.0130774	0.39776734	0.44446474	-0.001497441	1.7492851	-2.1559672	-0.20984405	0.105472416	0.60265833	-0.054221034
ENSMUSG00000068699	7	6.1024094	9.479182	0.38238108	-6.214372	4.8902073	2.6086135	2.1794202	-1.1242884	0.4036304	0.02044376
ENSMUSG00000078752	1	3.8530374	0.47838032	0.26681772	0.52536815	-0.2616661	-0.01157965	-0.24000272	-0.03906475	-0.05094056	-0.03523902
ENSMUSG00000079625	1	3.8474157	0.474081	0.26787093	0.5235299	-0.26193255	-0.012298792	-0.23881257	-0.038699	-0.050718155	-0.034751642
ENSMUSG00000060756	1	3.8527625	0.47294322	0.270337	0.52886	-0.26671782	-0.010505046	-0.24014226	-0.039091747	-0.052821513	-0.034947198
ENSMUSG00000024583	4	-17.103312	-4.3357263	3.9803026	0.5545646	-0.46734124	-0.92148954	-0.26333806	-0.36181417	-0.14502126	-0.22600242
ENSMUSG00000042306	1	3.8541832	0.5573324	0.29144675	0.44283396	-0.21320009	-0.013171383	-0.22615947	-0.034683175	-0.043043975	-0.030207347
ENSMUSG00000067220	1	3.6487699	0.28478357	0.36729264	0.4971489	-0.2264533	-0.05451221	-0.21444085	-0.012213944	-0.05752763	-0.01453123
ENSMUSG00000050471	0	2.4025595	-0.24690372	0.43722877	-0.27213135	0.26708966	-0.13494875	0.070448674	0.10429618	0.05553053	0.081162736
ENSMUSG00000028434	2	-13.244217	1.6181116	-4.08455	-0.81841636	0.15816917	-2.1367471	-0.321279	-0.0055884067	-0.10774115	-0.090918176
ENSMUSG00000025964	9	-7.5530205	-2.2851677	5.0813403	-3.7293835	0.13910352	-0.04148993	0.45104805	0.8150276	-0.4527097	0.3140444
ENSMUSG00000074248	1	3.8440802	0.4687756	0.27126476	0.5245778	-0.25933325	-0.013104991	-0.23889339	-0.03781375	-0.051347785	-0.034299195
ENSMUSG00000020514	0	1.1213745	0.30477303	0.08859315	-1.218666	-1.6053239	-0.48797086	0.38655216	-0.021372609	0.17681977	0.117560394
ENSMUSG00000028042	8	-7.7797217	1.9940127	-10.6693535	0.021531945	-2.4702177	0.14963149	0.32024443	-0.20679569	0.18765041	0.069081336
ENSMUSG00000063594	1	3.8455718	0.46827555	0.2693932	0.5234721	-0.26634994	-0.009065997	-0.2373689	-0.038962357	-0.052177165	-0.034199815
ENSMUSG00000091649	1	3.553844	0.21073857	0.30999747	0.42316356	-0.2934304	-0.0023422	-0.16881788	-0.019179663	-0.052051984	-0.005430381
ENSMUSG00000031257	1	3.808054	0.43405128	0.28443846	0.5136559	-0.24715543	-0.01488937	-0.23204735	-0.0331429	-0.05191861	-0.030230183
ENSMUSG00000023132	1	3.502814	0.21138823	0.42684862	0.32566646	-0.21069713	0.00639977	-0.15395641	0.008895716	-0.069957845	0.013822798
ENSMUSG00000030319	1	3.738394	0.6891638	0.19938426	0.030561546	0.18627949	0.10493392	-0.078748524	-0.042846844	0.03357274	-0.009919953
ENSMUSG00000019763	9	-6.1637526	-2.5176423	-0.12072841	-2.000142	-0.92165226	-0.5785867	0.6022395	0.4542681	-0.16527863	0.08212068
ENSMUSG00000003198	0	1.9453194	-1.1024525	0.68803877	0.06248819	-0.090178914	-0.14688344	0.0876753	0.12862884	-0.06715841	0.12377591
ENSMUSG00000070520	0	2.078567	-0.7159984	-0.48769978	-0.27114978	0.22855985	0.22192164	0.26575014	-0.014832512	0.17588685	0.034543917
ENSMUSG00000115467	1	3.8494933	0.47256428	0.27073213	0.5274974	-0.2631103	-0.012819215	-0.24008052	-0.038520157	-0.051872022	-0.03483571
ENSMUSG00000031950	4	-14.417589	-3.3480651	8.15406	-1.4603753	-4.566865	-2.164649	0.44476148	-0.32709315	-0.26665518	0.4745204
ENSMUSG00000043458	1	3.8280587	0.45647225	0.26720628	0.51349854	-0.26114306	-0.008294205	-0.23288013	-0.037520308	-0.050330486	-0.032617137
ENSMUSG00000059218	1	3.8355093	0.45909575	0.27533633	0.5255006	-0.25805762	-0.01553018	-0.23827048	-0.036734797	-0.051633347	-0.033589844
ENSMUSG00000096960	1	3.7205007	0.41738504	0.3042338	0.4631371	-0.2302798	-0.04996856	-0.22103928	-0.02153177	-0.04037559	-0.02317621
ENSMUSG00000027030	1	2.9885113	-0.15752856	0.38448924	0.02359812	-0.019453343	0.090649106	0.0025121137	0.041740317	-0.036286954	0.057736535
ENSMUSG00000040929	0	2.1390615	-1.1592232	0.36706185	0.104007065	0.47639942	0.06942736	0.111356884	0.106870234	-0.019796696	0.09283044
ENSMUSG00000032548	8	-9.673565	-1.1236491	-8.94419	2.132389	1.7020537	-0.4826981	0.24167359	-0.41269273	0.16386987	0.15432335
ENSMUSG00000075330	1	3.8541973	0.48040524	0.26940218	0.5217462	-0.26012367	-0.00961824	-0.23861793	-0.03924917	-0.051411755	-0.034844965
ENSMUSG00000040616	1	3.302586	0.00453367	-0.031641245	0.26277074	-0.34360436	0.1446682	-0.040927388	-0.05898583	0.011725142	-0.002933551
ENSMUSG00000050700	1	3.840799	0.4711669	0.2680987	0.51873064	-0.25653347	-0.013034792	-0.2370926	-0.037961412	-0.049569804	-0.03413431
ENSMUSG00000081234	0	2.0383506	-0.81604123	0.69078	0.14485699	1.0011976	-0.47991243	-0.028096022	0.16749643	0.074257046	0.073850036
ENSMUSG00000091601	1	3.6496797	0.32861128	0.31210217	0.46650183	-0.12593351	-0.06321546	-0.21539703	-0.009518937	-0.032620683	-0.01909498
ENSMUSG00000021423	1	2.8391418	-0.2895828	0.48983395	0.22648978	-0.5035975	-0.108133025	-0.041661847	0.026436124	-0.05604454	0.05669065
ENSMUSG00000042826	1	3.6535847	0.30550545	0.26362664	0.44748706	-0.22546647	-0.0034730907	-0.18845582	-0.027598605	-0.038603768	-0.01814092
ENSMUSG00000042992	1	3.0679207	-0.15094417	-0.29949686	0.22642764	-0.27254173	0.13300934	0.015894383	-0.079591796	0.09102545	-0.014657375
ENSMUSG00000032352	1	3.6071908	0.36690944	0.26549008	0.33492637	-0.008491472	-0.022373872	-0.1754499	-0.0066445917	-0.009031361	-0.012288805
ENSMUSG00000022772	9	-5.495399	-4.127242	-0.07916829	-0.78413594	0.33510417	-0.47386295	0.6380758	0.34985602	-0.15365961	0.10772387
ENSMUSG00000022234	13	-16.384146	3.175713	2.788849	-3.8740911	-3.4178567	-0.5364928	-0.72877675	0.0559068	0.042437114	-0.3383697
ENSMUSG00000024914	8	-1.9660472	1.4064533	-2.4065492	-3.274537	-3.9401436	0.2991168	1.0918707	-0.15638874	0.12946992	-0.018707683
ENSMUSG00000020890	1	3.7389443	0.3737781	0.2993551	0.49605268	-0.21923117	-0.024717046	-0.22172186	-0.024417719	-0.049107246	-0.02406045
ENSMUSG00000038366	2	-11.117059	2.9307888	-10.167198	0.6554793	-0.9751919	-0.8579281	-0.05536878	-0.23350048	0.0008256265	0.32564583
ENSMUSG00000065492	1	3.8601089	0.4816975	0.26663688	0.52866805	-0.2680082	-0.009296088	-0.2409285	-0.04008755	-0.05233105	-0.035696782
ENSMUSG00000046318	0	1.5675473	-1.2357599	0.7795116	-0.44137198	0.4016429	0.11497477	0.24751766	0.20667285	-0.09381618	0.17489295
ENSMUSG00000028172	1	3.8310673	0.4589045	0.2762303	0.52208334	-0.25209635	-0.017686358	-0.23782055	-0.035767395	-0.05052648	-0.03323487
ENSMUSG00000038344	9	-7.9323792	-4.6209	-0.31026587	0.9626372	3.100302	-2.2510018	0.36325002	-0.039075024	0.051972568	-0.043187205
ENSMUSG00000070369	1	3.798644	0.42693076	0.27472383	0.5124613	-0.24468239	-0.0160829	-0.22995928	-0.03382948	-0.04861282	-0.030541195
ENSMUSG00000110195	0	1.6087829	-0.40237382	-0.37082744	-1.3451045	0.1542286	0.7216926	0.5826771	0.05255703	0.09043235	0.11182812
ENSMUSG00000027322	0	0.237276	0.91121143	1.6836202	-3.240862	2.2819717	0.15391995	0.60686594	0.5438279	0.026859133	0.25069803
ENSMUSG00000043085	0	1.7736121	0.30908912	-0.98330855	-1.1651441	1.4199593	0.11845572	0.41490003	0.012571307	0.4589534	0.0015846759
ENSMUSG00000049957	0	2.3398945	-0.23416114	-0.15905364	-0.23846442	0.11311128	-0.08878682	0.1189482	0.018308	0.17670178	0.031163873
ENSMUSG00000037815	2	-14.177195	0.6212259	-6.0465245	0.5943312	0.5577232	-0.7031295	-0.34957644	-0.14201088	-0.23083569	0.06797801
ENSMUSG00000049555	0	2.130229	-0.4689943	-1.4457474	-0.22752106	-1.2265688	0.40273455	0.37857816	-0.24324994	0.25721	-0.045360453
ENSMUSG00000052794	1	3.0686462	-0.0772021	0.15065952	0.13814344	-0.04840051	0.037205722	-0.033389144	0.0070905983	0.023265732	0.023547927
ENSMUSG00000112503	1	3.8351483	0.4605809	0.27402976	0.52401876	-0.25521538	-0.01590421	-0.23812173	-0.03664149	-0.05086737	-0.033655778
ENSMUSG00000032758	1	3.8313694	0.46960106	0.28475907	0.5038413	-0.23034148	-0.013266587	-0.23722833	-0.031026019	-0.051578447	-0.030953633
ENSMUSG00000004651	1	3.751072	0.41048825	0.2816135	0.4947264	-0.19199073	-0.041883565	-0.22847466	-0.024780149	-0.038108118	-0.028076408
ENSMUSG00000018451	1	3.841209	0.46444353	0.2681464	0.5229795	-0.26609823	-0.0097360015	-0.23655887	-0.03890757	-0.05150041	-0.034051448
ENSMUSG00000070459	1	3.498029	0.033083465	0.465781	0.544435	-0.2440424	-0.052318968	-0.1962219	0.0047801915	-0.08851866	0.003428791
ENSMUSG00000086332	1	3.4159226	0.28716317	0.3058847	0.34313872	-0.28835475	-0.13098831	-0.17441092	-0.0012349465	-0.008640979	-0.0042287726
ENSMUSG00000048376	14	-1.8587978	-0.31064013	0.5031702	-0.24560602	-3.4068298	-2.9321249	0.21095307	-0.16441363	0.32295325	0.12550409
ENSMUSG00000028886	0	1.0836649	-1.1206344	-0.9502254	-0.69474655	0.5903634	0.351597	0.49332187	0.015437902	0.26484483	0.03919266
ENSMUSG00000042354	14	-3.488851	-2.9922578	1.3130428	-0.75253433	0.736094	-1.5368295	0.49036306	0.28545505	0.018329319	0.20106849
ENSMUSG00000063133	1	3.8536522	0.4792903	0.2665583	0.5257105	-0.2603208	-0.0121328635	-0.24034187	-0.03902536	-0.050697908	-0.03538001
ENSMUSG00000074885	1	3.6339905	0.32332036	0.30201268	0.4438697	-0.12758231	-0.051804166	-0.20639734	-0.009447656	-0.03085881	-0.01685389
ENSMUSG00000119795	1	3.8599498	0.4816932	0.26658055	0.52858037	-0.26776323	-0.009402232	-0.24090618	-0.040076997	-0.052253164	-0.03569821
ENSMUSG00000073953	1	3.409371	0.19862124	0.3362006	0.3815592	0.025535509	-0.13734888	-0.18565334	0.019690702	0.00067576935	-0.0044364887
ENSMUSG00000030205	1	3.8484163	0.47444665	0.26671776	0.5238488	-0.25749305	-0.012153178	-0.23913068	-0.03855131	-0.050269116	-0.034913927
ENSMUSG00000052921	0	2.261359	-0.55534905	-0.36287096	-0.1944945	0.51830006	0.10892822	0.18830301	0.006348925	0.19055633	0.02668583
ENSMUSG00000025170	1	3.7574425	0.39209354	0.25689903	0.48015395	-0.2146769	-0.00025681697	-0.21159574	-0.03338118	-0.041905764	-0.026742471
ENSMUSG00000034401	1	3.2650516	0.0008618827	0.4027404	0.30552667	-0.18857917	-0.031370085	-0.118026264	0.019673483	-0.048697997	0.02409534
ENSMUSG00000034612	1	3.7693527	0.39224213	0.25776228	0.48063165	-0.23797555	0.013627695	-0.20848778	-0.036832936	-0.047066018	-0.026517611
ENSMUSG00000058260	1	3.131244	0.35508075	0.3278858	0.18952447	0.08180689	-0.36973011	-0.17341149	0.044983402	0.09043207	-0.0011391164
ENSMUSG00000022912	10	-13.833751	-2.977107	0.2646529	0.1534143	1.7674674	-1.7467606	-0.17812382	-0.045725424	-0.26339495	-0.24242675
ENSMUSG00000114792	1	3.8446326	0.46653184	0.2719971	0.5274211	-0.26314119	-0.0129270945	-0.23923285	-0.038125467	-0.05210227	-0.034385238
ENSMUSG00000028188	1	2.657449	-0.46843934	0.6088956	0.19584239	-0.102565736	-0.16025959	-0.04459947	0.08536364	-0.05065139	0.07305187
ENSMUSG00000112967	1	3.8209434	0.44671616	0.28447223	0.5225707	-0.25305852	-0.019719178	-0.23673838	-0.034339473	-0.052026775	-0.031986482
ENSMUSG00000022124	4	-12.175815	-8.559144	3.1457188	2.3517966	0.77701753	-1.3598624	0.67116225	-0.3514841	-0.57451326	0.19579166
ENSMUSG00000036777	1	3.1189494	-0.10210209	0.42460227	0.24771222	-0.0014792146	-0.055327393	-0.097939216	0.044903006	-0.031266112	0.034609728
ENSMUSG00000030663	14	-4.1927943	-2.0488138	0.5529271	-1.9396638	-1.3112813	-0.91805434	0.6725179	0.33568874	-0.071815394	0.21481878
ENSMUSG00000042524	2	-10.317403	1.2941093	-7.613127	-0.19549577	1.3212911	-0.5654745	0.026512617	0.0030883458	0.05153278	0.053208634
ENSMUSG00000019984	0	0.67184746	-1.7417151	-0.0640706	-0.5277743	1.1266218	0.1224629	0.4337336	0.14767867	0.12772873	0.10736073
ENSMUSG00000064871	1	3.8439653	0.4729446	0.26669216	0.5212032	-0.2588835	-0.012854574	-0.23835242	-0.03812025	-0.049902327	-0.034521546
