gene_id	location	flight_probability	mean_absolute_shap	sum_signed_shap
ENSMUSG00000024052	FLT	0.9985915	0.8863675	6.5621805
ENSMUSG00000016756	FLT	0.9992994	0.88614494	7.2612596
ENSMUSG00000020882	FLT	1.0	0.88614154	17.32031
ENSMUSG00000025141	FLT	1.0	0.8859204	22.113258
ENSMUSG00000020216	FLT	1.0	0.8854648	22.71212
ENSMUSG00000033898	GC	0.008154235	0.8854035	-4.8026795
ENSMUSG00000056050	FLT	0.9995716	0.8852873	7.7534513
ENSMUSG00000034456	GC	0.00077646057	0.88502425	-7.161644
ENSMUSG00000003037	FLT	0.9999987	0.88478863	13.54522
ENSMUSG00000001123	GC	0.008928908	0.8847651	-4.711146
ENSMUSG00000050315	FLT	1.0	0.8847273	20.292717
ENSMUSG00000032826	FLT	0.9998877	0.88468796	9.09322
ENSMUSG00000049152	GC	0.00028695172	0.8846613	-8.157563
ENSMUSG00000062480	GC	0.0012325688	0.8844122	-6.6990695
ENSMUSG00000060807	FLT	0.99862516	0.88441056	6.5863967
ENSMUSG00000021579	GC	4.0205973e-06	0.8844071	-12.425729
ENSMUSG00000020850	FLT	0.9986909	0.8843051	6.635408
ENSMUSG00000001435	FLT	0.99703467	0.88411075	5.8161545
ENSMUSG00000027422	FLT	0.9998722	0.88405555	8.963645
ENSMUSG00000014776	GC	2.9377055e-08	0.8839934	-17.344713
ENSMUSG00000019232	FLT	0.9997321	0.8838968	8.222928
ENSMUSG00000039202	GC	0.00019383871	0.88376784	-8.549944
ENSMUSG00000005089	FLT	0.9999505	0.8835586	9.911351
ENSMUSG00000035296	FLT	1.0	0.8832454	20.944864
ENSMUSG00000022358	FLT	0.9999999	0.8827637	16.47577
ENSMUSG00000021061	GC	3.2679843e-08	0.8824943	-17.238155
ENSMUSG00000018042	FLT	0.9860628	0.8824738	4.2575154
ENSMUSG00000089617	GC	7.683281e-07	0.882312	-14.080687
ENSMUSG00000022304	FLT	0.9999485	0.8822863	9.872958
ENSMUSG00000018166	FLT	0.9911221	0.8820779	4.7136188
ENSMUSG00000030530	FLT	0.99976	0.8816581	8.332831
ENSMUSG00000004360	GC	2.6651167e-05	0.8815922	-10.534305
ENSMUSG00000026413	FLT	0.9999999	0.88107234	16.42376
ENSMUSG00000025172	FLT	1.0	0.8806539	20.77627
ENSMUSG00000021270	GC	9.895438e-05	0.8806257	-9.2224045
ENSMUSG00000050445	FLT	0.9959806	0.880591	5.5109634
ENSMUSG00000021456	GC	1.7315067e-08	0.8804312	-17.873352
ENSMUSG00000046794	FLT	0.9977841	0.8802718	6.1081824
ENSMUSG00000034926	FLT	0.9989261	0.8802558	6.8337145
ENSMUSG00000065649	FLT	0.99999917	0.88015175	13.967978
ENSMUSG00000023944	FLT	0.9900684	0.8801202	4.6004105
ENSMUSG00000028410	FLT	0.9997008	0.8796212	8.11247
ENSMUSG00000056091	FLT	0.99998975	0.8795476	11.487604
ENSMUSG00000049350	GC	2.9772505e-06	0.8794292	-12.726161
ENSMUSG00000026489	FLT	0.99874544	0.87939876	6.678067
ENSMUSG00000027597	FLT	0.9772997	0.8792118	3.7607698
ENSMUSG00000026475	GC	8.478953e-05	0.8791288	-9.376893
ENSMUSG00000024130	FLT	0.99747473	0.8789592	5.9772468
ENSMUSG00000047797	GC	0.00020325404	0.8788996	-8.502496
ENSMUSG00000032355	FLT	1.0	0.8787978	19.43104
ENSMUSG00000020849	FLT	0.9996873	0.8787438	8.068313
ENSMUSG00000015243	GC	0.00033120156	0.8785815	-8.0141
ENSMUSG00000032204	FLT	0.99922264	0.8785471	7.157203
ENSMUSG00000041891	FLT	0.9999585	0.87841636	10.087744
ENSMUSG00000057880	GC	0.00060827506	0.8783485	-7.405927
ENSMUSG00000028240	GC	0.0041328846	0.8782812	-5.486291
ENSMUSG00000022323	GC	0.0017142352	0.8782605	-6.368726
ENSMUSG00000029761	FLT	0.99079424	0.8775943	4.677029
ENSMUSG00000034994	FLT	0.9471085	0.8775664	2.883522
ENSMUSG00000055489	FLT	1.0	0.8774208	19.525818
ENSMUSG00000060678	FLT	1.0	0.87737	17.66055
ENSMUSG00000063077	FLT	0.9982699	0.87727076	6.3562393
ENSMUSG00000030104	FLT	0.99870443	0.87725955	6.6458673
ENSMUSG00000030554	FLT	1.0	0.8771723	21.84516
ENSMUSG00000007033	GC	1.596821e-07	0.87706023	-15.651726
ENSMUSG00000028328	FLT	1.0	0.87651813	22.969542
ENSMUSG00000005268	FLT	0.999353	0.87644166	7.340861
ENSMUSG00000022878	FLT	1.0	0.8763415	20.03808
ENSMUSG00000071177	FLT	0.99895287	0.87626016	6.859045
ENSMUSG00000074218	GC	3.3859837e-07	0.87624466	-14.900091
ENSMUSG00000056632	FLT	1.0	0.8759685	23.579967
ENSMUSG00000010663	FLT	0.9994659	0.87595195	7.5326023
ENSMUSG00000067225	GC	0.005106919	0.8758866	-5.273689
ENSMUSG00000028553	GC	0.0043187337	0.87561387	-5.442116
ENSMUSG00000039221	FLT	1.0	0.8754691	17.859959
ENSMUSG00000027452	GC	2.5292938e-08	0.8750108	-17.494387
ENSMUSG00000042686	FLT	0.9999999	0.8748573	15.808448
ENSMUSG00000077704	GC	4.8256763e-09	0.8746163	-19.150978
ENSMUSG00000024302	FLT	1.0	0.87459975	23.064793
ENSMUSG00000060962	FLT	1.0	0.874568	23.07179
ENSMUSG00000020053	FLT	0.997012	0.8745532	5.8085246
ENSMUSG00000046352	FLT	0.9964239	0.8743372	5.628269
ENSMUSG00000006435	FLT	1.0	0.87421757	23.633986
ENSMUSG00000024781	FLT	0.9994019	0.87420267	7.419618
ENSMUSG00000021135	FLT	0.99755055	0.8741897	6.007804
ENSMUSG00000038224	GC	0.007429213	0.87416047	-4.8965282
ENSMUSG00000005547	FLT	0.9957476	0.8738197	5.454353
ENSMUSG00000054263	GC	6.3341206e-05	0.87362677	-9.668561
ENSMUSG00000032060	FLT	1.0	0.87361836	20.270432
ENSMUSG00000025194	GC	0.0013806879	0.873542	-6.585442
ENSMUSG00000064901	FLT	1.0	0.8735399	16.762
ENSMUSG00000026687	FLT	0.99923944	0.87350845	7.179082
ENSMUSG00000021135	GC	0.00016267574	0.87318057	-8.725242
ENSMUSG00000040017	FLT	0.99981326	0.8727655	8.583834
ENSMUSG00000027227	GC	0.005490675	0.87274647	-5.2008486
ENSMUSG00000025194	FLT	0.9988918	0.87261677	6.802177
ENSMUSG00000030161	FLT	0.9989491	0.87261635	6.8553777
ENSMUSG00000010025	GC	0.0002566269	0.8724226	-8.269282
ENSMUSG00000090264	GC	2.257581e-07	0.87238055	-15.305441
ENSMUSG00000018501	FLT	0.99982005	0.87230206	8.62091
ENSMUSG00000034088	FLT	0.99959487	0.87195903	7.809256
ENSMUSG00000022040	GC	9.437942e-05	0.871848	-9.269747
ENSMUSG00000046598	FLT	0.9985459	0.8717883	6.5302706
ENSMUSG00000006529	GC	0.0015137511	0.8717414	-6.4932985
ENSMUSG00000020593	FLT	0.9975235	0.87131304	5.996778
ENSMUSG00000060407	GC	0.00016345925	0.8712726	-8.720435
ENSMUSG00000043795	FLT	1.0	0.87094915	20.293217
ENSMUSG00000060407	FLT	0.9997383	0.87074405	8.2461815
ENSMUSG00000026100	FLT	1.0	0.8707276	19.212107
ENSMUSG00000029369	GC	2.3198449e-05	0.87048066	-10.67305
ENSMUSG00000067225	FLT	0.9995247	0.87044865	7.6494493
ENSMUSG00000034456	FLT	0.997029	0.87036395	5.81423
ENSMUSG00000045983	FLT	0.9995951	0.87004364	7.809667
ENSMUSG00000025003	GC	0.0048855287	0.86987877	-5.3182287
ENSMUSG00000023224	GC	0.0013208903	0.86986756	-6.629781
ENSMUSG00000024039	GC	0.0007472987	0.86966854	-7.1999493
ENSMUSG00000024899	FLT	0.9998797	0.869639	9.024318
ENSMUSG00000024130	GC	0.00015489743	0.86952907	-8.774245
ENSMUSG00000021340	FLT	0.99967325	0.86945885	8.024407
ENSMUSG00000028979	FLT	0.999537	0.869426	7.675533
ENSMUSG00000049641	GC	1.042366e-06	0.8691474	-13.775665
ENSMUSG00000028426	FLT	0.999772	0.8690576	8.3841915
ENSMUSG00000021091	FLT	0.9997507	0.869024	8.294631
ENSMUSG00000065176	FLT	0.9999995	0.8689845	14.669876
ENSMUSG00000027359	GC	0.0021642428	0.8688655	-6.135164
ENSMUSG00000031996	FLT	0.99966776	0.86882496	8.007632
ENSMUSG00000038224	FLT	0.98541534	0.8687982	4.211449
ENSMUSG00000017493	FLT	0.9636593	0.868555	3.2761495
ENSMUSG00000035530	GC	0.0043545687	0.8682572	-5.433818
ENSMUSG00000050463	FLT	1.0	0.86801314	21.171627
ENSMUSG00000032018	GC	0.0002736635	0.86782914	-8.20499
ENSMUSG00000044461	FLT	1.0	0.8678188	21.724163
ENSMUSG00000054263	FLT	0.9994197	0.867606	7.449657
ENSMUSG00000023010	GC	0.0009796838	0.8673652	-6.9289474
ENSMUSG00000035606	GC	9.1802285e-08	0.8672303	-16.205276
ENSMUSG00000058952	GC	0.00031186535	0.8671832	-8.074281
ENSMUSG00000002222	FLT	0.9947189	0.86714286	5.236689
ENSMUSG00000031924	FLT	0.9991372	0.86697376	7.05275
ENSMUSG00000026874	GC	0.0068128305	0.8668112	-4.9837623
ENSMUSG00000109764	GC	0.00069730973	0.8667873	-7.269233
ENSMUSG00000024225	GC	1.5127012e-05	0.8666718	-11.100658
ENSMUSG00000026781	FLT	0.9994211	0.86663306	7.452049
ENSMUSG00000045975	FLT	0.9999597	0.86647576	10.119172
ENSMUSG00000026208	FLT	0.9999993	0.8664602	14.2178955
ENSMUSG00000030934	GC	0.007833766	0.8661401	-4.843098
ENSMUSG00000032350	FLT	0.9998882	0.8661116	9.097408
ENSMUSG00000061603	FLT	1.0	0.8661108	19.032072
ENSMUSG00000056978	GC	0.0055727805	0.8660371	-5.18592
ENSMUSG00000000753	FLT	0.9994728	0.8659818	7.5456357
ENSMUSG00000020836	FLT	1.0	0.8656968	19.257557
ENSMUSG00000069372	FLT	1.0	0.8655736	21.747747
ENSMUSG00000028158	GC	1.7627302e-05	0.864768	-10.947687
ENSMUSG00000030103	FLT	0.9987821	0.86469036	6.7077136
ENSMUSG00000025207	FLT	0.99822074	0.8644633	6.3281283
ENSMUSG00000060807	GC	0.0033735088	0.86415255	-5.6900706
ENSMUSG00000040660	GC	0.001668953	0.8641168	-6.3955374
ENSMUSG00000022510	FLT	1.0	0.8640037	19.435425
ENSMUSG00000017009	GC	0.001826769	0.863942	-6.305032
ENSMUSG00000078815	GC	5.789385e-06	0.86391616	-12.0611315
ENSMUSG00000032495	FLT	1.0	0.8638274	18.900572
ENSMUSG00000033308	GC	0.0004126311	0.8637066	-7.794192
ENSMUSG00000038656	FLT	0.995747	0.86359876	5.454215
ENSMUSG00000024665	FLT	0.9952787	0.86340564	5.3493013
ENSMUSG00000021048	FLT	0.999522	0.8633248	7.643601
ENSMUSG00000039062	FLT	0.9999628	0.8630924	10.198479
ENSMUSG00000032310	FLT	0.99914443	0.86304957	7.061209
ENSMUSG00000024039	FLT	0.99928325	0.86280155	7.2384524
ENSMUSG00000040181	FLT	0.9999056	0.86277336	9.266023
ENSMUSG00000027690	FLT	0.99911493	0.8625965	7.0272646
ENSMUSG00000033715	GC	0.0010561338	0.8625083	-6.853737
ENSMUSG00000000753	GC	0.0012374741	0.86236644	-6.695099
ENSMUSG00000017119	FLT	0.9998951	0.86229485	9.161344
ENSMUSG00000016942	GC	0.00021375115	0.8622818	-8.452133
ENSMUSG00000021069	GC	0.0018073149	0.862083	-6.3157563
ENSMUSG00000064179	GC	1.1547413e-05	0.8617457	-11.37068
ENSMUSG00000027690	GC	0.00015170242	0.86171925	-8.795086
ENSMUSG00000064493	GC	4.917005e-10	0.86166847	-21.43479
ENSMUSG00000032786	GC	0.00012526344	0.8615728	-8.986619
ENSMUSG00000063524	FLT	0.9946837	0.86155015	5.229983
ENSMUSG00000044749	GC	1.4710251e-05	0.86154944	-11.128596
ENSMUSG00000087410	FLT	1.0	0.8615346	19.854568
ENSMUSG00000017950	GC	0.00039433627	0.86142594	-7.839562
ENSMUSG00000074375	GC	0.0070303655	0.8613126	-4.9521103
ENSMUSG00000021069	FLT	0.99611217	0.8612533	5.5443444
ENSMUSG00000030306	GC	4.644689e-08	0.86124104	-16.886604
ENSMUSG00000017009	FLT	0.99760395	0.86121935	6.029897
ENSMUSG00000056148	FLT	0.99972826	0.86120313	8.208612
ENSMUSG00000035836	FLT	0.9992073	0.86118	7.13754
ENSMUSG00000038776	GC	0.0013533778	0.86114395	-6.605447
ENSMUSG00000028088	FLT	0.9974226	0.8611232	5.9567213
ENSMUSG00000011382	FLT	0.99986506	0.8607561	8.908881
ENSMUSG00000034450	GC	0.007602138	0.8607132	-4.873345
ENSMUSG00000055172	FLT	0.99674916	0.8606574	5.7239184
ENSMUSG00000032232	FLT	0.98685294	0.86063194	4.316673
ENSMUSG00000039630	FLT	0.9985366	0.8606246	6.5238986
ENSMUSG00000028124	FLT	0.99928564	0.8606158	7.241671
ENSMUSG00000005514	GC	0.0017220112	0.8605905	-6.36419
ENSMUSG00000054452	FLT	0.99758005	0.8604085	6.019933
ENSMUSG00000032648	FLT	1.0	0.8599577	16.941683
ENSMUSG00000021388	GC	1.7976168e-08	0.859391	-17.835878
ENSMUSG00000025938	GC	2.2750945e-07	0.85931194	-15.297719
ENSMUSG00000020354	FLT	1.0	0.859117	22.318161
ENSMUSG00000010663	GC	0.0002785802	0.8590921	-8.187177
ENSMUSG00000029695	GC	1.9790441e-05	0.85909075	-10.831932
ENSMUSG00000000787	FLT	0.99762696	0.85902184	6.0395646
ENSMUSG00000027777	GC	2.9503681e-08	0.8590208	-17.340397
ENSMUSG00000007872	FLT	1.0	0.8589435	17.73325
ENSMUSG00000009614	FLT	0.99105257	0.8588344	4.7057614
ENSMUSG00000022887	GC	0.0024188096	0.85881245	-6.0237055
ENSMUSG00000073988	GC	0.008073428	0.858695	-4.8127236
ENSMUSG00000054889	FLT	0.9939487	0.8585562	5.0997686
ENSMUSG00000005547	GC	0.0010406793	0.8584511	-6.86849
ENSMUSG00000038725	FLT	1.0	0.8583371	17.193243
ENSMUSG00000037736	GC	2.0348502e-06	0.8582795	-13.106725
ENSMUSG00000031725	GC	0.00011947809	0.85825497	-9.033911
ENSMUSG00000027184	FLT	0.99518293	0.85824144	5.3291073
ENSMUSG00000022261	FLT	0.9996424	0.8578666	7.93394
ENSMUSG00000024981	GC	0.00017737132	0.8578422	-8.6387415
ENSMUSG00000074272	FLT	0.9998061	0.857815	8.546185
ENSMUSG00000079477	FLT	0.9992787	0.85773534	7.2321076
ENSMUSG00000026691	FLT	0.9974362	0.8576184	5.962062
ENSMUSG00000078812	FLT	0.99835265	0.8575844	6.4052515
ENSMUSG00000029390	FLT	0.99901927	0.8574621	6.9246
ENSMUSG00000037942	FLT	0.99910647	0.8573398	7.0177946
ENSMUSG00000086503	GC	0.034416948	0.8571658	-3.3358312
ENSMUSG00000028452	FLT	0.99949193	0.8570715	7.582848
ENSMUSG00000042453	GC	0.006347412	0.8570072	-5.054988
ENSMUSG00000024827	FLT	0.99806696	0.8569178	6.245049
ENSMUSG00000058135	GC	0.0055573587	0.85677963	-5.188708
ENSMUSG00000022445	FLT	0.99971086	0.85676056	8.146764
ENSMUSG00000022214	FLT	0.99960154	0.8567514	7.825933
ENSMUSG00000023034	GC	0.0009707508	0.8566548	-6.9381137
ENSMUSG00000040147	FLT	0.99965715	0.8565411	7.9761577
ENSMUSG00000029369	FLT	0.99974114	0.85641694	8.2571
ENSMUSG00000031445	FLT	0.99854785	0.856238	6.531621
ENSMUSG00000025003	FLT	0.9994141	0.8558582	7.440125
ENSMUSG00000028967	GC	0.0023510521	0.85576123	-6.0521894
ENSMUSG00000021751	FLT	0.99714285	0.85562897	5.853427
ENSMUSG00000021751	GC	3.457271e-05	0.85546285	-10.274052
ENSMUSG00000024085	GC	0.00011279824	0.85536265	-9.091448
ENSMUSG00000022464	GC	0.0028731918	0.85517764	-5.851106
ENSMUSG00000035237	FLT	0.9992974	0.8550698	7.2583156
ENSMUSG00000074794	GC	0.0059882407	0.85503155	-5.113601
ENSMUSG00000025950	GC	0.0002022505	0.85494334	-8.50745
ENSMUSG00000026368	FLT	0.9975854	0.8549378	6.0221405
ENSMUSG00000003617	GC	0.0028159837	0.8548517	-5.871269
ENSMUSG00000042102	FLT	0.9999217	0.8548331	9.452984
ENSMUSG00000010651	FLT	0.9918433	0.8546462	4.7990766
ENSMUSG00000029695	FLT	0.99675375	0.854275	5.725344
ENSMUSG00000027597	GC	0.00014804033	0.85426694	-8.819525
ENSMUSG00000034450	FLT	0.99714226	0.85422355	5.8531947
ENSMUSG00000031708	FLT	0.99995995	0.8542104	10.122898
ENSMUSG00000026024	FLT	0.99654573	0.8541626	5.663037
ENSMUSG00000035504	FLT	0.99586475	0.85411286	5.482414
ENSMUSG00000040660	FLT	0.9995677	0.85390776	7.74422
ENSMUSG00000026365	GC	0.0032161328	0.8535628	-5.7380047
ENSMUSG00000021236	FLT	0.9999597	0.8534768	10.116248
ENSMUSG00000039103	GC	4.094868e-08	0.8531697	-17.012589
ENSMUSG00000030382	GC	0.00034346042	0.8528856	-7.9777436
ENSMUSG00000037852	GC	1.1763603e-07	0.852842	-15.957309
ENSMUSG00000021884	GC	0.00062954257	0.8526402	-7.37154
ENSMUSG00000070594	GC	0.0003728118	0.852608	-7.8957124
ENSMUSG00000037542	FLT	0.99975437	0.8525349	8.309776
ENSMUSG00000026924	FLT	0.99966013	0.85216594	7.984864
ENSMUSG00000074063	FLT	0.999969	0.8521634	10.381824
ENSMUSG00000027792	FLT	0.9989116	0.8520347	6.82036
ENSMUSG00000038641	FLT	0.9990544	0.8519681	6.961107
ENSMUSG00000056973	GC	0.00038131373	0.8518302	-7.873156
ENSMUSG00000019802	FLT	0.9999473	0.8517777	9.850336
ENSMUSG00000026701	GC	0.0013147021	0.8515103	-6.6344814
ENSMUSG00000058655	FLT	0.9989396	0.8514666	6.8463545
ENSMUSG00000031962	GC	9.357094e-07	0.8511336	-13.883609
ENSMUSG00000056973	FLT	0.9990227	0.85104823	6.928091
ENSMUSG00000027761	GC	0.0013301857	0.8509269	-6.622757
ENSMUSG00000020368	FLT	0.99649507	0.85075665	5.6484103
ENSMUSG00000064179	FLT	1.0	0.8507096	19.189447
ENSMUSG00000036938	GC	2.4291136e-05	0.85050344	-10.627027
ENSMUSG00000026208	GC	1.021507e-06	0.8504226	-13.795883
ENSMUSG00000078515	FLT	0.9997944	0.85040826	8.487833
ENSMUSG00000040181	GC	0.0001665967	0.8503968	-8.701421
ENSMUSG00000094806	FLT	0.99660504	0.8502182	5.68041
ENSMUSG00000066551	FLT	0.9999658	0.85019326	10.282596
ENSMUSG00000026272	FLT	0.9987092	0.849879	6.6495295
ENSMUSG00000031444	FLT	0.99811184	0.8498646	6.268617
ENSMUSG00000061838	FLT	0.9996245	0.8498256	7.8851376
ENSMUSG00000022877	GC	0.00020724307	0.84980285	-8.48306
ENSMUSG00000027792	GC	7.6710065e-05	0.84976655	-9.477042
ENSMUSG00000032310	GC	0.000776593	0.84970266	-7.1614676
ENSMUSG00000025937	GC	0.0005954706	0.8494045	-7.427212
ENSMUSG00000021000	GC	0.0045004324	0.8493489	-5.400719
ENSMUSG00000042179	GC	1.4894675e-06	0.8492882	-13.418749
ENSMUSG00000026626	FLT	0.99730647	0.84926367	5.91257
ENSMUSG00000028465	FLT	0.99938107	0.849237	7.3852806
ENSMUSG00000021417	FLT	0.9978758	0.848897	6.1506147
ENSMUSG00000030278	FLT	1.0	0.8488826	18.263561
ENSMUSG00000033533	GC	0.006430089	0.84887445	-5.0419655
ENSMUSG00000033174	GC	0.0015643047	0.8488224	-6.4603996
ENSMUSG00000005268	GC	8.124692e-05	0.84857357	-9.419587
ENSMUSG00000026819	FLT	0.9985863	0.8485511	6.5584836
ENSMUSG00000028979	GC	0.00034076071	0.848533	-7.98564
ENSMUSG00000003053	FLT	0.99990404	0.84851915	9.249546
ENSMUSG00000033533	FLT	0.99934167	0.8484708	7.3234487
ENSMUSG00000001123	FLT	0.9955006	0.8481513	5.3976626
ENSMUSG00000053279	GC	0.0031331256	0.84807324	-5.7642374
ENSMUSG00000041660	GC	0.0012278821	0.84782505	-6.7028856
ENSMUSG00000023153	GC	8.32441e-06	0.8478124	-11.697961
ENSMUSG00000090150	GC	0.0007585265	0.8476454	-7.185027
ENSMUSG00000031672	FLT	0.99885595	0.8476357	6.770427
ENSMUSG00000045636	FLT	0.9995634	0.8475577	7.734391
ENSMUSG00000074199	FLT	1.0	0.8474467	21.819006
ENSMUSG00000030711	GC	0.005131849	0.84742796	-5.268797
ENSMUSG00000005610	GC	0.009676196	0.84730107	-4.6300135
ENSMUSG00000025004	FLT	0.99757963	0.84703547	6.019737
ENSMUSG00000026623	GC	0.0002390271	0.8469546	-8.340348
ENSMUSG00000021536	FLT	1.0	0.84694225	20.566349
ENSMUSG00000053644	GC	0.0005388537	0.8469407	-7.527181
ENSMUSG00000031596	GC	0.0005283988	0.8466618	-7.5467806
ENSMUSG00000026701	FLT	0.9986677	0.8464022	6.617824
ENSMUSG00000004558	FLT	0.9925931	0.84638447	4.896264
ENSMUSG00000026272	GC	0.006212993	0.8463156	-5.076535
ENSMUSG00000057897	GC	1.0486072e-05	0.8462266	-11.467101
ENSMUSG00000031445	GC	0.0011178731	0.8462031	-6.79686
ENSMUSG00000025950	FLT	0.9995111	0.846198	7.6212153
ENSMUSG00000060613	GC	0.00023123556	0.84614486	-8.373491
ENSMUSG00000015357	FLT	0.9991493	0.84613574	7.067016
ENSMUSG00000002769	GC	0.0014755138	0.84612155	-6.5189214
ENSMUSG00000041220	FLT	0.99993205	0.8459738	9.595415
ENSMUSG00000028138	GC	0.0016581875	0.8458827	-6.4020214
ENSMUSG00000018417	FLT	0.998718	0.845666	6.6563683
ENSMUSG00000025190	FLT	0.9935574	0.8455618	5.0367074
ENSMUSG00000028132	GC	0.00053370785	0.84543896	-7.536777
ENSMUSG00000020850	GC	0.003422203	0.8452817	-5.675695
ENSMUSG00000033161	FLT	0.99659145	0.84527725	5.6763997
ENSMUSG00000005089	GC	2.5493522e-05	0.8452414	-10.578705
ENSMUSG00000024991	FLT	0.99714667	0.84515727	5.8547435
ENSMUSG00000003528	FLT	0.9999385	0.8451124	9.694346
ENSMUSG00000022108	FLT	0.9996573	0.84511024	7.976631
ENSMUSG00000024085	FLT	0.9994143	0.8450408	7.440515
ENSMUSG00000025130	GC	0.00041030097	0.8449628	-7.7998576
ENSMUSG00000021756	FLT	0.99008	0.84489536	4.6015797
ENSMUSG00000030747	FLT	0.98988974	0.84485453	4.5823927
ENSMUSG00000024846	GC	3.3119331e-06	0.8446409	-12.61962
ENSMUSG00000047866	FLT	0.9987822	0.8446391	6.7078156
ENSMUSG00000043639	GC	6.422427e-07	0.8446361	-14.259943
ENSMUSG00000022853	GC	8.5757674e-05	0.8445465	-9.365553
ENSMUSG00000029273	GC	0.0008674213	0.84454304	-7.050768
ENSMUSG00000037542	GC	8.464387e-05	0.84448034	-9.378614
ENSMUSG00000064225	FLT	0.99673045	0.8443899	5.718178
ENSMUSG00000021583	FLT	0.9998754	0.8442729	8.98922
ENSMUSG00000024292	GC	0.0014243949	0.84424937	-6.5542336
ENSMUSG00000024070	FLT	0.9986076	0.844234	6.5736485
ENSMUSG00000065649	GC	3.3027732e-09	0.84405315	-19.530148
ENSMUSG00000003809	GC	0.0031992642	0.84404194	-5.7432814
ENSMUSG00000069922	GC	0.0048815752	0.8439741	-5.3190403
ENSMUSG00000042476	FLT	0.99482095	0.84389853	5.2562947
ENSMUSG00000028179	GC	0.00027756562	0.8436624	-8.1908245
ENSMUSG00000067847	FLT	0.9999999	0.8436338	16.089043
ENSMUSG00000026839	GC	0.00018110423	0.8436093	-8.617909
ENSMUSG00000059495	FLT	0.9994543	0.8436086	7.5112405
ENSMUSG00000074375	FLT	0.9999536	0.84355515	9.9780445
ENSMUSG00000058952	FLT	0.9994808	0.8434519	7.5609345
ENSMUSG00000033427	FLT	0.9993048	0.8434127	7.2689166
ENSMUSG00000054827	GC	0.0030089887	0.8433326	-5.804786
ENSMUSG00000011831	FLT	0.9994899	0.84322506	7.57874
ENSMUSG00000065126	GC	8.971794e-08	0.843098	-16.228228
ENSMUSG00000042251	FLT	0.9871128	0.8429193	4.3368983
ENSMUSG00000017453	FLT	0.9998821	0.8428274	9.043953
ENSMUSG00000030688	GC	0.001393203	0.8427444	-6.576404
ENSMUSG00000026691	GC	0.0004109484	0.8426664	-7.7982802
ENSMUSG00000021676	FLT	0.99777454	0.84265524	6.1039305
ENSMUSG00000031444	GC	3.029897e-05	0.8425292	-10.406017
ENSMUSG00000024292	FLT	0.9984004	0.84250236	6.434745
ENSMUSG00000062410	GC	1.8497585e-05	0.84243435	-10.899493
ENSMUSG00000049580	GC	8.3585185e-08	0.84221274	-16.299036
ENSMUSG00000025745	FLT	0.99830866	0.8421769	6.3789186
ENSMUSG00000032271	GC	3.8731147e-07	0.842166	-14.765671
ENSMUSG00000032418	FLT	0.9976553	0.84206504	6.051599
ENSMUSG00000033634	GC	0.00028844413	0.84205896	-8.1523695
ENSMUSG00000028158	FLT	0.9991487	0.8419339	7.066276
ENSMUSG00000009376	FLT	0.9984908	0.84189147	6.4930563
ENSMUSG00000032033	FLT	1.0	0.8418719	19.934362
ENSMUSG00000001924	FLT	0.9982845	0.8417938	6.364701
ENSMUSG00000032643	GC	8.212542e-09	0.84153605	-18.619263
ENSMUSG00000021340	GC	2.4059114e-05	0.84145117	-10.636611
ENSMUSG00000026405	GC	0.0004420823	0.8412326	-7.7252245
ENSMUSG00000003623	GC	0.014380395	0.8412268	-4.2290545
ENSMUSG00000006529	FLT	0.9993979	0.8411774	7.4127703
ENSMUSG00000078650	FLT	0.9936469	0.8410547	5.050793
ENSMUSG00000041695	GC	2.4557184e-07	0.8409061	-15.221316
ENSMUSG00000022347	GC	0.0057338662	0.84090024	-5.157261
ENSMUSG00000042248	FLT	0.99961424	0.84088385	7.8581905
ENSMUSG00000032271	FLT	0.99999905	0.8408458	13.888627
ENSMUSG00000044749	FLT	0.99957865	0.8408098	7.7700715
ENSMUSG00000051716	GC	0.0007535812	0.84054375	-7.1915727
ENSMUSG00000054676	FLT	0.9996352	0.8404451	7.914377
ENSMUSG00000026368	GC	7.5441414e-05	0.8403882	-9.493721
ENSMUSG00000028405	FLT	0.99960405	0.8402646	7.831986
ENSMUSG00000008348	FLT	0.98188525	0.840114	3.9911008
ENSMUSG00000022594	FLT	1.0	0.839914	22.249763
ENSMUSG00000009633	GC	0.00018093904	0.83989906	-8.618815
ENSMUSG00000062181	FLT	0.99974006	0.8396104	8.253333
ENSMUSG00000047797	FLT	0.999506	0.83959	7.610942
ENSMUSG00000022887	FLT	0.9994721	0.8395755	7.54441
ENSMUSG00000024073	GC	0.006657046	0.83949095	-5.0070486
ENSMUSG00000023829	GC	0.00022387525	0.839475	-8.405848
ENSMUSG00000033308	FLT	0.99947757	0.8394031	7.554849
ENSMUSG00000032349	FLT	0.9973131	0.8393685	5.9150496
ENSMUSG00000036180	FLT	0.9999982	0.8393021	13.258084
ENSMUSG00000027605	FLT	0.9997503	0.8391854	8.2932625
ENSMUSG00000027833	GC	5.074834e-06	0.83903116	-12.192862
ENSMUSG00000041828	FLT	0.9995509	0.838997	7.706236
ENSMUSG00000003585	GC	4.1134455e-05	0.838986	-10.100274
ENSMUSG00000089960	GC	0.0006640599	0.83878165	-7.318123
ENSMUSG00000025004	GC	0.006997769	0.8386957	-4.956793
ENSMUSG00000025937	FLT	0.98797697	0.83857125	4.407189
