gene	raw_pca_2d_kmeans_cluster	ftsae_pca_2d_kmeans_cluster	ftsae_latent_kmeans_cluster	raw_pca_10d_kmeans_cluster	ftsae_pca_10d_kmeans_cluster
ENSMUSG00000030603	12	2	5	0	9
ENSMUSG00000057337	0	3	3	0	0
ENSMUSG00000096743	0	3	3	0	0
ENSMUSG00000024909	0	3	3	0	0
ENSMUSG00000031302	0	3	3	0	0
ENSMUSG00000057614	0	3	3	0	0
ENSMUSG00000037727	0	3	3	0	0
ENSMUSG00000043537	0	3	3	0	0
ENSMUSG00000026931	0	3	3	0	0
ENSMUSG00000036009	0	3	3	0	0
ENSMUSG00000021262	0	3	3	0	0
ENSMUSG00000039990	12	0	11	0	3
ENSMUSG00000027459	0	3	3	0	0
ENSMUSG00000029381	0	12	0	0	14
ENSMUSG00000039264	0	3	3	0	0
ENSMUSG00000023140	0	3	3	0	0
ENSMUSG00000021076	12	9	11	0	3
ENSMUSG00000013766	0	3	3	0	0
ENSMUSG00000104763	0	3	3	0	0
ENSMUSG00000035523	0	3	3	0	0
ENSMUSG00000059867	0	3	3	0	0
ENSMUSG00000073437	0	3	3	0	0
ENSMUSG00000028967	7	14	1	12	13
ENSMUSG00000115324	0	3	3	0	0
ENSMUSG00000022209	0	3	3	0	0
ENSMUSG00000026439	0	0	0	0	14
ENSMUSG00000031543	0	3	3	0	0
ENSMUSG00000022564	12	2	5	0	9
ENSMUSG00000063089	0	3	3	0	0
ENSMUSG00000021395	12	11	13	11	1
ENSMUSG00000070532	0	3	3	0	0
ENSMUSG00000095002	0	3	3	0	0
ENSMUSG00000039608	0	3	3	0	0
ENSMUSG00000055737	6	14	1	5	13
ENSMUSG00000025026	0	0	0	0	14
ENSMUSG00000028332	0	3	3	0	0
ENSMUSG00000025572	0	12	3	0	0
ENSMUSG00000086514	0	3	3	0	0
ENSMUSG00000029372	0	3	3	0	0
ENSMUSG00000002222	5	11	13	11	12
ENSMUSG00000086587	0	3	3	0	0
ENSMUSG00000060780	0	3	3	0	0
ENSMUSG00000094755	0	3	3	0	0
ENSMUSG00000050756	0	3	3	0	0
ENSMUSG00000057551	0	0	0	0	14
ENSMUSG00000027367	8	11	13	11	1
ENSMUSG00000039810	0	3	3	0	0
ENSMUSG00000097328	0	3	3	0	0
ENSMUSG00000115091	0	3	3	0	0
ENSMUSG00000074342	0	3	3	0	0
ENSMUSG00000085637	0	3	3	0	0
ENSMUSG00000031782	12	2	2	11	9
ENSMUSG00000074235	0	3	3	0	0
ENSMUSG00000040212	0	3	3	0	0
ENSMUSG00000092009	0	3	3	0	0
ENSMUSG00000021546	5	11	13	11	12
ENSMUSG00000100872	0	3	3	0	0
ENSMUSG00000047388	0	12	3	0	0
ENSMUSG00000066749	0	3	3	0	0
ENSMUSG00000061336	0	3	3	0	0
ENSMUSG00000037820	8	5	5	11	9
ENSMUSG00000040356	12	2	5	0	9
ENSMUSG00000022504	0	3	3	0	0
ENSMUSG00000110629	0	3	3	0	0
ENSMUSG00000078963	0	3	3	0	0
ENSMUSG00000031156	0	12	3	0	0
ENSMUSG00000099146	12	9	11	0	3
ENSMUSG00000102752	0	3	3	0	0
ENSMUSG00000103144	0	3	3	0	0
ENSMUSG00000020775	12	7	8	0	5
ENSMUSG00000016554	12	2	5	0	9
ENSMUSG00000004038	12	0	0	0	14
ENSMUSG00000028977	0	3	3	0	0
ENSMUSG00000054693	12	6	11	0	3
ENSMUSG00000006403	0	3	3	0	0
ENSMUSG00000015291	12	7	8	0	5
ENSMUSG00000070139	0	3	3	0	0
ENSMUSG00000028386	0	3	3	0	0
ENSMUSG00000045319	0	12	0	0	14
ENSMUSG00000019850	0	3	3	0	0
ENSMUSG00000031153	0	12	0	0	14
ENSMUSG00000110737	0	3	3	0	0
ENSMUSG00000052139	0	12	0	0	14
ENSMUSG00000068744	0	3	3	0	0
ENSMUSG00000072235	0	12	3	0	0
ENSMUSG00000057604	0	3	3	0	0
ENSMUSG00000040594	0	3	3	0	0
ENSMUSG00000013419	0	3	3	0	0
ENSMUSG00000041805	0	3	3	0	0
ENSMUSG00000034209	0	3	3	0	0
ENSMUSG00000070078	0	3	3	0	0
ENSMUSG00000017300	12	10	7	0	8
ENSMUSG00000020821	5	5	2	11	9
ENSMUSG00000043629	0	3	3	0	0
ENSMUSG00000030693	0	3	3	0	0
ENSMUSG00000064254	12	0	8	0	5
ENSMUSG00000110012	0	3	3	0	0
ENSMUSG00000026223	12	0	0	0	14
ENSMUSG00000038552	12	0	0	0	14
ENSMUSG00000006057	8	5	2	11	2
ENSMUSG00000070074	0	3	3	0	0
ENSMUSG00000032786	6	8	2	5	2
ENSMUSG00000032316	12	0	8	0	5
ENSMUSG00000040213	5	11	13	11	2
ENSMUSG00000021367	0	3	3	0	0
ENSMUSG00000030427	0	3	3	0	0
ENSMUSG00000020591	0	3	3	0	0
ENSMUSG00000030143	0	3	3	0	0
ENSMUSG00000026686	0	3	3	0	0
ENSMUSG00000089260	0	3	3	0	0
ENSMUSG00000028972	0	3	3	0	0
ENSMUSG00000034087	0	3	3	0	0
ENSMUSG00000021665	12	9	11	0	3
ENSMUSG00000057439	0	3	3	0	0
ENSMUSG00000025651	8	5	2	11	9
ENSMUSG00000044716	0	3	3	0	0
ENSMUSG00000058301	12	2	5	0	9
ENSMUSG00000001995	0	12	0	0	14
ENSMUSG00000036438	8	4	10	11	7
ENSMUSG00000091924	0	3	3	0	0
ENSMUSG00000031738	0	3	3	0	0
ENSMUSG00000008690	12	2	5	0	5
ENSMUSG00000074218	0	10	7	0	8
ENSMUSG00000023307	12	11	13	0	1
ENSMUSG00000038633	12	11	6	11	7
ENSMUSG00000094080	0	3	3	0	0
ENSMUSG00000100010	0	3	3	0	0
ENSMUSG00000049811	0	3	3	0	0
ENSMUSG00000049130	0	3	3	0	0
ENSMUSG00000049265	0	3	3	0	0
ENSMUSG00000079519	0	3	3	0	0
ENSMUSG00000052182	0	3	3	0	0
ENSMUSG00000074457	0	12	0	0	14
ENSMUSG00000026694	0	12	0	0	14
ENSMUSG00000041769	12	0	11	0	3
ENSMUSG00000025958	12	9	11	0	3
ENSMUSG00000059602	0	3	3	0	0
ENSMUSG00000054405	0	12	0	0	14
ENSMUSG00000036986	0	12	0	0	14
ENSMUSG00000064202	0	3	3	0	0
ENSMUSG00000050730	12	11	6	11	12
ENSMUSG00000054083	0	3	3	0	0
ENSMUSG00000054770	0	12	3	0	0
ENSMUSG00000028381	12	9	11	0	3
ENSMUSG00000117655	0	3	3	0	0
ENSMUSG00000025083	0	3	3	0	0
ENSMUSG00000020015	12	9	11	0	3
ENSMUSG00000100890	0	3	3	0	0
ENSMUSG00000024846	0	3	3	0	0
ENSMUSG00000032769	0	3	3	0	0
ENSMUSG00000054027	0	12	0	0	14
ENSMUSG00000075090	0	3	3	0	0
ENSMUSG00000043827	0	3	3	0	0
ENSMUSG00000036560	0	3	3	0	0
ENSMUSG00000017144	0	0	0	0	14
ENSMUSG00000023882	0	12	3	0	0
ENSMUSG00000083061	0	3	3	0	0
ENSMUSG00000084747	0	3	3	0	0
ENSMUSG00000026271	0	3	3	0	0
ENSMUSG00000076444	0	3	3	0	0
ENSMUSG00000026946	0	0	0	0	14
ENSMUSG00000017831	12	11	6	0	12
ENSMUSG00000044499	0	3	3	0	0
ENSMUSG00000043067	12	2	4	0	1
ENSMUSG00000051331	0	3	3	0	0
ENSMUSG00000078122	0	3	3	0	0
ENSMUSG00000053040	0	3	3	0	0
ENSMUSG00000063728	0	3	3	0	0
ENSMUSG00000047977	0	3	3	0	0
ENSMUSG00000036552	12	0	11	0	3
ENSMUSG00000026542	5	5	10	11	4
ENSMUSG00000075115	0	3	3	0	0
ENSMUSG00000097325	0	3	3	0	0
ENSMUSG00000049988	0	3	3	0	0
ENSMUSG00000034063	0	3	3	0	0
ENSMUSG00000010175	8	4	13	11	1
ENSMUSG00000014932	12	6	6	0	12
ENSMUSG00000073775	0	12	0	0	0
ENSMUSG00000023963	12	9	11	0	3
ENSMUSG00000026851	0	12	0	0	14
ENSMUSG00000020635	0	3	3	0	0
ENSMUSG00000055322	8	5	2	11	9
ENSMUSG00000009630	0	12	0	0	14
ENSMUSG00000029335	0	3	3	0	0
ENSMUSG00000030265	12	9	11	0	3
ENSMUSG00000096566	0	3	3	0	0
ENSMUSG00000053226	0	3	3	0	0
ENSMUSG00000044461	0	3	3	0	0
ENSMUSG00000038227	0	3	3	0	0
ENSMUSG00000092564	0	3	3	0	0
ENSMUSG00000053552	0	3	3	0	0
ENSMUSG00000005142	8	4	5	11	9
ENSMUSG00000063651	0	3	3	0	0
ENSMUSG00000029780	0	0	11	0	3
ENSMUSG00000074758	0	3	3	0	0
ENSMUSG00000064308	0	3	3	0	0
ENSMUSG00000009073	12	0	8	0	14
ENSMUSG00000004631	0	3	3	0	0
ENSMUSG00000043583	0	3	3	0	0
ENSMUSG00000044923	0	3	3	0	0
ENSMUSG00000020010	12	1	6	0	12
ENSMUSG00000023279	0	3	3	0	0
ENSMUSG00000000838	12	9	11	0	3
ENSMUSG00000076976	0	3	3	0	0
ENSMUSG00000073565	12	9	11	0	3
ENSMUSG00000062376	0	12	0	0	0
ENSMUSG00000075155	0	3	3	0	0
ENSMUSG00000022369	0	3	3	0	0
ENSMUSG00000004996	0	12	0	0	14
ENSMUSG00000041453	8	4	2	11	2
ENSMUSG00000046417	0	3	3	0	0
ENSMUSG00000030966	0	12	0	0	14
ENSMUSG00000022122	0	0	0	0	14
ENSMUSG00000014329	0	3	3	0	0
ENSMUSG00000090961	0	3	3	0	0
ENSMUSG00000015829	0	3	3	0	0
ENSMUSG00000062012	0	3	3	0	0
ENSMUSG00000095498	0	3	3	0	0
ENSMUSG00000001739	0	3	3	0	0
ENSMUSG00000060373	8	4	13	11	2
ENSMUSG00000030521	0	12	0	0	14
ENSMUSG00000049314	0	3	3	0	0
ENSMUSG00000065575	0	3	3	0	0
ENSMUSG00000058979	0	0	0	0	14
ENSMUSG00000075078	0	12	3	0	0
ENSMUSG00000056912	0	3	3	0	0
ENSMUSG00000059713	0	3	3	0	0
ENSMUSG00000003477	6	14	1	5	13
ENSMUSG00000041062	0	3	3	0	0
ENSMUSG00000020359	0	0	0	0	14
ENSMUSG00000053600	0	12	3	0	0
ENSMUSG00000020526	0	12	0	0	0
ENSMUSG00000032501	12	7	8	0	5
ENSMUSG00000001419	0	12	0	0	14
ENSMUSG00000026697	0	3	3	0	0
ENSMUSG00000000555	0	12	0	0	14
ENSMUSG00000019854	0	12	0	0	14
ENSMUSG00000030084	0	12	0	0	14
ENSMUSG00000027401	0	3	3	0	0
ENSMUSG00000033987	0	3	3	0	0
ENSMUSG00000067441	0	3	3	0	0
ENSMUSG00000053749	0	3	3	0	0
ENSMUSG00000047031	0	12	0	0	14
ENSMUSG00000045757	0	3	3	0	0
ENSMUSG00000038143	0	3	3	0	0
ENSMUSG00000020864	12	7	8	0	5
ENSMUSG00000045193	0	12	3	0	0
ENSMUSG00000103243	0	3	3	0	0
ENSMUSG00000086171	0	3	3	0	0
ENSMUSG00000062380	0	3	3	0	0
ENSMUSG00000021710	12	9	11	0	3
ENSMUSG00000024091	12	11	6	0	12
ENSMUSG00000117797	0	3	3	0	0
ENSMUSG00000096644	0	3	3	0	0
ENSMUSG00000022280	12	9	11	0	3
ENSMUSG00000033781	12	9	11	0	3
ENSMUSG00000032419	0	3	3	0	0
ENSMUSG00000085227	0	3	3	0	0
ENSMUSG00000026226	0	3	3	0	0
ENSMUSG00000003721	5	5	10	11	4
ENSMUSG00000050383	0	3	3	0	0
ENSMUSG00000061535	0	3	3	0	0
ENSMUSG00000039629	0	3	3	0	0
ENSMUSG00000109403	0	3	3	0	0
ENSMUSG00000033170	0	3	3	0	0
ENSMUSG00000006731	12	7	5	0	9
ENSMUSG00000020335	0	3	3	0	0
ENSMUSG00000002763	12	2	5	0	9
ENSMUSG00000001054	0	12	0	0	14
ENSMUSG00000026959	0	3	3	0	0
ENSMUSG00000062687	0	3	3	0	0
ENSMUSG00000047039	0	3	3	0	0
ENSMUSG00000052749	0	3	3	0	0
ENSMUSG00000049902	0	3	3	0	0
ENSMUSG00000027076	0	12	0	0	14
ENSMUSG00000075066	0	3	3	0	0
ENSMUSG00000028757	8	2	2	11	2
ENSMUSG00000005357	0	3	3	0	0
ENSMUSG00000020255	5	14	1	11	13
ENSMUSG00000045306	0	12	3	0	0
ENSMUSG00000059382	0	3	3	0	0
ENSMUSG00000031957	0	3	3	0	0
ENSMUSG00000100777	0	3	3	0	0
ENSMUSG00000003299	0	12	0	0	14
ENSMUSG00000029168	0	3	3	0	0
ENSMUSG00000021186	0	12	3	0	0
ENSMUSG00000059203	0	3	3	0	0
ENSMUSG00000038064	0	3	3	0	0
ENSMUSG00000031425	0	3	3	0	0
ENSMUSG00000074283	0	3	3	0	0
ENSMUSG00000007039	0	3	3	0	0
ENSMUSG00000112343	0	3	3	0	0
ENSMUSG00000059213	0	3	3	0	0
ENSMUSG00000091407	0	12	3	0	0
ENSMUSG00000021253	0	3	3	0	0
ENSMUSG00000068263	0	3	3	0	0
ENSMUSG00000031358	12	0	11	0	3
ENSMUSG00000085496	0	3	3	0	0
ENSMUSG00000006342	0	3	3	0	0
ENSMUSG00000029522	0	3	3	0	0
ENSMUSG00000009108	0	3	3	0	0
ENSMUSG00000045267	0	3	3	0	0
ENSMUSG00000056531	0	3	3	0	0
ENSMUSG00000071708	0	12	0	0	14
ENSMUSG00000095992	0	3	3	0	0
ENSMUSG00000020427	0	0	0	0	14
ENSMUSG00000037759	0	3	3	0	0
ENSMUSG00000042419	0	3	3	0	0
ENSMUSG00000047631	6	8	2	5	2
ENSMUSG00000094001	0	3	3	0	0
ENSMUSG00000052423	0	3	3	0	0
ENSMUSG00000049015	0	3	3	0	0
ENSMUSG00000038695	0	3	3	0	0
ENSMUSG00000001023	0	3	3	0	0
ENSMUSG00000030655	8	11	13	11	12
ENSMUSG00000063458	0	3	3	0	0
ENSMUSG00000044285	0	12	0	0	14
ENSMUSG00000052539	12	6	4	0	1
ENSMUSG00000036672	0	3	3	0	0
ENSMUSG00000029054	0	3	3	0	0
ENSMUSG00000107874	0	3	3	0	0
ENSMUSG00000042724	0	3	3	0	0
ENSMUSG00000029798	12	9	11	0	3
ENSMUSG00000084980	0	3	3	0	0
ENSMUSG00000028898	0	12	0	0	14
ENSMUSG00000020303	0	3	3	0	0
ENSMUSG00000035798	0	0	0	0	14
ENSMUSG00000020081	0	3	3	0	0
ENSMUSG00000038335	0	0	0	0	14
ENSMUSG00000029185	12	0	0	0	14
ENSMUSG00000003200	0	12	0	0	14
ENSMUSG00000026204	0	3	3	0	0
ENSMUSG00000079165	0	3	3	0	0
ENSMUSG00000037344	0	3	3	0	0
ENSMUSG00000028965	0	3	3	0	0
ENSMUSG00000066278	0	3	3	0	0
ENSMUSG00000062168	0	3	3	0	0
ENSMUSG00000031286	0	3	3	0	0
ENSMUSG00000036402	12	6	4	0	1
ENSMUSG00000103749	0	3	3	0	0
ENSMUSG00000021240	0	12	0	0	14
ENSMUSG00000029553	0	3	3	0	0
ENSMUSG00000027048	7	14	1	5	13
ENSMUSG00000046295	0	3	3	0	0
ENSMUSG00000044447	12	9	8	0	5
ENSMUSG00000068075	0	3	3	0	0
ENSMUSG00000091091	0	3	3	0	0
ENSMUSG00000042554	0	3	3	0	0
ENSMUSG00000036172	0	3	3	0	0
ENSMUSG00000095788	0	3	3	0	0
ENSMUSG00000027882	12	0	11	0	3
ENSMUSG00000060807	6	4	13	5	2
ENSMUSG00000026187	0	0	0	0	14
ENSMUSG00000047040	0	3	3	0	0
ENSMUSG00000048701	12	0	0	0	14
ENSMUSG00000039253	0	12	0	0	14
ENSMUSG00000023973	12	0	8	0	5
ENSMUSG00000029661	0	12	0	0	14
ENSMUSG00000071252	0	12	3	0	0
ENSMUSG00000000743	12	7	8	0	5
ENSMUSG00000029538	0	12	0	0	14
ENSMUSG00000025154	0	3	3	0	0
ENSMUSG00000075486	12	9	11	0	7
ENSMUSG00000072259	0	3	3	0	0
ENSMUSG00000052917	0	0	11	0	3
ENSMUSG00000050711	0	3	3	0	0
ENSMUSG00000025588	0	3	3	0	0
ENSMUSG00000041684	0	0	11	0	3
ENSMUSG00000039952	8	2	5	11	9
ENSMUSG00000032750	0	3	3	0	0
ENSMUSG00000032036	0	3	3	0	0
ENSMUSG00000059923	12	0	8	0	14
ENSMUSG00000044743	0	3	3	0	0
ENSMUSG00000038024	12	6	4	0	12
ENSMUSG00000031536	0	12	0	0	14
ENSMUSG00000089268	0	3	3	0	0
ENSMUSG00000016024	8	5	2	11	9
ENSMUSG00000004677	12	7	8	0	5
ENSMUSG00000028217	0	3	3	0	0
ENSMUSG00000100296	0	3	3	0	0
ENSMUSG00000086629	0	12	3	0	0
ENSMUSG00000021832	8	11	6	11	12
ENSMUSG00000048978	0	3	3	0	0
ENSMUSG00000091060	0	3	3	0	0
ENSMUSG00000025630	12	6	6	0	12
ENSMUSG00000000326	6	8	12	5	11
ENSMUSG00000033813	12	11	6	0	12
ENSMUSG00000118401	0	3	3	0	0
ENSMUSG00000074865	0	3	3	0	0
ENSMUSG00000105589	0	3	3	0	0
ENSMUSG00000029781	12	7	11	0	3
ENSMUSG00000005986	0	3	3	0	0
ENSMUSG00000042269	0	3	3	0	0
ENSMUSG00000029869	0	3	3	0	0
ENSMUSG00000031833	12	12	0	0	14
ENSMUSG00000093610	0	3	3	0	0
ENSMUSG00000095081	0	3	3	0	0
ENSMUSG00000035354	12	7	8	0	3
ENSMUSG00000038550	0	12	3	0	0
ENSMUSG00000031422	8	4	13	11	2
ENSMUSG00000032515	0	12	3	0	0
ENSMUSG00000062627	12	9	11	0	3
ENSMUSG00000065583	0	3	3	0	0
ENSMUSG00000004099	0	12	0	0	14
ENSMUSG00000021768	0	3	3	0	0
ENSMUSG00000009927	5	14	10	5	4
ENSMUSG00000023918	0	3	3	0	0
ENSMUSG00000050751	0	3	3	0	0
ENSMUSG00000015656	3	8	14	12	6
ENSMUSG00000052934	12	7	8	0	5
ENSMUSG00000097073	0	3	3	0	0
ENSMUSG00000079685	0	3	3	0	0
ENSMUSG00000037416	12	11	6	0	12
ENSMUSG00000025722	0	12	0	0	14
ENSMUSG00000032292	0	3	3	0	0
ENSMUSG00000028689	0	3	3	0	0
ENSMUSG00000020962	12	6	4	0	3
ENSMUSG00000032353	0	12	0	0	14
ENSMUSG00000014294	12	2	6	0	7
ENSMUSG00000020128	12	6	4	0	12
ENSMUSG00000106013	0	3	3	0	0
ENSMUSG00000031634	12	7	8	0	5
ENSMUSG00000031485	12	11	4	0	1
ENSMUSG00000031295	12	0	11	0	3
ENSMUSG00000031246	8	1	6	11	12
ENSMUSG00000053684	0	3	3	0	0
ENSMUSG00000018474	8	2	5	11	9
ENSMUSG00000017737	0	3	3	0	0
ENSMUSG00000051262	0	3	3	0	0
ENSMUSG00000020280	12	9	11	0	3
ENSMUSG00000064129	0	3	3	0	0
ENSMUSG00000028630	12	6	4	0	1
ENSMUSG00000024681	0	3	3	0	0
ENSMUSG00000055850	12	2	5	0	9
ENSMUSG00000026785	0	3	3	0	0
ENSMUSG00000000711	8	11	13	11	1
ENSMUSG00000038456	0	12	0	0	14
ENSMUSG00000044441	0	3	3	0	0
ENSMUSG00000024188	12	9	8	0	3
ENSMUSG00000045165	0	3	3	0	0
ENSMUSG00000024421	0	12	0	0	14
ENSMUSG00000097170	0	3	3	0	0
ENSMUSG00000053205	12	9	11	0	3
ENSMUSG00000031109	0	0	0	0	14
ENSMUSG00000058690	12	6	4	0	1
ENSMUSG00000055024	12	6	4	0	1
ENSMUSG00000098934	0	12	3	0	0
ENSMUSG00000024824	0	3	3	0	0
ENSMUSG00000049511	0	3	3	0	0
ENSMUSG00000047221	0	12	3	0	0
ENSMUSG00000022580	0	3	3	0	0
ENSMUSG00000022311	0	3	3	0	0
ENSMUSG00000022949	0	3	3	0	0
ENSMUSG00000061259	0	3	3	0	0
ENSMUSG00000031633	0	10	7	0	8
ENSMUSG00000074359	0	3	3	0	0
ENSMUSG00000030341	12	7	8	0	5
ENSMUSG00000078116	0	3	3	0	0
ENSMUSG00000032599	12	0	0	0	14
ENSMUSG00000060747	0	3	3	0	0
ENSMUSG00000048067	0	3	3	0	0
ENSMUSG00000099486	0	3	3	0	0
ENSMUSG00000026272	5	4	13	11	2
ENSMUSG00000096735	0	3	3	0	0
ENSMUSG00000003032	0	3	3	0	0
ENSMUSG00000104553	0	3	3	0	0
ENSMUSG00000003402	12	2	5	0	9
ENSMUSG00000020260	0	12	0	0	14
ENSMUSG00000024392	12	2	5	0	9
ENSMUSG00000090125	0	3	3	0	0
ENSMUSG00000021115	0	12	3	0	0
ENSMUSG00000092341	10	8	9	6	10
ENSMUSG00000048251	0	3	3	0	0
ENSMUSG00000031906	0	3	3	0	0
ENSMUSG00000056959	0	3	3	0	0
ENSMUSG00000022515	0	12	0	0	14
ENSMUSG00000022738	0	3	3	0	0
ENSMUSG00000020549	0	12	0	0	14
ENSMUSG00000029469	0	3	3	0	0
ENSMUSG00000027787	12	9	11	0	3
ENSMUSG00000039462	0	3	3	0	0
ENSMUSG00000030157	5	1	1	11	13
ENSMUSG00000078509	0	3	3	0	0
ENSMUSG00000050917	0	3	3	0	0
ENSMUSG00000022056	0	3	3	0	0
ENSMUSG00000094284	0	3	3	0	0
ENSMUSG00000001089	12	0	0	0	14
ENSMUSG00000022754	0	3	3	0	0
ENSMUSG00000028614	0	12	0	0	14
ENSMUSG00000078683	3	13	9	8	10
ENSMUSG00000047324	0	3	3	0	0
ENSMUSG00000062528	0	3	3	0	0
ENSMUSG00000034098	0	3	3	0	0
ENSMUSG00000030671	8	11	6	11	12
ENSMUSG00000007038	12	0	8	0	5
ENSMUSG00000020712	0	3	3	0	0
ENSMUSG00000047050	0	3	3	0	0
ENSMUSG00000064127	12	9	11	0	3
ENSMUSG00000069678	0	3	3	0	0
ENSMUSG00000049349	0	3	3	0	0
ENSMUSG00000022226	0	3	3	0	0
ENSMUSG00000025839	0	3	3	0	0
ENSMUSG00000025645	0	3	3	0	0
ENSMUSG00000002204	0	3	3	0	0
ENSMUSG00000033282	0	12	3	0	0
ENSMUSG00000040209	0	0	0	0	14
ENSMUSG00000078496	0	12	0	0	14
ENSMUSG00000021147	0	0	0	0	14
ENSMUSG00000109487	0	3	3	0	0
ENSMUSG00000019891	0	12	3	0	0
ENSMUSG00000019214	0	3	3	0	0
ENSMUSG00000002741	12	7	8	0	5
ENSMUSG00000028412	12	6	6	0	12
ENSMUSG00000038619	12	7	11	0	3
ENSMUSG00000095758	0	3	3	0	0
ENSMUSG00000079015	11	13	14	4	6
ENSMUSG00000025380	0	3	3	0	0
ENSMUSG00000101304	0	3	3	0	0
ENSMUSG00000094293	0	3	3	0	0
ENSMUSG00000051232	0	12	0	0	14
ENSMUSG00000068606	0	12	0	0	0
ENSMUSG00000051323	0	3	3	0	0
ENSMUSG00000041889	0	3	3	0	0
ENSMUSG00000025747	0	0	0	0	14
ENSMUSG00000026278	0	3	3	0	0
ENSMUSG00000068762	12	2	5	0	9
ENSMUSG00000031955	12	0	8	0	5
ENSMUSG00000032097	8	11	13	11	1
ENSMUSG00000055567	0	3	3	0	0
ENSMUSG00000026289	12	9	4	0	3
ENSMUSG00000021124	12	6	11	0	7
ENSMUSG00000037568	0	3	3	0	0
ENSMUSG00000026357	0	3	3	0	0
ENSMUSG00000024254	8	2	4	11	1
ENSMUSG00000020156	0	12	0	0	14
ENSMUSG00000018398	0	3	3	0	0
ENSMUSG00000074039	0	3	3	0	0
ENSMUSG00000027167	0	0	0	0	14
ENSMUSG00000049717	0	3	3	0	0
ENSMUSG00000076460	0	3	3	0	0
ENSMUSG00000119111	0	3	3	0	0
ENSMUSG00000068101	0	3	3	0	0
ENSMUSG00000024999	0	12	0	0	14
ENSMUSG00000034205	0	12	3	0	0
ENSMUSG00000071253	12	11	6	0	12
ENSMUSG00000084346	0	3	3	0	0
ENSMUSG00000090710	0	3	3	0	0
ENSMUSG00000072501	12	6	4	0	1
ENSMUSG00000045777	0	3	3	0	0
ENSMUSG00000028223	8	4	13	11	2
ENSMUSG00000064666	0	3	3	0	0
ENSMUSG00000070820	0	3	3	0	0
ENSMUSG00000025613	8	4	13	11	2
ENSMUSG00000006920	0	12	0	0	14
ENSMUSG00000027400	0	3	3	0	0
ENSMUSG00000087362	0	3	3	0	0
ENSMUSG00000026826	0	3	3	0	0
ENSMUSG00000095903	0	3	3	0	0
ENSMUSG00000024740	5	4	13	11	2
ENSMUSG00000043557	0	3	3	0	0
ENSMUSG00000028334	0	12	0	0	14
ENSMUSG00000042010	8	4	5	11	9
ENSMUSG00000028344	0	0	0	0	14
ENSMUSG00000054005	0	3	3	0	0
ENSMUSG00000070810	0	3	3	0	0
ENSMUSG00000059540	0	3	3	0	0
ENSMUSG00000074884	8	5	10	11	7
ENSMUSG00000043461	0	3	3	0	0
ENSMUSG00000027669	0	12	0	0	14
ENSMUSG00000094328	0	3	3	0	0
ENSMUSG00000027160	0	3	3	0	0
ENSMUSG00000047710	0	12	3	0	0
ENSMUSG00000067203	0	12	3	0	0
ENSMUSG00000055945	0	3	3	0	0
ENSMUSG00000020644	8	4	13	11	2
ENSMUSG00000032892	0	3	3	0	0
ENSMUSG00000018820	0	12	0	0	14
ENSMUSG00000021764	12	11	10	11	4
ENSMUSG00000070708	0	3	3	0	0
ENSMUSG00000074995	0	3	3	0	0
ENSMUSG00000040751	0	3	3	0	0
ENSMUSG00000006095	0	12	0	0	14
ENSMUSG00000021404	0	3	3	0	0
ENSMUSG00000023781	0	3	3	0	0
ENSMUSG00000027366	8	11	13	11	12
ENSMUSG00000037339	0	12	0	0	14
ENSMUSG00000015970	8	4	5	11	9
ENSMUSG00000065430	0	3	3	0	0
ENSMUSG00000026575	0	12	3	0	0
ENSMUSG00000006378	12	6	5	0	1
ENSMUSG00000021033	7	14	10	5	4
ENSMUSG00000073940	12	7	11	0	7
ENSMUSG00000037924	0	3	3	0	0
ENSMUSG00000040693	0	3	3	0	0
