method	analysis_scope	tissue	gene_id	gene_symbol	comparison_role	independently_selected_gene	n_retained_pathways	retained_pathway_ids	retained_pathway_terms	retained_pathway_labels	n_concordant_pathways	n_discordant_pathways	any_concordant_bh_fdr	minimum_gene_fdr	project_balanced_gene_log2cpm_effect	gene_flt_gc_direction	analysis_roles	pathway_robustness_statuses
expiMap	canonical_tissue	kidney	ENSMUSG00000025854	Fam20c	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1016512002174877	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000026042	Col5a2	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.0560290819428677	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000026043	Col3a1	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.057661481525619	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000026110	Mgat4a	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1131700007820084	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000026185	Igfbp5	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.3119237086959113	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000026193	Fn1	member_of_retained_expimap_pathway	False	2	R-MMU-3000178;R-MMU-381426	R-MMU-3000178_ECM_PROTEOGLYCANS;R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	ECM proteoglycans;IGF transport and uptake	2	0	False	NA	0.2714578415918747	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000026295	Spp2	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0	1	False	NA	-0.0272789265362692	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000026579	F5	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0	1	False	NA	-0.0688994784780501	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000026725	Tnn	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.3754584132650889	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000026768	Itga8	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.0973149605165818	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000026837	Col5a1	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.2851573454119626	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000026971	Itgb6	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.1401199987908445	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000027204	Fbn1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.3159414559566376	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000027350	Chgb	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.057283229215084	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000027447	Cst3	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0656639564886105	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000027985	Lef1	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	0	1	False	NA	-0.1252893793476083	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000028001	Fga	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.3903611700586678	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000028031	Dkk2	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.1660684664468573	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000028195	Ccn1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0410179255868808	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000028364	Tnc	member_of_retained_expimap_pathway	False	2	R-MMU-3000178;R-MMU-381426	R-MMU-3000178_ECM_PROTEOGLYCANS;R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	ECM proteoglycans;IGF transport and uptake	2	0	False	NA	0.3445355803554824	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000028370	Pappa	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0	1	False	NA	-0.0690084313112691	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000029070	Mxra8	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.244248037054263	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000029304	Spp1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.086793665712169	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000029309	Sparcl1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.2332949475605376	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000029368	Alb	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1461742924260051	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000030093	Wnt7a	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.0407970032422946	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000030605	Mfge8	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1761426618374491	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000030789	Itgax	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	0	1	False	NA	-0.0689955724829444	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000031283	Chrdl1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0	1	False	NA	-0.0052169412844501	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000031375	Bgn	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.2858395952404711	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000031451	Gas6	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0106004911415672	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000031748	Gnao1	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.2622661841298528	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000032079	Apoa5	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1051148212209043	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000032083	Apoa1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.3464389093091475	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000032181	Scg3	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0	1	False	NA	-0.0529875838458215	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000032554	Trf	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0894603556696133	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000032766	Gng11	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.0458337809874258	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000033220	Rac2	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.0241576281444877	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000033327	Tnxb	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.1393654227619158	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000033684	Qsox1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1172903095744873	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000033860	Fgg	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.531655614822236	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000034771	Tle2	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.0460805198501947	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000035305	Ror1	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.0652659761919719	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000036158	Prickle1	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.0933607118513982	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000036256	Igfbp7	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1333231983183231	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000036856	Wnt4	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.2505140632902808	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000037254	Itih2	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0558528423514435	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000037411	Serpine1	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.1335992936417322	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000037428	Vgf	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.002995782870675	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000039115	Itga9	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.2567867663399668	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000039323	Igfbp2	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.3133726223556983	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000039405	Prss23	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0316613613459283	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000041936	Agrn	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.0872522178901483	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000042116	Vwa1	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0281435964293475	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000042988	Notum	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0494466605755924	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000043004	Gng2	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.0334481805477455	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000043719	Col6a6	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.0256147272045802	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000044254	Pcsk9	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0162814446101517	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000044548	Dact1	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.1963457171088762	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000044674	Fzd1	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.079882011493159	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000045573	Penk	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1930602893137735	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000046070	Igfals	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.2638878593682295	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000046841	Ckap4	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1306919369834192	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000048126	Col6a3	member_of_retained_expimap_pathway	False	1	R-MMU-3000178	R-MMU-3000178_ECM_PROTEOGLYCANS	ECM proteoglycans	1	0	False	NA	0.1777109669661984	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000048583	Igf2	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1489190594512325	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000049791	Fzd4	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.0245510182468195	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000050288	Fzd2	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.1333147730770445	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000050711	Scg2	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	0	1	False	NA	-0.0058552180383792	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000051177	Plcb1	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	0	1	False	NA	-0.0400069069645396	FLT_lower	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000051910	Sox6	member_of_retained_expimap_pathway	False	1	R-MMU-195721	R-MMU-195721_SIGNALING_BY_WNT	WNT signaling	1	0	False	NA	0.0527716202312233	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000055653	Gpc3	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0553020991246396	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000057346	Apol9a	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.1394434479867489	FLT_higher	secondary_exploratory	triangulated
expiMap	canonical_tissue	kidney	ENSMUSG00000060459	Kng2	member_of_retained_expimap_pathway	False	1	R-MMU-381426	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	IGF transport and uptake	1	0	False	NA	0.0534720362761023	FLT_higher	secondary_exploratory	triangulated
