gene_id	gmm	hdbscan	spectral	consensus	gene_symbol	gene_label	eligible_meta	significant_fdr05_abs_log2fc1	meta_log2_fold_change	consistent_direction
ENSMUSG00000030724	10	1	4	7	Cd19	Cd19	True	False	-0.186226097001502	mixed
ENSMUSG00000022658	0	1	6	1	Tagln3	Tagln3	True	False	-0.124957065718131	all_down
ENSMUSG00000048349	19	1	7	10	Pou4f1	Pou4f1	True	False	0.0179582102700898	mixed
ENSMUSG00000032079	13	0	3	12	Apoa5	Apoa5	True	False	0.129807751438672	mixed
ENSMUSG00000029916	11	0	1	4	Agk	Agk	True	False	0.151137875559395	mixed
ENSMUSG00000036858	0	1	18	1	Ptcra	Ptcra	True	False	-0.0684896716013809	mixed
ENSMUSG00000023861	13	0	2	12	Mpc1	Mpc1	True	False	0.0798615639520811	mixed
ENSMUSG00000070601	5	1	4	2	Vmn2r84	Vmn2r84	True	False	-0.231261263652472	mixed
ENSMUSG00000030590	23	1	5	2	Fam98c	Fam98c	True	False	0.0128876792726561	mixed
ENSMUSG00000058052	8	0	0	0	NA	ENSMUSG00000058052	False	False	NA	NA
ENSMUSG00000036944	16	1	4	2	Tmem71	Tmem71	True	False	0.0164380423189185	mixed
ENSMUSG00000007872	21	0	9	3	Id3	Id3	True	False	0.0503956641689394	mixed
ENSMUSG00000067780	5	1	4	2	Pi15	Pi15	True	False	-0.190069801223654	mixed
ENSMUSG00000104543	19	1	7	10	Gm6602	Gm6602	True	False	-0.21238675700457	mixed
ENSMUSG00000110656	8	0	0	0	NA	ENSMUSG00000110656	False	False	NA	NA
ENSMUSG00000032350	13	0	2	12	Gclc	Gclc	True	False	0.284441056345299	mixed
ENSMUSG00000030276	22	1	5	2	Ttll3	Ttll3	True	False	-0.162165999813156	mixed
ENSMUSG00000027763	20	0	2	9	Mbnl1	Mbnl1	True	False	0.002484106410236	mixed
ENSMUSG00000105402	0	1	18	1	Gm3716	Gm3716	True	False	0.0839440574678893	mixed
ENSMUSG00000069792	14	0	1	8	Wfdc17	Wfdc17	True	False	-0.529022869276869	mixed
ENSMUSG00000090260	0	1	18	1	2810442N19Rik	2810442N19Rik	True	False	0.395777915526179	mixed
ENSMUSG00000022587	13	0	10	12	Ly6e	Ly6e	True	False	-0.253260692665557	all_down
ENSMUSG00000097318	22	1	4	2	1700007L15Rik	1700007L15Rik	True	False	0.022616730074098	mixed
ENSMUSG00000067855	8	0	0	0	NA	ENSMUSG00000067855	False	False	NA	NA
ENSMUSG00000063808	11	0	9	4	Gpatch1	Gpatch1	True	False	0.119346039068694	mixed
ENSMUSG00000047238	22	1	5	2	Mageh1	Mageh1	True	False	0.0381826043409004	mixed
ENSMUSG00000060301	24	0	1	4	2610008E11Rik	2610008E11Rik	True	False	0.0536739653308416	mixed
ENSMUSG00000019880	15	0	1	4	Rspo3	Rspo3	True	False	0.0834792322867922	mixed
ENSMUSG00000049686	4	0	9	6	Orai1	Orai1	True	False	0.105541150111964	mixed
ENSMUSG00000021868	1	0	15	3	Ppif	Ppif	True	False	0.140803489456447	mixed
ENSMUSG00000065518	8	0	0	0	NA	ENSMUSG00000065518	False	False	NA	NA
ENSMUSG00000096682	8	0	0	0	NA	ENSMUSG00000096682	False	False	NA	NA
ENSMUSG00000068264	4	0	9	6	Ap5s1	Ap5s1	True	False	0.0712831756969679	mixed
ENSMUSG00000073422	3	0	10	11	H2-Ke6	H2-Ke6	True	False	0.0844948217927483	mixed
ENSMUSG00000101155	8	0	0	0	Sly	Sly	False	False	1.24841880515229	all_up
ENSMUSG00000106779	8	0	0	0	NA	ENSMUSG00000106779	False	False	NA	NA
ENSMUSG00000017428	12	0	17	9	Psmd11	Psmd11	True	False	0.298127479633955	all_up
ENSMUSG00000064264	7	2	14	7	Zfp428	Zfp428	True	False	-0.233156148023088	mixed
ENSMUSG00000000441	3	0	10	11	Raf1	Raf1	True	False	0.108067009092943	mixed
ENSMUSG00000000957	9	0	15	3	Mmp14	Mmp14	True	False	0.237643560925957	mixed
ENSMUSG00000055254	2	0	1	6	Ntrk2	Ntrk2	True	False	-0.174495983064559	mixed
ENSMUSG00000010476	19	1	18	10	Ebf3	Ebf3	True	False	0.35546104667358	mixed
ENSMUSG00000004371	0	1	6	1	Il11	Il11	False	False	-0.698774814223484	all_down
ENSMUSG00000023224	13	0	2	12	Serping1	Serping1	True	False	-0.0936420771328965	mixed
ENSMUSG00000038215	15	0	12	8	Cep44	Cep44	True	False	0.0020180416361101	mixed
ENSMUSG00000038642	17	0	8	5	Ctss	Ctss	True	False	-0.332373709909407	all_down
ENSMUSG00000049799	5	1	4	2	Lrrc19	Lrrc19	True	False	-0.140601180093225	mixed
ENSMUSG00000022967	12	0	8	5	Ifnar1	Ifnar1	True	False	-0.0563945971694891	mixed
ENSMUSG00000051499	7	1	14	7	Zfp786	Zfp786	True	False	0.110187629769158	mixed
ENSMUSG00000051146	7	1	14	7	Camk2n2	Camk2n2	True	False	0.0710923691079124	mixed
ENSMUSG00000030516	12	0	17	9	Tjp1	Tjp1	True	False	0.0635611595246474	mixed
ENSMUSG00000032725	14	0	12	8	Folr2	Folr2	True	False	-0.53355187803765	all_down
ENSMUSG00000065494	0	2	6	1	NA	ENSMUSG00000065494	False	False	NA	NA
ENSMUSG00000110231	19	1	7	10	Gm6329	Gm6329	True	False	0.49943890008421	all_up
ENSMUSG00000015721	0	1	6	1	NA	ENSMUSG00000015721	False	False	NA	NA
ENSMUSG00000093674	3	0	2	11	Rpl41	Rpl41	True	False	0.0813785845180768	mixed
ENSMUSG00000058152	15	0	1	4	Chsy3	Chsy3	True	False	-0.0100233523530753	mixed
ENSMUSG00000023020	24	0	1	4	Cox14	Cox14	True	False	0.0838982957003673	mixed
ENSMUSG00000048197	8	0	0	0	NA	ENSMUSG00000048197	False	False	NA	NA
ENSMUSG00000061360	1	0	15	3	Phf5a	Phf5a	True	False	-0.0770993970286494	mixed
ENSMUSG00000062328	13	0	2	12	Rpl17	Rpl17	True	False	-0.0699065389555268	mixed
ENSMUSG00000029676	15	0	12	8	Pot1a	Pot1a	True	False	0.0517886932515118	mixed
ENSMUSG00000042901	24	0	1	4	Aida	Aida	True	False	-0.0237627329742497	mixed
ENSMUSG00000034917	4	0	9	6	Tjp3	Tjp3	True	False	0.306788331443059	mixed
ENSMUSG00000032849	15	0	12	8	Abcc4	Abcc4	True	False	-0.15929733142768	mixed
ENSMUSG00000096620	8	0	0	0	NA	ENSMUSG00000096620	False	False	NA	NA
ENSMUSG00000046879	12	0	17	9	Irgm1	Irgm1	True	False	-0.0269026031050278	mixed
ENSMUSG00000039660	11	0	9	4	Spout1	Spout1	True	False	0.0359136842832644	mixed
ENSMUSG00000030172	12	0	8	5	Erc1	Erc1	True	False	0.134777153992898	all_up
ENSMUSG00000043892	8	0	0	0	NA	ENSMUSG00000043892	False	False	NA	NA
ENSMUSG00000102748	22	1	4	2	Pcdhgb2	Pcdhgb2	True	False	-0.0788319381669951	mixed
ENSMUSG00000063765	7	1	14	7	Chadl	Chadl	True	False	-0.106923809754958	mixed
ENSMUSG00000055700	8	0	0	0	NA	ENSMUSG00000055700	False	False	NA	NA
ENSMUSG00000025915	24	0	8	4	Sgk3	Sgk3	True	False	-0.0101352823963713	mixed
ENSMUSG00000060487	6	0	12	8	Samd5	Samd5	True	False	-0.0932614912573655	mixed
ENSMUSG00000085796	8	0	0	0	NA	ENSMUSG00000085796	False	False	NA	NA
ENSMUSG00000027534	15	0	12	8	Snx16	Snx16	True	False	0.0456353643590684	mixed
ENSMUSG00000032553	1	0	15	3	Srprb	Srprb	True	False	0.0091136683557978	mixed
ENSMUSG00000066272	8	0	0	0	NA	ENSMUSG00000066272	False	False	NA	NA
ENSMUSG00000065528	8	0	0	0	NA	ENSMUSG00000065528	False	False	NA	NA
ENSMUSG00000063727	15	0	12	8	Tnfrsf11b	Tnfrsf11b	True	False	-0.139536386176287	mixed
ENSMUSG00000018858	1	0	15	3	Mrpl58	Mrpl58	True	False	0.147848723556803	mixed
ENSMUSG00000053626	19	1	7	10	Tll1	Tll1	True	False	-0.0333044728738822	mixed
ENSMUSG00000011632	8	0	0	0	NA	ENSMUSG00000011632	False	False	NA	NA
ENSMUSG00000007815	20	0	17	9	Rhoa	Rhoa	True	False	0.0935095686511397	mixed
ENSMUSG00000020038	14	0	1	8	Cry1	Cry1	True	False	-0.0268326756435769	mixed
ENSMUSG00000030990	24	0	1	4	Pgap2	Pgap2	True	False	-0.108934731606751	mixed
ENSMUSG00000003531	9	0	15	3	Dgcr6	Dgcr6	True	False	0.0778826488348347	mixed
ENSMUSG00000021610	20	0	17	9	Clptm1l	Clptm1l	True	False	-0.0512708402322901	mixed
ENSMUSG00000021497	12	0	8	5	Txndc15	Txndc15	True	False	-0.0106117194425184	mixed
ENSMUSG00000064925	16	1	14	7	Snora62	Snora62	True	False	0.0470961150587794	mixed
ENSMUSG00000097184	10	1	5	7	4632428C04Rik	4632428C04Rik	True	False	0.0378918989699323	mixed
ENSMUSG00000098022	19	1	7	10	Zfp82	Zfp82	True	False	-0.002223608675532	mixed
ENSMUSG00000041870	1	0	15	3	Ankrd13a	Ankrd13a	True	False	0.052527369433578	mixed
ENSMUSG00000091255	8	0	0	0	NA	ENSMUSG00000091255	False	False	NA	NA
ENSMUSG00000062031	9	0	15	3	Pgghg	Pgghg	True	False	0.0203620665731578	mixed
ENSMUSG00000087410	8	0	0	0	2310065F04Rik	2310065F04Rik	False	False	4.7388108511871	all_up
ENSMUSG00000093806	8	0	0	0	NA	ENSMUSG00000093806	False	False	NA	NA
ENSMUSG00000031220	22	1	4	2	Awat2	Awat2	True	False	0.010850536242004	mixed
ENSMUSG00000084780	0	2	6	1	NA	ENSMUSG00000084780	False	False	NA	NA
ENSMUSG00000029016	23	0	5	6	Clcn6	Clcn6	True	False	0.153448372386021	mixed
ENSMUSG00000038346	11	0	1	4	Zfp384	Zfp384	True	False	0.0446476915510243	mixed
ENSMUSG00000043099	22	1	5	2	Hic1	Hic1	True	False	0.0137642380857856	mixed
ENSMUSG00000000561	17	0	8	5	Wdr77	Wdr77	True	False	0.0318480181382579	mixed
ENSMUSG00000114442	10	1	4	7	F630042J09Rik	F630042J09Rik	True	False	0.0080412381589065	mixed
ENSMUSG00000054764	14	1	14	7	Mtnr1a	Mtnr1a	True	False	0.242777955084992	mixed
ENSMUSG00000049881	23	1	5	2	2810025M15Rik	2810025M15Rik	True	False	-0.0207111387591659	mixed
ENSMUSG00000073601	8	0	0	0	NA	ENSMUSG00000073601	False	False	NA	NA
ENSMUSG00000022881	6	1	12	13	Rfc4	Rfc4	True	False	0.055727089808235	mixed
ENSMUSG00000048763	7	1	14	7	Hoxb3	Hoxb3	True	False	-0.15330719952749	mixed
ENSMUSG00000019813	6	0	12	8	Cep57l1	Cep57l1	True	False	0.0537006404867667	mixed
ENSMUSG00000087844	8	0	0	0	NA	ENSMUSG00000087844	False	False	NA	NA
ENSMUSG00000077021	8	0	0	0	NA	ENSMUSG00000077021	False	False	NA	NA
ENSMUSG00000028347	0	1	18	1	Tmeff1	Tmeff1	True	False	-0.0720811091393866	mixed
ENSMUSG00000002486	22	1	5	2	Tchp	Tchp	True	False	0.0922221457171489	mixed
ENSMUSG00000031962	7	2	6	7	Cdh15	Cdh15	False	False	-0.828278953897472	all_down
ENSMUSG00000074862	10	1	4	7	BC025920	BC025920	True	False	0.0918524790901962	mixed
ENSMUSG00000038836	15	0	12	8	Agbl3	Agbl3	True	False	0.052629679496596	mixed
ENSMUSG00000111869	8	0	0	0	NA	ENSMUSG00000111869	False	False	NA	NA
ENSMUSG00000072595	8	0	0	0	NA	ENSMUSG00000072595	False	False	NA	NA
ENSMUSG00000050276	8	0	0	0	NA	ENSMUSG00000050276	False	False	NA	NA
ENSMUSG00000009733	24	0	1	4	Tfcp2	Tfcp2	True	False	-0.0121680040486517	mixed
ENSMUSG00000036412	8	0	0	0	NA	ENSMUSG00000036412	False	False	NA	NA
ENSMUSG00000021388	19	1	7	10	Aspn	Aspn	True	False	0.224718223131058	mixed
ENSMUSG00000074607	0	1	6	1	Tox2	Tox2	True	False	-0.192923921183472	mixed
ENSMUSG00000026770	5	1	4	2	Il2ra	Il2ra	True	False	-0.0657011314794837	mixed
ENSMUSG00000035694	19	1	7	10	Caps2	Caps2	True	False	-0.0219313493953096	mixed
ENSMUSG00000089661	7	1	14	7	Mia	Mia	True	False	-0.0272378806218034	mixed
ENSMUSG00000056600	6	0	12	8	Olfr90	Olfr90	True	False	-0.0557179792417222	mixed
ENSMUSG00000066071	14	0	12	8	Cyp4a12a	Cyp4a12a	True	False	-0.180003625906374	mixed
ENSMUSG00000092054	8	0	0	0	NA	ENSMUSG00000092054	False	False	NA	NA
ENSMUSG00000065444	8	0	0	0	NA	ENSMUSG00000065444	False	False	NA	NA
ENSMUSG00000033405	22	1	5	2	Nudt15	Nudt15	True	False	0.0529800032417706	mixed
ENSMUSG00000092518	8	0	0	0	NA	ENSMUSG00000092518	False	False	NA	NA
ENSMUSG00000094248	0	2	6	1	H2ac23	H2ac23	True	False	0.258908806357774	all_up
ENSMUSG00000059409	1	0	15	3	Ppp2r5d	Ppp2r5d	True	False	0.0283883717424877	mixed
ENSMUSG00000099988	0	1	6	1	NA	ENSMUSG00000099988	False	False	NA	NA
ENSMUSG00000061361	8	0	0	0	NA	ENSMUSG00000061361	False	False	NA	NA
ENSMUSG00000063856	13	0	3	12	Gpx1	Gpx1	True	False	0.0436442240738226	mixed
ENSMUSG00000029376	6	1	4	2	Mthfd2l	Mthfd2l	True	False	0.0413914159980513	mixed
ENSMUSG00000079110	2	0	5	6	Capn3	Capn3	True	False	-0.109369837482621	mixed
ENSMUSG00000028024	20	0	2	9	Enpep	Enpep	True	False	-0.0491665837035567	mixed
ENSMUSG00000077049	8	0	0	0	NA	ENSMUSG00000077049	False	False	NA	NA
ENSMUSG00000074282	22	1	5	2	Zfp94	Zfp94	True	False	-0.0103084801300502	mixed
ENSMUSG00000030678	1	0	15	3	Maz	Maz	True	False	-0.0306919882876757	mixed
ENSMUSG00000021993	9	0	8	5	Mipep	Mipep	True	False	0.10649068161462	all_up
ENSMUSG00000066755	8	0	0	0	NA	ENSMUSG00000066755	False	False	NA	NA
ENSMUSG00000032462	17	0	8	5	Pik3cb	Pik3cb	True	False	-0.0270411301373597	mixed
ENSMUSG00000029454	1	0	15	3	Mapkapk5	Mapkapk5	True	False	0.0607008486156944	mixed
ENSMUSG00000088983	8	0	0	0	NA	ENSMUSG00000088983	False	False	NA	NA
ENSMUSG00000048852	5	1	4	2	Gm12185	Gm12185	True	False	-0.321781731383315	mixed
ENSMUSG00000032135	18	0	12	8	Mcam	Mcam	True	False	-0.0687496189000055	mixed
ENSMUSG00000099528	8	0	0	0	NA	ENSMUSG00000099528	False	False	NA	NA
ENSMUSG00000037405	21	0	9	3	Icam1	Icam1	True	False	0.010084510181312	mixed
ENSMUSG00000029761	13	0	2	12	Cald1	Cald1	True	False	0.162712464309661	mixed
ENSMUSG00000034768	19	1	7	10	Asb16	Asb16	True	False	0.0235993585754053	mixed
ENSMUSG00000040093	14	0	12	8	Bmf	Bmf	True	False	-0.156949514527671	mixed
ENSMUSG00000074254	14	0	10	8	Cyp2a4	Cyp2a4	True	False	-0.243353897789603	mixed
ENSMUSG00000074746	12	0	17	9	Pdzd8	Pdzd8	True	False	0.0261582682559341	mixed
ENSMUSG00000026480	15	0	12	8	Ncf2	Ncf2	True	False	-0.189244739694225	mixed
ENSMUSG00000056167	1	0	1	3	Cnot10	Cnot10	True	False	-0.0035551164009249	mixed
ENSMUSG00000065406	8	0	0	0	NA	ENSMUSG00000065406	False	False	NA	NA
ENSMUSG00000020723	0	1	16	1	Cacng4	Cacng4	False	False	0.641627211785233	all_up
ENSMUSG00000033720	9	0	15	3	Sfxn5	Sfxn5	True	False	0.0212812636840459	mixed
ENSMUSG00000115654	8	0	0	0	NA	ENSMUSG00000115654	False	False	NA	NA
ENSMUSG00000075088	8	0	0	0	NA	ENSMUSG00000075088	False	False	NA	NA
ENSMUSG00000097990	19	1	14	10	Gm19557	Gm19557	True	False	-0.106626271272216	mixed
ENSMUSG00000089730	0	1	6	1	1700007P06Rik	1700007P06Rik	False	False	-0.569695467270351	all_down
ENSMUSG00000106379	8	0	0	0	NA	ENSMUSG00000106379	False	False	NA	NA
ENSMUSG00000038764	9	0	8	5	Ptpn3	Ptpn3	True	False	0.0771826007255496	mixed
ENSMUSG00000055746	8	0	0	0	NA	ENSMUSG00000055746	False	False	NA	NA
ENSMUSG00000035042	22	1	4	2	Ccl5	Ccl5	True	False	-0.357927242702681	mixed
ENSMUSG00000096607	0	1	18	1	7530416G11Rik	7530416G11Rik	True	False	0.704550125551005	all_up
ENSMUSG00000065596	8	0	0	0	NA	ENSMUSG00000065596	False	False	NA	NA
ENSMUSG00000041237	13	0	2	12	Pklr	Pklr	True	False	-0.124490753365885	mixed
ENSMUSG00000070100	8	0	0	0	NA	ENSMUSG00000070100	False	False	NA	NA
ENSMUSG00000066113	22	1	5	2	Adamtsl1	Adamtsl1	True	False	-0.0329266722761126	mixed
ENSMUSG00000038056	20	0	17	9	Kmt2c	Kmt2c	True	False	0.0123424329653682	mixed
ENSMUSG00000077928	8	0	0	0	NA	ENSMUSG00000077928	False	False	NA	NA
ENSMUSG00000026322	8	0	0	0	NA	ENSMUSG00000026322	False	False	NA	NA
ENSMUSG00000051934	18	0	9	6	Spats2	Spats2	True	False	0.189464619044826	mixed
ENSMUSG00000032525	12	0	17	9	Nktr	Nktr	True	False	-0.0089581252917384	mixed
ENSMUSG00000027953	18	0	9	6	Slc50a1	Slc50a1	True	False	0.051831994324019	mixed
ENSMUSG00000029440	9	0	8	5	Psmd9	Psmd9	True	False	0.0627675478196796	mixed
ENSMUSG00000042410	17	0	8	5	Agps	Agps	True	False	-0.0243118556418981	mixed
ENSMUSG00000078815	8	0	0	0	Cacng6	Cacng6	False	False	4.00159624065817	all_up
ENSMUSG00000062743	16	1	4	2	Zfp677	Zfp677	True	False	-0.0927937000817863	mixed
ENSMUSG00000062210	6	1	12	13	Tnfaip8	Tnfaip8	True	False	-0.207931061632514	mixed
ENSMUSG00000077734	7	1	14	7	Snord83b	Snord83b	True	False	-0.204325082308127	mixed
ENSMUSG00000025757	12	0	8	5	Hspa4l	Hspa4l	True	False	-0.128554154509919	mixed
ENSMUSG00000023057	20	0	2	9	Fabp2	Fabp2	True	False	0.220828969096683	mixed
ENSMUSG00000028927	7	1	14	7	Padi2	Padi2	True	False	-0.174990318954815	mixed
ENSMUSG00000091511	8	0	0	0	NA	ENSMUSG00000091511	False	False	NA	NA
ENSMUSG00000034285	13	0	2	12	Nipsnap1	Nipsnap1	True	False	0.10681486156093	mixed
ENSMUSG00000073723	8	0	0	0	Gm13102	Gm13102	False	False	1.3762394215874	all_up
ENSMUSG00000074813	6	0	12	8	Morrbid	Morrbid	True	False	-0.0537289526082994	mixed
ENSMUSG00000085704	22	1	4	2	4921531C22Rik	4921531C22Rik	True	False	0.125019802484546	mixed
ENSMUSG00000000134	1	0	15	3	Tfe3	Tfe3	True	False	0.0751740363858866	mixed
ENSMUSG00000046259	8	0	0	0	NA	ENSMUSG00000046259	False	False	NA	NA
ENSMUSG00000018965	17	0	8	5	Ywhah	Ywhah	True	False	0.0358506492324115	mixed
ENSMUSG00000021108	15	0	12	8	Prkch	Prkch	True	False	-0.132908510005688	mixed
ENSMUSG00000116792	8	0	0	0	NA	ENSMUSG00000116792	False	False	NA	NA
ENSMUSG00000005836	15	0	12	8	Gata6	Gata6	True	False	0.0768607895452021	mixed
ENSMUSG00000021838	18	0	12	8	Samd4	Samd4	True	False	0.205485780054916	mixed
ENSMUSG00000037579	0	1	18	1	Kcnh3	Kcnh3	True	False	-0.0152304806465104	mixed
ENSMUSG00000097451	5	1	4	2	Rian	Rian	True	False	-0.128962042357148	mixed
ENSMUSG00000085014	0	2	6	1	Gm13490	Gm13490	True	True	1.10332959263831	all_up
ENSMUSG00000029624	11	0	9	4	Ptcd1	Ptcd1	True	False	-0.0099735437076413	mixed
ENSMUSG00000060029	0	1	18	1	4930473A02Rik	4930473A02Rik	True	False	0.0785002862491193	mixed
ENSMUSG00000023159	0	1	18	1	Psg29	Psg29	False	False	0.318957035438571	all_up
ENSMUSG00000041309	8	0	0	0	NA	ENSMUSG00000041309	False	False	NA	NA
ENSMUSG00000029862	0	2	6	1	Clcn1	Clcn1	False	False	2.10989819552513	all_up
ENSMUSG00000038048	8	0	0	0	NA	ENSMUSG00000038048	False	False	NA	NA
ENSMUSG00000089815	8	0	0	0	NA	ENSMUSG00000089815	False	False	NA	NA
ENSMUSG00000033594	9	0	15	3	Spata2l	Spata2l	True	False	0.139946761141446	mixed
ENSMUSG00000034974	4	0	9	6	Dapk3	Dapk3	True	False	0.149840283392948	mixed
ENSMUSG00000032818	19	1	18	10	Loxhd1	Loxhd1	True	False	-0.275694748200026	mixed
ENSMUSG00000055240	15	0	12	8	Zfp101	Zfp101	True	False	-0.0497143617925042	mixed
ENSMUSG00000066704	0	1	18	1	Cyp2b19	Cyp2b19	False	False	0.167291650495506	all_up
ENSMUSG00000087155	8	0	0	0	NA	ENSMUSG00000087155	False	False	NA	NA
ENSMUSG00000030008	18	0	9	6	Pradc1	Pradc1	True	False	-0.006033508156966	mixed
ENSMUSG00000027412	23	0	5	6	Lpin3	Lpin3	True	False	0.134455902933409	mixed
ENSMUSG00000044854	19	1	14	10	1700056E22Rik	1700056E22Rik	True	False	0.0998894074741973	mixed
ENSMUSG00000079029	8	0	0	0	NA	ENSMUSG00000079029	False	False	NA	NA
ENSMUSG00000078938	0	2	6	1	Syce3	Syce3	False	False	0.222460058307444	all_up
ENSMUSG00000042184	8	0	0	0	NA	ENSMUSG00000042184	False	False	NA	NA
ENSMUSG00000028988	18	0	9	6	Ctnnbip1	Ctnnbip1	True	False	0.162437439635414	mixed
ENSMUSG00000030532	21	0	9	3	Hddc3	Hddc3	True	False	0.0339791515548543	mixed
ENSMUSG00000029703	18	0	9	6	Lrwd1	Lrwd1	True	False	-0.0133538520368451	mixed
ENSMUSG00000035456	0	1	18	1	Prdm8	Prdm8	True	False	0.163811797075362	mixed
ENSMUSG00000029026	8	0	0	0	NA	ENSMUSG00000029026	False	False	NA	NA
ENSMUSG00000035835	7	1	14	7	Plppr3	Plppr3	True	False	-0.0233128753742004	mixed
ENSMUSG00000022809	3	0	10	11	Nr1i2	Nr1i2	True	False	0.007452186284429	mixed
ENSMUSG00000002384	19	1	7	10	Bmp8b	Bmp8b	True	False	0.0745372434703705	mixed
ENSMUSG00000039611	7	1	14	7	Pgap4	Pgap4	True	False	-0.158163302961251	mixed
ENSMUSG00000026858	3	0	10	11	Miga2	Miga2	True	False	0.289366744957	mixed
ENSMUSG00000034621	1	0	15	3	Gpatch8	Gpatch8	True	False	0.0447495592192445	mixed
ENSMUSG00000070552	8	0	0	0	NA	ENSMUSG00000070552	False	False	NA	NA
ENSMUSG00000002767	9	0	15	3	Mrpl2	Mrpl2	True	False	0.112718480326093	mixed
ENSMUSG00000031601	17	0	8	5	Cnot7	Cnot7	True	False	0.0268602791428902	mixed
ENSMUSG00000095493	8	0	0	0	NA	ENSMUSG00000095493	False	False	NA	NA
ENSMUSG00000022043	23	0	9	6	Trim35	Trim35	True	False	-0.162740834935485	mixed
ENSMUSG00000114213	5	1	4	2	A430090L17Rik	A430090L17Rik	True	False	-0.0267697289035885	mixed
ENSMUSG00000085022	19	1	7	10	Gm5860	Gm5860	True	False	-0.199656833770835	mixed
ENSMUSG00000038279	1	0	15	3	Nop2	Nop2	True	False	-0.0038568431049234	mixed
ENSMUSG00000046282	8	0	0	0	NA	ENSMUSG00000046282	False	False	NA	NA
ENSMUSG00000107677	0	1	16	1	Olfr316	Olfr316	False	False	0.318832026339691	all_up
ENSMUSG00000044457	8	0	0	0	NA	ENSMUSG00000044457	False	False	NA	NA
ENSMUSG00000037808	15	0	12	8	Fam76b	Fam76b	True	False	-0.0264586449948494	mixed
ENSMUSG00000054199	1	0	15	3	Gon4l	Gon4l	True	False	0.0429361904710354	mixed
ENSMUSG00000042590	17	0	8	5	Ipo11	Ipo11	True	False	0.0766455357715476	mixed
ENSMUSG00000015812	19	1	18	10	Gnrh1	Gnrh1	True	False	0.0723814903186634	mixed
ENSMUSG00000073633	23	0	9	6	Fbxo36	Fbxo36	True	False	0.048866456424259	mixed
ENSMUSG00000003352	7	2	14	7	Cacnb3	Cacnb3	True	False	-0.139889760815002	mixed
ENSMUSG00000020238	9	0	15	3	Ncln	Ncln	True	False	0.0947776097057905	mixed
ENSMUSG00000044222	8	0	0	0	NA	ENSMUSG00000044222	False	False	NA	NA
ENSMUSG00000030364	16	1	4	2	Clec2h	Clec2h	True	False	-0.178025015374967	mixed
ENSMUSG00000031490	1	0	15	3	Eif4ebp1	Eif4ebp1	True	False	0.0549259167465019	mixed
ENSMUSG00000039098	8	0	0	0	NA	ENSMUSG00000039098	False	False	NA	NA
ENSMUSG00000061068	0	0	6	1	Mcpt4	Mcpt4	False	False	1.63261349487147	all_up
ENSMUSG00000048905	10	1	14	7	Bnip5	Bnip5	True	False	0.182696770265277	mixed
ENSMUSG00000050919	23	0	12	6	Zfp366	Zfp366	True	False	-0.137214609333907	all_down
ENSMUSG00000015095	1	0	15	3	Fbxw5	Fbxw5	True	False	0.220074596084921	mixed
ENSMUSG00000007411	12	0	8	5	Mark3	Mark3	True	False	0.0529217916900405	mixed
ENSMUSG00000054702	6	0	12	8	Ap1s3	Ap1s3	True	False	0.141492689616041	mixed
ENSMUSG00000025389	8	0	0	0	NA	ENSMUSG00000025389	False	False	NA	NA
ENSMUSG00000034520	5	1	4	2	Gjc1	Gjc1	True	False	-0.0290029861377007	mixed
ENSMUSG00000094254	8	0	0	0	NA	ENSMUSG00000094254	False	False	NA	NA
ENSMUSG00000104117	0	1	18	1	Gm20743	Gm20743	True	False	-0.0355481822957825	mixed
ENSMUSG00000096822	6	0	12	8	Olfr344	Olfr344	True	False	-0.0227569601197424	mixed
ENSMUSG00000036632	17	0	8	5	Alg5	Alg5	True	False	0.0001859178964292	mixed
ENSMUSG00000045052	8	0	0	0	NA	ENSMUSG00000045052	False	False	NA	NA
ENSMUSG00000029669	20	0	2	9	Tspan12	Tspan12	True	False	-0.0049335702129488	mixed
ENSMUSG00000046079	9	0	15	3	Lrrc8d	Lrrc8d	True	False	0.0708286013588482	mixed
ENSMUSG00000079566	8	0	0	0	NA	ENSMUSG00000079566	False	False	NA	NA
ENSMUSG00000027434	8	0	0	0	NA	ENSMUSG00000027434	False	False	NA	NA
ENSMUSG00000036510	8	0	0	0	NA	ENSMUSG00000036510	False	False	NA	NA
ENSMUSG00000030615	12	0	8	5	Tmem126a	Tmem126a	True	False	-0.019231606783737	mixed
ENSMUSG00000029001	22	1	5	2	Fbxo44	Fbxo44	True	False	0.238596270586133	mixed
ENSMUSG00000109270	0	1	6	1	Gm10584	Gm10584	True	False	-0.0615301159174016	mixed
ENSMUSG00000051503	0	1	18	1	Gm6583	Gm6583	True	False	0.14131418654407	mixed
ENSMUSG00000101005	8	0	0	0	NA	ENSMUSG00000101005	False	False	NA	NA
ENSMUSG00000031715	12	0	17	9	Smarca5	Smarca5	True	False	0.0344823133914001	mixed
ENSMUSG00000051748	13	0	2	12	Wfdc21	Wfdc21	True	False	-0.02138610835982	mixed
ENSMUSG00000030166	18	0	12	8	Rad52	Rad52	True	False	-0.0471501712098559	mixed
ENSMUSG00000023923	1	0	1	3	Tbc1d5	Tbc1d5	True	False	0.093019120871973	mixed
ENSMUSG00000032202	23	0	9	6	Rab27a	Rab27a	True	False	0.138935924488909	mixed
