tissue	term	effect_seed2020	effect_seed2021	effect_seed2022	all_three_seeds_available	all_three_direction_concordant	seed_effect_median	seed_effect_minimum	seed_effect_maximum	primary_absolute_percentile
kidney	R-MMU-382556_ABC_FAMILY_PROTEIN_MEDIATED_TRANSPORT	0.0290801278874267	0.0414112598318712	0.0510290976739767	True	True	0.0414112598318712	0.0290801278874267	0.0510290976739767	0.6447368421052632
kidney	R-MMU-383280_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.0398764871461987	-0.0218077487865494	0.0482368034035087	True	False	0.0398764871461987	-0.0218077487865494	0.0482368034035087	0.7664473684210527
kidney	R-MMU-3858494_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	-0.0116989007880117	-0.0122174808801169	0.0409066756076023	True	False	-0.0116989007880117	-0.0122174808801169	0.0409066756076023	0.4769736842105263
kidney	R-MMU-388396_GPCR_DOWNSTREAM_SIGNALLING	0.0260740686695906	-0.0353526183909356	0.1146515620847952	True	False	0.0260740686695906	-0.0353526183909356	0.1146515620847952	0.618421052631579
kidney	R-MMU-388841_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	-0.0041350934291373	-0.0973738233630116	-0.0422986306615497	True	True	-0.0422986306615497	-0.0973738233630116	-0.0041350934291373	0.3782894736842105
kidney	R-MMU-389948_CO_INHIBITION_BY_PD_1	0.0058299135353142	-0.0047880794145336	-0.009535063786366	True	False	-0.0047880794145336	-0.009535063786366	0.0058299135353142	0.4111842105263157
kidney	R-MMU-392499_METABOLISM_OF_PROTEINS	0.083896327631578	0.136244265058479	0.1440220199561406	True	True	0.136244265058479	0.083896327631578	0.1440220199561406	0.930921052631579
kidney	R-MMU-397014_MUSCLE_CONTRACTION	0.0528603024707604	-0.0104355973099412	0.034336602792397	True	False	0.034336602792397	-0.0104355973099412	0.0528603024707604	0.8388157894736842
kidney	R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	0.0589792721280701	0.0198933240312865	-0.0663301517163742	True	False	0.0198933240312865	-0.0663301517163742	0.0589792721280701	0.8717105263157895
kidney	R-MMU-416482_G_ALPHA_12_13_SIGNALLING_EVENTS	0.0011730436076143	0.0009544952202923	0.001487621819845	True	True	0.0011730436076143	0.0009544952202923	0.001487621819845	0.1480263157894736
kidney	R-MMU-418346_PLATELET_HOMEOSTASIS	-0.001253841226645	-0.0099195213231725	-0.0175584144062865	True	True	-0.0099195213231725	-0.0175584144062865	-0.001253841226645	0.1578947368421052
kidney	R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	-0.0011536794208347	0.0618344516207601	0.0146270474238303	True	False	0.0146270474238303	-0.0011536794208347	0.0618344516207601	0.1447368421052631
kidney	R-MMU-418594_G_ALPHA_I_SIGNALLING_EVENTS	-0.1007964916374269	-0.0933322681286549	-0.0454831498194444	True	True	-0.0933322681286549	-0.1007964916374269	-0.0454831498194444	0.9703947368421052
kidney	R-MMU-418990_ADHERENS_JUNCTIONS_INTERACTIONS	-0.0197556240576451	-0.0373354878418127	-0.0203433291769005	True	True	-0.0203433291769005	-0.0373354878418127	-0.0197556240576451	0.5493421052631579
kidney	R-MMU-419037_NCAM1_INTERACTIONS	-0.000177275010682	NA	NA	False	False	-0.000177275010682	-0.000177275010682	-0.000177275010682	0.0296052631578947
kidney	R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	0.0460660807507309	0.0588337378698829	0.0248133830950291	True	True	0.0460660807507309	0.0248133830950291	0.0588337378698829	0.819078947368421
kidney	R-MMU-422356_REGULATION_OF_INSULIN_SECRETION	NA	-0.0036884529952221	0.0007867017806026	False	False	-0.0014508756073097	-0.0036884529952221	0.0007867017806026	NA
kidney	R-MMU-422475_AXON_GUIDANCE	-0.0220886199707603	-0.010044422236842	0.0649094646730993	True	False	-0.010044422236842	-0.0220886199707603	0.0649094646730993	0.5756578947368421
kidney	R-MMU-425407_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	-0.0660025117543856	-0.1370683408333323	-0.0831277841081871	True	True	-0.0831277841081871	-0.1370683408333323	-0.0660025117543856	0.8980263157894737
kidney	R-MMU-428157_SPHINGOLIPID_METABOLISM	-0.0227509347833333	-0.0760970907518713	-0.0972494928055555	True	True	-0.0760970907518713	-0.0972494928055555	-0.0227509347833333	0.5822368421052632
kidney	R-MMU-4420097_VEGFA_VEGFR2_PATHWAY	0.0010799283585365	0.006714431002924	-0.0007718163409619	True	False	0.0010799283585365	-0.0007718163409619	0.006714431002924	0.1414473684210526
kidney	R-MMU-445355_SMOOTH_MUSCLE_CONTRACTION	0.0839337876619882	0.0703536925030993	0.0877253140647368	True	True	0.0839337876619882	0.0703536925030993	0.0877253140647368	0.9342105263157896
kidney	R-MMU-446203_ASPARAGINE_N_LINKED_GLYCOSYLATION	-0.0506350778070175	-0.0307034327324561	-0.0502939774678362	True	True	-0.0502939774678362	-0.0506350778070175	-0.0307034327324561	0.8289473684210527
kidney	R-MMU-446652_INTERLEUKIN_1_FAMILY_SIGNALING	NA	0.0085786196494663	NA	False	False	0.0085786196494663	0.0085786196494663	0.0085786196494663	NA
kidney	R-MMU-446728_CELL_JUNCTION_ORGANIZATION	0.0755649094444445	0.0344588224438537	0.0572602026900583	True	True	0.0572602026900583	0.0344588224438537	0.0755649094444445	0.9210526315789472
kidney	R-MMU-449147_SIGNALING_BY_INTERLEUKINS	0.0193042693274854	-0.1006257987909356	0.043110174137427	True	False	0.0193042693274854	-0.1006257987909356	0.043110174137427	0.5427631578947368
kidney	R-MMU-453274_MITOTIC_G2_G2_M_PHASES	0.0392847479748684	0.0005418103292251	-0.0012885940439912	True	False	0.0005418103292251	-0.0012885940439912	0.0392847479748684	0.756578947368421
kidney	R-MMU-4839726_CHROMATIN_ORGANIZATION	0.0378831636608187	0.019012336125731	0.035649098611111	True	True	0.035649098611111	0.019012336125731	0.0378831636608187	0.7368421052631579
kidney	R-MMU-500792_GPCR_LIGAND_BINDING	-0.0974449197953216	-0.1424514803614327	-0.0186674929824561	True	True	-0.0974449197953216	-0.1424514803614327	-0.0186674929824561	0.9572368421052632
kidney	R-MMU-5173105_O_LINKED_GLYCOSYLATION	0.038910765350877	-0.0092457200344005	0.0318789887923976	True	False	0.0318789887923976	-0.0092457200344005	0.038910765350877	0.7532894736842105
kidney	R-MMU-5173214_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	0.0026514091125731	NA	0.0032720509223684	False	False	0.0029617300174707	0.0026514091125731	0.0032720509223684	0.3125
kidney	R-MMU-5357801_PROGRAMMED_CELL_DEATH	0.0016805720029239	-0.021027512002924	0.0382142960687134	True	False	0.0016805720029239	-0.021027512002924	0.0382142960687134	0.2138157894736842
kidney	R-MMU-5358351_SIGNALING_BY_HEDGEHOG	-1.1134513157951924e-05	-0.0222827153122806	0.0307470189473683	True	False	-1.1134513157951924e-05	-0.0222827153122806	0.0307470189473683	0.0032894736842105
kidney	R-MMU-5362517_SIGNALING_BY_RETINOIC_ACID	0.0246562532765497	0.0344788604137426	0.0035282385477046	True	True	0.0246562532765497	0.0035282385477046	0.0344788604137426	0.5986842105263158
kidney	R-MMU-5365859_RA_BIOSYNTHESIS_PATHWAY	0.0018484401944634	NA	NA	False	False	0.0018484401944634	0.0018484401944634	0.0018484401944634	0.2335526315789473
kidney	R-MMU-556833_METABOLISM_OF_LIPIDS	-0.0425751215497074	-0.1024606916081872	-0.0080692122660811	True	True	-0.0425751215497074	-0.1024606916081872	-0.0080692122660811	0.7894736842105263
kidney	R-MMU-5576891_CARDIAC_CONDUCTION	0.0586457617209502	0.1233169098005846	0.078391191347953	True	True	0.078391191347953	0.0586457617209502	0.1233169098005846	0.8651315789473685
kidney	R-MMU-5578775_ION_HOMEOSTASIS	-0.0570665997470759	NA	0.0046206239444443	False	False	-0.0262229879013157	-0.0570665997470759	0.0046206239444443	0.8552631578947368
kidney	R-MMU-5617833_CILIUM_ASSEMBLY	4.492732456133399e-05	-0.0014869412836256	-0.0347888843567251	True	False	-0.0014869412836256	-0.0347888843567251	4.492732456133399e-05	0.0098684210526315
kidney	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	NA	-0.0562026515043859	NA	False	False	-0.0562026515043859	-0.0562026515043859	-0.0562026515043859	NA
kidney	R-MMU-5633007_REGULATION_OF_TP53_ACTIVITY	NA	NA	-0.0086481570196315	False	False	-0.0086481570196315	-0.0086481570196315	-0.0086481570196315	NA
kidney	R-MMU-5653656_VESICLE_MEDIATED_TRANSPORT	-0.0060621172953217	-0.0627048066959061	0.0095645600877189	True	False	-0.0060621172953217	-0.0627048066959061	0.0095645600877189	0.4177631578947368
kidney	R-MMU-5663220_RHO_GTPASES_ACTIVATE_FORMINS	-0.0014201096446287	-0.0053532069443684	-0.0006552978696666	True	True	-0.0014201096446287	-0.0053532069443684	-0.0006552978696666	0.1875
kidney	R-MMU-5673001_RAF_MAP_KINASE_CASCADE	-0.0057975076023391	0.0259863686403509	-0.0150971458384502	True	False	-0.0057975076023391	-0.0150971458384502	0.0259863686403509	0.4046052631578947
kidney	R-MMU-5683057_MAPK_FAMILY_SIGNALING_CASCADES	-0.0121526672660818	0.0384787922997076	0.0005055635204677	True	False	0.0005055635204677	-0.0121526672660818	0.0384787922997076	0.4802631578947368
kidney	R-MMU-5684996_MAPK1_MAPK3_SIGNALING	-0.0040139381461988	0.0264331407953215	0.0342094951754385	True	False	0.0264331407953215	-0.0040139381461988	0.0342094951754385	0.3684210526315789
kidney	R-MMU-5686938_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	0.0013800383745823	0.1044939006224269	NA	False	False	0.0529369694985046	0.0013800383745823	0.1044939006224269	0.1809210526315789
kidney	R-MMU-5688426_DEUBIQUITINATION	0.0362035752777777	0.0192060040614034	0.0310467267872807	True	True	0.0310467267872807	0.0192060040614034	0.0362035752777777	0.7203947368421053
kidney	R-MMU-5689603_UCH_PROTEINASES	NA	0.004140018866402	0.0004810597141462	False	False	0.0023105392902741	0.0004810597141462	0.004140018866402	NA
kidney	R-MMU-5689880_UB_SPECIFIC_PROCESSING_PROTEASES	-0.0004861796813947	0.0358794616041154	0.0040573192802631	True	False	0.0040573192802631	-0.0004861796813947	0.0358794616041154	0.0592105263157894
kidney	R-MMU-5689901_METALLOPROTEASE_DUBS	NA	0.0016389849260687	-0.0001047282970862	False	False	0.0007671283144912	-0.0001047282970862	0.0016389849260687	NA
kidney	R-MMU-5693532_DNA_DOUBLE_STRAND_BREAK_REPAIR	-0.0147412553421052	-0.0043520137733917	NA	False	False	-0.0095466345577485	-0.0147412553421052	-0.0043520137733917	0.5098684210526315
kidney	R-MMU-5693538_HOMOLOGY_DIRECTED_REPAIR	0.0016705624855157	NA	-0.0002065105913889	False	False	0.0007320259470634	-0.0002065105913889	0.0016705624855157	0.2105263157894736
kidney	R-MMU-5693565_RECRUITMENT_AND_ATM_MEDIATED_PHOSPHORYLATION_OF_REPAIR_AND_SIGNALING_PROTEINS_AT_DNA_DOUBLE_STRAND_BREAKS	-0.0072800132017542	NA	-0.0395142792690057	False	False	-0.02339714623538	-0.0395142792690057	-0.0072800132017542	0.4309210526315789
kidney	R-MMU-5693567_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR_OR_SINGLE_STRAND_ANNEALING_SSA	-0.005283192207492	NA	NA	False	False	-0.005283192207492	-0.005283192207492	-0.005283192207492	0.3881578947368421
kidney	R-MMU-5693571_NONHOMOLOGOUS_END_JOINING_NHEJ	-0.0018472401720438	NA	NA	False	False	-0.0018472401720438	-0.0018472401720438	-0.0018472401720438	0.2302631578947368
kidney	R-MMU-5693606_DNA_DOUBLE_STRAND_BREAK_RESPONSE	0.0007862648680116	-0.0201041136695906	NA	False	False	-0.0096589244007894	-0.0201041136695906	0.0007862648680116	0.1184210526315789
kidney	R-MMU-5693607_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	NA	-0.0007220578056856	NA	False	False	-0.0007220578056856	-0.0007220578056856	-0.0007220578056856	NA
kidney	R-MMU-597592_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.0193061298497075	-0.0325025881578946	0.0440206530555555	True	False	0.0193061298497075	-0.0325025881578946	0.0440206530555555	0.5460526315789473
kidney	R-MMU-606279_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.0024650786732163	NA	0.001501541510614	False	False	0.0019833100919151	0.001501541510614	0.0024650786732163	0.2960526315789473
kidney	R-MMU-6791226_MAJOR_PATHWAY_OF_RRNA_PROCESSING_IN_THE_NUCLEOLUS_AND_CYTOSOL	NA	NA	0.0015650974277982	False	False	0.0015650974277982	0.0015650974277982	0.0015650974277982	NA
kidney	R-MMU-6794362_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	-0.0456476751396198	0.0141553183760233	-0.0449142324517542	True	False	-0.0449142324517542	-0.0456476751396198	0.0141553183760233	0.8092105263157895
kidney	R-MMU-6798695_NEUTROPHIL_DEGRANULATION	-0.1102665094005848	-0.0902320552777778	0.0727301954532163	True	False	-0.0902320552777778	-0.1102665094005848	0.0727301954532163	0.986842105263158
kidney	R-MMU-6805567_KERATINIZATION	0.0793630617546783	0.0658423939327485	0.0411527654932748	True	True	0.0658423939327485	0.0411527654932748	0.0793630617546783	0.9276315789473684
kidney	R-MMU-6806667_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	-0.0020267826061003	-0.0546002507499999	0.0507155378602339	True	False	-0.0020267826061003	-0.0546002507499999	0.0507155378602339	0.2467105263157894
kidney	R-MMU-6806834_SIGNALING_BY_MET	0.0324055055371111	0.0196795494663743	0.0662162075877777	True	True	0.0324055055371111	0.0196795494663743	0.0662162075877777	0.6710526315789473
kidney	R-MMU-6809371_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-0.0099314089195906	0.0256948352222221	0.0648536809590643	True	False	0.0256948352222221	-0.0099314089195906	0.0648536809590643	0.4506578947368421
kidney	R-MMU-6811434_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	NA	-0.0622596912295321	-0.0026696371846169	False	False	-0.0324646642070745	-0.0622596912295321	-0.0026696371846169	NA
kidney	R-MMU-6811442_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	-0.0453270071038011	0.011491605222222	-0.0144036352631578	True	False	-0.0144036352631578	-0.0453270071038011	0.011491605222222	0.805921052631579
kidney	R-MMU-6811558_PI5P_PP2A_AND_IER3_REGULATE_PI3K_AKT_SIGNALING	-0.0014641864970696	-0.004780114306497	0.0083720425959649	True	False	-0.0014641864970696	-0.004780114306497	0.0083720425959649	0.1907894736842105
kidney	R-MMU-68875_MITOTIC_PROPHASE	0.0003612613699707	0.0123699804852924	0.0247428427453215	True	True	0.0123699804852924	0.0003612613699707	0.0247428427453215	0.0460526315789473
kidney	R-MMU-68877_MITOTIC_PROMETAPHASE	-0.0009513946240939	0.0010839683163666	-0.0033835228862894	True	False	-0.0009513946240939	-0.0033835228862894	0.0010839683163666	0.1348684210526315
kidney	R-MMU-68882_MITOTIC_ANAPHASE	0.000567511658342	0.0007653863765073	0.0032376930879459	True	True	0.0007653863765073	0.000567511658342	0.0032376930879459	0.0723684210526315
kidney	R-MMU-68886_M_PHASE	-0.0198201744181287	-0.0032053583771929	-0.0029444976225614	True	True	-0.0032053583771929	-0.0198201744181287	-0.0029444976225614	0.5526315789473685
kidney	R-MMU-69275_G2_M_TRANSITION	-0.0002261439088581	-0.0048513648588186	-0.0029770584599122	True	True	-0.0029770584599122	-0.0048513648588186	-0.0002261439088581	0.0328947368421052
kidney	R-MMU-69278_CELL_CYCLE_MITOTIC	-0.0365505585087719	-0.0041063892690057	-0.0048506994005846	True	True	-0.0048506994005846	-0.0365505585087719	-0.0041063892690057	0.7269736842105263
kidney	R-MMU-69473_G2_M_DNA_DAMAGE_CHECKPOINT	-0.0008718141619297	0.0020420071906578	NA	False	False	0.000585096514364	-0.0008718141619297	0.0020420071906578	0.1282894736842105
kidney	R-MMU-69481_G2_M_CHECKPOINTS	-0.0030007735971637	NA	NA	False	False	-0.0030007735971637	-0.0030007735971637	-0.0030007735971637	0.3355263157894737
kidney	R-MMU-69620_CELL_CYCLE_CHECKPOINTS	0.0013685170099912	-0.0017844121326754	-0.0493339147748538	True	False	-0.0017844121326754	-0.0493339147748538	0.0013685170099912	0.1776315789473684
kidney	R-MMU-70326_GLUCOSE_METABOLISM	NA	0.049635049869883	0.0080455104604093	False	False	0.0288402801651461	0.0080455104604093	0.049635049869883	NA
kidney	R-MMU-71291_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	-0.0848743164619886	-0.160944355730994	-0.1399779505994154	True	True	-0.1399779505994154	-0.160944355730994	-0.0848743164619886	0.9375
kidney	R-MMU-71387_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES	-0.0370146920175436	-0.1042607970321636	-0.0490858457456136	True	True	-0.0490858457456136	-0.1042607970321636	-0.0370146920175436	0.7335526315789473
kidney	R-MMU-72312_RRNA_PROCESSING	0.0058006993623669	NA	0.0041410040616008	False	False	0.0049708517119838	0.0041410040616008	0.0058006993623669	0.4078947368421052
kidney	R-MMU-72613_EUKARYOTIC_TRANSLATION_INITIATION	-0.0021184811802806	NA	-0.0053680322038596	False	False	-0.0037432566920701	-0.0053680322038596	-0.0021184811802806	0.2598684210526316
kidney	R-MMU-72706_GTP_HYDROLYSIS_AND_JOINING_OF_THE_60S_RIBOSOMAL_SUBUNIT	-0.0029733129392646	0.0078930618599341	-0.0271450054321637	True	False	-0.0029733129392646	-0.0271450054321637	0.0078930618599341	0.3322368421052631
kidney	R-MMU-72737_CAP_DEPENDENT_TRANSLATION_INITIATION	-0.0295445941222222	-0.0119215030891813	NA	False	False	-0.0207330486057017	-0.0295445941222222	-0.0119215030891813	0.6513157894736842
kidney	R-MMU-72766_TRANSLATION	NA	0.0050649690292396	0.0109712336952192	False	False	0.0080181013622294	0.0050649690292396	0.0109712336952192	NA
kidney	R-MMU-73857_RNA_POLYMERASE_II_TRANSCRIPTION	0.0125969552748538	-0.0026351858625727	0.0286075727178362	True	False	0.0125969552748538	-0.0026351858625727	0.0286075727178362	0.4835526315789473
kidney	R-MMU-73884_BASE_EXCISION_REPAIR	-0.0004685820896958	0.0005994878520614	-0.0011158883758479	True	False	-0.0004685820896958	-0.0011158883758479	0.0005994878520614	0.0559210526315789
kidney	R-MMU-73886_CHROMOSOME_MAINTENANCE	-0.0035961536006286	-0.0029774871116531	-0.0058058587437134	True	True	-0.0035961536006286	-0.0058058587437134	-0.0029774871116531	0.3552631578947368
kidney	R-MMU-73887_DEATH_RECEPTOR_SIGNALING	-0.0205774396783624	0.0050117665497076	-0.0157643035526317	True	False	-0.0157643035526317	-0.0205774396783624	0.0050117665497076	0.5625
kidney	R-MMU-73894_DNA_REPAIR	-0.0324721544298244	-0.0397368323245614	-0.0288542735380116	True	True	-0.0324721544298244	-0.0397368323245614	-0.0288542735380116	0.6743421052631579
kidney	R-MMU-73927_DEPURINATION	0.001278399900226	0.0006107329206504	0.0008728492989955	True	True	0.0008728492989955	0.0006107329206504	0.001278399900226	0.1611842105263158
kidney	R-MMU-73929_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	0.0017321337956704	-0.0041892087412412	-0.000111173654383	True	False	-0.000111173654383	-0.0041892087412412	0.0017321337956704	0.2171052631578947
kidney	R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	0.0232664594883039	0.0576153963011696	-0.0221740298245617	True	False	0.0232664594883039	-0.0221740298245617	0.0576153963011696	0.5855263157894737
kidney	R-MMU-74752_SIGNALING_BY_INSULIN_RECEPTOR	-0.00540114698019	0.0063167147627193	-0.044847528819883	True	False	-0.00540114698019	-0.044847528819883	0.0063167147627193	0.3980263157894737
kidney	R-MMU-75153_APOPTOTIC_EXECUTION_PHASE	-0.0053459473859648	0.0196357174897661	0.0504942339561403	True	False	0.0196357174897661	-0.0053459473859648	0.0504942339561403	0.3914473684210526
kidney	R-MMU-76002_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.0381409391900584	0.068632964444444	-0.0625190674999998	True	False	0.0381409391900584	-0.0625190674999998	0.068632964444444	0.743421052631579
kidney	R-MMU-76005_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	0.1041344910935672	0.2790341847409357	0.1347827466228069	True	True	0.1347827466228069	0.1041344910935672	0.2790341847409357	0.9769736842105264
kidney	R-MMU-774815_NUCLEOSOME_ASSEMBLY	0.0009443876600657	-0.0046737199086988	-0.0012512624601122	True	False	-0.0012512624601122	-0.0046737199086988	0.0009443876600657	0.131578947368421
kidney	R-MMU-8848021_SIGNALING_BY_PTK6	-0.0053771503362571	-0.0091934326520466	NA	False	False	-0.0072852914941519	-0.0091934326520466	-0.0053771503362571	0.3947368421052631
kidney	R-MMU-8856688_GOLGI_TO_ER_RETROGRADE_TRANSPORT	-0.0740460631200292	-0.0003262313863859	NA	False	False	-0.0371861472532075	-0.0740460631200292	-0.0003262313863859	0.9111842105263158
kidney	R-MMU-8856825_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.0031410587685087	0.0197603985040935	-0.0200946512967835	True	False	0.0031410587685087	-0.0200946512967835	0.0197603985040935	0.3421052631578947
kidney	R-MMU-8856828_CLATHRIN_MEDIATED_ENDOCYTOSIS	-0.0432982451140351	0.0003761922076021	-0.016956912741228	True	False	-0.016956912741228	-0.0432982451140351	0.0003761922076021	0.7960526315789473
kidney	R-MMU-8868773_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL	-0.0330653625393274	-0.0040549628040935	NA	False	False	-0.0185601626717105	-0.0330653625393274	-0.0040549628040935	0.6842105263157895
kidney	R-MMU-8878171_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	0.0040283010412516	-0.0306853583742689	-0.0076155294711882	True	False	-0.0076155294711882	-0.0306853583742689	0.0040283010412516	0.3717105263157895
kidney	R-MMU-8936459_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	0.0240128836494444	0.0079765078455029	3.0790126937133305e-05	True	True	0.0079765078455029	3.0790126937133305e-05	0.0240128836494444	0.5953947368421053
kidney	R-MMU-8939211_ESR_MEDIATED_SIGNALING	-0.0066836727412281	-0.0003591222979532	0.0252387932678216	True	False	-0.0003591222979532	-0.0066836727412281	0.0252387932678216	0.4243421052631579
kidney	R-MMU-8948216_COLLAGEN_CHAIN_TRIMERIZATION	-0.0022420972901769	0.0069705267254385	0.0376806271586257	True	False	0.0069705267254385	-0.0022420972901769	0.0376806271586257	0.2664473684210526
kidney	R-MMU-8951664_NEDDYLATION	-0.0009808416194266	-0.0394222540721052	0.0217406294108187	True	False	-0.0009808416194266	-0.0394222540721052	0.0217406294108187	0.1381578947368421
kidney	R-MMU-8953854_METABOLISM_OF_RNA	0.0282833905570174	-0.0045661957982455	0.0132915123114034	True	False	0.0132915123114034	-0.0045661957982455	0.0282833905570174	0.6348684210526315
kidney	R-MMU-8953897_CELLULAR_RESPONSES_TO_STIMULI	-0.0645288383918129	-0.0481228712573099	-0.0356390668421052	True	True	-0.0481228712573099	-0.0645288383918129	-0.0356390668421052	0.8914473684210527
kidney	R-MMU-8957275_POST_TRANSLATIONAL_PROTEIN_PHOSPHORYLATION	-0.0322052985175438	0.0359933338289474	-0.0308250313532164	True	False	-0.0308250313532164	-0.0322052985175438	0.0359933338289474	0.6677631578947368
kidney	R-MMU-8957322_METABOLISM_OF_STEROIDS	-0.0340813805467836	-0.1649577788625728	-0.1511750436988306	True	True	-0.1511750436988306	-0.1649577788625728	-0.0340813805467836	0.6973684210526315
kidney	R-MMU-8963899_PLASMA_LIPOPROTEIN_REMODELING	0.0205964999342103	-0.0435607553818567	NA	False	False	-0.0114821277238231	-0.0435607553818567	0.0205964999342103	0.5657894736842105
kidney	R-MMU-8978868_FATTY_ACID_METABOLISM	0.1000384732815788	-0.1239703659049707	-0.1106688202046784	True	False	-0.1106688202046784	-0.1239703659049707	0.1000384732815788	0.9671052631578948
kidney	R-MMU-8980692_RHOA_GTPASE_CYCLE	-0.061171226689766	-0.0174590186315788	4.13739234122999e-05	True	False	-0.0174590186315788	-0.061171226689766	4.13739234122999e-05	0.881578947368421
kidney	R-MMU-9006925_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	-0.0517178339093566	-0.0028362702661549	-0.0583793545584794	True	True	-0.0517178339093566	-0.0583793545584794	-0.0028362702661549	0.8322368421052632
kidney	R-MMU-9006927_SIGNALING_BY_NON_RECEPTOR_TYROSINE_KINASES	0.0044732301067411	NA	0.0173590637105263	False	False	0.0109161469086337	0.0044732301067411	0.0173590637105263	0.3815789473684211
kidney	R-MMU-9006931_SIGNALING_BY_NUCLEAR_RECEPTORS	0.0652396780409357	0.0842217627923975	0.0834799351315788	True	True	0.0834799351315788	0.0652396780409357	0.0842217627923975	0.8947368421052632
kidney	R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	0.040247321491228	-0.000560730869883	0.0583641637280702	True	False	0.040247321491228	-0.000560730869883	0.0583641637280702	0.7730263157894737
kidney	R-MMU-9006936_SIGNALING_BY_TGFB_FAMILY_MEMBERS	0.0494878605730994	0.0444352245614034	0.0723759687385964	True	True	0.0494878605730994	0.0444352245614034	0.0723759687385964	0.8256578947368421
kidney	R-MMU-9009391_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0.0225671155874269	0.0002926510707094	0.0007682572710745	True	True	0.0007682572710745	0.0002926510707094	0.0225671155874269	0.5789473684210527
kidney	R-MMU-9012999_RHO_GTPASE_CYCLE	0.0330234849590642	0.0714950873105263	0.0631578358353801	True	True	0.0631578358353801	0.0330234849590642	0.0714950873105263	0.680921052631579
kidney	R-MMU-9013026_RHOB_GTPASE_CYCLE	-0.0029315994026473	0.0223236321190643	0.0046860213000453	True	False	0.0046860213000453	-0.0029315994026473	0.0223236321190643	0.3289473684210526
kidney	R-MMU-9013106_RHOC_GTPASE_CYCLE	-0.0006334641040394	NA	0.0003659786906286	False	False	-0.0001337427067053	-0.0006334641040394	0.0003659786906286	0.0888157894736842
kidney	R-MMU-9013148_CDC42_GTPASE_CYCLE	-0.0026290535993989	0.0022813606207602	-0.0271183711543128	True	False	-0.0026290535993989	-0.0271183711543128	0.0022813606207602	0.3092105263157895
kidney	R-MMU-9013149_RAC1_GTPASE_CYCLE	-0.0566196142489766	-0.0107585208896199	0.0003877680642251	True	False	-0.0107585208896199	-0.0566196142489766	0.0003877680642251	0.8486842105263158
kidney	R-MMU-9013404_RAC2_GTPASE_CYCLE	0.0017880674631783	0.0024361149260657	-0.0039133458230409	True	False	0.0017880674631783	-0.0039133458230409	0.0024361149260657	0.2236842105263158
kidney	R-MMU-9013406_RHOQ_GTPASE_CYCLE	-0.0013119811790377	NA	NA	False	False	-0.0013119811790377	-0.0013119811790377	-0.0013119811790377	0.1677631578947368
kidney	R-MMU-9013408_RHOG_GTPASE_CYCLE	0.0007365917868362	0.0002233365901622	-0.0219571643969005	True	False	0.0002233365901622	-0.0219571643969005	0.0007365917868362	0.1118421052631579
kidney	R-MMU-9013423_RAC3_GTPASE_CYCLE	-0.0008063531921067	-0.031793914862573	0.0004059711790643	True	False	-0.0008063531921067	-0.031793914862573	0.0004059711790643	0.1217105263157894
kidney	R-MMU-9018519_ESTROGEN_DEPENDENT_GENE_EXPRESSION	0.0006382509254883	NA	NA	False	False	0.0006382509254883	0.0006382509254883	0.0006382509254883	0.0921052631578947
