gene	raw_pca_2d_kmeans_cluster	ftsae_pca_2d_kmeans_cluster	ftsae_latent_kmeans_cluster	raw_pca_10d_kmeans_cluster	ftsae_pca_10d_kmeans_cluster
ENSMUSG00000118204	3	2	1	0	0
ENSMUSG00000037608	11	9	6	6	3
ENSMUSG00000086348	3	2	1	0	0
ENSMUSG00000057402	3	2	1	0	0
ENSMUSG00000105153	3	8	1	0	0
ENSMUSG00000063320	3	2	1	0	0
ENSMUSG00000110140	3	2	1	0	0
ENSMUSG00000065540	3	2	1	0	0
ENSMUSG00000086015	3	2	1	0	0
ENSMUSG00000030745	13	11	3	0	12
ENSMUSG00000037451	3	2	1	0	0
ENSMUSG00000030868	13	7	3	0	2
ENSMUSG00000026309	13	11	5	0	14
ENSMUSG00000033065	9	6	14	14	10
ENSMUSG00000026589	13	8	2	0	4
ENSMUSG00000060188	3	2	1	0	0
ENSMUSG00000042726	0	4	3	0	2
ENSMUSG00000025766	13	1	2	0	4
ENSMUSG00000067341	3	3	2	0	14
ENSMUSG00000028634	13	7	9	0	1
ENSMUSG00000062510	3	8	1	0	0
ENSMUSG00000028445	3	1	2	0	4
ENSMUSG00000065498	3	2	1	0	0
ENSMUSG00000021361	0	7	12	0	2
ENSMUSG00000029020	9	14	14	14	10
ENSMUSG00000021102	13	12	12	0	4
ENSMUSG00000027298	13	13	9	0	1
ENSMUSG00000085492	3	2	1	0	0
ENSMUSG00000030935	13	12	7	0	13
ENSMUSG00000042743	13	13	9	0	1
ENSMUSG00000046768	13	8	2	0	4
ENSMUSG00000026873	3	2	1	0	0
ENSMUSG00000006673	0	10	6	6	3
ENSMUSG00000022404	13	7	13	0	8
ENSMUSG00000014846	13	13	12	0	13
ENSMUSG00000034116	13	4	3	0	12
ENSMUSG00000078429	11	10	12	6	2
ENSMUSG00000056692	11	14	12	6	2
ENSMUSG00000028730	3	2	1	0	0
ENSMUSG00000021996	11	0	13	6	8
ENSMUSG00000077890	3	2	1	0	0
ENSMUSG00000003527	13	8	2	0	4
ENSMUSG00000024253	3	2	1	0	0
ENSMUSG00000118362	3	2	1	0	0
ENSMUSG00000020926	3	13	9	0	1
ENSMUSG00000031337	13	12	2	0	4
ENSMUSG00000076144	3	2	1	0	0
ENSMUSG00000086191	3	2	1	0	0
ENSMUSG00000079091	3	2	1	0	0
ENSMUSG00000032311	3	8	1	0	0
ENSMUSG00000020895	3	2	1	0	0
ENSMUSG00000002033	13	11	5	0	14
ENSMUSG00000009185	3	2	1	0	0
ENSMUSG00000028591	3	8	1	0	0
ENSMUSG00000051456	3	2	1	0	0
ENSMUSG00000068855	13	3	5	0	14
ENSMUSG00000097387	3	2	1	0	0
ENSMUSG00000077797	3	2	1	0	0
ENSMUSG00000023391	3	2	1	0	0
ENSMUSG00000078173	3	2	1	0	0
ENSMUSG00000051735	3	3	3	0	14
ENSMUSG00000031256	0	10	6	0	2
ENSMUSG00000075425	3	2	1	0	0
ENSMUSG00000029423	3	2	1	0	0
ENSMUSG00000020102	11	0	13	6	8
ENSMUSG00000029389	3	3	2	0	4
ENSMUSG00000026715	12	10	11	10	5
ENSMUSG00000107948	3	8	8	0	9
ENSMUSG00000037362	3	1	2	0	1
ENSMUSG00000093877	3	2	1	0	0
ENSMUSG00000000730	3	2	1	0	0
ENSMUSG00000030050	3	2	1	0	0
ENSMUSG00000042133	0	10	6	6	3
ENSMUSG00000063506	3	2	1	0	0
ENSMUSG00000022354	9	5	14	14	10
ENSMUSG00000056851	9	9	6	6	3
ENSMUSG00000055088	3	2	1	0	0
ENSMUSG00000099417	3	2	1	0	0
ENSMUSG00000030168	7	10	6	6	3
ENSMUSG00000033961	3	2	1	0	0
ENSMUSG00000046314	13	1	2	0	1
ENSMUSG00000049530	3	2	1	0	0
ENSMUSG00000031351	3	8	2	0	4
ENSMUSG00000042353	3	2	1	0	0
ENSMUSG00000071629	3	2	1	0	0
ENSMUSG00000047246	13	11	5	0	14
ENSMUSG00000031925	13	3	2	0	14
ENSMUSG00000042032	0	10	8	6	9
ENSMUSG00000021087	0	5	9	9	11
ENSMUSG00000050281	3	2	1	0	0
ENSMUSG00000095870	3	2	1	0	0
ENSMUSG00000070140	3	2	1	0	0
ENSMUSG00000028743	13	12	13	0	8
ENSMUSG00000031669	3	2	1	0	0
ENSMUSG00000038805	3	8	2	0	4
ENSMUSG00000106918	0	7	12	0	6
ENSMUSG00000064325	3	2	1	0	0
ENSMUSG00000033478	13	4	5	0	2
ENSMUSG00000070799	3	13	12	0	13
ENSMUSG00000091867	3	2	1	0	0
ENSMUSG00000050966	3	8	1	0	9
ENSMUSG00000108128	3	2	1	0	0
ENSMUSG00000041220	11	10	6	6	3
ENSMUSG00000020275	13	11	3	0	12
ENSMUSG00000046450	3	2	1	0	0
ENSMUSG00000022889	13	12	2	0	4
ENSMUSG00000035171	13	3	2	0	4
ENSMUSG00000074284	3	2	1	0	0
ENSMUSG00000003848	3	8	2	0	4
ENSMUSG00000005615	0	10	12	6	13
ENSMUSG00000024479	0	0	12	0	13
ENSMUSG00000030750	13	8	2	0	4
ENSMUSG00000087675	3	2	1	0	0
ENSMUSG00000058145	3	2	1	0	0
ENSMUSG00000022216	0	4	12	6	2
ENSMUSG00000038393	5	9	4	5	10
ENSMUSG00000060407	7	7	11	0	5
ENSMUSG00000045440	3	2	1	0	0
ENSMUSG00000053475	3	2	1	0	0
ENSMUSG00000029503	3	2	1	0	0
ENSMUSG00000040112	13	12	2	0	4
ENSMUSG00000067750	3	2	1	0	0
ENSMUSG00000031884	3	2	1	0	0
ENSMUSG00000014956	5	14	4	6	10
ENSMUSG00000086923	3	2	1	0	0
ENSMUSG00000056214	3	8	2	0	0
ENSMUSG00000026634	13	4	8	0	9
ENSMUSG00000023175	5	14	14	14	10
ENSMUSG00000045427	0	0	6	6	3
ENSMUSG00000037341	13	12	0	0	14
ENSMUSG00000026388	3	2	1	0	0
ENSMUSG00000024302	0	5	0	0	6
ENSMUSG00000034156	13	13	9	0	1
ENSMUSG00000059089	3	8	1	0	0
ENSMUSG00000095576	3	2	1	0	0
ENSMUSG00000022358	11	0	7	6	13
ENSMUSG00000116586	3	2	1	0	0
ENSMUSG00000075524	3	2	1	0	0
ENSMUSG00000063785	13	3	2	0	14
ENSMUSG00000029019	3	8	2	0	4
ENSMUSG00000075168	3	2	1	0	0
ENSMUSG00000015994	0	7	12	0	6
ENSMUSG00000025422	0	5	9	9	11
ENSMUSG00000045027	3	2	1	0	0
ENSMUSG00000038506	13	12	2	0	4
ENSMUSG00000026839	7	7	11	0	5
ENSMUSG00000006651	0	5	9	9	11
ENSMUSG00000048693	3	2	1	0	0
ENSMUSG00000054141	3	2	1	0	0
ENSMUSG00000045689	3	2	1	0	0
ENSMUSG00000033578	13	13	12	0	1
ENSMUSG00000027790	3	2	1	0	0
ENSMUSG00000086327	3	2	1	0	0
ENSMUSG00000065680	3	2	1	0	0
ENSMUSG00000029410	3	8	2	0	4
ENSMUSG00000025545	13	1	2	0	4
ENSMUSG00000027522	0	4	3	0	12
ENSMUSG00000015575	0	7	12	0	6
ENSMUSG00000075389	3	2	1	0	0
ENSMUSG00000025020	3	1	2	0	4
ENSMUSG00000029456	13	12	13	0	4
ENSMUSG00000031381	13	8	2	0	4
ENSMUSG00000028672	13	7	7	0	13
ENSMUSG00000076313	3	2	1	0	0
ENSMUSG00000073938	3	2	1	0	0
ENSMUSG00000052520	6	14	13	13	8
ENSMUSG00000096981	3	2	1	0	0
ENSMUSG00000001383	0	0	0	6	6
ENSMUSG00000084950	3	2	1	0	0
ENSMUSG00000031758	3	2	1	0	0
ENSMUSG00000022490	13	13	13	0	8
ENSMUSG00000027088	13	12	8	0	9
ENSMUSG00000025081	3	8	1	0	9
ENSMUSG00000031323	3	2	1	0	0
ENSMUSG00000023912	3	1	1	0	0
ENSMUSG00000076143	3	2	1	0	0
ENSMUSG00000075707	3	2	1	0	0
ENSMUSG00000041115	13	13	9	0	1
ENSMUSG00000028277	0	0	6	6	6
ENSMUSG00000075218	3	2	1	0	0
ENSMUSG00000035093	11	14	6	6	3
ENSMUSG00000026319	0	10	6	0	3
ENSMUSG00000037395	13	12	2	0	14
ENSMUSG00000041650	0	13	0	0	6
ENSMUSG00000087342	3	2	1	0	0
ENSMUSG00000018819	0	4	3	6	12
ENSMUSG00000072941	0	0	13	6	8
ENSMUSG00000032578	13	8	2	0	4
ENSMUSG00000034473	13	12	2	0	4
ENSMUSG00000062017	3	2	1	0	0
ENSMUSG00000023828	3	2	1	0	0
ENSMUSG00000024497	3	2	1	0	0
ENSMUSG00000020363	3	8	1	0	0
ENSMUSG00000032733	13	3	2	0	4
ENSMUSG00000058328	3	2	1	0	0
ENSMUSG00000029337	3	2	1	0	0
ENSMUSG00000034031	3	2	1	0	0
ENSMUSG00000096345	3	2	1	0	0
ENSMUSG00000093483	13	13	9	0	10
ENSMUSG00000043460	3	13	9	0	1
ENSMUSG00000012114	0	4	3	0	2
ENSMUSG00000030245	13	12	2	0	4
ENSMUSG00000028089	13	3	2	0	4
ENSMUSG00000105333	3	2	1	0	0
ENSMUSG00000035296	13	12	2	0	4
ENSMUSG00000030685	3	1	2	0	1
ENSMUSG00000026499	0	4	6	0	3
ENSMUSG00000041698	13	12	11	0	5
ENSMUSG00000095063	3	2	1	0	0
ENSMUSG00000078002	3	2	1	0	0
ENSMUSG00000059504	3	2	1	0	0
ENSMUSG00000022023	13	7	0	0	6
ENSMUSG00000029526	3	2	1	0	0
ENSMUSG00000021460	0	7	6	0	6
ENSMUSG00000052593	0	4	6	0	12
ENSMUSG00000071516	13	11	5	0	14
ENSMUSG00000056737	13	4	12	0	2
ENSMUSG00000018012	3	2	1	0	0
ENSMUSG00000102009	3	2	1	0	0
ENSMUSG00000085622	3	8	1	0	0
ENSMUSG00000031445	7	12	11	0	5
ENSMUSG00000020828	13	8	2	0	4
ENSMUSG00000052430	3	1	2	0	4
ENSMUSG00000033917	0	13	12	0	6
ENSMUSG00000035431	3	2	1	0	0
ENSMUSG00000043969	3	2	1	0	0
ENSMUSG00000010660	3	8	2	0	4
ENSMUSG00000012017	3	8	2	0	4
ENSMUSG00000101252	3	2	1	0	0
ENSMUSG00000050799	3	2	1	0	0
ENSMUSG00000089997	3	2	1	0	0
ENSMUSG00000105021	3	2	1	0	0
ENSMUSG00000066595	13	3	2	0	14
ENSMUSG00000038121	11	0	6	6	6
ENSMUSG00000052446	13	3	2	0	14
ENSMUSG00000041020	13	13	9	0	1
ENSMUSG00000007891	10	14	4	5	10
ENSMUSG00000035186	3	8	1	0	0
ENSMUSG00000086815	3	2	1	0	0
ENSMUSG00000048078	0	0	9	6	1
ENSMUSG00000002324	3	2	1	0	0
ENSMUSG00000005378	13	8	2	0	4
ENSMUSG00000074971	3	2	1	0	0
ENSMUSG00000041926	13	11	12	0	2
ENSMUSG00000017499	3	8	1	0	0
ENSMUSG00000015759	0	0	0	0	6
ENSMUSG00000073721	3	2	1	0	0
ENSMUSG00000049436	3	2	1	0	0
ENSMUSG00000025909	3	1	1	0	0
ENSMUSG00000033364	13	4	5	0	9
ENSMUSG00000026255	13	13	13	0	8
ENSMUSG00000033222	3	3	2	0	4
ENSMUSG00000023235	13	11	5	0	14
ENSMUSG00000024083	11	6	9	9	11
ENSMUSG00000029348	3	1	1	0	4
ENSMUSG00000034252	11	10	6	6	3
ENSMUSG00000022337	0	0	0	0	6
ENSMUSG00000001021	3	12	2	0	9
ENSMUSG00000024694	9	0	13	13	8
ENSMUSG00000040675	3	3	5	0	14
ENSMUSG00000024647	3	2	1	0	0
ENSMUSG00000028780	0	0	12	6	13
ENSMUSG00000089724	3	2	1	0	0
ENSMUSG00000097047	3	2	1	0	0
ENSMUSG00000032601	0	0	12	6	13
ENSMUSG00000004360	13	1	0	0	1
ENSMUSG00000016918	13	12	2	0	14
ENSMUSG00000017639	0	5	9	6	11
ENSMUSG00000092074	3	2	1	0	0
ENSMUSG00000036023	13	3	2	0	14
ENSMUSG00000002103	0	10	3	0	2
ENSMUSG00000044501	13	8	2	0	14
ENSMUSG00000020051	6	0	13	10	8
ENSMUSG00000026520	3	8	2	0	4
ENSMUSG00000044534	3	2	1	0	0
ENSMUSG00000038347	3	2	1	0	0
ENSMUSG00000075093	3	2	1	0	0
ENSMUSG00000063234	3	2	1	0	0
ENSMUSG00000009356	3	2	1	0	0
ENSMUSG00000033834	3	5	4	0	7
ENSMUSG00000036580	13	7	12	0	2
ENSMUSG00000028415	3	7	7	0	13
ENSMUSG00000030922	3	8	1	0	0
ENSMUSG00000071738	3	2	1	0	0
ENSMUSG00000048573	3	2	1	0	0
ENSMUSG00000028138	7	10	12	6	6
ENSMUSG00000094764	3	2	1	0	0
ENSMUSG00000019998	0	0	6	6	6
ENSMUSG00000038209	3	2	1	0	0
ENSMUSG00000070423	3	2	1	0	0
ENSMUSG00000097080	3	2	1	0	0
ENSMUSG00000041827	3	8	1	0	0
ENSMUSG00000039735	0	10	12	0	13
ENSMUSG00000001020	13	10	5	0	13
ENSMUSG00000078998	13	0	4	0	7
ENSMUSG00000057969	13	12	12	0	4
ENSMUSG00000032264	13	3	5	0	14
ENSMUSG00000044763	13	8	2	0	4
ENSMUSG00000031585	13	3	2	0	9
ENSMUSG00000022553	0	7	12	0	2
ENSMUSG00000049985	3	2	1	0	0
ENSMUSG00000078919	13	12	2	0	14
ENSMUSG00000050765	3	2	1	0	0
ENSMUSG00000024334	3	3	3	0	14
ENSMUSG00000025497	0	0	7	0	13
ENSMUSG00000074212	0	0	0	6	6
ENSMUSG00000022475	0	4	5	0	12
ENSMUSG00000036099	0	7	6	0	6
ENSMUSG00000027831	3	8	1	0	4
ENSMUSG00000116628	3	2	1	0	0
ENSMUSG00000027408	3	3	2	0	4
ENSMUSG00000054404	0	4	6	6	3
ENSMUSG00000108167	3	2	1	0	0
ENSMUSG00000031029	0	10	12	6	2
ENSMUSG00000054753	3	2	1	0	0
ENSMUSG00000036097	0	4	6	0	3
ENSMUSG00000027109	11	10	6	6	3
ENSMUSG00000020120	0	4	3	0	12
ENSMUSG00000030729	0	5	9	9	11
ENSMUSG00000021258	13	3	5	0	9
ENSMUSG00000023083	3	2	1	0	0
ENSMUSG00000025916	3	2	1	0	0
ENSMUSG00000004562	13	12	5	0	13
ENSMUSG00000010021	3	2	1	0	0
ENSMUSG00000056632	13	11	2	0	14
ENSMUSG00000102422	3	2	1	0	0
ENSMUSG00000070282	3	2	1	0	0
ENSMUSG00000033377	13	12	2	0	4
ENSMUSG00000051591	3	2	1	0	0
ENSMUSG00000117615	3	2	1	0	0
ENSMUSG00000002329	13	12	2	0	4
ENSMUSG00000034579	3	2	1	0	0
ENSMUSG00000034837	9	14	10	9	7
ENSMUSG00000047842	13	5	0	0	6
ENSMUSG00000067594	9	10	4	6	3
ENSMUSG00000026970	0	4	6	6	2
ENSMUSG00000033809	3	2	1	0	0
ENSMUSG00000020388	3	8	1	0	0
ENSMUSG00000018570	3	2	1	0	0
ENSMUSG00000024583	0	0	0	6	6
ENSMUSG00000031257	3	2	1	0	0
ENSMUSG00000019763	13	12	2	0	14
ENSMUSG00000003198	3	2	1	0	0
ENSMUSG00000115467	3	2	1	0	0
ENSMUSG00000021423	13	11	3	0	12
ENSMUSG00000022772	0	7	0	0	6
ENSMUSG00000022234	11	9	4	6	3
ENSMUSG00000024914	0	0	12	6	6
ENSMUSG00000046318	3	8	2	0	4
ENSMUSG00000038344	13	11	6	0	14
ENSMUSG00000004651	3	2	1	0	0
ENSMUSG00000018451	13	13	9	0	1
ENSMUSG00000070459	3	2	1	0	0
ENSMUSG00000048376	0	7	12	0	13
ENSMUSG00000074885	3	2	1	0	0
ENSMUSG00000119795	3	2	1	0	0
ENSMUSG00000030205	3	8	2	0	4
ENSMUSG00000022124	0	0	6	6	6
ENSMUSG00000019984	13	11	5	0	9
ENSMUSG00000028497	13	8	2	0	0
ENSMUSG00000050812	9	9	6	6	3
ENSMUSG00000022223	13	1	2	0	4
ENSMUSG00000020234	3	2	1	0	0
ENSMUSG00000021301	13	13	9	0	1
ENSMUSG00000056174	3	8	2	0	4
ENSMUSG00000021469	3	2	1	0	0
ENSMUSG00000042477	3	2	1	0	0
ENSMUSG00000004837	13	11	3	0	12
ENSMUSG00000023031	13	7	5	0	13
ENSMUSG00000079560	3	2	1	0	0
ENSMUSG00000025353	13	8	2	0	4
ENSMUSG00000031233	3	2	1	0	0
ENSMUSG00000046229	3	8	2	0	4
ENSMUSG00000086029	3	2	1	0	0
ENSMUSG00000031027	3	2	1	0	0
ENSMUSG00000096916	3	2	1	0	0
ENSMUSG00000048031	3	3	2	0	14
ENSMUSG00000037752	3	2	1	0	0
ENSMUSG00000027634	11	5	0	9	11
ENSMUSG00000046961	3	2	1	0	0
ENSMUSG00000031093	0	4	3	0	12
ENSMUSG00000025607	0	0	6	0	6
ENSMUSG00000040462	11	10	12	6	2
ENSMUSG00000023913	0	5	0	6	6
ENSMUSG00000022577	3	1	2	0	1
ENSMUSG00000067081	3	2	1	0	0
ENSMUSG00000026646	3	8	1	0	0
ENSMUSG00000063021	13	11	5	0	14
ENSMUSG00000025968	9	14	14	14	10
ENSMUSG00000043157	3	2	1	0	0
ENSMUSG00000097378	3	2	1	0	0
ENSMUSG00000096146	13	1	2	0	4
ENSMUSG00000041057	0	4	5	0	9
ENSMUSG00000006024	0	0	12	6	2
ENSMUSG00000050463	3	8	1	0	0
ENSMUSG00000051518	3	2	1	0	0
ENSMUSG00000040524	0	7	12	0	2
ENSMUSG00000075140	3	2	1	0	0
ENSMUSG00000064267	13	4	3	0	12
ENSMUSG00000040163	3	2	1	0	0
ENSMUSG00000053581	13	1	2	0	1
ENSMUSG00000047603	3	2	1	0	0
ENSMUSG00000071713	13	4	3	0	12
ENSMUSG00000065124	3	2	1	0	0
ENSMUSG00000025404	0	0	9	6	11
ENSMUSG00000041341	0	10	6	6	3
ENSMUSG00000030946	13	8	2	0	4
ENSMUSG00000006720	3	2	1	0	0
ENSMUSG00000021900	13	12	2	0	4
ENSMUSG00000056643	3	2	1	0	0
ENSMUSG00000025646	13	8	2	0	4
ENSMUSG00000091318	3	2	1	0	0
ENSMUSG00000067847	13	1	2	0	4
ENSMUSG00000064030	3	8	2	0	0
ENSMUSG00000045871	3	8	1	0	0
ENSMUSG00000071234	3	1	1	0	0
ENSMUSG00000044468	0	0	4	6	10
ENSMUSG00000041596	3	2	1	0	0
ENSMUSG00000021013	3	8	2	0	4
ENSMUSG00000115474	3	2	1	0	0
ENSMUSG00000030826	13	7	12	0	2
ENSMUSG00000023032	13	7	9	0	1
ENSMUSG00000029246	13	3	5	0	9
ENSMUSG00000096377	3	2	1	0	0
ENSMUSG00000073913	3	8	1	0	0
ENSMUSG00000073747	3	2	1	0	0
ENSMUSG00000059659	3	2	1	0	0
ENSMUSG00000025907	11	10	6	6	3
ENSMUSG00000042787	3	2	1	0	0
ENSMUSG00000079186	3	2	1	0	0
ENSMUSG00000017670	13	0	9	0	2
ENSMUSG00000039062	0	7	13	0	8
ENSMUSG00000022570	13	8	2	0	4
ENSMUSG00000056091	0	13	12	0	1
ENSMUSG00000078517	0	0	12	6	2
ENSMUSG00000057454	3	8	2	0	0
ENSMUSG00000012042	3	2	1	0	0
ENSMUSG00000036298	13	13	9	0	1
ENSMUSG00000028310	3	2	1	0	0
ENSMUSG00000062075	3	8	2	0	4
ENSMUSG00000029436	3	13	9	0	1
ENSMUSG00000020300	11	14	0	6	6
ENSMUSG00000112222	3	2	1	0	0
ENSMUSG00000092578	3	2	1	0	0
ENSMUSG00000034158	9	14	6	6	3
ENSMUSG00000058291	0	7	6	0	6
ENSMUSG00000028354	3	13	9	0	1
ENSMUSG00000057761	3	2	1	0	0
ENSMUSG00000027425	13	3	2	0	4
ENSMUSG00000114982	3	2	1	0	0
ENSMUSG00000056978	7	12	11	0	5
ENSMUSG00000033520	3	2	1	0	0
ENSMUSG00000020164	3	2	1	0	0
ENSMUSG00000065272	3	2	1	0	0
ENSMUSG00000069601	9	6	9	9	11
ENSMUSG00000038168	13	7	13	0	8
ENSMUSG00000038170	10	6	14	12	10
ENSMUSG00000070527	3	2	1	0	0
ENSMUSG00000055639	3	1	2	0	4
ENSMUSG00000076430	3	2	1	0	0
ENSMUSG00000063415	13	8	2	0	4
ENSMUSG00000075551	12	0	11	10	5
ENSMUSG00000000223	13	13	0	0	1
ENSMUSG00000038525	13	3	2	0	14
ENSMUSG00000085918	3	2	1	0	0
ENSMUSG00000072623	3	2	1	0	0
ENSMUSG00000024082	13	1	2	0	4
ENSMUSG00000020196	0	4	5	6	2
ENSMUSG00000029189	13	13	0	0	6
ENSMUSG00000035126	13	11	5	0	14
ENSMUSG00000063480	0	0	0	6	6
ENSMUSG00000027834	13	5	0	0	6
ENSMUSG00000055493	13	1	2	0	4
ENSMUSG00000105814	3	2	1	0	0
ENSMUSG00000086264	3	2	1	0	0
ENSMUSG00000023078	13	11	3	0	12
ENSMUSG00000026721	11	10	6	6	3
ENSMUSG00000019055	13	7	12	0	2
ENSMUSG00000034112	3	8	1	0	0
ENSMUSG00000032493	3	2	1	0	0
ENSMUSG00000019868	13	12	8	0	9
ENSMUSG00000010064	6	0	11	10	5
ENSMUSG00000074028	13	12	13	0	8
ENSMUSG00000047940	3	2	1	0	0
ENSMUSG00000055313	3	2	1	0	0
ENSMUSG00000032494	3	2	1	0	0
ENSMUSG00000059852	3	1	2	0	4
ENSMUSG00000039536	0	4	6	6	2
ENSMUSG00000043999	3	2	1	0	0
ENSMUSG00000030630	7	7	13	6	8
ENSMUSG00000058188	3	2	1	0	0
ENSMUSG00000028756	9	5	14	14	10
ENSMUSG00000001864	0	13	13	0	8
ENSMUSG00000042369	13	3	2	0	4
ENSMUSG00000075161	3	2	1	0	0
ENSMUSG00000053268	3	10	10	0	7
ENSMUSG00000017713	3	2	1	0	0
ENSMUSG00000069456	13	7	13	0	8
ENSMUSG00000030851	3	2	1	0	0
ENSMUSG00000037307	3	2	1	0	0
ENSMUSG00000002578	3	2	1	0	0
ENSMUSG00000030494	13	12	7	0	13
ENSMUSG00000025272	13	13	9	0	1
ENSMUSG00000093565	3	2	1	0	0
ENSMUSG00000027649	13	3	5	0	9
ENSMUSG00000006435	13	13	9	0	1
ENSMUSG00000045392	3	2	1	0	0
ENSMUSG00000014602	11	6	9	9	11
ENSMUSG00000075149	3	2	1	0	0
ENSMUSG00000026404	3	2	1	0	0
ENSMUSG00000095248	3	2	1	0	0
ENSMUSG00000115267	3	8	1	0	0
ENSMUSG00000117460	3	2	1	0	0
ENSMUSG00000050675	3	2	1	0	0
ENSMUSG00000061701	3	8	8	0	9
ENSMUSG00000087070	3	2	1	0	0
ENSMUSG00000100134	3	2	1	0	0
ENSMUSG00000073811	3	2	1	0	0
ENSMUSG00000021453	3	2	1	0	4
ENSMUSG00000056883	3	2	1	0	0
ENSMUSG00000068039	11	14	6	6	3
ENSMUSG00000015852	3	2	1	0	0
ENSMUSG00000026198	13	12	2	0	4
ENSMUSG00000055150	3	2	1	0	0
ENSMUSG00000024792	3	8	2	0	4
ENSMUSG00000031509	3	2	1	0	0
ENSMUSG00000005682	13	4	5	0	2
ENSMUSG00000024687	0	10	12	6	2
ENSMUSG00000059866	3	8	2	0	4
ENSMUSG00000030965	13	11	2	0	14
ENSMUSG00000003410	13	13	9	0	1
ENSMUSG00000022748	3	2	1	0	0
ENSMUSG00000075217	3	8	1	0	0
ENSMUSG00000036721	3	2	1	0	0
ENSMUSG00000025986	0	0	9	0	1
ENSMUSG00000080459	3	2	1	0	0
ENSMUSG00000091618	3	2	1	0	0
ENSMUSG00000065616	3	2	1	0	0
ENSMUSG00000091215	3	2	1	0	0
ENSMUSG00000028194	0	13	13	0	8
ENSMUSG00000056153	13	12	2	0	14
ENSMUSG00000041272	13	3	2	0	14
ENSMUSG00000001630	13	12	2	0	4
ENSMUSG00000061322	3	2	1	0	0
ENSMUSG00000029432	11	0	14	14	10
ENSMUSG00000062773	3	2	1	0	0
ENSMUSG00000028741	13	8	2	0	4
ENSMUSG00000118267	3	2	1	0	0
ENSMUSG00000027665	11	10	6	6	3
ENSMUSG00000063867	3	2	1	0	0
ENSMUSG00000029122	13	12	13	0	8
ENSMUSG00000000305	3	8	2	0	0
ENSMUSG00000007739	11	10	6	6	3
ENSMUSG00000025103	11	0	0	6	6
ENSMUSG00000028494	7	10	12	6	13
ENSMUSG00000022330	3	2	1	0	0
ENSMUSG00000036599	3	8	2	0	4
ENSMUSG00000008373	13	12	5	0	9
ENSMUSG00000116673	13	3	2	0	14
ENSMUSG00000042870	13	12	12	0	4
ENSMUSG00000100691	3	2	1	0	0
ENSMUSG00000017837	13	3	2	0	4
ENSMUSG00000051557	3	2	1	0	0
ENSMUSG00000022769	13	8	2	0	4
ENSMUSG00000031561	13	13	9	0	1
ENSMUSG00000025854	13	1	2	0	4
ENSMUSG00000019578	13	7	12	0	2
ENSMUSG00000093993	3	2	1	0	0
ENSMUSG00000032485	0	10	12	6	2
ENSMUSG00000039814	3	2	1	0	0
ENSMUSG00000087269	3	2	1	0	0
ENSMUSG00000004040	11	4	12	6	2
ENSMUSG00000058729	3	8	1	0	0
ENSMUSG00000049580	13	8	2	0	4
ENSMUSG00000068218	3	2	1	0	0
ENSMUSG00000020135	13	13	9	0	1
ENSMUSG00000008035	13	13	12	0	13
ENSMUSG00000040219	3	2	1	0	0
ENSMUSG00000036890	13	8	2	0	4
ENSMUSG00000057530	11	10	12	6	2
ENSMUSG00000028680	3	8	2	0	4
ENSMUSG00000063687	3	2	1	0	0
ENSMUSG00000038201	3	2	1	0	0
ENSMUSG00000070720	3	2	1	0	0
ENSMUSG00000047696	3	2	1	0	0
ENSMUSG00000047819	3	2	1	0	0
ENSMUSG00000028646	0	10	6	0	6
ENSMUSG00000028111	13	7	12	0	9
ENSMUSG00000001998	13	3	2	0	14
ENSMUSG00000028675	0	10	6	6	3
ENSMUSG00000024369	3	8	2	0	4
ENSMUSG00000057234	3	2	1	0	0
ENSMUSG00000014668	13	11	5	0	14
ENSMUSG00000025215	3	2	1	0	0
ENSMUSG00000039164	3	2	1	0	0
ENSMUSG00000003418	13	3	2	0	14
ENSMUSG00000063661	13	7	5	0	9
ENSMUSG00000036529	11	10	6	6	2
ENSMUSG00000038963	3	8	2	0	4
ENSMUSG00000020785	3	1	2	0	1
ENSMUSG00000015766	0	0	7	0	13
ENSMUSG00000038141	13	0	12	0	1
ENSMUSG00000112795	3	2	1	0	0
ENSMUSG00000066359	3	11	8	0	9
ENSMUSG00000020912	13	0	4	0	7
ENSMUSG00000026201	13	11	12	0	2
ENSMUSG00000019726	11	4	6	6	3
ENSMUSG00000030313	0	0	0	6	6
ENSMUSG00000112398	3	2	1	0	0
ENSMUSG00000045031	3	2	1	0	0
ENSMUSG00000043257	13	3	2	0	4
ENSMUSG00000039628	3	2	1	0	0
ENSMUSG00000036817	0	10	12	6	2
ENSMUSG00000065604	3	2	1	0	0
ENSMUSG00000052911	11	0	12	6	13
ENSMUSG00000065987	3	8	1	0	0
ENSMUSG00000057469	13	12	2	0	4
ENSMUSG00000045103	11	0	6	6	3
ENSMUSG00000084128	13	3	2	0	4
ENSMUSG00000025354	0	10	6	6	2
ENSMUSG00000042507	0	4	3	0	12
ENSMUSG00000112654	3	2	1	0	0
ENSMUSG00000054160	3	2	1	0	0
ENSMUSG00000046058	3	2	1	0	0
ENSMUSG00000000706	3	2	1	0	0
ENSMUSG00000035486	3	8	2	0	4
ENSMUSG00000031157	13	12	2	0	1
ENSMUSG00000079547	13	11	3	0	12
ENSMUSG00000030603	0	10	12	6	2
ENSMUSG00000057337	13	4	3	0	12
ENSMUSG00000096743	3	2	1	0	0
ENSMUSG00000024909	3	8	2	0	4
