accession	direction	term	clean_term	description	query_genes	overlap	term_genes_in_universe	universe_genes	p_value	overlap_genes	fdr_bh
OSD-463	up_in_flight	REACTOME_MEMBRANE_TRAFFICKING	Membrane Trafficking	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MEMBRANE_TRAFFICKING	1603	11	110	19812	0.2762218522778655	ENSMUSG00000000296,ENSMUSG00000001018,ENSMUSG00000001173,ENSMUSG00000002365,ENSMUSG00000003033,ENSMUSG00000020894,ENSMUSG00000022841,ENSMUSG00000031479,ENSMUSG00000050708,ENSMUSG00000050732,ENSMUSG00000057531	0.6302880447431295
OSD-463	up_in_flight	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	Host Interactions Of Hiv Factors	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	1603	11	110	19812	0.2762218522778655	ENSMUSG00000003033,ENSMUSG00000016319,ENSMUSG00000017221,ENSMUSG00000022841,ENSMUSG00000025217,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869,ENSMUSG00000046711,ENSMUSG00000060279	0.6302880447431295
OSD-463	up_in_flight	REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	Downstream Signal Transduction	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	1603	9	88	19812	0.2813032027693967	ENSMUSG00000016933,ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000031834,ENSMUSG00000032715,ENSMUSG00000035027,ENSMUSG00000036438,ENSMUSG00000050965	0.6361000350911583
OSD-463	up_in_flight	REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	Rora Activates Circadian Expression	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	1603	3	23	19812	0.2839255897665834	ENSMUSG00000024454,ENSMUSG00000024900,ENSMUSG00000029167	0.6362975270661825
OSD-463	up_in_flight	REACTOME_IRON_UPTAKE_AND_TRANSPORT	Iron Uptake And Transport	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IRON_UPTAKE_AND_TRANSPORT	1603	4	34	19812	0.29458507137806134	ENSMUSG00000024121,ENSMUSG00000025993,ENSMUSG00000026389,ENSMUSG00000050708	0.6414439647173701
OSD-463	up_in_flight	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	Mhc Class Ii Antigen Presentation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	1603	8	78	19812	0.29525165776517637	ENSMUSG00000003033,ENSMUSG00000021294,ENSMUSG00000022841,ENSMUSG00000028447,ENSMUSG00000031865,ENSMUSG00000060279,ENSMUSG00000067889,ENSMUSG00000074657	0.6414439647173701
OSD-463	up_in_flight	REACTOME_RNA_POL_I_TRANSCRIPTION	Rna Pol I Transcription	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RNA_POL_I_TRANSCRIPTION	1603	3	24	19812	0.3067226198574154	ENSMUSG00000021639,ENSMUSG00000024382,ENSMUSG00000059669	0.6414439647173701
OSD-463	up_in_flight	REACTOME_RECYCLING_PATHWAY_OF_L1	Recycling Pathway Of L1	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RECYCLING_PATHWAY_OF_L1	1603	3	24	19812	0.3067226198574154	ENSMUSG00000022841,ENSMUSG00000060279,ENSMUSG00000118668	0.6414439647173701
OSD-463	up_in_flight	REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	Insulin Receptor Signalling Cascade	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	1603	7	68	19812	0.31062955769702777	ENSMUSG00000005320,ENSMUSG00000028944,ENSMUSG00000028991,ENSMUSG00000029195,ENSMUSG00000031834,ENSMUSG00000032715,ENSMUSG00000035027	0.6414439647173701
OSD-463	up_in_flight	REACTOME_SIGNALING_BY_EGFR_IN_CANCER	Signaling By Egfr In Cancer	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_EGFR_IN_CANCER	1603	10	102	19812	0.31073917384129407	ENSMUSG00000016933,ENSMUSG00000022841,ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000032715,ENSMUSG00000035027,ENSMUSG00000036438,ENSMUSG00000050965,ENSMUSG00000060279	0.6414439647173701
OSD-463	up_in_flight	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	Apoptotic Cleavage Of Cellular Proteins	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	1603	4	35	19812	0.3133536106570884	ENSMUSG00000026413,ENSMUSG00000027997,ENSMUSG00000029106,ENSMUSG00000030498	0.6414439647173701
OSD-463	up_in_flight	REACTOME_MUSCLE_CONTRACTION	Muscle Contraction	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MUSCLE_CONTRACTION	1603	4	35	19812	0.3133536106570884	ENSMUSG00000022091,ENSMUSG00000026414,ENSMUSG00000026950,ENSMUSG00000036438	0.6414439647173701
OSD-463	up_in_flight	REACTOME_NUCLEOTIDE_EXCISION_REPAIR	Nucleotide Excision Repair	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NUCLEOTIDE_EXCISION_REPAIR	1603	5	46	19812	0.3144843380395332	ENSMUSG00000002109,ENSMUSG00000004667,ENSMUSG00000021639,ENSMUSG00000024382,ENSMUSG00000028329	0.6414439647173701
OSD-463	up_in_flight	REACTOME_PERK_REGULATED_GENE_EXPRESSION	Perk Regulated Gene Expression	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PERK_REGULATED_GENE_EXPRESSION	1603	3	25	19812	0.32958123297236397	ENSMUSG00000022685,ENSMUSG00000025785,ENSMUSG00000061286	0.6414439647173701
OSD-463	up_in_flight	REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	The Role Of Nef In Hiv1 Replication And Disease Pathogenesis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	1603	3	25	19812	0.32958123297236397	ENSMUSG00000003033,ENSMUSG00000022841,ENSMUSG00000060279	0.6414439647173701
OSD-463	up_in_flight	REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	Cross Presentation Of Soluble Exogenous Antigens Endosomes	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	1603	5	47	19812	0.33085947943923116	ENSMUSG00000017221,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.6414439647173701
OSD-463	up_in_flight	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	Metabolism Of Vitamins And Cofactors	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	1603	5	47	19812	0.33085947943923116	ENSMUSG00000001436,ENSMUSG00000024354,ENSMUSG00000025068,ENSMUSG00000031090,ENSMUSG00000032456	0.6414439647173701
OSD-463	up_in_flight	REACTOME_PI_METABOLISM	Pi Metabolism	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PI_METABOLISM	1603	5	47	19812	0.33085947943923116	ENSMUSG00000001173,ENSMUSG00000006127,ENSMUSG00000030228,ENSMUSG00000031481,ENSMUSG00000031834	0.6414439647173701
OSD-463	up_in_flight	REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	Cdk Mediated Phosphorylation And Removal Of Cdc6	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	1603	5	47	19812	0.33085947943923116	ENSMUSG00000017221,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.6414439647173701
OSD-463	up_in_flight	REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	Autodegradation Of The E3 Ubiquitin Ligase Cop1	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	1603	5	47	19812	0.33085947943923116	ENSMUSG00000017221,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.6414439647173701
OSD-463	up_in_flight	REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	Vif Mediated Degradation Of Apobec3G	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	1603	5	47	19812	0.33085947943923116	ENSMUSG00000017221,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.6414439647173701
OSD-463	up_in_flight	REACTOME_GAB1_SIGNALOSOME	Gab1 Signalosome	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GAB1_SIGNALOSOME	1603	4	36	19812	0.33222197375800044	ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000032715	0.6414439647173701
OSD-463	up_in_flight	REACTOME_SIGNALING_BY_ERBB2	Signaling By Erbb2	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ERBB2	1603	9	94	19812	0.34998359964252873	ENSMUSG00000016933,ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000032715,ENSMUSG00000035027,ENSMUSG00000036438,ENSMUSG00000050965,ENSMUSG00000082361	0.6601270950429629
OSD-463	up_in_flight	REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	Rna Pol Ii Transcription Pre Initiation And Promoter Opening	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	1603	4	37	19812	0.3511413380610275	ENSMUSG00000004667,ENSMUSG00000020962,ENSMUSG00000021639,ENSMUSG00000024382	0.6601270950429629
OSD-463	up_in_flight	REACTOME_MRNA_CAPPING	Mrna Capping	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MRNA_CAPPING	1603	3	26	19812	0.35241844914644227	ENSMUSG00000004667,ENSMUSG00000021639,ENSMUSG00000024382	0.6601270950429629
OSD-463	up_in_flight	REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	Formation Of The Hiv1 Early Elongation Complex	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	1603	3	26	19812	0.35241844914644227	ENSMUSG00000004667,ENSMUSG00000021639,ENSMUSG00000024382	0.6601270950429629
OSD-463	up_in_flight	REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	P53 Independent G1 S Dna Damage Checkpoint	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	1603	5	49	19812	0.3638066226128352	ENSMUSG00000017221,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.6726049411436453
OSD-463	up_in_flight	REACTOME_SIGNALING_BY_ERBB4	Signaling By Erbb4	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ERBB4	1603	8	84	19812	0.36950503964413917	ENSMUSG00000005268,ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000025217,ENSMUSG00000028991,ENSMUSG00000032715,ENSMUSG00000035027,ENSMUSG00000082361	0.6726049411436453
OSD-463	up_in_flight	REACTOME_IL1_SIGNALING	Il1 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IL1_SIGNALING	1603	4	38	19812	0.37006526090799324	ENSMUSG00000004221,ENSMUSG00000021846,ENSMUSG00000022414,ENSMUSG00000025217	0.6726049411436453
OSD-463	up_in_flight	REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	Transport Of Glucose And Other Sugars Bile Salts And Organic Acids Metal Ions And Amine Compounds	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	1603	6	61	19812	0.3720972519424915	ENSMUSG00000001095,ENSMUSG00000020334,ENSMUSG00000023828,ENSMUSG00000025993,ENSMUSG00000028976,ENSMUSG00000030109	0.6726049411436453
OSD-463	up_in_flight	REACTOME_GLYCOSPHINGOLIPID_METABOLISM	Glycosphingolipid Metabolism	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GLYCOSPHINGOLIPID_METABOLISM	1603	3	27	19812	0.37515813450243163	ENSMUSG00000019822,ENSMUSG00000020604,ENSMUSG00000031906	0.6726049411436453
OSD-463	up_in_flight	REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	Formation Of Transcription Coupled Ner Tc Ner Repair Complex	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	1603	3	27	19812	0.37515813450243163	ENSMUSG00000004667,ENSMUSG00000021639,ENSMUSG00000024382	0.6726049411436453
OSD-463	up_in_flight	REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	Signaling By Insulin Receptor	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	1603	8	86	19812	0.3946759385987242	ENSMUSG00000005320,ENSMUSG00000024121,ENSMUSG00000028944,ENSMUSG00000028991,ENSMUSG00000029195,ENSMUSG00000031834,ENSMUSG00000032715,ENSMUSG00000035027	0.6949996401315458
OSD-463	up_in_flight	REACTOME_DAG_AND_IP3_SIGNALING	Dag And Ip3 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DAG_AND_IP3_SIGNALING	1603	3	28	19812	0.39773093573844703	ENSMUSG00000016933,ENSMUSG00000036438,ENSMUSG00000050965	0.6949996401315458
OSD-463	up_in_flight	REACTOME_CELL_CYCLE_CHECKPOINTS	Cell Cycle Checkpoints	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE_CHECKPOINTS	1603	10	110	19812	0.3987248931431976	ENSMUSG00000001403,ENSMUSG00000006398,ENSMUSG00000017221,ENSMUSG00000027353,ENSMUSG00000027566,ENSMUSG00000029176,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032409,ENSMUSG00000032869	0.6949996401315458
OSD-463	up_in_flight	REACTOME_SIGNALING_BY_PDGF	Signaling By Pdgf	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_PDGF	1603	10	110	19812	0.3987248931431976	ENSMUSG00000016933,ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000030530,ENSMUSG00000031834,ENSMUSG00000032715,ENSMUSG00000035027,ENSMUSG00000036438,ENSMUSG00000050965	0.6949996401315458
OSD-463	up_in_flight	REACTOME_SIGNALING_BY_WNT	Signaling By Wnt	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_WNT	1603	6	64	19812	0.41656020290500695	ENSMUSG00000017221,ENSMUSG00000025217,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.7129560281169753
OSD-463	up_in_flight	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	Abc Family Proteins Mediated Transport	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	1603	3	29	19812	0.420074140221711	ENSMUSG00000003464,ENSMUSG00000019809,ENSMUSG00000031378	0.7129560281169753
OSD-463	up_in_flight	REACTOME_ER_PHAGOSOME_PATHWAY	Er Phagosome Pathway	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ER_PHAGOSOME_PATHWAY	1603	5	53	19812	0.4296416126088051	ENSMUSG00000017221,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.7129560281169753
OSD-463	up_in_flight	REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	P53 Dependent G1 Dna Damage Response	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	1603	5	53	19812	0.4296416126088051	ENSMUSG00000017221,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.7129560281169753
OSD-463	up_in_flight	REACTOME_SPHINGOLIPID_METABOLISM	Sphingolipid Metabolism	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SPHINGOLIPID_METABOLISM	1603	5	53	19812	0.4296416126088051	ENSMUSG00000019822,ENSMUSG00000020604,ENSMUSG00000031906,ENSMUSG00000038768,ENSMUSG00000057342	0.7129560281169753
OSD-463	up_in_flight	REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	Scfskp2 Mediated Degradation Of P27 P21	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	1603	5	53	19812	0.4296416126088051	ENSMUSG00000017221,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.7129560281169753
OSD-463	up_in_flight	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	Orc1 Removal From Chromatin	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	1603	6	65	19812	0.4313198603913881	ENSMUSG00000017221,ENSMUSG00000027353,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.7129560281169753
OSD-463	up_in_flight	REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	Ngf Signalling Via Trka From The Plasma Membrane	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	1603	11	125	19812	0.43175026403896516	ENSMUSG00000016933,ENSMUSG00000022841,ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000031834,ENSMUSG00000032715,ENSMUSG00000035027,ENSMUSG00000036438,ENSMUSG00000050965,ENSMUSG00000060279	0.7129560281169753
OSD-463	up_in_flight	REACTOME_HIV_INFECTION	Hiv Infection	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HIV_INFECTION	1603	15	174	19812	0.43816999279523894	ENSMUSG00000003033,ENSMUSG00000004667,ENSMUSG00000016319,ENSMUSG00000017221,ENSMUSG00000020962,ENSMUSG00000021639,ENSMUSG00000022841,ENSMUSG00000024382,ENSMUSG00000025217,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869,ENSMUSG00000046711,ENSMUSG00000060279	0.7159677472393161
OSD-463	up_in_flight	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	Synthesis Of Pips At The Plasma Membrane	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	1603	3	30	19812	0.44213147737886055	ENSMUSG00000006127,ENSMUSG00000030228,ENSMUSG00000031834	0.7159677472393161
OSD-463	up_in_flight	REACTOME_SIGNALING_BY_FGFR_MUTANTS	Signaling By Fgfr Mutants	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_FGFR_MUTANTS	1603	3	30	19812	0.44213147737886055	ENSMUSG00000005320,ENSMUSG00000016933,ENSMUSG00000029833	0.7159677472393161
OSD-463	up_in_flight	REACTOME_M_G1_TRANSITION	M G1 Transition	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_M_G1_TRANSITION	1603	7	78	19812	0.44564444337249526	ENSMUSG00000006715,ENSMUSG00000017221,ENSMUSG00000027353,ENSMUSG00000027566,ENSMUSG00000029440,ENSMUSG00000030591,ENSMUSG00000032869	0.7170304826057455
OSD-463	up_in_flight	REACTOME_TCR_SIGNALING	Tcr Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TCR_SIGNALING	1603	4	43	19812	0.46330781718040204	ENSMUSG00000004221,ENSMUSG00000016933,ENSMUSG00000026117,ENSMUSG00000031834	0.7360143171663349
OSD-463	up_in_flight	REACTOME_APOPTOTIC_EXECUTION_PHASE	Apoptotic Execution Phase	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APOPTOTIC_EXECUTION_PHASE	1603	4	43	19812	0.46330781718040204	ENSMUSG00000026413,ENSMUSG00000027997,ENSMUSG00000029106,ENSMUSG00000030498	0.7360143171663349
OSD-463	up_in_flight	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	Transmembrane Transport Of Small Molecules	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	1603	26	313	19812	0.4741306474863555	ENSMUSG00000001095,ENSMUSG00000003464,ENSMUSG00000006574,ENSMUSG00000019809,ENSMUSG00000020334,ENSMUSG00000023828,ENSMUSG00000024121,ENSMUSG00000024411,ENSMUSG00000025726,ENSMUSG00000025885,ENSMUSG00000025993,ENSMUSG00000026389,ENSMUSG00000026576,ENSMUSG00000028976,ENSMUSG00000030109,ENSMUSG00000030237,ENSMUSG00000031378,ENSMUSG00000031808,ENSMUSG00000034793,ENSMUSG00000037089,ENSMUSG00000037656,ENSMUSG00000040022,ENSMUSG00000050708,ENSMUSG00000059316,ENSMUSG00000060131,ENSMUSG00000060961	0.748470393201731
OSD-463	up_in_flight	REACTOME_CD28_CO_STIMULATION	Cd28 Co Stimulation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CD28_CO_STIMULATION	1603	3	32	19812	0.485194180163327	ENSMUSG00000028991,ENSMUSG00000031834,ENSMUSG00000032715	0.756420740503075
OSD-463	up_in_flight	REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	Regulation Of Water Balance By Renal Aquaporins	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	1603	3	32	19812	0.485194180163327	ENSMUSG00000024411,ENSMUSG00000025885,ENSMUSG00000040022	0.756420740503075
OSD-463	up_in_flight	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	Formation Of Rna Pol Ii Elongation Complex 	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	1603	3	33	19812	0.5061168593500954	ENSMUSG00000004667,ENSMUSG00000021639,ENSMUSG00000024382	0.7793578631710059
OSD-463	up_in_flight	REACTOME_TELOMERE_MAINTENANCE	Telomere Maintenance	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TELOMERE_MAINTENANCE	1603	3	33	19812	0.5061168593500954	ENSMUSG00000021611,ENSMUSG00000025925,ENSMUSG00000038000	0.7793578631710059
OSD-463	up_in_flight	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	Slc Mediated Transmembrane Transport	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	1603	15	184	19812	0.5270719833176639	ENSMUSG00000001095,ENSMUSG00000006574,ENSMUSG00000020334,ENSMUSG00000023828,ENSMUSG00000025726,ENSMUSG00000025993,ENSMUSG00000028976,ENSMUSG00000030109,ENSMUSG00000030237,ENSMUSG00000031808,ENSMUSG00000034793,ENSMUSG00000037089,ENSMUSG00000037656,ENSMUSG00000059316,ENSMUSG00000060961	0.806677242760571
OSD-463	up_in_flight	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	Nuclear Signaling By Erbb4	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	1603	3	35	19812	0.546578371311298	ENSMUSG00000005268,ENSMUSG00000025217,ENSMUSG00000082361	0.8242504444616279
OSD-463	up_in_flight	REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	Aquaporin Mediated Transport	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	1603	3	35	19812	0.546578371311298	ENSMUSG00000024411,ENSMUSG00000025885,ENSMUSG00000040022	0.8242504444616279
OSD-463	up_in_flight	REACTOME_SIGNALLING_BY_NGF	Signalling By Ngf	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALLING_BY_NGF	1603	16	199	19812	0.5484056742035532	ENSMUSG00000016933,ENSMUSG00000019822,ENSMUSG00000022841,ENSMUSG00000024454,ENSMUSG00000024830,ENSMUSG00000024959,ENSMUSG00000028991,ENSMUSG00000029032,ENSMUSG00000030530,ENSMUSG00000031834,ENSMUSG00000032715,ENSMUSG00000035027,ENSMUSG00000036438,ENSMUSG00000040940,ENSMUSG00000050965,ENSMUSG00000060279	0.8242504444616279
OSD-463	up_in_flight	REACTOME_SIGNALING_BY_RHO_GTPASES	Signaling By Rho Gtpases	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_RHO_GTPASES	1603	8	100	19812	0.5664309506671112	ENSMUSG00000001173,ENSMUSG00000024143,ENSMUSG00000029032,ENSMUSG00000030257,ENSMUSG00000031214,ENSMUSG00000031834,ENSMUSG00000037709,ENSMUSG00000037999	0.8335259119297077
OSD-463	up_in_flight	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	Ncam Signaling For Neurite Out Growth	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	1603	4	49	19812	0.5678602826294025	ENSMUSG00000026532,ENSMUSG00000035027,ENSMUSG00000053024,ENSMUSG00000067889	0.8335259119297077
OSD-463	up_in_flight	REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	Rna Pol Ii Pre Transcription Events	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	1603	4	49	19812	0.5678602826294025	ENSMUSG00000004667,ENSMUSG00000020962,ENSMUSG00000021639,ENSMUSG00000024382	0.8335259119297077
OSD-463	up_in_flight	REACTOME_CIRCADIAN_CLOCK	Circadian Clock	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CIRCADIAN_CLOCK	1603	4	49	19812	0.5678602826294025	ENSMUSG00000024454,ENSMUSG00000024900,ENSMUSG00000025217,ENSMUSG00000029167	0.8335259119297077
