gene	gmm_cluster	hdbscan_cluster	spectral_cluster	consensus_cluster
ENSMUSG00000070702	5	-1	2	0
ENSMUSG00000020847	12	1	2	4
ENSMUSG00000062987	1	1	11	3
ENSMUSG00000044393	5	-1	0	0
ENSMUSG00000009555	0	-1	0	11
ENSMUSG00000024283	9	-1	0	8
ENSMUSG00000086610	11	1	2	9
ENSMUSG00000095867	2	1	3	2
ENSMUSG00000119803	2	1	3	2
ENSMUSG00000040125	6	1	9	5
ENSMUSG00000026121	7	1	2	1
ENSMUSG00000049690	5	-1	2	0
ENSMUSG00000084135	2	1	3	2
ENSMUSG00000021136	5	-1	2	0
ENSMUSG00000047155	11	1	2	9
ENSMUSG00000041789	1	1	11	3
ENSMUSG00000015542	12	1	2	4
ENSMUSG00000056426	2	1	3	2
ENSMUSG00000001366	4	-1	0	0
ENSMUSG00000094879	2	1	3	2
ENSMUSG00000074580	1	1	11	3
ENSMUSG00000059895	3	-1	0	6
ENSMUSG00000001566	2	1	11	10
ENSMUSG00000028385	13	-1	0	14
ENSMUSG00000046364	8	-1	0	7
ENSMUSG00000021288	6	-1	9	5
ENSMUSG00000026917	0	-1	2	11
ENSMUSG00000030706	4	-1	0	0
ENSMUSG00000063406	9	-1	0	8
ENSMUSG00000116504	11	1	2	9
ENSMUSG00000050023	2	1	3	2
ENSMUSG00000040471	12	1	2	4
ENSMUSG00000024781	3	-1	0	6
ENSMUSG00000058070	5	-1	0	0
ENSMUSG00000029576	12	1	2	4
ENSMUSG00000060424	10	1	2	1
ENSMUSG00000062753	12	1	2	4
ENSMUSG00000037242	3	-1	0	6
ENSMUSG00000070108	2	1	3	2
ENSMUSG00000089707	1	1	11	3
ENSMUSG00000079630	1	1	11	3
ENSMUSG00000089662	2	1	3	2
ENSMUSG00000044734	5	-1	0	0
ENSMUSG00000023072	12	1	2	4
ENSMUSG00000022575	5	-1	0	0
ENSMUSG00000045671	6	-1	9	5
ENSMUSG00000077549	2	1	11	10
ENSMUSG00000027650	7	1	2	1
ENSMUSG00000024936	1	1	11	3
ENSMUSG00000030087	14	-1	0	0
ENSMUSG00000073602	11	1	2	9
ENSMUSG00000086938	11	1	2	9
ENSMUSG00000075378	2	1	11	10
ENSMUSG00000044134	12	1	2	4
ENSMUSG00000095970	1	1	11	3
ENSMUSG00000061436	3	-1	0	6
ENSMUSG00000020484	3	-1	0	6
ENSMUSG00000026458	10	-1	9	5
ENSMUSG00000010047	7	-1	2	13
ENSMUSG00000038332	9	-1	0	8
ENSMUSG00000019143	7	1	2	1
ENSMUSG00000049404	7	1	14	1
ENSMUSG00000085852	1	1	11	3
ENSMUSG00000067764	12	1	2	4
ENSMUSG00000031568	7	1	2	1
ENSMUSG00000032010	5	-1	0	0
ENSMUSG00000028843	13	-1	0	14
ENSMUSG00000001288	5	-1	0	0
ENSMUSG00000028851	0	-1	0	11
ENSMUSG00000050526	2	1	11	10
ENSMUSG00000056116	13	-1	0	14
ENSMUSG00000025505	12	1	2	4
ENSMUSG00000057650	12	1	14	4
ENSMUSG00000079564	1	1	11	3
ENSMUSG00000037816	11	1	2	9
ENSMUSG00000109750	2	1	3	2
ENSMUSG00000039457	5	-1	14	0
ENSMUSG00000064966	5	-1	0	0
ENSMUSG00000074037	12	1	2	4
ENSMUSG00000004364	3	-1	0	6
ENSMUSG00000058975	6	-1	9	5
ENSMUSG00000103310	11	1	2	9
ENSMUSG00000056987	2	1	11	10
ENSMUSG00000059173	6	-1	9	5
ENSMUSG00000031432	4	-1	2	13
ENSMUSG00000040606	6	-1	9	5
ENSMUSG00000019848	11	1	2	9
ENSMUSG00000094680	2	1	3	2
ENSMUSG00000005718	12	1	2	4
ENSMUSG00000115426	2	1	11	10
ENSMUSG00000036905	13	-1	0	14
ENSMUSG00000050721	13	-1	0	14
ENSMUSG00000066406	8	-1	0	7
ENSMUSG00000048001	11	1	2	9
ENSMUSG00000000183	1	1	11	3
ENSMUSG00000040966	14	1	0	0
ENSMUSG00000074852	11	1	2	9
ENSMUSG00000017210	0	-1	0	11
ENSMUSG00000034732	1	1	11	3
ENSMUSG00000024056	7	1	2	1
ENSMUSG00000028018	12	1	2	4
ENSMUSG00000085631	2	1	11	10
ENSMUSG00000037446	5	1	12	0
ENSMUSG00000097855	11	1	2	9
ENSMUSG00000058631	2	1	11	10
ENSMUSG00000048388	6	-1	9	5
ENSMUSG00000054203	7	-1	2	13
ENSMUSG00000039782	5	-1	0	0
ENSMUSG00000062757	2	1	3	2
ENSMUSG00000095270	2	1	3	2
ENSMUSG00000028568	4	-1	0	0
ENSMUSG00000031654	4	-1	9	5
ENSMUSG00000077981	2	1	3	2
ENSMUSG00000026608	0	-1	0	11
ENSMUSG00000079457	11	1	10	9
ENSMUSG00000053819	3	-1	0	6
ENSMUSG00000006740	3	-1	0	6
ENSMUSG00000081154	2	1	7	2
ENSMUSG00000028555	7	1	2	1
ENSMUSG00000064194	11	1	2	9
ENSMUSG00000098318	7	-1	2	13
ENSMUSG00000021540	9	-1	0	8
ENSMUSG00000039899	5	-1	0	0
ENSMUSG00000032999	5	1	13	0
ENSMUSG00000023192	7	1	2	1
ENSMUSG00000029771	13	1	0	14
ENSMUSG00000021198	4	-1	9	5
ENSMUSG00000102674	2	1	11	10
ENSMUSG00000006763	12	1	2	4
ENSMUSG00000022807	0	-1	0	11
ENSMUSG00000020183	5	-1	14	0
ENSMUSG00000093037	2	1	3	2
ENSMUSG00000087651	11	1	2	9
ENSMUSG00000056900	5	-1	0	0
ENSMUSG00000021819	3	-1	0	6
ENSMUSG00000085982	2	1	11	10
ENSMUSG00000001632	0	-1	0	11
ENSMUSG00000055041	12	1	2	4
ENSMUSG00000035504	8	-1	12	7
ENSMUSG00000027908	5	1	14	0
ENSMUSG00000024072	4	-1	0	0
ENSMUSG00000103800	1	1	11	3
ENSMUSG00000091897	2	1	3	2
ENSMUSG00000031227	6	1	9	5
ENSMUSG00000039763	12	1	2	4
ENSMUSG00000088025	11	1	2	9
ENSMUSG00000056917	13	-1	0	14
ENSMUSG00000044249	7	1	2	1
ENSMUSG00000026254	9	-1	0	8
ENSMUSG00000069305	5	-1	1	0
ENSMUSG00000041141	6	1	9	5
ENSMUSG00000038463	12	1	2	4
ENSMUSG00000036168	1	1	11	3
ENSMUSG00000027556	8	-1	0	7
ENSMUSG00000033762	12	1	2	4
ENSMUSG00000045493	11	1	2	9
ENSMUSG00000045482	3	-1	0	6
ENSMUSG00000018572	0	1	2	1
ENSMUSG00000006850	12	1	2	4
ENSMUSG00000064968	2	1	11	10
ENSMUSG00000070084	2	1	3	2
ENSMUSG00000057342	0	-1	0	11
ENSMUSG00000022793	7	1	2	1
ENSMUSG00000029405	3	-1	0	6
ENSMUSG00000096737	2	1	3	2
ENSMUSG00000027509	0	-1	2	11
ENSMUSG00000021414	11	1	2	9
ENSMUSG00000073607	1	1	11	3
ENSMUSG00000030344	2	1	3	2
ENSMUSG00000040717	7	-1	2	13
ENSMUSG00000051582	2	1	11	10
ENSMUSG00000053293	0	-1	0	11
ENSMUSG00000035773	1	1	11	3
ENSMUSG00000025235	4	-1	2	13
ENSMUSG00000049548	12	1	14	4
ENSMUSG00000006546	8	-1	5	7
ENSMUSG00000038112	12	1	2	4
ENSMUSG00000082195	2	1	11	10
ENSMUSG00000058297	6	-1	9	5
ENSMUSG00000063157	5	-1	2	0
ENSMUSG00000035864	8	-1	9	5
ENSMUSG00000024128	2	1	11	10
ENSMUSG00000007097	8	-1	9	5
ENSMUSG00000053916	12	1	2	4
ENSMUSG00000027091	9	-1	0	8
ENSMUSG00000047719	12	1	2	4
ENSMUSG00000004798	3	-1	0	6
ENSMUSG00000047766	4	1	9	5
ENSMUSG00000025912	12	1	2	4
ENSMUSG00000026301	11	1	11	3
ENSMUSG00000027175	10	1	2	1
ENSMUSG00000089917	5	-1	0	0
ENSMUSG00000021359	7	-1	2	13
ENSMUSG00000079184	0	-1	2	11
ENSMUSG00000022902	2	1	11	10
ENSMUSG00000019539	7	-1	2	13
ENSMUSG00000019873	9	-1	0	8
ENSMUSG00000027695	5	-1	0	0
ENSMUSG00000060032	5	-1	0	0
ENSMUSG00000026837	5	-1	0	0
ENSMUSG00000024985	5	-1	0	0
ENSMUSG00000042570	7	1	2	1
ENSMUSG00000095095	2	1	11	10
ENSMUSG00000020327	1	1	11	3
ENSMUSG00000102222	11	1	2	9
ENSMUSG00000038615	3	-1	0	6
ENSMUSG00000026435	5	-1	2	0
ENSMUSG00000067909	2	1	3	2
ENSMUSG00000055044	5	-1	0	0
ENSMUSG00000001604	5	-1	0	0
ENSMUSG00000023572	5	-1	0	0
ENSMUSG00000063087	11	1	2	9
ENSMUSG00000042596	1	1	11	3
ENSMUSG00000100182	1	1	11	3
ENSMUSG00000022288	2	1	11	10
ENSMUSG00000029547	0	-1	0	11
ENSMUSG00000049517	8	-1	0	7
ENSMUSG00000030534	7	1	2	1
ENSMUSG00000069844	12	1	2	4
ENSMUSG00000034928	3	-1	0	6
ENSMUSG00000053214	12	1	2	4
ENSMUSG00000027291	9	-1	0	8
ENSMUSG00000051285	3	-1	0	6
ENSMUSG00000023988	7	-1	2	13
ENSMUSG00000069922	8	-1	8	7
ENSMUSG00000074867	11	1	2	9
ENSMUSG00000032852	11	1	2	9
ENSMUSG00000016494	8	-1	0	7
ENSMUSG00000030120	3	-1	0	6
ENSMUSG00000095909	11	1	2	9
ENSMUSG00000039419	6	1	9	5
ENSMUSG00000033488	14	1	0	0
ENSMUSG00000067541	1	1	11	3
ENSMUSG00000021368	11	1	2	9
ENSMUSG00000037349	12	1	2	4
ENSMUSG00000010025	14	-1	0	0
ENSMUSG00000047515	1	1	11	3
ENSMUSG00000070803	12	1	2	4
ENSMUSG00000039316	13	-1	0	14
ENSMUSG00000062995	7	-1	2	13
ENSMUSG00000085396	0	-1	0	11
ENSMUSG00000024365	8	-1	0	7
ENSMUSG00000039578	7	-1	2	13
ENSMUSG00000026972	7	-1	0	0
ENSMUSG00000075394	1	1	11	3
ENSMUSG00000093551	2	1	3	2
ENSMUSG00000046186	5	-1	14	0
ENSMUSG00000064417	2	1	7	2
ENSMUSG00000040276	6	-1	9	5
ENSMUSG00000027927	2	1	3	2
ENSMUSG00000032763	5	-1	0	0
ENSMUSG00000086657	1	1	11	3
ENSMUSG00000031078	3	-1	0	6
ENSMUSG00000003762	12	1	2	4
ENSMUSG00000010045	7	1	2	1
ENSMUSG00000028622	0	-1	0	11
ENSMUSG00000065553	2	1	7	2
ENSMUSG00000036211	2	1	11	10
ENSMUSG00000092225	2	1	11	10
ENSMUSG00000073110	2	1	3	2
ENSMUSG00000070868	12	1	2	4
ENSMUSG00000028082	3	-1	0	6
ENSMUSG00000030064	5	-1	0	0
ENSMUSG00000022951	5	-1	0	0
ENSMUSG00000061875	2	1	11	10
ENSMUSG00000095774	1	1	11	3
ENSMUSG00000035236	9	-1	0	8
ENSMUSG00000026803	7	1	2	1
ENSMUSG00000045148	2	1	3	2
ENSMUSG00000021466	3	-1	0	6
ENSMUSG00000016018	9	0	0	8
ENSMUSG00000062202	9	-1	0	8
ENSMUSG00000062867	0	-1	0	11
ENSMUSG00000030270	10	1	2	1
ENSMUSG00000031865	6	-1	9	5
ENSMUSG00000032171	5	-1	2	0
ENSMUSG00000004535	3	-1	0	6
ENSMUSG00000001016	9	-1	0	8
ENSMUSG00000027967	1	1	11	3
ENSMUSG00000044594	12	1	2	4
ENSMUSG00000035392	9	-1	0	8
ENSMUSG00000063558	5	-1	2	0
ENSMUSG00000042888	2	1	11	10
ENSMUSG00000058385	5	-1	1	0
ENSMUSG00000026942	7	-1	0	0
ENSMUSG00000074671	12	1	2	4
ENSMUSG00000053110	3	-1	0	6
ENSMUSG00000067526	1	1	11	3
ENSMUSG00000062070	8	-1	0	7
ENSMUSG00000028062	5	-1	0	0
ENSMUSG00000001802	10	1	9	5
ENSMUSG00000070138	2	1	3	2
ENSMUSG00000113644	2	1	11	10
ENSMUSG00000029074	12	1	2	4
ENSMUSG00000072115	14	1	8	12
ENSMUSG00000024260	0	-1	0	11
ENSMUSG00000066842	5	-1	0	0
ENSMUSG00000024670	5	-1	0	0
ENSMUSG00000031651	1	1	11	3
ENSMUSG00000100844	2	1	3	2
ENSMUSG00000117618	1	1	10	3
ENSMUSG00000088248	2	1	3	2
ENSMUSG00000043087	2	1	11	10
ENSMUSG00000030350	10	1	9	5
ENSMUSG00000034880	7	1	2	1
ENSMUSG00000041225	4	-1	0	0
ENSMUSG00000067194	4	-1	9	5
ENSMUSG00000022816	3	-1	0	6
ENSMUSG00000030880	7	-1	0	0
ENSMUSG00000008496	13	1	0	14
ENSMUSG00000070880	6	1	9	5
ENSMUSG00000031059	3	-1	0	6
ENSMUSG00000060499	12	1	2	4
ENSMUSG00000044148	7	1	2	1
ENSMUSG00000000159	7	1	2	1
ENSMUSG00000020328	7	1	2	1
ENSMUSG00000061397	5	-1	14	0
ENSMUSG00000027651	4	-1	0	0
ENSMUSG00000022462	3	-1	0	6
ENSMUSG00000000416	6	-1	9	5
ENSMUSG00000039405	5	-1	0	0
ENSMUSG00000073608	5	-1	0	0
ENSMUSG00000044313	11	1	11	3
ENSMUSG00000035202	8	-1	0	7
ENSMUSG00000026360	8	-1	13	7
ENSMUSG00000036687	12	1	2	4
ENSMUSG00000048696	12	1	2	4
ENSMUSG00000024287	0	-1	0	11
ENSMUSG00000095322	2	1	3	2
ENSMUSG00000035275	12	1	2	4
ENSMUSG00000095649	8	-1	0	7
ENSMUSG00000043424	5	-1	2	0
ENSMUSG00000041594	7	-1	2	13
ENSMUSG00000009580	8	-1	0	7
ENSMUSG00000016995	11	1	2	9
ENSMUSG00000039337	11	1	2	9
ENSMUSG00000045441	5	-1	2	0
ENSMUSG00000025044	12	1	2	4
ENSMUSG00000071064	6	-1	9	5
ENSMUSG00000028932	9	-1	0	8
ENSMUSG00000029551	11	1	2	9
ENSMUSG00000040631	7	1	2	1
ENSMUSG00000022382	7	-1	2	13
ENSMUSG00000097828	1	1	11	3
ENSMUSG00000004849	6	-1	9	5
ENSMUSG00000056698	12	1	2	4
ENSMUSG00000051029	11	1	2	9
ENSMUSG00000050195	7	1	5	1
ENSMUSG00000036925	12	1	2	4
ENSMUSG00000026984	2	1	11	10
ENSMUSG00000050312	12	1	2	4
ENSMUSG00000036054	0	-1	0	11
ENSMUSG00000026247	11	1	2	9
ENSMUSG00000021975	7	1	2	1
ENSMUSG00000041638	3	-1	0	6
ENSMUSG00000045114	6	-1	9	5
ENSMUSG00000019883	3	-1	0	6
ENSMUSG00000057461	2	1	11	10
ENSMUSG00000034189	0	-1	0	11
ENSMUSG00000078346	2	1	7	2
ENSMUSG00000032041	12	1	2	4
ENSMUSG00000037544	7	1	2	1
ENSMUSG00000000811	12	1	2	4
ENSMUSG00000089686	2	1	11	10
ENSMUSG00000005150	12	1	2	4
ENSMUSG00000024042	0	-1	0	11
ENSMUSG00000036941	10	1	2	1
ENSMUSG00000052155	4	-1	0	0
ENSMUSG00000039873	11	1	2	9
ENSMUSG00000028546	4	-1	9	5
ENSMUSG00000028519	10	1	9	5
ENSMUSG00000042535	0	-1	0	11
ENSMUSG00000009941	5	1	2	1
ENSMUSG00000034616	5	-1	0	0
ENSMUSG00000103081	11	1	2	9
ENSMUSG00000052363	1	1	11	3
ENSMUSG00000026490	3	-1	9	5
ENSMUSG00000056812	6	1	9	5
ENSMUSG00000057101	0	-1	0	11
ENSMUSG00000104072	2	1	11	10
ENSMUSG00000039840	9	-1	0	8
ENSMUSG00000019779	5	-1	0	0
ENSMUSG00000039154	11	1	2	9
ENSMUSG00000039661	10	1	9	5
ENSMUSG00000105234	2	1	3	2
ENSMUSG00000019851	8	-1	14	7
ENSMUSG00000030888	12	1	2	4
ENSMUSG00000030978	0	-1	0	11
ENSMUSG00000022787	11	1	2	9
ENSMUSG00000054091	5	-1	0	0
ENSMUSG00000033207	7	1	2	1
ENSMUSG00000095071	2	1	11	10
ENSMUSG00000032612	9	0	0	8
ENSMUSG00000032446	12	1	2	4
ENSMUSG00000056938	14	-1	2	13
ENSMUSG00000074109	1	1	11	3
ENSMUSG00000045690	12	1	2	4
ENSMUSG00000069662	3	-1	0	6
ENSMUSG00000003421	7	1	2	1
ENSMUSG00000025279	13	-1	0	14
ENSMUSG00000059864	2	1	11	10
ENSMUSG00000065397	2	1	7	2
ENSMUSG00000031626	3	-1	0	6
ENSMUSG00000118729	2	1	3	2
ENSMUSG00000028917	6	-1	0	0
ENSMUSG00000041506	7	1	2	1
ENSMUSG00000028419	3	-1	0	6
ENSMUSG00000078317	11	1	2	9
ENSMUSG00000099747	2	1	3	2
ENSMUSG00000075502	11	1	11	3
ENSMUSG00000028488	6	-1	9	5
ENSMUSG00000025730	12	1	2	4
ENSMUSG00000075137	2	1	3	2
ENSMUSG00000026790	0	-1	0	11
ENSMUSG00000056305	7	1	2	1
ENSMUSG00000113450	12	1	2	4
ENSMUSG00000062833	2	1	3	2
ENSMUSG00000050075	7	1	2	1
ENSMUSG00000026170	14	-1	8	12
ENSMUSG00000022229	8	-1	0	7
ENSMUSG00000055436	9	-1	0	8
ENSMUSG00000038011	12	1	2	4
ENSMUSG00000029388	5	1	2	1
ENSMUSG00000029482	5	-1	0	0
ENSMUSG00000040429	11	1	2	9
ENSMUSG00000000003	2	1	3	2
ENSMUSG00000071415	8	-1	0	7
ENSMUSG00000024847	0	-1	0	11
ENSMUSG00000049028	1	1	11	3
ENSMUSG00000051136	2	1	11	10
ENSMUSG00000030417	5	-1	0	0
ENSMUSG00000031103	13	-1	0	14
ENSMUSG00000026327	11	1	2	9
ENSMUSG00000001870	5	-1	0	0
ENSMUSG00000036109	7	-1	0	0
ENSMUSG00000044968	7	1	2	1
ENSMUSG00000045202	2	1	11	10
ENSMUSG00000020149	3	-1	0	6
ENSMUSG00000079156	2	1	11	10
ENSMUSG00000030428	6	-1	9	5
ENSMUSG00000027692	6	-1	9	5
ENSMUSG00000043267	7	1	10	1
ENSMUSG00000093036	2	1	7	2
ENSMUSG00000026883	3	-1	0	6
ENSMUSG00000026405	14	1	8	12
ENSMUSG00000024430	11	1	2	9
ENSMUSG00000034152	3	-1	0	6
ENSMUSG00000024426	10	1	2	1
ENSMUSG00000004843	5	-1	0	0
ENSMUSG00000024065	6	-1	0	0
ENSMUSG00000058270	2	1	11	10
ENSMUSG00000051469	4	-1	0	0
ENSMUSG00000013089	6	-1	0	0
ENSMUSG00000073407	2	1	11	10
ENSMUSG00000073207	11	1	11	3
ENSMUSG00000020198	3	-1	0	6
ENSMUSG00000004347	4	-1	9	5
ENSMUSG00000028261	5	-1	0	0
ENSMUSG00000115701	12	1	10	4
ENSMUSG00000061576	6	1	9	5
ENSMUSG00000061288	9	-1	0	8
ENSMUSG00000026163	4	-1	9	5
ENSMUSG00000078247	7	-1	2	13
ENSMUSG00000073489	7	-1	2	13
ENSMUSG00000047656	11	1	2	9
ENSMUSG00000046811	11	1	2	9
ENSMUSG00000078427	5	-1	0	0
ENSMUSG00000019487	5	-1	0	0
ENSMUSG00000021974	10	1	2	1
ENSMUSG00000032623	8	1	13	7
ENSMUSG00000089762	12	1	2	4
ENSMUSG00000026174	0	-1	2	11
ENSMUSG00000026069	12	1	2	4
ENSMUSG00000060036	8	-1	0	7
ENSMUSG00000041540	10	1	2	1
ENSMUSG00000024982	14	-1	0	0
ENSMUSG00000059547	11	1	2	9
ENSMUSG00000040140	2	1	11	10
ENSMUSG00000027776	11	1	2	9
ENSMUSG00000039315	2	1	11	10
ENSMUSG00000002228	11	1	2	9
ENSMUSG00000075012	10	1	2	1
ENSMUSG00000028076	5	-1	0	0
ENSMUSG00000063522	7	1	2	1
ENSMUSG00000024735	3	-1	0	6
ENSMUSG00000095241	2	1	11	10
ENSMUSG00000026854	5	-1	0	0
ENSMUSG00000050989	7	-1	2	13
ENSMUSG00000053846	7	1	2	1
ENSMUSG00000029061	11	1	2	9
ENSMUSG00000096527	2	1	3	2
ENSMUSG00000047828	2	1	11	10
ENSMUSG00000110154	2	1	3	2
ENSMUSG00000099429	2	1	3	2
ENSMUSG00000021039	9	-1	0	8
ENSMUSG00000112493	2	1	3	2
ENSMUSG00000022445	14	-1	8	12
ENSMUSG00000029594	7	1	2	1
ENSMUSG00000038094	12	1	2	4
ENSMUSG00000050803	2	1	3	2
ENSMUSG00000085921	11	1	2	9
ENSMUSG00000009112	9	-1	0	8
ENSMUSG00000029213	5	-1	0	0
ENSMUSG00000036707	3	-1	0	6
ENSMUSG00000020007	11	1	2	9
ENSMUSG00000076216	2	1	3	2
ENSMUSG00000033319	9	-1	0	8
ENSMUSG00000029014	0	-1	2	11
ENSMUSG00000032009	3	-1	0	6
ENSMUSG00000064223	2	1	11	10
ENSMUSG00000063844	1	1	11	3
ENSMUSG00000005131	1	1	2	1
ENSMUSG00000042594	13	-1	0	14
ENSMUSG00000023030	0	-1	0	11
ENSMUSG00000023013	14	1	0	0
ENSMUSG00000063694	8	-1	0	7
ENSMUSG00000118506	12	1	2	4
ENSMUSG00000037140	2	1	3	2
ENSMUSG00000056926	2	1	3	2
ENSMUSG00000026123	3	-1	0	6
ENSMUSG00000065474	2	1	3	2
ENSMUSG00000056281	1	1	11	3
ENSMUSG00000062103	2	1	11	10
ENSMUSG00000031101	13	1	0	14
ENSMUSG00000041117	12	1	2	4
ENSMUSG00000027104	9	-1	0	8
ENSMUSG00000066747	2	1	11	10
ENSMUSG00000045281	1	1	11	3
ENSMUSG00000113949	7	-1	2	13
ENSMUSG00000019913	7	1	2	1
ENSMUSG00000017057	5	-1	0	0
ENSMUSG00000065421	2	1	7	2
ENSMUSG00000066735	9	-1	0	8
ENSMUSG00000013997	14	-1	0	0
ENSMUSG00000100798	2	1	11	10
ENSMUSG00000026457	3	-1	0	6
ENSMUSG00000001440	3	-1	0	6
ENSMUSG00000012848	8	-1	0	7
ENSMUSG00000035969	6	-1	9	5
ENSMUSG00000031372	11	1	2	9
ENSMUSG00000097333	12	1	2	4
ENSMUSG00000065556	2	1	3	2
ENSMUSG00000032262	8	-1	14	7
ENSMUSG00000028661	12	1	2	4
ENSMUSG00000039977	1	1	11	3
ENSMUSG00000021235	7	1	2	1
ENSMUSG00000031111	12	1	2	4
ENSMUSG00000021579	12	1	2	4
ENSMUSG00000085077	2	1	3	2
ENSMUSG00000047281	5	-1	14	0
ENSMUSG00000037847	7	1	2	1
ENSMUSG00000070686	5	1	2	1
ENSMUSG00000022969	13	-1	0	14
ENSMUSG00000063457	8	-1	0	7
ENSMUSG00000034212	12	1	2	4
ENSMUSG00000016498	11	1	2	9
ENSMUSG00000065610	2	1	3	2
ENSMUSG00000074575	12	1	2	4
ENSMUSG00000029638	8	-1	0	7
ENSMUSG00000046204	10	1	9	5
ENSMUSG00000036180	0	-1	0	11
ENSMUSG00000024120	3	-1	0	6
ENSMUSG00000022300	9	-1	0	8
ENSMUSG00000042492	0	-1	0	11
ENSMUSG00000074061	7	1	2	1
ENSMUSG00000036432	12	1	2	4
ENSMUSG00000032050	3	-1	0	6
ENSMUSG00000094950	1	1	10	3
ENSMUSG00000035437	9	-1	0	8
ENSMUSG00000034528	14	-1	8	12
ENSMUSG00000034117	2	1	11	10
ENSMUSG00000050763	2	1	11	10
ENSMUSG00000025176	14	-1	0	0
ENSMUSG00000058099	13	-1	0	14
ENSMUSG00000001576	3	-1	0	6
ENSMUSG00000028517	3	-1	0	6
ENSMUSG00000087360	2	1	3	2
ENSMUSG00000031023	11	1	2	9
ENSMUSG00000040054	3	-1	0	6
ENSMUSG00000018217	5	-1	0	0
ENSMUSG00000038148	11	1	2	9
ENSMUSG00000040667	0	-1	0	11
ENSMUSG00000029345	0	-1	0	11
ENSMUSG00000045094	7	1	2	1
ENSMUSG00000003545	7	-1	14	13
ENSMUSG00000036960	7	1	14	1
ENSMUSG00000041777	7	-1	2	13
ENSMUSG00000073144	2	1	11	10
ENSMUSG00000061603	6	-1	9	5
ENSMUSG00000095189	2	1	3	2
ENSMUSG00000025962	7	1	2	1
ENSMUSG00000006599	0	-1	0	11
ENSMUSG00000042709	7	-1	2	13
ENSMUSG00000045045	12	1	2	4
ENSMUSG00000029513	0	-1	0	11
ENSMUSG00000004366	6	1	9	5
ENSMUSG00000022129	5	-1	5	0
ENSMUSG00000037490	12	1	2	4
ENSMUSG00000021377	9	-1	0	8
ENSMUSG00000073027	1	1	11	3
ENSMUSG00000020747	3	-1	0	6
ENSMUSG00000040123	9	-1	0	8
ENSMUSG00000021379	4	-1	9	5
ENSMUSG00000010044	11	1	2	9
ENSMUSG00000029518	0	-1	0	11
ENSMUSG00000021898	7	1	2	1
ENSMUSG00000033166	0	-1	2	11
ENSMUSG00000021071	6	1	9	5
ENSMUSG00000051695	3	-1	0	6
ENSMUSG00000065617	2	1	3	2
ENSMUSG00000029153	5	-1	0	0
ENSMUSG00000027748	11	1	2	9
ENSMUSG00000078949	1	1	11	3
ENSMUSG00000039048	5	-1	0	0
ENSMUSG00000040430	3	-1	0	6
ENSMUSG00000067714	11	1	2	9
ENSMUSG00000030830	13	-1	0	14
ENSMUSG00000087038	11	1	2	9
ENSMUSG00000045435	12	1	2	4
ENSMUSG00000029607	1	1	11	3
ENSMUSG00000090098	11	1	2	9
ENSMUSG00000030335	3	-1	0	6
ENSMUSG00000024672	12	1	10	4
ENSMUSG00000051067	10	1	2	1
ENSMUSG00000085447	2	1	11	10
ENSMUSG00000038260	5	-1	0	0
ENSMUSG00000029851	12	1	2	4
ENSMUSG00000001855	0	-1	0	11
ENSMUSG00000027861	5	-1	0	0
ENSMUSG00000045091	2	1	11	10
ENSMUSG00000046997	12	1	2	4
ENSMUSG00000062252	1	1	11	3
ENSMUSG00000038569	12	1	2	4
ENSMUSG00000005533	3	-1	0	6
ENSMUSG00000050058	2	1	11	10
ENSMUSG00000024006	9	-1	0	8
ENSMUSG00000046957	2	1	3	2
ENSMUSG00000024399	13	-1	0	14
ENSMUSG00000048490	9	-1	0	8
ENSMUSG00000072945	2	1	11	10
ENSMUSG00000021495	13	-1	0	14
ENSMUSG00000065590	2	1	3	2
ENSMUSG00000041921	7	-1	2	13
ENSMUSG00000065446	2	1	3	2
ENSMUSG00000079293	7	-1	0	0
ENSMUSG00000022212	10	1	9	5
ENSMUSG00000037337	13	1	0	14
ENSMUSG00000016255	12	1	2	4
ENSMUSG00000039701	9	-1	0	8
ENSMUSG00000062040	12	1	2	4
ENSMUSG00000040151	5	-1	0	0
ENSMUSG00000021598	5	1	2	1
ENSMUSG00000071322	2	1	11	10
ENSMUSG00000072974	1	1	11	3
ENSMUSG00000026627	12	1	2	4
ENSMUSG00000102887	11	1	2	9
ENSMUSG00000041390	5	-1	0	0
ENSMUSG00000060548	5	-1	2	0
ENSMUSG00000036855	1	1	11	3
ENSMUSG00000061613	0	-1	0	11
ENSMUSG00000023151	2	1	11	10
ENSMUSG00000031799	8	-1	0	7
ENSMUSG00000075092	2	1	3	2
ENSMUSG00000040359	9	-1	0	8
ENSMUSG00000051243	10	1	9	5
ENSMUSG00000006638	12	1	2	4
ENSMUSG00000021481	7	1	2	1
ENSMUSG00000089847	7	-1	2	13
ENSMUSG00000058756	6	-1	9	5
ENSMUSG00000021612	14	-1	0	0
ENSMUSG00000116138	7	1	2	1
ENSMUSG00000045204	2	1	3	2
ENSMUSG00000073652	2	1	3	2
ENSMUSG00000030228	12	1	2	4
ENSMUSG00000027170	9	-1	0	8
ENSMUSG00000034936	7	1	2	1
ENSMUSG00000032826	8	-1	9	5
ENSMUSG00000096320	1	1	11	3
ENSMUSG00000059897	7	1	2	1
ENSMUSG00000035576	1	1	2	1
ENSMUSG00000037145	1	1	11	3
ENSMUSG00000030149	7	1	2	1
ENSMUSG00000026154	7	1	2	1
