gene_id	flt_cluster	gc_cluster	procrustes_latent_shift	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction	gene_label
ENSMUSG00000045968	6	2	1.372374089774654	Teddm2	6.0	-0.140722301472786	0.0688296061856439	-2.0445024934944	0.040903931325789	1.0	5.0	5.62448471786355	11.1029676350647	0.34448865907756	0.187179289179499	True	False	mixed	Teddm2
ENSMUSG00000033767	1	5	1.5181006287392866	Tmem131l	6.0	-0.0322625425401917	0.047321586282455	-0.681772211684151	0.495382998069393	4.0	2.0	11.8206536997834	57.7011548854392	0.0373296158790647	0.738707730786011	True	False	mixed	Tmem131l
ENSMUSG00000039199	4	2	2.210310218086808	Zdhhc1	6.0	-0.0288650681481276	0.0783514294294926	-0.368405124939078	0.712571176631706	3.0	3.0	2.08223789457718	0.0	0.837652851140593	0.874066550389726	True	False	mixed	Zdhhc1
ENSMUSG00000104401	3	1	1.0533463060534152	Gm20750	2.0	-0.15113010834796	0.39239744240055	-0.385145497950748	0.700129620653146	0.0	2.0	0.0018601412272425	0.0	0.965598419486428	0.868748658107509	True	False	all_down	Gm20750
ENSMUSG00000070943	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000070943
ENSMUSG00000020654	6	2	1.514038136641795	Adcy3	6.0	-0.134076715117978	0.0730645603834623	-1.83504443760843	0.0664991054630391	0.0	6.0	0.507447165758379	0.0	0.991848069234328	0.251711164782356	True	False	all_down	Adcy3
ENSMUSG00000021693	2	4	1.3996349444798857	Kif2a	6.0	0.0067757369810524	0.0492396694497345	0.137607279999501	0.890550801662265	4.0	2.0	3.97157981906339	0.0	0.55351499758148	0.956990947674611	True	False	mixed	Kif2a
ENSMUSG00000048772	8	3	0.7488268199337063	Tmem53	6.0	0.0523830531147879	0.0609717490562976	0.859136467717542	0.390265229747979	2.0	4.0	16.7709586784378	70.1865582292059	0.0049553017899218	0.658434540687318	True	False	mixed	Tmem53
ENSMUSG00000072704	10	9	2.1154072447648176	Smim10l1	6.0	-0.0344608421875838	0.0447265514547307	-0.770478408612898	0.441016157989006	3.0	3.0	9.0641122254735	44.8373996744198	0.106534100020106	0.701371455641453	True	False	mixed	Smim10l1
ENSMUSG00000049421	1	5	2.023672081294826	Zfp260	6.0	-0.0694591512675173	0.0437306626565921	-1.5883397837569	0.112209525941757	3.0	3.0	12.2163040307684	59.0710906718855	0.0319411603835457	0.340196593917137	True	False	mixed	Zfp260
ENSMUSG00000032396	1	3	1.4450677021884537	Dis3l	6.0	0.118504142423926	0.0476547478581377	2.48672268242186	0.0128925854787434	4.0	2.0	9.97055107605292	49.8523204799692	0.0760739815446498	0.0889134395235358	True	False	mixed	Dis3l
ENSMUSG00000022346	6	2	2.031937395387621	Myc	6.0	0.122902492776943	0.11829554554966	1.03894438464168	0.298830602449386	3.0	3.0	16.0430539796525	68.833864136208	0.0067222218464595	0.578592097567206	True	False	mixed	Myc
ENSMUSG00000095312	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000095312
ENSMUSG00000062960	5	9	2.044765509979668	Kdr	6.0	-0.167583291759959	0.0449432231778821	-3.72877777583231	0.0001924107354212	1.0	5.0	5.66904870257941	11.8017808221509	0.339764842041035	0.0047388431882906	True	False	mixed	Kdr
ENSMUSG00000021381	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000021381
ENSMUSG00000022155	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000022155
ENSMUSG00000058407	1	5	1.5599469999141995	Txndc9	6.0	0.0684818688423214	0.0441324957483194	1.55173342638183	0.120726021104668	4.0	2.0	6.94091331180594	27.9633705913687	0.225071882379485	0.354944351600852	True	False	mixed	Txndc9
ENSMUSG00000025077	1	4	1.5468948092268846	Dclre1a	6.0	-0.199707389379035	0.0649356008453873	-3.07546841453799	0.0021017218809349	3.0	3.0	42.0313759299581	88.1041248605991	5.80491711823881e-08	0.0256290241369822	True	False	mixed	Dclre1a
ENSMUSG00000044243	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000044243
ENSMUSG00000026626	10	12	0.9412962770866304	Ppp2r5a	6.0	0.0521458704085915	0.0446656495089168	1.16747144577359	0.243020033125654	4.0	2.0	7.29050002170657	31.4175984484862	0.199916317392879	0.520312242746326	True	False	mixed	Ppp2r5a
ENSMUSG00000051497	6	7	3.1680755131215177	Kcnj16	6.0	-0.163753455770875	0.125487287840593	-1.30494059269886	0.191913077492473	3.0	3.0	5.82981634855743	14.2340049659157	0.323132360984075	0.459473172092151	True	False	mixed	Kcnj16
ENSMUSG00000052384	2	8	2.3731197679434595	Nrros	6.0	-0.180131142758566	0.0564105255935831	-3.1932186566802	0.0014069636523943	0.0	6.0	2.38955804632709	0.0	0.793028111951469	0.0193710930798079	True	False	all_down	Nrros
ENSMUSG00000057110	1	5	1.2459894691374438	Cntrl	6.0	0.0113625642899469	0.044739347841111	0.253972506043234	0.799516798825249	3.0	3.0	23.3166038561419	78.5560537424367	0.0002936177487655	0.916770568984218	True	False	mixed	Cntrl
ENSMUSG00000025920	2	8	1.4376895793069977	Stau2	6.0	0.151892706447667	0.0456295013551265	3.32882678829892	0.0008721262499573	4.0	2.0	18.892051806963	73.5338434856654	0.0020131785689635	0.0138576854282087	True	False	mixed	Stau2
ENSMUSG00000036091	4	7	0.935746974262031	Hyal3	5.0	-0.138558454092843	0.0943053325844593	-1.46925364977374	0.141764003493595	1.0	4.0	5.51081872556047	27.4155039532136	0.23878014030941	0.385775893007798	True	False	mixed	Hyal3
ENSMUSG00000038583	9	8	2.0487481951698054	Pln	6.0	0.153393732843339	0.117617750761649	1.30417162248061	0.192175073060211	5.0	1.0	5.94044082693027	15.8311622711045	0.312057500599458	0.459688794902441	True	False	mixed	Pln
ENSMUSG00000033106	2	4	1.0579938164547604	Slc7a6os	6.0	-0.0057286744651321	0.0376571100163771	-0.152127299801836	0.879086532668442	2.0	4.0	2.5183138589436	0.0	0.773734477249754	0.952352188503237	True	False	mixed	Slc7a6os
ENSMUSG00000019877	11	9	1.049452283679244	Serinc1	6.0	0.0163238781021531	0.0446085039742725	0.365936461612068	0.714412488101302	3.0	3.0	15.3893067045648	67.5099073922746	0.0088221861017044	0.875378787433037	True	False	mixed	Serinc1
ENSMUSG00000058028	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000058028
ENSMUSG00000055820	3	1	0.5775198336391592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000055820
ENSMUSG00000074259	3	1	0.5461763594745906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000074259
ENSMUSG00000029201	10	9	1.252389039506766	Ugdh	6.0	0.166065399665844	0.0592229472181133	2.80407185840041	0.0050461657164797	6.0	0.0	4.74674795657237	0.0	0.447562450746216	0.0477169422462932	True	False	all_up	Ugdh
ENSMUSG00000021572	7	2	1.7181579544564105	Cep72	6.0	-0.0424756587715312	0.0690378811085827	-0.615251483525769	0.538388652600563	1.0	5.0	1.27602055338477	0.0	0.937379695192543	0.770041997999699	True	False	mixed	Cep72
ENSMUSG00000021070	3	1	1.7877913644032437	Bdkrb2	1.0	-0.42036038280513	0.421193800370497	-0.998021296693747	0.318269031787479	0.0	1.0	0.0	NA	NA	0.597949966678856	False	False	all_down	Bdkrb2
ENSMUSG00000110253	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000110253
ENSMUSG00000073002	12	6	2.953664102009272	Vamp5	6.0	-0.0151054321901243	0.0772397856097761	-0.195565433938911	0.844950317520396	3.0	3.0	5.32831699112054	6.16173909449592	0.377138851875463	0.937200096301197	True	False	mixed	Vamp5
ENSMUSG00000050677	15	7	0.8508104004876342	Ccdc96	4.0	0.0237306524594845	0.136692858518821	0.173605649312083	0.862175391935805	2.0	2.0	4.95664906472169	39.4752390006362	0.17499917466225	0.945658636701519	True	False	mixed	Ccdc96
ENSMUSG00000033436	2	6	2.1929921390027323	Armcx2	6.0	-0.170619831008709	0.045701379854649	-3.73336279016864	0.0001889401414649	1.0	5.0	21.6773087668848	76.9344061397593	0.0006029499357192	0.0046746149155449	True	False	mixed	Armcx2
ENSMUSG00000031982	4	2	1.450564374987565	Arv1	6.0	0.126317072964313	0.0556052143134446	2.27167675772758	0.0231060409990801	2.0	4.0	39.5331185873192	87.3523764917352	1.85470508016765e-07	0.130412741819461	True	False	mixed	Arv1
ENSMUSG00000115609	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000115609
ENSMUSG00000021728	7	2	1.107655044640017	Emb	6.0	-0.0302029714139536	0.0817717687075698	-0.369356954011411	0.711861678774178	3.0	3.0	11.156436877244	55.1828235572362	0.0483650223339661	0.874066550389726	True	False	mixed	Emb
ENSMUSG00000040856	3	1	0.8262867773737608	Dlk1	2.0	0.0947821266128344	0.245205011273003	0.386542371710777	0.699095028268095	1.0	1.0	0.579366526708312	0.0	0.446560729400307	0.867928640074687	True	False	mixed	Dlk1
ENSMUSG00000064899	9	8	5.314125809072558	Snord118	6.0	-0.0496664380700777	0.137215534247617	-0.361959295224188	0.71738244859031	3.0	3.0	7.99863790064659	37.4893567866622	0.15631071152238	0.877694693800654	True	False	mixed	Snord118
ENSMUSG00000108827	7	2	1.7195610151347087	Olfr1310	6.0	-0.0741657286235412	0.115227809334578	-0.643644351583496	0.519806083159794	4.0	2.0	9.55645697605395	47.6793542572448	0.0888237341268239	0.757247207437693	True	False	mixed	Olfr1310
ENSMUSG00000060030	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000060030
ENSMUSG00000032033	0	0	0.494026454157714	Barx2	2.0	1.55320931544184	0.537677908568133	2.88873559930726	0.0038679415240652	2.0	0.0	0.0241308572887808	0.0	0.876552415894109	0.0398184860504625	True	True	all_up	Barx2
ENSMUSG00000006998	5	12	0.8376483750384552	Psmd2	6.0	0.154760035781278	0.0483275848990431	3.20231263582844	0.0013632895320568	5.0	1.0	20.3183895090407	75.3917504250264	0.0010889367836797	0.0189958306781971	True	False	mixed	Psmd2
ENSMUSG00000029463	6	2	2.6995080740869146	Fam216a	6.0	-0.0072853944325368	0.0624754728299385	-0.116612073547135	0.907167469698315	4.0	2.0	4.62324649276007	0.0	0.463564690146893	0.964537086430091	True	False	mixed	Fam216a
ENSMUSG00000043831	2	4	1.355372403089134	Lysmd4	6.0	-0.0489031062818667	0.0461309439961274	-1.06009333531029	0.289102139530853	2.0	4.0	8.17256830708357	38.8197221225273	0.146977993959283	0.568822241154375	True	False	mixed	Lysmd4
ENSMUSG00000021241	1	4	1.4745096163530205	Isca2	6.0	0.12681418180782	0.0521677460971179	2.43089248233451	0.0150616833336752	4.0	2.0	28.7799350352214	82.6267849670928	2.56100530750697e-05	0.0985018401609114	True	False	mixed	Isca2
ENSMUSG00000039518	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000039518
ENSMUSG00000055811	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000055811
ENSMUSG00000060044	7	2	2.1472798075540904	Tmem26	6.0	-0.374496868806642	0.128540009401414	-2.91346539144194	0.0035744145530019	1.0	5.0	13.7488014942414	63.6331937580579	0.0172863108911706	0.0379752343523185	True	False	mixed	Tmem26
ENSMUSG00000005882	1	5	1.5519599368587276	Uqcc1	6.0	-0.0280229704435517	0.0490030249055113	-0.571862053364791	0.567415433668858	4.0	2.0	16.1227873326824	68.9879926043275	0.0065021154137006	0.79088817306528	True	False	mixed	Uqcc1
ENSMUSG00000022853	11	12	1.5217393109480266	Ehhadh	6.0	0.272614061848745	0.0608279841400544	4.48172113054183	7.40434574673296e-06	5.0	1.0	102.019034953762	95.098953835168	1.9833342044734e-20	0.0004376641458659	True	False	mixed	Ehhadh
ENSMUSG00000031511	1	3	1.6441365192036206	Arhgef7	6.0	0.008415313053483	0.0384495194098578	0.218866534163377	0.826754016300828	5.0	1.0	4.40708873350308	0.0	0.492410041863174	0.929747916481775	True	False	mixed	Arhgef7
ENSMUSG00000066262	3	1	1.062128739712525	Olfr640	2.0	0.221580883509023	0.345370197810091	0.641574996667384	0.521149171736801	2.0	0.0	0.143759251983285	0.0	0.704572043232712	0.758218950921616	True	False	all_up	Olfr640
ENSMUSG00000044816	3	1	0.7101977140780821	D630023F18Rik	2.0	0.545790480622561	0.290475406598982	1.87895590546864	0.0602505142942411	1.0	1.0	9.66607318960803	89.6545372626073	0.0018770208124683	0.235709292383367	True	False	mixed	D630023F18Rik
ENSMUSG00000109058	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000109058
ENSMUSG00000019194	6	2	1.393409096305214	Scn1b	6.0	0.0338017591717286	0.0702956585442196	0.480851305354306	0.630622183276075	3.0	3.0	4.87796039107455	0.0	0.430955052042139	0.829081493784584	True	False	mixed	Scn1b
ENSMUSG00000056296	4	10	1.310426876027816	Synpr	5.0	-0.136260878750424	0.144731970579692	-0.941470486476902	0.346463806869514	2.0	3.0	7.15624214592171	44.1047421476708	0.127858332531899	0.623419962456878	True	False	mixed	Synpr
ENSMUSG00000032269	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000032269
ENSMUSG00000019791	1	5	2.1829049159011955	Hint3	6.0	-0.0856109753966791	0.0753286516210143	-1.13649950655424	0.255747571958964	3.0	3.0	10.2035108176381	50.9972587929552	0.069669993988965	0.532418759748866	True	False	mixed	Hint3
ENSMUSG00000004542	3	1	0.5218132440906648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000004542
ENSMUSG00000091183	7	2	1.7156447654247258	Gm5141	5.0	-0.0984671870494923	0.119954052031292	-0.820874204597989	0.41171792562622	2.0	3.0	0.848680778590925	0.0	0.931805136240611	0.676827961271664	True	False	mixed	Gm5141
ENSMUSG00000022151	1	3	1.070194051385392	Ttc33	6.0	0.0371406692722317	0.0371705783844948	0.999195355209336	0.317700065493581	5.0	1.0	7.50760980208447	33.4009074551029	0.185541570384709	0.597295230696063	True	False	mixed	Ttc33
ENSMUSG00000080115	3	1	0.8776730527491524	Eef1akmt3	3.0	0.0726909729541442	0.159911661317279	0.45456955643728	0.649418940748363	2.0	1.0	0.422753492968162	0.0	0.809469044810283	0.841475080260234	True	False	mixed	Eef1akmt3
ENSMUSG00000105279	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000105279
ENSMUSG00000020218	13	7	2.1954758454333856	Wif1	4.0	-0.365443647092229	0.163576309759535	-2.23408663289599	0.0254773733612979	0.0	4.0	0.56114107780761	0.0	0.905267688507359	0.139281497348113	True	False	all_down	Wif1
ENSMUSG00000118298	4	10	1.09057589347918	Vmn1r60	5.0	-0.0706790008959188	0.142403756484523	-0.496328205384108	0.619662869515743	2.0	3.0	4.5409075409049	11.9118818437143	0.33772442474614	0.823868799605628	True	False	mixed	Vmn1r60
ENSMUSG00000053334	12	6	2.440201661741354	Ficd	6.0	-0.0669240597899875	0.0710640639310157	-0.941742648646621	0.346324414148029	2.0	4.0	4.44496537423277	0.0	0.487280477485497	0.623419962456878	True	False	mixed	Ficd
ENSMUSG00000019320	7	7	3.0844592359193372	Noxo1	5.0	-0.0083003512984024	0.0779085509373963	-0.106539669889024	0.915154182478578	4.0	1.0	8.88858958678224	54.9984847320638	0.0639453440361652	0.967987811306581	True	False	mixed	Noxo1
ENSMUSG00000056724	12	6	3.1667711511581182	Nbeal2	6.0	0.0532685549294173	0.0692658180440557	0.769045344928093	0.441866392160535	4.0	2.0	8.28755432522203	39.6685704396147	0.141083830161844	0.7017624039638	True	False	mixed	Nbeal2
ENSMUSG00000088524	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000088524
ENSMUSG00000029810	5	11	1.037047890503724	Tmem176b	6.0	-0.009382073861054	0.0542727465627602	-0.172868971173308	0.862754421838302	3.0	3.0	9.90887148407106	49.540167030749	0.0778588960603589	0.945914537983228	True	False	mixed	Tmem176b
ENSMUSG00000063919	6	6	3.300559787047722	Srrm4	6.0	0.16811276270262	0.10009223529732	1.67957846283727	0.0930393609566717	3.0	3.0	10.2201604562862	51.0770890399808	0.0692320909418286	0.305894239679454	True	False	mixed	Srrm4
ENSMUSG00000006362	6	2	1.5276484224331528	Cbfa2t3	6.0	-0.0069120744660542	0.0758605921688927	-0.0911154826034777	0.927400830477874	3.0	3.0	7.38722779157957	32.3156109291862	0.193397343117715	0.971706793320603	True	False	mixed	Cbfa2t3
ENSMUSG00000042377	6	2	1.040991386054522	Fam83g	6.0	0.0803420876330496	0.084176427578959	0.954448768423764	0.33985653032017	4.0	2.0	4.04782904582354	0.0	0.542550508653022	0.61765292302286	True	False	mixed	Fam83g
ENSMUSG00000055301	1	4	2.9100304142628928	Adh7	6.0	-0.0222422490409061	0.0616779979782025	-0.360618855507707	0.718384391867064	3.0	3.0	17.275511878247	71.0572975478897	0.0040058614108997	0.878523795500988	True	False	mixed	Adh7
ENSMUSG00000024018	2	4	1.5856045042649929	Ccdc167	6.0	-0.0348096824556715	0.0531842598982441	-0.65451098731602	0.512782650772651	3.0	3.0	18.3096760493783	72.6920346022737	0.0025823165842868	0.751639197292475	True	False	mixed	Ccdc167
ENSMUSG00000057406	1	5	1.1769408945813586	Nsd2	6.0	-0.0219536184070333	0.0345061875360083	-0.636222659606309	0.524631305944971	3.0	3.0	20.392062342136	75.4806555800463	0.0010547351840952	0.760738793767663	True	False	mixed	Nsd2
ENSMUSG00000030493	6	2	2.3551984893904176	Faap24	6.0	0.0482330492850769	0.0621430027995311	0.776162192237046	0.437653226351483	2.0	4.0	6.7825061651363	26.280936894666	0.237324594898068	0.698734570799971	True	False	mixed	Faap24
ENSMUSG00000099435	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000099435
ENSMUSG00000115304	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000115304
ENSMUSG00000028098	1	5	1.402682024255448	Rnf115	6.0	0.0323432112238561	0.0369013345262042	0.876478090538669	0.380770182011272	5.0	1.0	1.69457936648588	0.0	0.889581958124082	0.650627489602988	True	False	mixed	Rnf115
ENSMUSG00000074676	15	7	1.1282536713297868	Foxs1	5.0	0.0619323033320341	0.146493381702058	0.422765196710345	0.672466582556421	2.0	3.0	8.99643237479749	55.5379306667657	0.0611887165028699	0.853579907813105	True	False	mixed	Foxs1
ENSMUSG00000033623	1	5	1.2630455118210928	Pcgf3	6.0	0.0161778798740391	0.0392857787797552	0.411799902573802	0.68048609280087	3.0	3.0	1.37673237720016	0.0	0.926841479967862	0.857332308051321	True	False	mixed	Pcgf3
ENSMUSG00000078878	2	4	2.3222173452480166	Gm14305	6.0	-0.026841790123053	0.068468635790585	-0.392030450338605	0.695035714871295	2.0	4.0	6.01527146653762	16.87823188339	0.304735773766366	0.865334370805216	True	False	mixed	Gm14305
ENSMUSG00000020573	6	2	2.2714076924247144	Pik3cg	6.0	-0.234645747214879	0.0665884211526836	-3.52382205724399	0.0004253698089219	0.0	6.0	4.86288577965788	0.0	0.432842112990936	0.0082807020886549	True	False	all_down	Pik3cg
ENSMUSG00000118669	8	3	1.5261702389086933	Arvcf	6.0	-0.0112582795321219	0.0578612164307419	-0.194573848021286	0.845726577992602	3.0	3.0	8.53662287321583	41.4288287738726	0.129036412181745	0.937741168163011	True	False	mixed	Arvcf
ENSMUSG00000024650	0	0	0.494026454157714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000024650
ENSMUSG00000020053	11	12	1.6695047412391175	Igf1	6.0	0.0986417837690342	0.0552520809612518	1.78530440940698	0.0742119540376904	4.0	2.0	13.6955906427433	63.4918994702191	0.017663183736618	0.268765670882958	True	False	mixed	Igf1
ENSMUSG00000036208	2	8	1.960137587823346	Nepro	6.0	-0.113298243036078	0.0518707539859148	-2.18424129841729	0.0289445217222437	1.0	5.0	8.90573822962672	43.8564230041425	0.112883527587185	0.150799102754831	True	False	mixed	Nepro
ENSMUSG00000005886	10	11	1.134784043273375	Ncoa2	6.0	0.0511711831731997	0.0372703893446159	1.37297152170995	0.169761200136775	4.0	2.0	2.04658621371744	0.0	0.842662128797648	0.428621980152729	True	False	mixed	Ncoa2
ENSMUSG00000097908	6	6	2.9285371686359105	4933404O12Rik	6.0	0.123362064984916	0.0453225104496098	2.72187184163313	0.0064913310957184	5.0	1.0	6.52770829344057	23.4034399940282	0.258199658198044	0.0558584367183187	True	False	mixed	4933404O12Rik
ENSMUSG00000046846	3	1	0.506496935059961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000046846
ENSMUSG00000053687	4	1	1.092706607583672	Dpep2	5.0	-0.123491484163144	0.126432220590647	-0.976740609207326	0.328697585272183	2.0	3.0	3.61345034659545	0.0	0.460838884527268	0.60770919570056	True	False	mixed	Dpep2
ENSMUSG00000042801	3	1	0.7169319745591856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False	NA	ENSMUSG00000042801
ENSMUSG00000037134	2	4	1.374233503087046	Prmt9	6.0	0.0568432562065889	0.0446818064846196	1.27217900704519	0.203309524707603	6.0	0.0	0.751687331309256	0.0	0.980012000001314	0.473326140040842	True	False	all_up	Prmt9
ENSMUSG00000008604	5	3	1.2060872304451478	Ubqln4	6.0	0.0730323811558264	0.051012670272506	1.43165179877259	0.152243497474324	5.0	1.0	5.62687987371922	11.1408078329007	0.344233515873588	0.402716121625397	True	False	mixed	Ubqln4
ENSMUSG00000020463	10	9	1.4341980362462778	Ppp4r3b	6.0	0.0273781957747721	0.0415818089785002	0.658417621728001	0.510269815181555	4.0	2.0	7.58974933914375	34.1216715259257	0.180341844194282	0.750356056248976	True	False	mixed	Ppp4r3b
ENSMUSG00000028670	8	3	1.8755442398870543	Lypla2	6.0	0.125741557479146	0.064389093400332	1.9528393837969	0.0508386301778771	4.0	2.0	6.16701993053924	18.9235634663694	0.290304784857852	0.21232834880303	True	False	mixed	Lypla2
ENSMUSG00000021622	15	1	6.6478384091310465	Ckmt2	1.0	4.27816301225505	1.06298792375974	4.02465815145235	5.70581386012282e-05	1.0	0.0	0.0	NA	NA	0.0018889613909632	False	False	all_up	Ckmt2
ENSMUSG00000041841	5	11	3.013891000670092	Rpl37	6.0	-0.0088528729106206	0.0929958294579756	-0.0951964508754798	0.92415878897711	2.0	4.0	0.543527652736757	0.0	0.990442671767756	0.971304869702762	True	False	mixed	Rpl37
ENSMUSG00000019189	1	3	1.5595797779605798	Rnf145	6.0	-0.10938101007432	0.0637039867158503	-1.71701985563652	0.0859755441578115	1.0	5.0	6.35975499341647	21.3806191405812	0.27276977307925	0.292922337096044	True	False	mixed	Rnf145
