profile	id.accession	investigation.study.comment.project type	investigation.study assays.study assay technology type	source_profile_index	condition_inferred	official_sample_name	official_source_name	official_material_type	official_tissue_type	official_tissue	sample_name_tissue_inferred	official_vs_inferred_match	tissue_final	tissue_source	official_sample_match_method	official_study_url	official_api_url	dataset.study person.first name	dataset.study person.last name	dataset.study person.middle initials	dataset.study publication author list	id.accession_sample name	id.assay name	id.sample name	investigation.study.comment.data source accession	investigation.study.comment.doi	investigation.study.comment.project identifier	study.characteristics.organism	study.source name	flight_status_inferred	tissue_inferred	tissue_inference_rule	tissue_inference_confidence	tissue_metadata_source
SRR10011594	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1464	unknown	SRR10011594	H22	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011594	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011594	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	H22	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011595	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1465	unknown	SRR10011595	H23	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011595	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011595	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	H23	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011596	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1466	unknown	SRR10011596	K2	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011596	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011596	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K2	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011597	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1467	unknown	SRR10011597	K3	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011597	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011597	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K3	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011598	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1468	unknown	SRR10011598	K4	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011598	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011598	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K4	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011599	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1469	unknown	SRR10011599	K6	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011599	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011599	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K6	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011600	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1470	unknown	SRR10011600	K7	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011600	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011600	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K7	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011601	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1471	unknown	SRR10011601	K8	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011601	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011601	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K8	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011602	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1472	unknown	SRR10011602	K12	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011602	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011602	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K12	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011603	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1473	unknown	SRR10011603	K13	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011603	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011603	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K13	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011604	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1474	unknown	SRR10011604	K14	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011604	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011604	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K14	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011605	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1475	unknown	SRR10011605	K16	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011605	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011605	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K16	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011606	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1476	unknown	SRR10011606	K17	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011606	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011606	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K17	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011607	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1477	unknown	SRR10011607	K28	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011607	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011607	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K28	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011608	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1478	unknown	SRR10011608	K23	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011608	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011608	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K23	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011609	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1479	unknown	SRR10011609	K24	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011609	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011609	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K24	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
SRR10011610	OSD-294	Ground Study	RNA Sequencing (RNA-Seq)	1480	unknown	SRR10011610	K25	Left Lobe of the Liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-294	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-294	Anna M. Mark R	Nia Emmett	M	"[""Anna M. Nia"",""Tianlong Chen"",""Brooke L. Barnette"",""Kamil Khanipov"",""Robert L. Ullrich"",""Suresh K. Bhavnani"",""and Mark R. Emmett""]"	OSD-294_SRR10011610	OSD-294_transcription-profiling_rna-sequencing-(rna-seq)	SRR10011610	GSE136165	10.26030/ctwz-b762	Low_Dose_Irradiation, Heavy_Ion_HZE_Irradiation, High_LET_Irradiation	Mus musculus	K25	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4368976	OSD-322	Ground Study	RNA Sequencing (RNA-Seq)	1546	unknown	GSM4368976	16O Irradiated_1 month [F3_S16]	Left lobe of liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-322	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-322	Anna M. Kamil Brooke Robert George Mark R	Nia Khanipov Barnette Ullrich Golovko Emmett	 L	"[""Nia AM"",""Khanipov K"",""Barnette BL"",""Ullrich RL"",""Golovko G"",""Emmet MR""]"	OSD-322_GSM4368976	OSD-322_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4368976	GSE146254	10.26030/va2v-1e41	Heavy_Ion_HZE_Irradiation, Low_Dose_Irradiation, High_LET_Irradiation	Mus musculus	16O Irradiated_1 month [F3_S16]	unknown	liver	OSDR Material Type: Left lobe of liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4368977	OSD-322	Ground Study	RNA Sequencing (RNA-Seq)	1547	unknown	GSM4368977	16O Irradiated_1 month [F4_S32]	Left lobe of liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-322	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-322	Anna M. Kamil Brooke Robert George Mark R	Nia Khanipov Barnette Ullrich Golovko Emmett	 L	"[""Nia AM"",""Khanipov K"",""Barnette BL"",""Ullrich RL"",""Golovko G"",""Emmet MR""]"	OSD-322_GSM4368977	OSD-322_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4368977	GSE146254	10.26030/va2v-1e41	Heavy_Ion_HZE_Irradiation, Low_Dose_Irradiation, High_LET_Irradiation	Mus musculus	16O Irradiated_1 month [F4_S32]	unknown	liver	OSDR Material Type: Left lobe of liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4368978	OSD-322	Ground Study	RNA Sequencing (RNA-Seq)	1548	unknown	GSM4368978	16O Irradiated_1 month [F5_S48]	Left lobe of liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-322	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-322	Anna M. Kamil Brooke Robert George Mark R	Nia Khanipov Barnette Ullrich Golovko Emmett	 L	"[""Nia AM"",""Khanipov K"",""Barnette BL"",""Ullrich RL"",""Golovko G"",""Emmet MR""]"	OSD-322_GSM4368978	OSD-322_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4368978	GSE146254	10.26030/va2v-1e41	Heavy_Ion_HZE_Irradiation, Low_Dose_Irradiation, High_LET_Irradiation	Mus musculus	16O Irradiated_1 month [F5_S48]	unknown	liver	OSDR Material Type: Left lobe of liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4368979	OSD-322	Ground Study	RNA Sequencing (RNA-Seq)	1549	unknown	GSM4368979	16O Irradiated_12 months [F23_S11]	Left lobe of liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-322	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-322	Anna M. Kamil Brooke Robert George Mark R	Nia Khanipov Barnette Ullrich Golovko Emmett	 L	"[""Nia AM"",""Khanipov K"",""Barnette BL"",""Ullrich RL"",""Golovko G"",""Emmet MR""]"	OSD-322_GSM4368979	OSD-322_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4368979	GSE146254	10.26030/va2v-1e41	Heavy_Ion_HZE_Irradiation, Low_Dose_Irradiation, High_LET_Irradiation	Mus musculus	16O Irradiated_12 months [F23_S11]	unknown	liver	OSDR Material Type: Left lobe of liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4368980	OSD-322	Ground Study	RNA Sequencing (RNA-Seq)	1550	unknown	GSM4368980	16O Irradiated_12 months [F24_S28]	Left lobe of liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-322	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-322	Anna M. Kamil Brooke Robert George Mark R	Nia Khanipov Barnette Ullrich Golovko Emmett	 L	"[""Nia AM"",""Khanipov K"",""Barnette BL"",""Ullrich RL"",""Golovko G"",""Emmet MR""]"	OSD-322_GSM4368980	OSD-322_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4368980	GSE146254	10.26030/va2v-1e41	Heavy_Ion_HZE_Irradiation, Low_Dose_Irradiation, High_LET_Irradiation	Mus musculus	16O Irradiated_12 months [F24_S28]	unknown	liver	OSDR Material Type: Left lobe of liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4368981	OSD-322	Ground Study	RNA Sequencing (RNA-Seq)	1551	unknown	GSM4368981	16O Irradiated_12 months [F25_S44]	Left lobe of liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-322	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-322	Anna M. Kamil Brooke Robert George Mark R	Nia Khanipov Barnette Ullrich Golovko Emmett	 L	"[""Nia AM"",""Khanipov K"",""Barnette BL"",""Ullrich RL"",""Golovko G"",""Emmet MR""]"	OSD-322_GSM4368981	OSD-322_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4368981	GSE146254	10.26030/va2v-1e41	Heavy_Ion_HZE_Irradiation, Low_Dose_Irradiation, High_LET_Irradiation	Mus musculus	16O Irradiated_12 months [F25_S44]	unknown	liver	OSDR Material Type: Left lobe of liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4368982	OSD-322	Ground Study	RNA Sequencing (RNA-Seq)	1552	unknown	GSM4368982	16O Irradiated_2 months [F6_S2]	Left lobe of liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-322	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-322	Anna M. Kamil Brooke Robert George Mark R	Nia Khanipov Barnette Ullrich Golovko Emmett	 L	"[""Nia AM"",""Khanipov K"",""Barnette BL"",""Ullrich RL"",""Golovko G"",""Emmet MR""]"	OSD-322_GSM4368982	OSD-322_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4368982	GSE146254	10.26030/va2v-1e41	Heavy_Ion_HZE_Irradiation, Low_Dose_Irradiation, High_LET_Irradiation	Mus musculus	16O Irradiated_2 months [F6_S2]	unknown	liver	OSDR Material Type: Left lobe of liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4368983	OSD-322	Ground Study	RNA Sequencing (RNA-Seq)	1553	unknown	GSM4368983	16O Irradiated_2 months [F7_S18]	Left lobe of liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-322	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-322	Anna M. Kamil Brooke Robert George Mark R	Nia Khanipov Barnette Ullrich Golovko Emmett	 L	"[""Nia AM"",""Khanipov K"",""Barnette BL"",""Ullrich RL"",""Golovko G"",""Emmet MR""]"	OSD-322_GSM4368983	OSD-322_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4368983	GSE146254	10.26030/va2v-1e41	Heavy_Ion_HZE_Irradiation, Low_Dose_Irradiation, High_LET_Irradiation	Mus musculus	16O Irradiated_2 months [F7_S18]	unknown	liver	OSDR Material Type: Left lobe of liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4368984	OSD-322	Ground Study	RNA Sequencing (RNA-Seq)	1554	unknown	GSM4368984	16O Irradiated_2 months [F8_S34]	Left lobe of liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-322	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-322	Anna M. Kamil Brooke Robert George Mark R	Nia Khanipov Barnette Ullrich Golovko Emmett	 L	"[""Nia AM"",""Khanipov K"",""Barnette BL"",""Ullrich RL"",""Golovko G"",""Emmet MR""]"	OSD-322_GSM4368984	OSD-322_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4368984	GSE146254	10.26030/va2v-1e41	Heavy_Ion_HZE_Irradiation, Low_Dose_Irradiation, High_LET_Irradiation	Mus musculus	16O Irradiated_2 months [F8_S34]	unknown	liver	OSDR Material Type: Left lobe of liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4368985	OSD-322	Ground Study	RNA Sequencing (RNA-Seq)	1555	unknown	GSM4368985	16O Irradiated_4 months [F11_S50]	Left lobe of liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-322	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-322	Anna M. Kamil Brooke Robert George Mark R	Nia Khanipov Barnette Ullrich Golovko Emmett	 L	"[""Nia AM"",""Khanipov K"",""Barnette BL"",""Ullrich RL"",""Golovko G"",""Emmet MR""]"	OSD-322_GSM4368985	OSD-322_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4368985	GSE146254	10.26030/va2v-1e41	Heavy_Ion_HZE_Irradiation, Low_Dose_Irradiation, High_LET_Irradiation	Mus musculus	16O Irradiated_4 months [F11_S50]	unknown	liver	OSDR Material Type: Left lobe of liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4368986	OSD-322	Ground Study	RNA Sequencing (RNA-Seq)	1556	unknown	GSM4368986	16O Irradiated_4 months [F12_S4]	Left lobe of liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-322	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-322	Anna M. Kamil Brooke Robert George Mark R	Nia Khanipov Barnette Ullrich Golovko Emmett	 L	"[""Nia AM"",""Khanipov K"",""Barnette BL"",""Ullrich RL"",""Golovko G"",""Emmet MR""]"	OSD-322_GSM4368986	OSD-322_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4368986	GSE146254	10.26030/va2v-1e41	Heavy_Ion_HZE_Irradiation, Low_Dose_Irradiation, High_LET_Irradiation	Mus musculus	16O Irradiated_4 months [F12_S4]	unknown	liver	OSDR Material Type: Left lobe of liver	authoritative_osdr_metadata	official_osdr_material_type
GSM4368987	OSD-322	Ground Study	RNA Sequencing (RNA-Seq)	1557	unknown	GSM4368987	16O Irradiated_4 months [F13_S20]	Left lobe of liver		liver	unknown		liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-322	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-322	Anna M. Kamil Brooke Robert George Mark R	Nia Khanipov Barnette Ullrich Golovko Emmett	 L	"[""Nia AM"",""Khanipov K"",""Barnette BL"",""Ullrich RL"",""Golovko G"",""Emmet MR""]"	OSD-322_GSM4368987	OSD-322_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	GSM4368987	GSE146254	10.26030/va2v-1e41	Heavy_Ion_HZE_Irradiation, Low_Dose_Irradiation, High_LET_Irradiation	Mus musculus	16O Irradiated_4 months [F13_S20]	unknown	liver	OSDR Material Type: Left lobe of liver	authoritative_osdr_metadata	official_osdr_material_type
