gene_cluster	n_genes	profile	id.accession	investigation.study.comment.project identifier	study.source name	condition_inferred	flight_status_inferred	tissue_inferred	tissue_inference_rule	tissue_inference_confidence	tissue_metadata_source	official_material_type	official_tissue_type	mean_expression
8	566	Mmus_C57-6T_LVR_GC_Rep2_G3	OSD-47	RR-1	RR-1_GC_M3	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.038869258
8	566	Mmus_C57-6T_LVR_GC_Rep3_G5	OSD-47	RR-1	RR-1_GC_M5	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.044169612
8	566	Mmus_C57-6J_LVR_FLT_C_Rep1_M25	OSD-48	RR-1	RR1_FLT_M25	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.017667845
8	566	Mmus_C57-6J_LVR_FLT_C_Rep2_M26	OSD-48	RR-1	RR1_FLT_M26	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.061837457
8	566	Mmus_C57-6J_LVR_FLT_C_Rep3_M27	OSD-48	RR-1	RR1_FLT_M27	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.042402826
8	566	Mmus_C57-6J_LVR_FLT_C_Rep4_M28	OSD-48	RR-1	RR1_FLT_M28	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.03533569
8	566	Mmus_C57-6J_LVR_FLT_C_Rep5_M30	OSD-48	RR-1	RR1_FLT_M30	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.026501767
8	566	Mmus_C57-6J_LVR_FLT_I_Rep1_M21	OSD-48	RR-1	RR1_FLT_M21	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.80035335
8	566	Mmus_C57-6J_LVR_FLT_I_Rep2_M22	OSD-48	RR-1	RR1_FLT_M22	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.049469966
8	566	Mmus_C57-6J_LVR_GC_C_Rep1_M36	OSD-48	RR-1	RR1_GC_M36	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.037102472
8	566	Mmus_C57-6J_LVR_GC_C_Rep2_M37	OSD-48	RR-1	RR1_GC_M37	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.017667845
8	566	Mmus_C57-6J_LVR_GC_C_Rep3_M38	OSD-48	RR-1	RR1_GC_M38	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.049469966
8	566	Mmus_C57-6J_LVR_GC_C_Rep4_M39	OSD-48	RR-1	RR1_GC_M39	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.053003535
8	566	Mmus_C57-6J_LVR_GC_C_Rep5_M40	OSD-48	RR-1	RR1_GC_M40	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.03533569
8	566	Mmus_C57-6J_LVR_GC_I_Rep1_M31	OSD-48	RR-1	RR1_GC_M31	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.04770318
8	566	Mmus_C57-6J_LVR_GC_I_Rep2_M32	OSD-48	RR-1	RR1_GC_M32	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.69611305
8	566	Mmus_C57-6J_LVR_DI_1y_Rep1	OSD-49		25min 1	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.01590106
8	566	Mmus_C57-6J_LVR_DI_1y_Rep2	OSD-49		25min 2	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.056537103
8	566	Mmus_C57-6J_LVR_DI_1y_Rep3	OSD-49		25min 3	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.040636044
8	566	Mmus_C57-6J_LVR_LN2_1y_Rep1	OSD-49		ASAP 1	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.030035336
8	566	Mmus_C57-6J_LVR_LN2_1y_Rep2	OSD-49		ASAP 2	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.010600707
8	566	Mmus_C57-6J_LVR_LN2_1y_Rep3	OSD-49		ASAP 3	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.021201413
8	566	Mmus_C57-6J_LVR_LN2_3d_Rep1	OSD-49		PC 1	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.037102472
8	566	Mmus_C57-6J_LVR_LN2_3d_Rep2	OSD-49		PC 2	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.021201413
8	566	Mmus_C57-6J_LVR_LN2_3d_Rep3	OSD-49		PC 3	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.017667845
8	566	Mmus_BAL-TAL_LVR_BSL_Rep1_B1	OSD-137	RR-3	RR3_BSL_B1	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.058303885
8	566	Mmus_BAL-TAL_LVR_BSL_Rep2_B2	OSD-137	RR-3	RR3_BSL_B2	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.05123675
8	566	Mmus_BAL-TAL_LVR_BSL_Rep3_B3	OSD-137	RR-3	RR3_BSL_B3	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.06713781
8	566	Mmus_BAL-TAL_LVR_BSL_Rep4_B4	OSD-137	RR-3	RR3_BSL_B4	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.06890459
8	566	Mmus_BAL-TAL_LVR_BSL_Rep5_B6	OSD-137	RR-3	RR3_BSL_B6	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.10600707
8	566	Mmus_BAL-TAL_LVR_BSL_Rep6_B7	OSD-137	RR-3	RR3_BSL_B7	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.06713781
8	566	Mmus_BAL-TAL_LVR_FLT_Rep1_F1	OSD-137	RR-3	RR3_FLT_F1	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.021201413
8	566	Mmus_BAL-TAL_LVR_FLT_Rep2_F2	OSD-137	RR-3	RR3_FLT_F2	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.06360424
8	566	Mmus_BAL-TAL_LVR_FLT_Rep3_F3	OSD-137	RR-3	RR3_FLT_F3	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.054770317
8	566	Mmus_BAL-TAL_LVR_FLT_Rep4_F4	OSD-137	RR-3	RR3_FLT_F4	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.1024735
8	566	Mmus_BAL-TAL_LVR_FLT_Rep5_F5	OSD-137	RR-3	RR3_FLT_F5	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.072438166
8	566	Mmus_BAL-TAL_LVR_FLT_Rep6_F6	OSD-137	RR-3	RR3_FLT_F6	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.13074204
8	566	Mmus_BAL-TAL_LVR_GC_Rep1_G1	OSD-137	RR-3	RR3_GC_G1	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.053003535
8	566	Mmus_BAL-TAL_LVR_GC_Rep2_G2	OSD-137	RR-3	RR3_GC_G2	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.10777385
8	566	Mmus_BAL-TAL_LVR_GC_Rep3_G3	OSD-137	RR-3	RR3_GC_G3	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.04770318
8	566	Mmus_BAL-TAL_LVR_GC_Rep4_G5	OSD-137	RR-3	RR3_GC_G5	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.06713781
8	566	Mmus_BAL-TAL_LVR_GC_Rep5_G6	OSD-137	RR-3	RR3_GC_G6	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.08480565
8	566	Mmus_BAL-TAL_LVR_GC_Rep6_G7	OSD-137	RR-3	RR3_GC_G7	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.08127209
8	566	Mmus_C57-6T_LVR_FLT_Rep1_F1	OSD-47	RR-1	RR-1_FLT_M1	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.028268551
8	566	Mmus_C57-6T_LVR_FLT_Rep2_F2	OSD-47	RR-1	RR-1_FLT_M2	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.01590106
8	566	Mmus_C57-6T_LVR_FLT_Rep3_F3	OSD-164	RR-1	FLT 3	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver	Liver	0.01590106
8	566	Mmus_C57-6T_LVR_GC_Rep1_G1	OSD-164	RR-1	GC 1	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver	Liver	0.019434629
8	566	Mmus_C57-6T_LVR_GC_Rep2_G2	OSD-164	RR-1	GC 2	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver	Liver	0.022968197
8	566	Mmus_C57-6T_LVR_GC_Rep3_G3	OSD-164	RR-1	GC 3	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver	Liver	0.021201413
8	566	Mmus_BAL-TAL_LVR_RR3_BSL_wERCC_Rep1_B2	OSD-168	RR-1, RR-3	RR3_BSL_B2	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.1024735
8	566	Mmus_BAL-TAL_LVR_RR3_BSL_wERCC_Rep2_B4	OSD-168	RR-1, RR-3	RR3_BSL_B4	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.09893993
8	566	Mmus_BAL-TAL_LVR_RR3_BSL_wERCC_Rep3_B6	OSD-168	RR-1, RR-3	RR3_BSL_B6	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.16607773
8	566	Mmus_BAL-TAL_LVR_RR3_BSL_wERCC_Rep4_B7	OSD-168	RR-1, RR-3	RR3_BSL_B7	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.109540634
8	566	Mmus_BAL-TAL_LVR_RR3_FLT_wERCC_Rep1_F1	OSD-168	RR-1, RR-3	RR3_FLT_F1	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.123674914
8	566	Mmus_BAL-TAL_LVR_RR3_FLT_wERCC_Rep2_F2	OSD-168	RR-1, RR-3	RR3_FLT_F2	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.10600707
8	566	Mmus_BAL-TAL_LVR_RR3_FLT_wERCC_Rep3_F3	OSD-168	RR-1, RR-3	RR3_FLT_F3	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.13250883
8	566	Mmus_BAL-TAL_LVR_RR3_FLT_wERCC_Rep4_F4	OSD-168	RR-1, RR-3	RR3_FLT_F4	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.17137809
8	566	Mmus_BAL-TAL_LVR_RR3_GC_wERCC_Rep1_G1	OSD-168	RR-1, RR-3	RR3_GC_G1	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.21201414
8	566	Mmus_BAL-TAL_LVR_RR3_GC_wERCC_Rep2_G2	OSD-168	RR-1, RR-3	RR3_GC_G2	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.25441697
8	566	Mmus_BAL-TAL_LVR_RR3_GC_wERCC_Rep3_G3	OSD-168	RR-1, RR-3	RR3_GC_G3	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.17491166
8	566	Mmus_BAL-TAL_LVR_RR3_GC_wERCC_Rep4_G5	OSD-168	RR-1, RR-3	RR3_GC_G5	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.12190813
8	566	Mmus_C57-6J_LVR_RR1_BSL_noERCC_Rep1_M4	OSD-168	RR-1, RR-3	RR1_BSL_M4	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.11484099
8	566	Mmus_C57-6J_LVR_RR1_BSL_noERCC_Rep2_M5	OSD-168	RR-1, RR-3	RR1_BSL_M5	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.12720849
8	566	Mmus_C57-6J_LVR_RR1_BSL_noERCC_Rep3_M7	OSD-168	RR-1, RR-3	RR1_BSL_M7	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.1466431
8	566	Mmus_C57-6J_LVR_RR1_BSL_noERCC_Rep4_M8	OSD-168	RR-1, RR-3	RR1_BSL_M8	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.19611308
8	566	Mmus_C57-6J_LVR_RR1_BSL_noERCC_Rep5_M10	OSD-168	RR-1, RR-3	RR1_BSL_M10	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.11130742
8	566	Mmus_C57-6J_LVR_RR1_BSL_wERCC_Rep1_M4	OSD-168	RR-1, RR-3	RR1_BSL_M4	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.18727915
8	566	Mmus_C57-6J_LVR_RR1_BSL_wERCC_Rep2_M5	OSD-168	RR-1, RR-3	RR1_BSL_M5	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.12014134
8	566	Mmus_C57-6J_LVR_RR1_BSL_wERCC_Rep3_M7	OSD-168	RR-1, RR-3	RR1_BSL_M7	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.14134276
8	566	Mmus_C57-6J_LVR_RR1_BSL_wERCC_Rep4_M8	OSD-168	RR-1, RR-3	RR1_BSL_M8	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.13957597
8	566	Mmus_C57-6J_LVR_RR1_BSL_wERCC_Rep5_M10	OSD-168	RR-1, RR-3	RR1_BSL_M10	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.08480565
8	566	Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep1_M25	OSD-168	RR-1, RR-3	RR1_FLT_M25	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.18551236
8	566	Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep2_M26	OSD-168	RR-1, RR-3	RR1_FLT_M26	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		1.3992933
8	566	Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep3_M28	OSD-168	RR-1, RR-3	RR1_FLT_M28	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.2614841
8	566	Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep4_M29	OSD-168	RR-1, RR-3	RR1_FLT_M29	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.2738516
8	566	Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep5_M30	OSD-168	RR-1, RR-3	RR1_FLT_M30	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.2385159
8	566	Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep1_M25	OSD-168	RR-1, RR-3	RR1_FLT_M25	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.21024735
8	566	Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep2_M26	OSD-168	RR-1, RR-3	RR1_FLT_M26	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		1.4045936
8	566	Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep3_M28	OSD-168	RR-1, RR-3	RR1_FLT_M28	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.28798586
8	566	Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep4_M29	OSD-168	RR-1, RR-3	RR1_FLT_M29	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.2738516
8	566	Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep5_M30	OSD-168	RR-1, RR-3	RR1_FLT_M30	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.3763251
8	566	Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep1_M36	OSD-168	RR-1, RR-3	RR1_GC_M36	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.45936397
8	566	Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep2_M37	OSD-168	RR-1, RR-3	RR1_GC_M37	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.1590106
8	566	Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep3_M38	OSD-168	RR-1, RR-3	RR1_GC_M38	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.12190813
8	566	Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep4_M39	OSD-168	RR-1, RR-3	RR1_GC_M39	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.2844523
8	566	Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep5_M40	OSD-168	RR-1, RR-3	RR1_GC_M40	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.11484099
8	566	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep1_M36	OSD-168	RR-1, RR-3	RR1_GC_M36	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.32332155
8	566	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep2_M37	OSD-168	RR-1, RR-3	RR1_GC_M37	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.1590106
8	566	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep3_M38	OSD-168	RR-1, RR-3	RR1_GC_M38	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.1466431
8	566	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep4_M39	OSD-168	RR-1, RR-3	RR1_GC_M39	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.25971732
8	566	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep5_M40	OSD-168	RR-1, RR-3	RR1_GC_M40	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.13780919
8	566	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep1_M16	OSD-168	RR-1, RR-3	RR1_VIV_M16	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.18374558
8	566	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep2_M17	OSD-168	RR-1, RR-3	RR1_VIV_M17	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.14310955
8	566	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep3_M18	OSD-168	RR-1, RR-3	RR1_VIV_M18	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.13780919
8	566	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep4_M19	OSD-168	RR-1, RR-3	RR1_VIV_M19	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.14310955
8	566	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep5_M20	OSD-168	RR-1, RR-3	RR1_VIV_M20	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.11484099
8	566	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep1_M16	OSD-168	RR-1, RR-3	RR1_VIV_M16	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.15724382
8	566	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep2_M17	OSD-168	RR-1, RR-3	RR1_VIV_M17	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.07067138
8	566	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep3_M18	OSD-168	RR-1, RR-3	RR1_VIV_M18	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.12190813
8	566	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep4_M19	OSD-168	RR-1, RR-3	RR1_VIV_M19	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.1024735
8	566	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep5_M20	OSD-168	RR-1, RR-3	RR1_VIV_M20	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.18727915
8	566	Mmus_C57-6CR_LVR_FLT_Rep1_F58	OSD-173	BSP135	Flight 58	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.042402826
8	566	Mmus_C57-6CR_LVR_FLT_Rep2_F64	OSD-173	BSP135	Flight 64	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.042402826
8	566	Mmus_C57-6CR_LVR_GC_Rep1_G40	OSD-173	BSP135	AEM Control 40	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		0.05123675
