id.accession	id.assay name	id.sample name	investigation.study assays.study assay technology type	investigation.study.comment.data source accession	investigation.study.comment.project identifier	investigation.study.comment.project type	study.characteristics.genotype	study.characteristics.material type	study.characteristics.organism	study.characteristics.sex	study.characteristics.strain	study.factor value.spaceflight	file.datatype	file.filename	api_metadata_query_url	profile	condition_inferred	tissue_final	tissue_source	tissue_inference_rule	bulk_rna_seq_inferred	profile_id
OSD-173	OSD-173_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6CR_LVR_FLT_Rep2_F64	RNA Sequencing (RNA-Seq)		BSP135	Spaceflight Study	NaN	Liver	Mus musculus	Female	C57BL/6NCrl	Space Flight	unnormalized counts	GLDS-173_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6CR_LVR_FLT_Rep2_F64	flight	liver	osdr_api_material_type	OSDR material type: Liver	True	OSD-173/Mmus_C57-6CR_LVR_FLT_Rep2_F64
OSD-173	OSD-173_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6CR_LVR_GC_Rep1_G40	RNA Sequencing (RNA-Seq)		BSP135	Spaceflight Study	NaN	Liver	Mus musculus	Female	C57BL/6NCrl	Ground Control	unnormalized counts	GLDS-173_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6CR_LVR_GC_Rep1_G40	ground_control	liver	osdr_api_material_type	OSDR material type: Liver	True	OSD-173/Mmus_C57-6CR_LVR_GC_Rep1_G40
OSD-173	OSD-173_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_C57-6CR_LVR_GC_Rep2_G44	RNA Sequencing (RNA-Seq)		BSP135	Spaceflight Study	NaN	Liver	Mus musculus	Female	C57BL/6NCrl	Ground Control	unnormalized counts	GLDS-173_rna_seq_RSEM_Unnormalized_Counts_GLbulkRNAseq.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6CR_LVR_GC_Rep2_G44	ground_control	liver	osdr_api_material_type	OSDR material type: Liver	True	OSD-173/Mmus_C57-6CR_LVR_GC_Rep2_G44
OSD-194	OSD-194_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_BAL-TAL_LRTN_FLT_Rep1_F6	RNA Sequencing (RNA-Seq)		RR-3	Spaceflight Study	NaN	Left retina	Mus musculus	Female	BALB/c	Space Flight	unnormalized counts	GLDS-194_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_BAL-TAL_LRTN_FLT_Rep1_F6	flight	retina	osdr_api_material_type	OSDR material type: Left retina	True	OSD-194/Mmus_BAL-TAL_LRTN_FLT_Rep1_F6
OSD-194	OSD-194_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_BAL-TAL_LRTN_FLT_Rep2_F7	RNA Sequencing (RNA-Seq)		RR-3	Spaceflight Study	NaN	Left retina	Mus musculus	Female	BALB/c	Space Flight	unnormalized counts	GLDS-194_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_BAL-TAL_LRTN_FLT_Rep2_F7	flight	retina	osdr_api_material_type	OSDR material type: Left retina	True	OSD-194/Mmus_BAL-TAL_LRTN_FLT_Rep2_F7
OSD-194	OSD-194_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_BAL-TAL_LRTN_FLT_Rep3_F8	RNA Sequencing (RNA-Seq)		RR-3	Spaceflight Study	NaN	Left retina	Mus musculus	Female	BALB/c	Space Flight	unnormalized counts	GLDS-194_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_BAL-TAL_LRTN_FLT_Rep3_F8	flight	retina	osdr_api_material_type	OSDR material type: Left retina	True	OSD-194/Mmus_BAL-TAL_LRTN_FLT_Rep3_F8
OSD-194	OSD-194_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_BAL-TAL_LRTN_FLT_Rep4_F9	RNA Sequencing (RNA-Seq)		RR-3	Spaceflight Study	NaN	Left retina	Mus musculus	Female	BALB/c	Space Flight	unnormalized counts	GLDS-194_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_BAL-TAL_LRTN_FLT_Rep4_F9	flight	retina	osdr_api_material_type	OSDR material type: Left retina	True	OSD-194/Mmus_BAL-TAL_LRTN_FLT_Rep4_F9
OSD-194	OSD-194_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_BAL-TAL_LRTN_FLT_Rep5_F10	RNA Sequencing (RNA-Seq)		RR-3	Spaceflight Study	NaN	Left retina	Mus musculus	Female	BALB/c	Space Flight	unnormalized counts	GLDS-194_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_BAL-TAL_LRTN_FLT_Rep5_F10	flight	retina	osdr_api_material_type	OSDR material type: Left retina	True	OSD-194/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10
OSD-194	OSD-194_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_BAL-TAL_LRTN_GC_Rep1_G6	RNA Sequencing (RNA-Seq)		RR-3	Spaceflight Study	NaN	Left retina	Mus musculus	Female	BALB/c	Ground Control	unnormalized counts	GLDS-194_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_BAL-TAL_LRTN_GC_Rep1_G6	ground_control	retina	osdr_api_material_type	OSDR material type: Left retina	True	OSD-194/Mmus_BAL-TAL_LRTN_GC_Rep1_G6
OSD-194	OSD-194_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_BAL-TAL_LRTN_GC_Rep2_G8	RNA Sequencing (RNA-Seq)		RR-3	Spaceflight Study	NaN	Left retina	Mus musculus	Female	BALB/c	Ground Control	unnormalized counts	GLDS-194_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_BAL-TAL_LRTN_GC_Rep2_G8	ground_control	retina	osdr_api_material_type	OSDR material type: Left retina	True	OSD-194/Mmus_BAL-TAL_LRTN_GC_Rep2_G8
OSD-194	OSD-194_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_BAL-TAL_LRTN_GC_Rep3_G9	RNA Sequencing (RNA-Seq)		RR-3	Spaceflight Study	NaN	Left retina	Mus musculus	Female	BALB/c	Ground Control	unnormalized counts	GLDS-194_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_BAL-TAL_LRTN_GC_Rep3_G9	ground_control	retina	osdr_api_material_type	OSDR material type: Left retina	True	OSD-194/Mmus_BAL-TAL_LRTN_GC_Rep3_G9
OSD-194	OSD-194_transcription-profiling_rna-sequencing-(rna-seq)_Illumina	Mmus_BAL-TAL_RRTN_GC_Rep4_G10	RNA Sequencing (RNA-Seq)		RR-3	Spaceflight Study	NaN	Right retina	Mus musculus	Female	BALB/c	Ground Control	unnormalized counts	GLDS-194_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_BAL-TAL_RRTN_GC_Rep4_G10	ground_control	retina	osdr_api_material_type	OSDR material type: Right retina	True	OSD-194/Mmus_BAL-TAL_RRTN_GC_Rep4_G10
OSD-238	OSD-238_transcription-profiling_rna-sequencing-(rna-seq)_Illumina NovaSeq 6000	Mmus_C57-6J_DSKN_FLT_1G_JC_Rep1_F5	RNA Sequencing (RNA-Seq)		MHU-2	Spaceflight Study	NaN	dorsal skin	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-238_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_DSKN_FLT_1G_JC_Rep1_F5	flight	skin	osdr_api_material_type	OSDR material type: dorsal skin	True	OSD-238/Mmus_C57-6J_DSKN_FLT_1G_JC_Rep1_F5
OSD-238	OSD-238_transcription-profiling_rna-sequencing-(rna-seq)_Illumina NovaSeq 6000	Mmus_C57-6J_DSKN_FLT_1G_JC_Rep2_F6	RNA Sequencing (RNA-Seq)		MHU-2	Spaceflight Study	NaN	dorsal skin	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-238_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_DSKN_FLT_1G_JC_Rep2_F6	flight	skin	osdr_api_material_type	OSDR material type: dorsal skin	True	OSD-238/Mmus_C57-6J_DSKN_FLT_1G_JC_Rep2_F6
OSD-238	OSD-238_transcription-profiling_rna-sequencing-(rna-seq)_Illumina NovaSeq 6000	Mmus_C57-6J_DSKN_FLT_1G_JC_Rep3_F12	RNA Sequencing (RNA-Seq)		MHU-2	Spaceflight Study	NaN	dorsal skin	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-238_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_DSKN_FLT_1G_JC_Rep3_F12	flight	skin	osdr_api_material_type	OSDR material type: dorsal skin	True	OSD-238/Mmus_C57-6J_DSKN_FLT_1G_JC_Rep3_F12
OSD-238	OSD-238_transcription-profiling_rna-sequencing-(rna-seq)_Illumina NovaSeq 6000	Mmus_C57-6J_DSKN_FLT_1G_JCwFOS_Rep1_F4	RNA Sequencing (RNA-Seq)		MHU-2	Spaceflight Study	NaN	dorsal skin	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-238_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_DSKN_FLT_1G_JCwFOS_Rep1_F4	flight	skin	osdr_api_material_type	OSDR material type: dorsal skin	True	OSD-238/Mmus_C57-6J_DSKN_FLT_1G_JCwFOS_Rep1_F4
OSD-238	OSD-238_transcription-profiling_rna-sequencing-(rna-seq)_Illumina NovaSeq 6000	Mmus_C57-6J_DSKN_FLT_1G_JCwFOS_Rep2_F10	RNA Sequencing (RNA-Seq)		MHU-2	Spaceflight Study	NaN	dorsal skin	Mus musculus	Male	C57BL/6J	Space Flight	unnormalized counts	GLDS-238_rna_seq_Unnormalized_Counts.csv	https://visualization.osdr.nasa.gov/biodata/api/v2/query/metadata/?study.characteristics.organism=mus%20musculus&study.factor%20value.spaceflight=Space%20Flight|Ground%20Control&file.datatype=unnormalized%20counts&id.accession&id.assay%20name&id.sample%20name&investigation.study%20assays.study%20assay%20technology%20type&investigation.study.comment.data%20source%20accession&investigation.study.comment.project%20identifier&investigation.study.comment.project%20type&study.characteristics.material%20type&study.characteristics.organism&study.characteristics.sex&study.characteristics.strain&study.characteristics.genotype&study.factor%20value.spaceflight&file.datatype&file.filename&format=csv	Mmus_C57-6J_DSKN_FLT_1G_JCwFOS_Rep2_F10	flight	skin	osdr_api_material_type	OSDR material type: dorsal skin	True	OSD-238/Mmus_C57-6J_DSKN_FLT_1G_JCwFOS_Rep2_F10
